window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,22886,25766,2880,1,0.009037156975705951,-2.0867635652511095e-05,0.6885427506831698,0.365772263760329,0.9647475052894219,2472.3544703941225
1,22166,25046,2880,1,0.03909897353706582,4.1398832548000164e-05,0.7025120962583613,0.2774639503683796,0.9571160814478736,2396.657013809038
2,21446,24326,2880,1,0.04593988825611928,8.097585710984649e-06,0.7645558836157441,0.1690821039034752,0.9669462843881523,2145.438095436922
3,20726,23606,2880,1,0.07938499061171389,-3.4012063766751054e-05,0.8061311952619356,0.11039671271159857,0.9531321388640134,1522.3575036646614
4,20006,22886,2880,1,0.1405542093052723,-5.080677739688133e-05,0.8016344352910002,0.13457548694344068,0.9472758804827407,1773.3106857749156
5,19286,22166,2880,1,8.218712809615614e-05,-4.9379131279313696e-05,0.6827000217498813,0.26753405844964595,0.9631448858052791,1980.798641420763
6,18566,21446,2880,1,0.013891866638923944,-2.6500300756512983e-05,0.7126975485666825,0.3245287511772488,0.9599857795077728,1832.4665459173
7,17846,20726,2880,1,0.12107352940357763,1.4403311877261336e-05,0.7898292133269115,0.3614000088775052,0.9545052758147002,1856.6025842964918
8,17126,20006,2880,1,0.13533378983988498,4.050797572754819e-05,0.6881570679765228,0.2601539297554032,0.9543389225909716,1497.01269126674
9,16406,19286,2880,1,0.1385910137555283,8.716420816417376e-05,0.7371017000547331,0.1919794970117651,0.9404048330781981,1329.6731515818142
10,15686,18566,2880,1,0.12745573961088363,6.683215101122056e-05,0.6971538862285658,0.18588607099192822,0.9443570654556713,2498.397910399179
11,14966,17846,2880,1,0.11727251666195926,5.026382915442119e-05,0.6882302541577765,0.3285668723538018,0.9411263140993225,2721.753671402699
12,14246,17126,2880,1,0.08890463867122289,2.615838914983961e-05,0.7247408028067259,0.2576423719342097,0.9392204738513124,2606.7691263774846
13,13526,16406,2880,1,0.1104986007186487,7.307103874442924e-06,0.7858519267050854,0.05996286169685284,0.9543712359269122,2734.9172120630456
14,12806,15686,2880,1,0.1987378998595578,-7.584484949605613e-05,0.8095386509173509,0.05132424173329702,0.9290838407732633,2521.298047297988
15,12086,14966,2880,1,0.10624736322224615,-1.9669169179554247e-05,0.8017013225478573,0.09271415270803796,0.9493085415610109,2055.3560417909093
16,11366,14246,2880,1,0.07278611533205337,-6.966999427069494e-05,0.6982532838446935,0.19611361420639015,0.9325974697192266,2583.5760789441647
17,10646,13526,2880,1,0.11662527491723307,-7.330854330359012e-05,0.6997102431992053,0.3644913016899964,0.9535391104147598,2538.579204019277
18,9926,12806,2880,1,0.03879578326840927,-6.909774379159269e-07,0.66304588035491,0.41182395295517116,0.9512973963160285,2295.8738778685492
19,9206,12086,2880,1,0.07417824476482637,5.6740226596417894e-05,0.7010673546797628,0.2397051098886937,0.9425394691513341,1916.7063630821697
