window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,13159,16039,2880,1,0.49837600206367816,-0.0013701240723646138,0.7118355256819573,0.8269822418281567,0.7493328954988671,13769.536467168997
1,12439,15319,2880,1,0.6633522873249063,0.003715326647471196,0.710646492781534,0.7511477555983855,0.7224301420355155,14047.543406189126
2,11719,14599,2880,1,0.7396631593429133,0.0077950722437633325,0.7058365427903159,0.782988879392395,0.7138403405664855,14423.40100875933
3,10999,13879,2880,1,0.6448750546630628,0.0024975746039870212,0.6768301134433223,0.750342653284383,0.712285277483055,14432.361954893138
4,10279,13159,2880,1,0.6112755955686391,-0.0040351520820495635,0.6245283490282656,0.7427547401135746,0.6881844697388974,14487.662805164411
5,9559,12439,2880,1,0.6377241443802939,-0.004236342854629856,0.5624005424339786,0.7419629026180723,0.6662770333812075,14181.739464468432
6,8839,11719,2880,1,0.5601940706889885,4.7876035282350026e-05,0.5509150194412735,0.7560995592511329,0.7188902822214762,13861.549843989196
7,8119,10999,2880,1,0.6265712108506942,0.0008961814609116304,0.6383148540207384,0.7945174565983338,0.6888088916643391,13770.630486647722
8,7399,10279,2880,1,0.5891950097655524,-0.0005279573476408324,0.641418890046583,0.7720784497843087,0.7331103717848292,13729.920353441072
9,6679,9559,2880,1,0.5580575711052651,-0.0008519371616147115,0.6178631411574838,0.7392097809297654,0.7555541764407893,13898.457474080038
10,5959,8839,2880,1,0.4388942456359123,-0.0004968769922464055,0.6083230864324894,0.6866663456274952,0.7607480302234159,13937.851536992497
11,5239,8119,2880,1,0.41869287307615943,0.0009245272400186316,0.5505387380812954,0.6555820696529528,0.7699443536998474,13931.975500711937
12,4519,7399,2880,1,0.4642934391606067,0.002412905785928302,0.5545288505117164,0.7107641351424162,0.76156662636072,14253.130298107277
13,3799,6679,2880,1,0.47425629392372903,0.0008749775242890098,0.5623301137518026,0.7097093773203622,0.7501109036246876,14137.01069785313
