window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,14353,17233,2880,1,0.7231372998678622,8.725640093688895e-07,0.058698611667503564,0.08213701378873599,0.9827250212638051,928.3259653174772
1,13633,16513,2880,1,0.8651237223930093,0.0005133753711002435,0.0,0.0598974278886581,0.9877764519444147,1068.252775973163
2,12913,15793,2880,1,0.913319700461988,0.0005833890797327938,0.014964549060726418,0.04772561998424053,0.9861955052421234,1305.9229351088022
3,12193,15073,2880,1,0.8872109373808165,0.0004398567592887376,0.0017935177127543778,0.15292961256149873,0.9821792911739621,1231.9511854699888
4,11473,14353,2880,1,0.7459824019519001,0.0001412773243333491,0.02040815977979371,0.08706333651210249,0.9910613541522296,-1580.8050871717744
5,10753,13633,2880,1,0.8607572540198518,0.00014411313666685575,0.012475885747011306,0.07806121251282425,0.9830554640821628,-1556.647359910587
6,10033,12913,2880,1,0.808862671900227,0.00010592506785961064,0.00299879714311313,0.0714146516757386,0.985841519503003,-2500.393769092674
7,9313,12193,2880,1,0.8362789950407516,0.00012315620624295424,0.016115226468741417,0.16004452130481625,0.9864337660643925,-2343.0800921349555
8,8593,11473,2880,1,0.932531250972791,9.533534376804933e-05,0.22183366143595917,0.16066710685495988,0.9604709235924545,-2818.1273446344885
9,7873,10753,2880,1,0.8938140544673683,6.749131409685628e-05,0.1631413041181916,0.10255117967788072,0.9337085535066908,-3904.806328551545
10,7153,10033,2880,1,0.8481249541426312,3.689672673331586e-05,0.14189708952731162,0.07648278287141809,0.9596486327175007,-3561.7241465295238
11,6433,9313,2880,1,0.8679022521386739,-4.315146380928752e-05,0.15510598508736173,0.08693805278547295,0.96094449219599,-3502.320298480835
12,5713,8593,2880,1,0.8381915047029868,-8.439071149147695e-05,0.15238867989474914,0.13261059539119643,0.9752449516239634,-2195.997709690103
13,4993,7873,2880,1,0.8050685213961781,-0.00010278721133210509,0.07800449098287177,0.25172684538001394,0.9802569114706321,-2561.786438316605
14,4273,7153,2880,1,0.6468564103336085,-6.92061810832866e-05,0.017390016595875468,0.14437412086058163,0.9836027669890252,-2627.451174466702
