window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,19534,22414,2880,1,0.4196589078768793,2.8344751343307098e-05,0.137027232090152,0.11455951026361001,0.2870352440756979,1255.7636694484704
1,18814,21694,2880,1,0.5567773489179086,-2.9775099927211154e-05,0.0848205033577979,0.08122572136240776,0.19424427454263646,992.0643817795061
2,18094,20974,2880,1,0.6330386652458566,-3.122210089323365e-05,0.09279013071076492,0.12291678820353728,0.22675266186957418,427.41646307276017
3,17374,20254,2880,1,0.520277498996363,-2.8243302046400455e-05,0.05894462873783757,0.14921115026302204,0.10992604471902749,1306.0180298895023
4,16654,19534,2880,1,0.3986565483614074,2.261467823427194e-05,0.10500726364190538,0.16272125022353956,0.11912015058063558,2034.4056649399276
5,15934,18814,2880,1,0.27630118137969195,1.7195954921892533e-05,0.1359016197021693,0.14073816897300884,0.1888172825119616,2360.885766125586
6,15214,18094,2880,1,0.26182864959399244,2.7813616197091022e-05,0.23979202552548806,0.15504042059465054,0.13862206767459956,2556.5511367569725
7,14494,17374,2880,1,0.17833117170980672,1.77204700999211e-05,0.23707804375644714,0.14801043424644356,0.11764739660637986,2294.104766880394
8,13774,16654,2880,1,0.13299762406352245,2.151143946261653e-05,0.12197314339674936,0.1341946095357956,0.2688493187482589,1795.392511421665
9,13054,15934,2880,1,0.18346388921498458,2.4334064990373264e-06,0.09795386528624617,0.18270714720592107,0.20779424900047955,1450.051658519762
10,12334,15214,2880,1,0.1594135297111996,-1.2056632320413855e-05,0.044098624988465396,0.15393277765108487,0.11343741900945427,2035.8137850959665
11,11614,14494,2880,1,0.3939295837232831,-2.916243852212039e-05,0.0984996488625669,0.17451824468454633,0.11113638731261319,1852.0260935608148
12,10894,13774,2880,1,0.4061079411558619,-4.343457636766796e-05,0.07443762754229788,0.17320796448898515,0.08625901188311635,2033.632393504811
13,10174,13054,2880,1,0.2555106487248061,-6.313960101534211e-06,0.12733217597607016,0.15767841320922277,0.09443578116030323,2241.623317262235
14,9454,12334,2880,1,0.17311254369032048,4.153126470089663e-06,0.23122588436518532,0.17966932730263863,0.22909649387671815,2010.8968610677098
15,8734,11614,2880,1,0.43472852770111836,3.865986854683307e-05,0.2647913368485688,0.10624698010813742,0.12519379402375563,2788.7182206327016
16,8014,10894,2880,1,0.4103240592844606,7.449512195307928e-08,0.22555878836621723,0.11867306241398773,0.16882524394798287,2643.847366707186
17,7294,10174,2880,1,0.34062210798951265,-4.838401667689899e-06,0.05156717796398924,0.1264032342508391,0.20806342539016004,2455.606964498757
18,6574,9454,2880,1,0.3783744455964686,-2.3465236709597422e-05,0.046674630913578596,0.13569843136206752,0.1106094702772396,2190.0916898873174
19,5854,8734,2880,1,0.23632230728584114,7.758634497279848e-06,0.188513957291353,0.1395780091425105,0.06985998789676481,1375.9015054634372
