window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,22886,25766,2880,1,0.12737130713919176,8.285339819403002e-06,0.9316292002201522,0.3061147754188017,0.9624879146652743,-119.74890695375109
1,22166,25046,2880,1,0.141519300140178,4.334160722981333e-05,0.9081380125726239,0.2228009581861392,0.9699172267083819,681.4136831500641
2,21446,24326,2880,1,0.19290848311725306,9.17986222458025e-07,0.9396692226015971,0.06129881489470436,0.9638631927332654,105.18749526970373
3,20726,23606,2880,1,0.17219197826900323,-2.308177087705238e-05,0.9220270608239847,0.03485906178828577,0.9393270593633305,253.0864534523066
4,20006,22886,2880,1,0.2173016862536078,-4.67939839076137e-05,0.923067078134653,0.09425586067761162,0.9560062834615082,1133.9126533162187
5,19286,22166,2880,1,0.026489914406028436,-1.716311692405361e-05,0.9097530277601851,0.2934077288480134,0.9611158272074893,745.5909312638959
6,18566,21446,2880,1,0.06070198713171948,-1.899624395576376e-05,0.9117956661147452,0.38646913913858777,0.9639929116683387,954.7301175509684
7,17846,20726,2880,1,0.11358818348702193,1.5615376883245795e-05,0.8734231988657997,0.3646682612492579,0.9579612985829596,1251.7021696653028
8,17126,20006,2880,1,0.25642532717173283,4.0173714136155684e-05,0.8822291172683783,0.1500375927214178,0.9631972811786012,690.3795852830085
9,16406,19286,2880,1,0.2904844022529176,6.997741523130825e-05,0.832034974496233,0.1333906417650209,0.9373772628898664,1129.5537198695206
10,15686,18566,2880,1,0.19959934712323324,6.634759508838464e-05,0.8586205993204559,0.19564546824887172,0.9156011767409393,1416.5196122220698
11,14966,17846,2880,1,0.06640177027991168,2.3015806852828567e-05,0.872391134002625,0.24406710468426474,0.9734153557196068,1135.098057098552
12,14246,17126,2880,1,0.08476492478317854,1.4791783450446997e-05,0.8666324218624062,0.23961659770932375,0.9591108435154825,1632.3774393869792
13,13526,16406,2880,1,0.23342454670448298,-2.684369663870492e-05,0.9091458942381909,0.17008149584605695,0.9599549403518576,1259.9542503609082
14,12806,15686,2880,1,0.23400320750041226,-9.09566675929328e-05,0.8769184556021924,0.13996043295934768,0.9610303446185933,1323.8489746877387
15,12086,14966,2880,1,0.06700398394188889,-1.0199369679060023e-05,0.7783890074188463,0.10370560833881795,0.964777391655116,1421.557360973874
16,11366,14246,2880,1,0.14710969847186162,-3.8255206165850856e-05,0.8963739886551859,0.21521785319177375,0.9680290606236157,1402.9605053130938
17,10646,13526,2880,1,0.15067232531886665,-3.8789145946358715e-05,0.8996940935085697,0.3929315827541493,0.9542956711357322,817.7783335354086
18,9926,12806,2880,1,0.49794517593655907,-2.7896616758348947e-05,0.9797432793038034,0.4109867708429605,0.9330940750790487,-322.43752117247084
19,9206,12086,2880,1,0.2834064914517992,3.803281115539534e-05,0.9591203099064156,0.30775746764190226,0.9403021741271363,58.0955707349882
