window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,14169,18265,4096,1,0.9035999666874925,0.0010412738039961276,0.5391108795463208,0.5972537930550131,0.9180274155433407,13005.136389110383
1,13449,17545,4096,1,0.8945582301240979,0.0005825614374252221,0.569555734967294,0.6021309601873185,0.9200431327496156,13042.223650504031
2,12729,16825,4096,1,0.8775559293091175,0.0014357994839941865,0.5763814328481187,0.6446434827051952,0.915990223203709,13011.212142084045
3,12009,16105,4096,1,0.8463027633942835,0.00026481079940416285,0.648614486003594,0.7147911485897881,0.9046987141693095,12290.750437506782
4,11289,15385,4096,1,0.7260211716217464,-0.0013069300317502133,0.5579773001645243,0.7203326173162377,0.9094287703305014,11767.536816395293
5,10569,14665,4096,1,0.7906910108971248,-0.0016281781114981084,0.5276032719696556,0.7332803217577589,0.9372194856842172,12316.503603070232
6,9849,13945,4096,1,0.8708452056167997,-0.0021844958988484937,0.5188951087361382,0.6232628927165712,0.930666282776744,11389.610717908383
7,9129,13225,4096,1,0.9191611019466035,-0.0028926547537569134,0.495885245027318,0.6380957982042417,0.9224176024252053,12406.335840785905
8,8409,12505,4096,1,0.9372265488538185,-0.0035864032939088427,0.49990357663928076,0.6185414408130557,0.9222723528452283,12275.538235590548
9,7689,11785,4096,1,0.9475391533048012,-0.003933474252845366,0.5079690181167285,0.6393634204986571,0.9113375513971808,12560.050661655372
10,6969,11065,4096,1,0.9335937989335834,-0.00292865633596542,0.5587361102416093,0.6506561665643715,0.9016476452052122,12252.612147839816
11,6249,10345,4096,1,0.9495794167258154,-0.003334106743903815,0.5838991296321496,0.7033536644380559,0.886986006829189,12711.03873937445
12,5529,9625,4096,1,0.9405375564668956,-0.00249420630960717,0.6687836116730536,0.777476515100878,0.8794696743746429,12086.070115339819
13,4809,8905,4096,1,0.9341812637694131,-0.0022502186875260777,0.6573709531083494,0.736425703024041,0.8642692981769701,11699.525847237319
14,4089,8185,4096,1,0.9483242191146579,-0.0023930699550439327,0.7100880718076261,0.7521791040108916,0.8876163017182751,11356.396296678558
15,3369,7465,4096,1,0.9607684570280653,-0.0030211299382336214,0.6905274236211782,0.762497633185278,0.8928743722676359,12073.070167420647
