window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,100592,104688,4096,1,0.20040145053350134,0.014025757929662055,0.0,0.3373759278122853,0.14648671008795003,30400.312723590927
1,99872,103968,4096,1,0.25080079378013487,0.013503778198537677,0.0,0.3576436493258443,0.060434291531522216,29798.025749513192
2,99152,103248,4096,1,0.09166097633495907,0.01751113994556316,0.0,0.23588067643702243,0.34222003546601637,28820.51788366942
3,98432,102528,4096,1,0.21721810104835648,0.0019580091284600166,0.006140924558827088,0.2242244468521244,0.30862178994605977,27336.06832419452
4,97712,101808,4096,1,0.8441843112048442,-0.0002352154419676972,0.845447276173592,0.1378926425638431,0.5750766315941217,7940.604184423168
5,96992,101088,4096,1,0.4990906682496604,-5.350656929487197e-05,0.8782934325710481,0.17423251369319442,0.35887623689581216,7335.426945474627
6,96272,100368,4096,1,0.506534143971616,-0.00018228601901735343,0.4835795197837153,0.23778740462237186,0.9027824606400391,7920.94194892225
7,95552,99648,4096,1,0.4721450376456443,-0.00020949903382023747,0.42505110596160334,0.20684091994642742,0.8909618492304939,8201.411667845026
8,94832,98928,4096,1,0.6942552142052115,-0.00041672622508351164,0.40593980000319585,0.281664486531002,0.8848422720804147,8619.406232289955
9,94112,98208,4096,1,0.6611283321569275,-0.0002847618328588046,0.3143134326227476,0.34588877830144443,0.8778935428679548,8613.223883874394
10,93392,97488,4096,1,0.7056965092805829,3.280963992034948e-05,0.3895246108642594,0.3483779493653169,0.8891374124772586,8614.657908024406
11,92672,96768,4096,1,0.8147574633599377,0.00022881434120625464,0.5408598711001771,0.27742840443911065,0.7486767986307452,9309.858314669742
12,91952,96048,4096,1,0.7911277658775931,0.00015178117344343922,0.47571076910372234,0.2699433466594561,0.717511130882829,9074.146144450628
13,91232,95328,4096,1,0.7596699546989326,0.0003010087283157249,0.40124053952770533,0.22541711795152453,0.8393716669726007,9463.983560577059
14,90512,94608,4096,1,0.5520525967096873,-0.00014190888953930845,0.49728872920487943,0.1464848132582951,0.7792590455725139,9387.020585866154
15,89792,93888,4096,1,0.5954430364488739,-0.00019422200088887095,0.4859794248728878,0.24522271247370298,0.8052202467963337,9573.737806819265
16,89072,93168,4096,1,0.5856490271205493,1.3840589703732119e-05,0.4413683972857172,0.26716738428262743,0.8216826900036499,9441.411892491751
17,88352,92448,4096,1,0.6052186138439363,0.00015571198904803146,0.42444346131873434,0.2760423770065631,0.7240818686915499,9144.056881314573
18,87632,91728,4096,1,0.6856330655400176,9.28668207368804e-05,0.5834435663823513,0.27913439609003166,0.7518875240840613,8884.534771094375
19,86912,91008,4096,1,0.6639358106829187,0.00015036840213384031,0.5726719910737099,0.27855289540211003,0.7569080327711465,8981.550901617065
