window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,11943,16039,4096,1,0.5830826995515079,0.003278801769357103,0.5230480607661996,0.737660028881829,0.9029673658998676,20278.82769215195
1,11223,15319,4096,1,0.6453066347059141,0.0037442283402697356,0.555591984837986,0.728731149750473,0.8565840183673301,20520.906367910153
2,10503,14599,4096,1,0.6863759603955073,0.0026233925408989966,0.5801740806082267,0.7098831281148303,0.8305262141088525,20584.61478983127
3,9783,13879,4096,1,0.6358985223175597,-0.0012941994388311038,0.5525128165630364,0.7414223014615144,0.8362952962875737,20722.604134636218
4,9063,13159,4096,1,0.5887164542916482,-0.003147177772026691,0.5112964044232975,0.7537101908898395,0.8468808499522773,20660.37090270116
5,8343,12439,4096,1,0.5804841405107997,-0.0025886339238556356,0.5529118254170552,0.7925827676060412,0.8161142189428818,20341.352124517725
6,7623,11719,4096,1,0.43434195375349727,-0.00020407460726493628,0.5294893799141764,0.7330828740831683,0.8739561909242975,19827.954710672107
7,6903,10999,4096,1,0.4190662698210601,-0.00013986764704728785,0.4645125386843161,0.6358368451558037,0.8733813238676207,19974.050621965274
8,6183,10279,4096,1,0.3758693208478644,-0.00014799173642101584,0.47231365760539046,0.7563610739070584,0.901433769711021,19914.575799224323
9,5463,9559,4096,1,0.42052841586966105,-0.0003588752762058003,0.4549280023926544,0.7093435887962081,0.8764845054825838,19880.3842591502
10,4743,8839,4096,1,0.4365474252095498,0.0013716967746841631,0.414823348630156,0.6546294069460493,0.8574522914421806,20253.4978283771
11,4023,8119,4096,1,0.4794474908968174,0.00080840767002138,0.4343227700474902,0.6829842617006345,0.8551753321239379,20441.53710031433
12,3303,7399,4096,1,0.4730951250197316,-0.0005720946207514205,0.417951125663946,0.7260495269158227,0.8574093031877363,20471.566730984057
13,2583,6679,4096,1,0.5667861088852982,-0.0003302204221878101,0.5202316202305347,0.7499408899912532,0.8305361222946757,20273.948556408002
