window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,15728,19824,4096,1,0.07661611170634663,0.0029045863868618522,0.8510909972933827,0.952002912422353,0.6558695843242783,31042.529321660226
1,15008,19104,4096,1,0.12126688973546595,2.5251095734683648e-05,0.8271575168284793,0.9503358588745664,0.7327306395408003,30895.23771380774
2,14288,18384,4096,1,0.15134987503540032,-0.005035952794105126,0.8286160788974186,0.9611664013430624,0.7648156490584967,30309.456830164134
3,13568,17664,4096,1,0.2107689287856228,-0.0051189114962734055,0.8622947034755286,0.9805020531491305,0.7733432474632831,30145.571244601037
4,12848,16944,4096,1,0.19232867122817443,-3.40041909699229e-05,0.8730411996935431,0.979541343918732,0.777090724384179,30121.819623611398
5,12128,16224,4096,1,0.20232209107134436,0.004183530345943107,0.8836146797525947,0.976954791366846,0.7427978550071338,30247.714742942953
6,11408,15504,4096,1,0.3116050999589468,0.014089325616450482,0.8406477178334666,0.9668699046873855,0.7989084355758247,30074.74361131245
7,10688,14784,4096,1,0.29955240281553563,0.005833855090488931,0.8463506506769858,0.9720399911233465,0.8401424523356933,29810.992938446
8,9968,14064,4096,1,0.40318299954077974,0.008654300108654502,0.8475555677854335,0.9191626513660361,0.8475055898695147,29677.010605978357
9,9248,13344,4096,1,0.3479820433542935,0.0007498598033506565,0.8315327788586317,0.9652021457892698,0.8647431290512602,29486.60898657291
10,8528,12624,4096,1,0.3246234069357925,0.0014535454129086115,0.8108960463657077,0.9608466161274217,0.8853387625019049,29369.773091446597
11,7808,11904,4096,1,0.4289436867249169,-0.006343280831117033,0.8374952335812296,0.96303869291801,0.8765899492783569,29236.042219086266
12,7088,11184,4096,1,0.31819066916391947,0.0006616701387264473,0.8625800330974268,0.9767784589069104,0.8702320338219788,28977.31826028866
13,6368,10464,4096,1,0.34044826022169994,-0.006012980139052531,0.8633069777465758,0.9735326475543417,0.8363698057902479,28879.75148938308
14,5648,9744,4096,1,0.2704495694413154,-0.0020504859679307203,0.8884825442648372,0.9776952623935058,0.8025084660217053,28970.702288026987
15,4928,9024,4096,1,0.319991824761936,-0.012629464193008238,0.8687161741014546,0.9742786531473265,0.7900455406729107,28918.547405284167
16,4208,8304,4096,1,0.33560583558342694,-0.01157555577964092,0.8885916612258518,0.9817284752162816,0.795482263051718,28599.409631803777
17,3488,7584,4096,1,0.35413257763781436,-0.004695461106522428,0.9126033367819183,0.9805189046357795,0.8023894965633731,28066.1487809982
