window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,23776,25824,2048,1,0.029334422517131253,-0.015612928892996331,0.016426367023727018,0.07124954232711149,0.8631607937343132,14915.473491885732
1,23296,25344,2048,1,0.30745631401561446,-0.0850147495776933,0.3700431402519351,0.17052603234596883,0.7865087169517809,16172.942938578675
2,22816,24864,2048,1,0.534514930882531,-0.25456594385914655,0.5827139227715606,0.2918675379186465,0.8246620884142136,16556.012312738458
3,22336,24384,2048,1,0.4912048651096178,-0.24601383669780177,0.5795209130356198,0.5636061534660444,0.7544830768441964,16638.46173114804
4,21856,23904,2048,1,0.5521862526336581,-0.08598333615021964,0.6854115354170098,0.8057443304487713,0.7834117434135086,16883.3571587953
5,21376,23424,2048,1,0.5775596358104547,0.1824075363268046,0.7354074837951237,0.8678258535517008,0.7769127797175684,16982.058147500953
6,20896,22944,2048,1,0.685579876621522,0.3754684713718124,0.7480658796994383,0.8826672380153241,0.7974140499432176,16780.53414744558
7,20416,22464,2048,1,0.6772245066174998,0.2450177844708134,0.7977187462402574,0.9348706608996544,0.8443312132156041,16758.723818532504
8,19936,21984,2048,1,0.6928509408445085,0.20930917715655198,0.807665880822265,0.9313662599522772,0.8303063328233785,16791.52155387809
9,19456,21504,2048,1,0.7030209565042018,0.1196168516833151,0.8188921499677106,0.9069758399980833,0.7143371623022451,17291.771317090264
10,18976,21024,2048,1,0.6618956409996124,0.0738749725947328,0.7968718660662384,0.870138034958078,0.7323967878491857,17136.258110884814
11,18496,20544,2048,1,0.5982201803385969,0.03223708298283795,0.7204904076914719,0.8841019022263676,0.693411452943255,17247.609320919822
12,18016,20064,2048,1,0.5989203289753643,0.10116259421527216,0.6362686746454145,0.8609875395560976,0.6287389999348406,17111.841825513708
13,17536,19584,2048,1,0.60148341527183,0.09922184103332862,0.5406378663207313,0.7965045898191002,0.7868632888480749,16368.366265564931
14,17056,19104,2048,1,0.600121681903433,0.0006664315192282079,0.4751716770292117,0.7543613259076674,0.7004732150405254,16764.838840401462
15,16576,18624,2048,1,0.554591796822031,0.01238125521226107,0.44648705180421167,0.7189025668208741,0.7345781760649336,16636.580323603386
16,16096,18144,2048,1,0.5552459397297806,-0.056870691346859806,0.4957905423834471,0.7634566986882668,0.8070179645568485,16597.563463182043
17,15616,17664,2048,1,0.5739842076883428,-0.11586874536921488,0.5156222358729831,0.7311773716262238,0.7239492834518928,17194.331654165522
18,15136,17184,2048,1,0.6869870185225854,-0.27684225876406765,0.609250570064364,0.8569760454549258,0.7872148454131237,17139.138906762262
19,14656,16704,2048,1,0.6908330382918892,-0.45774063740686327,0.5920562623983632,0.8573645724677025,0.7801964940780183,17641.62125159685
