window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,43784,51976,8192,1,0.7199905225626936,0.0002767099966357614,0.23027016223740826,0.5848632003175517,0.9355724861558993,41160.67203175966
1,43064,51256,8192,1,0.7205294047728172,0.0019210049524007486,0.22874061134392665,0.6254534832042441,0.9221045165401238,41271.06012013732
2,42344,50536,8192,1,0.7041482691101716,0.0026650163338624864,0.2333620190890764,0.6544017586609278,0.9322842475410955,41483.63903385625
3,41624,49816,8192,1,0.7273091215975447,0.0031399534342432395,0.2413117721713942,0.6827740854717128,0.9300636992850093,41443.587941410966
4,40904,49096,8192,1,0.7481824800780066,0.0030394907007993744,0.3501656492941224,0.728794062493779,0.9302741809285971,41515.003918967435
5,40184,48376,8192,1,0.7517158967836538,0.00306132165026405,0.34615752102520514,0.7320918951272939,0.9345288501551698,40952.779631124125
6,39464,47656,8192,1,0.7053008458975927,0.002401869573731802,0.4410859100449227,0.7555692536009613,0.9302076464223982,41097.12320450743
7,38744,46936,8192,1,0.7071809825298156,0.002030461283814605,0.5108218312362747,0.7633184113238659,0.9393750848628101,41256.74301044159
8,38024,46216,8192,1,0.7094803883869143,0.002360715182188956,0.5648612192261022,0.7722446494215741,0.9333218413900314,41596.91769562488
9,37304,45496,8192,1,0.6237419065179983,0.0017854641487890608,0.5066251009487458,0.7792045714812529,0.9418531562841731,42049.22965595424
10,36584,44776,8192,1,0.37363844713397687,-0.0008387428254736352,0.6067176624619119,0.8245688936957293,0.9417350929195046,41170.154978759456
11,35864,44056,8192,1,0.28102990143158546,-0.0012817177924412163,0.623325751819945,0.8389765353057772,0.9469842793444718,41497.57669198692
12,35144,43336,8192,1,0.25356646335665867,-0.000995236017407915,0.6060692565316899,0.8716394826106729,0.942953213102543,41849.79002921027
13,34424,42616,8192,1,0.30506416655609303,-0.00018289150308765256,0.6144424572898326,0.8496833070230527,0.93889349313119,41831.80021383893
14,33704,41896,8192,1,0.3105661506246614,0.0005256164697625714,0.610413875770758,0.8354623236022509,0.9495406157979419,42496.54649641304
15,32984,41176,8192,1,0.34095692327377614,0.0001434452461896541,0.6722176763390202,0.8804757216450353,0.9396907690233972,42966.957965512986
16,32264,40456,8192,1,0.3476060707780345,-0.00038967101416409824,0.6793737759395067,0.889083349543715,0.931254357498258,43607.076886349794
17,31544,39736,8192,1,0.000767550575428877,0.0002482181762511391,0.00617313561604893,0.8924822522817717,0.9380537185932379,75802.16679007618
18,30824,39016,8192,1,0.0006913931988005162,-5.632568495894015e-05,0.006028108840367419,0.8803982623019816,0.9380386248023298,75802.65122978587
19,30104,38296,8192,1,0.04624382756513001,0.0034879082920752274,0.009130763609537462,0.8589683742047345,0.934340883308983,75797.97259603726
