window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,7847,16039,8192,1,0.6018873534671119,0.0003643966007790967,0.6100514357288234,0.7218747018035607,0.7680194596572238,44397.24342165171
1,7127,15319,8192,1,0.619227537749695,0.00011322992800541773,0.6049615351480082,0.7069829659247122,0.7556379939864633,44422.9890732215
2,6407,14599,8192,1,0.6334038892586429,-9.254060976180377e-05,0.6128723546191098,0.7264612094866015,0.7560885443907375,44444.80001982121
3,5687,13879,8192,1,0.6025675906831376,-0.0004798769551230718,0.5997822433105775,0.7212906200728612,0.769010163794365,44526.360253121915
4,4967,13159,8192,1,0.6021404497341117,-0.0007128907142915306,0.581441624389339,0.7047771203304306,0.7529695903023362,44489.0777030974
5,4247,12439,8192,1,0.563572057440566,-0.0003255790376364763,0.5552395794795508,0.7223884062090787,0.7619056278341303,44433.168332977264
6,3527,11719,8192,1,0.5043038963570412,-4.224431164002482e-05,0.5357179044790068,0.7196711022143566,0.7782158093601804,44247.50496047593
7,2807,10999,8192,1,0.5106753409718012,-0.0001256956497277419,0.5504583094021747,0.7196009731673191,0.7737499568338798,44142.21721893836
8,2087,10279,8192,1,0.5152125110253113,-0.0003154056430622301,0.5495313808647813,0.6994159136392478,0.7839888628940429,44019.7175942428
9,1367,9559,8192,1,0.49474178091202625,-0.0003950331372331467,0.5216624237588765,0.7009369568487175,0.8017549122979765,44157.68565772985
10,647,8839,8192,1,0.49972238155165505,-0.0004027521606991909,0.5336427087905047,0.6894948541202739,0.7959313015622966,44178.50458797719
11,0,8119,8119,1,0.5536264288429585,-0.0008616820169854751,0.5180295478727444,0.6901538633828589,0.794669940667404,43633.49730899296
12,0,7399,7399,1,0.5605332172154486,-0.0011158592710472082,0.5132446678944346,0.6960655931433861,0.7906699724733756,39347.97012021989
13,0,6679,6679,1,0.5635557260155208,-0.0013678721611468465,0.5092782640573962,0.7150062262333925,0.8002391564191546,35164.350535826256
