date,OT
2016-07-01 00:00:00,38.66199875
2016-07-01 00:15:00,38.22299957
2016-07-01 00:30:00,37.34400177
2016-07-01 00:45:00,37.12400055
2016-07-01 01:00:00,37.12400055
2016-07-01 01:15:00,36.90399933
2016-07-01 01:30:00,36.90399933
2016-07-01 01:45:00,36.46500015
2016-07-01 02:00:00,36.46500015
2016-07-01 02:15:00,36.46500015
2016-07-01 02:30:00,35.80599976
2016-07-01 02:45:00,34.92699814
2016-07-01 03:00:00,33.60850143
2016-07-01 03:15:00,32.94900131
2016-07-01 03:30:00,32.50999832
2016-07-01 03:45:00,32.29000092
2016-07-01 04:00:00,31.85050011
2016-07-01 04:15:00,31.63100052
2016-07-01 04:30:00,31.4109993
2016-07-01 04:45:00,30.97200012
2016-07-01 05:00:00,30.53199959
2016-07-01 05:15:00,30.53199959
2016-07-01 05:30:00,30.75200081
2016-07-01 05:45:00,30.3125
2016-07-01 06:00:00,30.09300041
2016-07-01 06:15:00,29.87299919
2016-07-01 06:30:00,29.87299919
2016-07-01 06:45:00,29.87299919
2016-07-01 07:00:00,29.87299919
2016-07-01 07:15:00,29.87299919
2016-07-01 07:30:00,29.87299919
2016-07-01 07:45:00,29.87299919
2016-07-01 08:00:00,29.65299988
2016-07-01 08:15:00,29.43350029
2016-07-01 08:30:00,29.43350029
2016-07-01 08:45:00,29.43350029
2016-07-01 09:00:00,29.21349907
2016-07-01 09:15:00,28.1154995
2016-07-01 09:30:00,27.67550087
2016-07-01 09:45:00,27.67550087
2016-07-01 10:00:00,27.45599937
2016-07-01 10:15:00,27.45599937
2016-07-01 10:30:00,27.45599937
2016-07-01 10:45:00,27.45599937
2016-07-01 11:00:00,27.45599937
2016-07-01 11:15:00,27.45599937
2016-07-01 11:30:00,27.23649979
2016-07-01 11:45:00,27.23649979
2016-07-01 12:00:00,27.23649979
2016-07-01 12:15:00,27.23649979
2016-07-01 12:30:00,26.79700089
2016-07-01 12:45:00,26.57699966
2016-07-01 13:00:00,26.57699966
2016-07-01 13:15:00,26.79700089
2016-07-01 13:30:00,26.79700089
2016-07-01 13:45:00,26.79700089
2016-07-01 14:00:00,26.79700089
2016-07-01 14:15:00,26.79700089
2016-07-01 14:30:00,26.79700089
2016-07-01 14:45:00,26.79700089
2016-07-01 15:00:00,26.79700089
2016-07-01 15:15:00,26.79700089
2016-07-01 15:30:00,26.79700089
2016-07-01 15:45:00,26.79700089
2016-07-01 16:00:00,26.79700089
2016-07-01 16:15:00,26.57749939
2016-07-01 16:30:00,26.57749939
2016-07-01 16:45:00,26.57749939
2016-07-01 17:00:00,26.57749939
2016-07-01 17:15:00,26.57749939
2016-07-01 17:30:00,26.57749939
2016-07-01 17:45:00,26.57749939
2016-07-01 18:00:00,26.57749939
2016-07-01 18:15:00,26.57749939
2016-07-01 18:30:00,26.35750008
2016-07-01 18:45:00,26.13750076
2016-07-01 19:00:00,26.13750076
2016-07-01 19:15:00,26.13750076
2016-07-01 19:30:00,26.13750076
2016-07-01 19:45:00,26.13750076
2016-07-01 20:00:00,26.13750076
2016-07-01 20:15:00,26.13750076
2016-07-01 20:30:00,26.13750076
2016-07-01 20:45:00,26.13750076
2016-07-01 21:00:00,25.69849968
2016-07-01 21:15:00,25.69849968
2016-07-01 21:30:00,25.69849968
2016-07-01 21:45:00,25.91799927
2016-07-01 22:00:00,25.91799927
2016-07-01 22:15:00,25.91799927
2016-07-01 22:30:00,25.91799927
2016-07-01 22:45:00,25.91799927
2016-07-01 23:00:00,25.91799927
2016-07-01 23:15:00,25.91799927
2016-07-01 23:30:00,25.91799927
2016-07-01 23:45:00,25.91799927
2016-07-02 00:00:00,25.91799927
2016-07-02 00:15:00,25.91799927
2016-07-02 00:30:00,25.91799927
2016-07-02 00:45:00,26.13800049
2016-07-02 01:00:00,26.35750008
2016-07-02 01:15:00,26.35750008
2016-07-02 01:30:00,26.35750008
2016-07-02 01:45:00,26.13750076
2016-07-02 02:00:00,26.13750076
2016-07-02 02:15:00,25.91799927
2016-07-02 02:30:00,25.69849968
2016-07-02 02:45:00,25.69849968
2016-07-02 03:00:00,25.69849968
2016-07-02 03:15:00,25.69849968
2016-07-02 03:30:00,25.69849968
2016-07-02 03:45:00,25.69849968
2016-07-02 04:00:00,25.69849968
2016-07-02 04:15:00,25.91799927
2016-07-02 04:30:00,25.91799927
2016-07-02 04:45:00,25.91799927
2016-07-02 05:00:00,25.91799927
2016-07-02 05:15:00,25.91799927
2016-07-02 05:30:00,25.91799927
2016-07-02 05:45:00,25.91799927
2016-07-02 06:00:00,25.91799927
2016-07-02 06:15:00,25.91799927
2016-07-02 06:30:00,25.91799927
2016-07-02 06:45:00,25.91799927
2016-07-02 07:00:00,25.91799927
2016-07-02 07:15:00,25.47850037
2016-07-02 07:30:00,25.47850037
2016-07-02 07:45:00,25.47850037
2016-07-02 08:00:00,25.47850037
2016-07-02 08:15:00,25.47850037
2016-07-02 08:30:00,25.47850037
2016-07-02 08:45:00,25.69799995
2016-07-02 09:00:00,25.69799995
2016-07-02 09:15:00,25.69799995
2016-07-02 09:30:00,25.69799995
2016-07-02 09:45:00,25.91799927
2016-07-02 10:00:00,25.91799927
2016-07-02 10:15:00,25.91799927
2016-07-02 10:30:00,25.91799927
2016-07-02 10:45:00,25.91799927
2016-07-02 11:00:00,25.91799927
2016-07-02 11:15:00,25.91799927
2016-07-02 11:30:00,26.13800049
2016-07-02 11:45:00,26.35750008
2016-07-02 12:00:00,26.13750076
2016-07-02 12:15:00,26.13750076
2016-07-02 12:30:00,26.35750008
2016-07-02 12:45:00,26.35750008
2016-07-02 13:00:00,26.35750008
2016-07-02 13:15:00,26.35750008
2016-07-02 13:30:00,26.35750008
2016-07-02 13:45:00,26.35750008
2016-07-02 14:00:00,26.57749939
2016-07-02 14:15:00,26.79700089
2016-07-02 14:30:00,26.79700089
2016-07-02 14:45:00,27.23649979
2016-07-02 15:00:00,27.45599937
2016-07-02 15:15:00,27.45599937
2016-07-02 15:30:00,27.45599937
2016-07-02 15:45:00,27.6760006
2016-07-02 16:00:00,27.6760006
2016-07-02 16:15:00,27.6760006
2016-07-02 16:30:00,27.89550018
2016-07-02 16:45:00,28.1154995
2016-07-02 17:00:00,28.1154995
