metric,value
eval_data,datasets\Imputed\BM\BM_030\ETTm1_BM_030_medium_mean.csv
clean_data,datasets\ori\ETTm1.csv
freq,T
term,medium
prediction_length,480
windows,20
imputation_method,mean
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[4.25785  , 4.153428 , 4.044235 , ..., 6.4022684, 6.276855 ,
        6.4569173],
       [4.0508084, 3.9418273, 3.8255324, ..., 8.195785 , 7.9454894,
        7.8890915],
       [4.147598 , 3.995152 , 3.9716167, ..., 7.9447474, 7.619608 ,
        7.6404915],
       ...,
       [4.0777354, 3.8472638, 3.7090244, ..., 8.112247 , 8.068251 ,
        8.168327 ],
       [4.2352695, 4.2451286, 4.3220406, ..., 5.448104 , 5.3869214,
        5.4520264],
       [4.1156874, 3.9878373, 3.9338765, ..., 4.9055223, 4.8605833,
        4.9548445]], dtype=float32), start_date=Period('2016-08-11 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.747751 , 10.692537 , 10.657553 , ...,  7.900945 ,  7.8349304,
         7.7201815],
       [10.699701 , 10.537432 , 10.409721 , ...,  3.151484 ,  3.2237952,
         3.4377503],
       [10.690431 , 10.627628 , 10.54291  , ...,  5.1747594,  5.0650196,
         5.18212  ],
       ...,
       [10.76166  , 10.714033 , 10.622992 , ...,  4.1354904,  4.08644  ,
         4.15015  ],
       [10.698017 , 10.546702 , 10.494439 , ...,  2.6504526,  2.4704852,
         2.641317 ],
       [10.715297 , 10.581687 , 10.481794 , ...,  4.915768 ,  4.8790007,
         4.9228745]], dtype=float32), start_date=Period('2016-08-12 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.942682 , 10.82457  , 10.7357235, ..., 13.657688 , 13.833286 ,
        13.933106 ],
       [11.063406 , 10.9139385, 10.83868  , ..., 12.652691 , 12.430576 ,
        12.374136 ],
       [10.922823 , 10.771263 , 10.692869 , ..., 11.567211 , 11.479411 ,
        11.464254 ],
       ...,
       [11.097375 , 11.001215 , 10.964109 , ..., 12.938042 , 12.847106 ,
        12.84815  ],
       [11.089537 , 11.006966 , 10.979788 , ..., 12.476568 , 12.344869 ,
        12.301492 ],
       [11.039887 , 10.886762 , 10.809937 , ..., 12.603565 , 12.705997 ,
        12.7828245]], dtype=float32), start_date=Period('2016-08-12 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.422722 , 10.3561125, 10.238834 , ...,  5.960128 ,  6.1272726,
         6.248793 ],
       [10.4141   , 10.352718 , 10.234915 , ..., 11.282858 , 11.161398 ,
        11.248901 ],
       [10.423242 , 10.410182 , 10.272006 , ..., 10.460072 , 10.4013   ,
        10.464773 ],
       ...,
       [10.430817 , 10.365779 , 10.234391 , ..., 13.27426  , 13.212616 ,
        13.317358 ],
       [10.313276 , 10.194168 , 10.033529 , ..., 11.435137 , 11.417898 ,
        11.436705 ],
       [10.445444 , 10.376486 , 10.26626  , ...,  9.475863 ,  9.540903 ,
         9.690832 ]], dtype=float32), start_date=Period('2016-08-12 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 5.2891655,  5.3040805,  5.3220286, ...,  7.6391096,  7.4384594,
         7.450339 ],
       [ 5.2024574,  5.164285 ,  5.1579657, ...,  9.867223 ,  9.60896  ,
         9.523891 ],
       [ 5.1754084,  5.085413 ,  4.9744363, ...,  6.717566 ,  6.7613473,
         6.7127156],
       ...,
       [ 5.1781883,  5.162263 ,  5.134455 , ...,  8.893702 ,  8.694057 ,
         8.79388  ],
       [ 5.1564474,  5.1020975,  5.0381403, ..., 10.275793 , 10.362438 ,
        10.35119  ],
       [ 5.245433 ,  5.1999288,  5.1700997, ...,  6.609947 ,  6.5061984,
         6.4494295]], dtype=float32), start_date=Period('2016-08-13 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 5.052846 ,  4.986551 ,  4.9620066, ...,  8.647753 ,  8.607141 ,
         8.696398 ],
       [ 5.1011763,  5.0498095,  5.0455084, ...,  8.221154 ,  8.175102 ,
         8.178115 ],
       [ 4.981492 ,  4.8903995,  4.840298 , ...,  9.314812 ,  9.34897  ,
         9.377438 ],
       ...,
       [ 5.0148916,  4.904319 ,  4.886097 , ...,  9.508255 ,  9.455625 ,
         9.455372 ],
       [ 5.0295672,  4.9384747,  4.9179792, ...,  8.730685 ,  8.711517 ,
         8.58829  ],
       [ 5.111044 ,  5.1330576,  5.155324 , ..., 10.089219 , 10.096558 ,
        10.122368 ]], dtype=float32), start_date=Period('2016-08-13 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.567068 , 13.552019 , 13.479201 , ...,  7.8733826,  7.9357557,
         8.0071335],
       [13.57532  , 13.606876 , 13.561728 , ..., 13.191809 , 13.325066 ,
        13.352739 ],
       [13.512211 , 13.477745 , 13.394244 , ...,  9.923222 ,  9.733164 ,
         9.795059 ],
       ...,
       [13.385021 , 13.234045 , 13.03112  , ..., 10.078567 , 10.157696 ,
        10.248235 ],
       [13.385509 , 13.2136545, 13.063648 , ..., 11.071814 , 10.962343 ,
        10.863553 ],
       [13.333563 , 13.140348 , 12.894222 , ...,  8.69574  ,  8.680449 ,
         8.871233 ]], dtype=float32), start_date=Period('2016-08-13 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 8.390501 ,  8.431022 ,  8.338565 , ..., 10.81993  , 10.620281 ,
        10.468438 ],
       [ 8.489339 ,  8.562461 ,  8.563439 , ...,  9.654673 ,  9.36965  ,
         9.315463 ],
       [ 8.303391 ,  8.24475  ,  8.145456 , ...,  9.051573 ,  8.867036 ,
         8.815619 ],
       ...,
       [ 8.449843 ,  8.45025  ,  8.421582 , ...,  7.592261 ,  7.6287475,
         7.6261277],
       [ 8.338243 ,  8.351976 ,  8.366688 , ..., 11.258362 , 11.1418   ,
        11.117718 ],
       [ 8.341244 ,  8.273168 ,  8.23424  , ...,  6.805543 ,  6.6806803,
         6.650118 ]], dtype=float32), start_date=Period('2016-08-14 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[11.532202 , 11.43495  , 11.387726 , ...,  8.758621 ,  8.5597315,
         8.643747 ],
       [11.519579 , 11.427938 , 11.340501 , ...,  8.362228 ,  8.133678 ,
         8.108058 ],
       [11.389595 , 11.22782  , 11.112799 , ..., 10.767271 , 10.656107 ,
        10.549795 ],
       ...,
       [11.506021 , 11.371363 , 11.251665 , ...,  7.001526 ,  6.8721523,
         6.7890577],
       [11.489655 , 11.375103 , 11.264757 , ...,  6.381007 ,  6.358682 ,
         6.2999144],
       [11.5382805, 11.448979 , 11.345648 , ...,  9.089364 ,  8.904208 ,
         9.063355 ]], dtype=float32), start_date=Period('2016-08-14 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.60107 , 13.647974, 13.682369, ..., 10.507817, 10.289457,
        10.251674],
       [13.540094, 13.519251, 13.556774, ..., 12.13457 , 12.296124,
        12.318793],
       [13.481208, 13.489025, 13.412416, ..., 13.613317, 13.59143 ,
        13.599769],
       ...,
       [13.529152, 13.441599, 13.370724, ..., 13.631035, 13.578663,
        13.607847],
       [13.466095, 13.512474, 13.482249, ..., 10.492183, 10.42743 ,
        10.451534],
       [13.470785, 13.391048, 13.301413, ...,  9.755936,  9.533406,
         9.576922]], dtype=float32), start_date=Period('2016-08-14 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.102936 ,  9.186431 ,  9.227145 , ...,  9.705919 ,  9.536058 ,
         9.502302 ],
       [ 9.154274 ,  9.231947 ,  9.257351 , ..., 11.19217  , 11.121365 ,
        11.115564 ],
       [ 9.150812 ,  9.132891 ,  9.07636  , ..., 12.322884 , 12.118454 ,
        12.0225315],
       ...,
       [ 9.160856 ,  9.251372 ,  9.35503  , ...,  9.3283   ,  9.317734 ,
         9.350062 ],
       [ 9.244516 ,  9.295357 ,  9.450176 , ...,  9.062574 ,  9.103045 ,
         9.010215 ],
       [ 9.007008 ,  8.888089 ,  8.700484 , ..., 13.476583 , 13.370535 ,
        13.37163  ]], dtype=float32), start_date=Period('2016-08-15 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.672911 , 10.672911 , 10.553247 , ...,  8.20498  ,  8.066549 ,
         8.0142565],
       [10.61938  , 10.579205 , 10.52212  , ..., 12.469366 , 12.415942 ,
        12.431022 ],
       [10.640922 , 10.586961 , 10.429814 , ..., 10.289849 , 10.18451  ,
        10.197382 ],
       ...,
       [10.584806 , 10.5355835, 10.514581 , ..., 10.142612 , 10.148267 ,
         9.991633 ],
       [10.749706 , 10.786326 , 10.747875 , ...,  9.560047 ,  9.278064 ,
         9.345657 ],
       [10.641568 , 10.605594 , 10.482053 , ..., 10.666771 , 10.534399 ,
        10.502087 ]], dtype=float32), start_date=Period('2016-08-15 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.543712 , 13.5652   , 13.537099 , ..., 15.010142 , 14.99072  ,
        14.96892  ],
       [13.559416 , 13.604046 , 13.5949545, ..., 12.650773 , 12.569775 ,
        12.56337  ],
       [13.457548 , 13.4164295, 13.283981 , ..., 11.877886 , 11.8133135,
        11.71093  ],
       ...,
       [13.5001135, 13.512924 , 13.463333 , ..., 11.653629 , 11.5633335,
        11.422338 ],
       [13.526768 , 13.639999 , 13.683391 , ..., 12.8821945, 12.864529 ,
        12.929306 ],
       [13.5222225, 13.555696 , 13.558173 , ..., 11.807838 , 11.740272 ,
        11.666816 ]], dtype=float32), start_date=Period('2016-08-15 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.475945, 13.4384  , 13.452345, ..., 12.855802, 12.84958 ,
        12.951275],
       [13.534731, 13.521858, 13.5328  , ..., 13.133799, 13.144312,
        12.878061],
       [13.527222, 13.51907 , 13.451917, ..., 12.013524, 12.035327,
        12.180413],
       ...,
       [13.552108, 13.536877, 13.530226, ..., 11.70962 , 11.920706,
        12.049595],
       [13.527222, 13.512632, 13.55404 , ..., 10.799749, 10.895715,
        10.66159 ],
       [13.501262, 13.520785, 13.54932 , ..., 10.38236 , 10.326728,
        10.444392]], dtype=float32), start_date=Period('2016-08-16 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.522585 , 13.460681 , 13.312254 , ..., 13.823008 , 13.429707 ,
        13.407117 ],
       [13.423753 , 10.357798 , 11.437655 , ..., 13.419661 , 13.213989 ,
        13.854673 ],
       [13.467817 , 13.410551 , 13.431514 , ..., 11.366773 , 11.20757  ,
        11.177763 ],
       ...,
       [13.439274 , 13.269171 , 13.265245 , ..., 13.107029 , 13.4729805,
        13.883575 ],
       [13.548276 , 13.531416 , 13.533289 , ..., 11.880307 , 11.569371 ,
        11.907146 ],
       [13.485657 , 13.413227 , 13.383702 , ..., 13.141733 , 13.317216 ,
        13.130009 ]], dtype=float32), start_date=Period('2016-08-16 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.493151 , 13.475915 , 13.47399  , ..., 12.801703 , 12.938305 ,
        13.127599 ],
       [13.5068   , 13.508813 , 13.547486 , ..., 13.088532 , 13.425736 ,
        13.163341 ],
       [13.531474 , 13.509424 , 13.542323 , ..., 12.50682  , 12.507204 ,
        12.819006 ],
       ...,
       [13.543548 , 13.54486  , 13.574346 , ..., 13.4036665, 13.177515 ,
        13.182676 ],
       [13.494202 , 13.457103 , 13.355259 , ..., 12.507106 , 12.238097 ,
        12.206159 ],
       [13.493501 , 13.468215 , 13.425956 , ..., 12.5297165, 12.875614 ,
        12.890139 ]], dtype=float32), start_date=Period('2016-08-16 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.537066 , 13.522239 , 13.3240795, ..., 12.786792 , 12.817767 ,
        13.725852 ],
       [13.460917 , 13.51747  , 13.452199 , ..., 12.124334 , 12.381878 ,
        12.63164  ],
       [13.483717 , 13.448324 , 13.386109 , ..., 13.743859 , 13.700382 ,
        13.666131 ],
       ...,
       [13.49534  , 13.487815 , 13.390356 , ..., 12.834708 , 12.615758 ,
        12.811267 ],
       [13.519482 , 13.431932 , 13.460992 , ..., 13.432016 , 13.118816 ,
        13.128558 ],
       [13.490646 , 13.44363  , 13.492658 , ..., 13.076439 , 13.361679 ,
        12.942543 ]], dtype=float32), start_date=Period('2016-08-17 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.459716 , 13.51903  , 13.428036 , ..., 13.850439 , 13.756445 ,
        13.504774 ],
       [13.488732 , 13.498676 , 13.493619 , ..., 13.035209 , 13.396819 ,
        13.117867 ],
       [13.499981 , 13.50566  , 13.531975 , ..., 13.502241 , 13.5236845,
        13.308036 ],
       ...,
       [13.478744 , 13.3407955, 13.519813 , ..., 12.981365 , 13.792911 ,
        13.0589695],
       [13.487122 , 13.540189 , 13.457707 , ..., 14.026238 , 14.128571 ,
        14.071995 ],
       [13.458867 , 13.473647 , 13.491611 , ..., 13.397113 , 13.023274 ,
        12.941971 ]], dtype=float32), start_date=Period('2016-08-17 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.521624, 13.488771, 13.491799, ..., 13.82654 , 13.342436,
        13.589904],
       [13.516716, 13.514828, 13.524791, ..., 13.314111, 14.061871,
        13.714041],
       [13.512037, 13.472046, 13.475239, ..., 13.280278, 13.082783,
        13.140234],
       ...,
       [13.552612, 13.424223, 13.477262, ..., 13.247879, 13.617779,
        13.634229],
       [13.524726, 13.528616, 13.51358 , ..., 13.732317, 13.399122,
        13.668362],
       [13.500869, 13.498201, 13.486227, ..., 13.732932, 13.435179,
        13.342514]], dtype=float32), start_date=Period('2016-08-17 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.349002 , 13.449002 , 13.19448  , ..., 13.671956 , 14.077774 ,
        13.7490015],
       [13.579621 , 13.517601 , 13.384237 , ..., 13.105497 , 13.340023 ,
        13.430118 ],
       [13.415137 , 13.469471 , 12.218757 , ..., 13.466882 , 13.476546 ,
        13.329057 ],
       ...,
       [10.063819 , 13.172332 , 13.431435 , ..., 13.77213  , 13.710469 ,
        14.098571 ],
       [12.025979 , 13.065832 , 13.509161 , ..., 13.585621 , 13.378044 ,
        13.442014 ],
       [13.422801 , 13.613223 , 13.211355 , ..., 13.507687 , 12.957964 ,
        13.195045 ]], dtype=float32), start_date=Period('2016-08-18 01:20', 'min'))]"
MSE[mean],13.791005859375
MSE[0.5],14.138177083333334
