metric,value
eval_data,datasets\Imputed\BM\BM_020\ETTm2_BM_020_medium_forward.csv
clean_data,datasets\ori\ETTm2.csv
freq,T
term,medium
prediction_length,480
windows,20
imputation_method,forward
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[16.906097, 16.87305 , 16.807484, ..., 16.432545, 16.259924,
        16.093542],
       [16.881102, 16.83482 , 16.792566, ..., 23.105267, 23.097279,
        22.872713],
       [16.932499, 16.954533, 16.979809, ..., 19.214737, 18.938492,
        18.532675],
       ...,
       [16.892399, 16.89268 , 16.903572, ..., 16.663095, 16.463316,
        16.283579],
       [16.878979, 16.83685 , 16.789196, ..., 21.973324, 21.589975,
        21.092659],
       [16.91    , 16.934496, 16.97956 , ..., 24.009523, 23.72429 ,
        23.465273]], dtype=float32), start_date=Period('2016-08-11 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[25.90436 , 25.392063, 25.039667, ..., 23.022305, 22.842901,
        22.71236 ],
       [25.910278, 25.377254, 25.026838, ..., 20.231804, 20.137909,
        20.181585],
       [25.849083, 25.237082, 24.783026, ..., 20.81567 , 20.63281 ,
        20.539776],
       ...,
       [25.890537, 25.398972, 25.048553, ..., 16.908861, 16.93792 ,
        17.22692 ],
       [25.936934, 25.40292 , 25.08014 , ..., 20.693764, 20.296213,
        20.18788 ],
       [25.877708, 25.34369 , 24.966625, ..., 20.418858, 20.212803,
        20.088184]], dtype=float32), start_date=Period('2016-08-12 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[32.537457, 32.008713, 31.587109, ..., 27.000622, 26.593985,
        26.634302],
       [32.668777, 32.143494, 31.716118, ..., 27.139431, 26.865845,
        27.051884],
       [32.588142, 32.103172, 31.683868, ..., 27.294949, 27.013292,
        27.43894 ],
       ...,
       [32.51557 , 32.000656, 31.5272  , ..., 29.427774, 29.005587,
        29.109259],
       [32.49829 , 31.971848, 31.496096, ..., 26.010523, 25.649385,
        25.81239 ],
       [32.622704, 32.145798, 31.71497 , ..., 23.525482, 23.334259,
        23.314388]], dtype=float32), start_date=Period('2016-08-12 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[34.458733, 34.44988 , 34.414497, ..., 27.46615 , 27.301521,
        27.279716],
       [34.461258, 34.499176, 34.509277, ..., 21.476654, 21.491724,
        21.604616],
       [34.42838 , 34.413223, 34.40437 , ..., 26.73021 , 26.67807 ,
        26.724836],
       ...,
       [34.468834, 34.5017  , 34.529503, ..., 21.804703, 21.849373,
        21.9098  ],
       [34.429653, 34.31463 , 34.192024, ..., 27.817533, 27.755917,
        27.816587],
       [34.395527, 34.3159  , 34.209724, ..., 22.934639, 22.751009,
        22.63932 ]], dtype=float32), start_date=Period('2016-08-12 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[20.041962, 19.563736, 19.084251, ..., 19.615278, 19.347637,
        19.037437],
       [20.11699 , 19.683846, 19.287582, ..., 29.481579, 29.22101 ,
        28.926573],
       [20.08105 , 19.663982, 19.32226 , ..., 32.9396  , 32.80208 ,
        32.805153],
       ...,
       [20.078215, 19.640972, 19.255743, ..., 25.082754, 24.801058,
        24.348782],
       [20.089878, 19.654526, 19.27529 , ..., 26.56268 , 26.39504 ,
        25.770945],
       [20.123608, 19.685421, 19.341805, ..., 17.692766, 17.464527,
        17.252213]], dtype=float32), start_date=Period('2016-08-13 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[24.369593, 24.234667, 24.152544, ..., 28.177732, 27.863932,
        27.673628],
       [24.360851, 24.220436, 24.095474, ..., 24.652378, 24.489952,
        24.368961],
       [24.341927, 24.178892, 24.03692 , ..., 42.626778, 42.191063,
        41.67556 ],
       ...,
       [24.391514, 24.243896, 24.09252 , ..., 33.968307, 33.628223,
        33.532597],
       [24.323393, 24.146404, 23.968094, ..., 27.523851, 27.28193 ,
        26.937733],
       [24.44463 , 24.330622, 24.231916, ..., 25.975908, 25.436495,
        25.469982]], dtype=float32), start_date=Period('2016-08-13 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[28.108318, 27.688091, 27.355488, ..., 22.572508, 22.323036,
        22.204708],
       [28.120043, 27.725424, 27.420898, ..., 27.230839, 26.760937,
        26.527681],
       [28.06574 , 27.663408, 27.26509 , ..., 27.651684, 27.445272,
        27.323092],
       ...,
       [28.052164, 27.61281 , 27.248734, ..., 20.502533, 20.546307,
        20.278648],
       [28.077156, 27.655386, 27.315996, ..., 29.410345, 29.104275,
        28.854979],
       [28.110477, 27.712774, 27.361969, ..., 29.585594, 29.419601,
        29.368385]], dtype=float32), start_date=Period('2016-08-13 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[33.562298, 33.378193, 33.185593, ..., 21.36337 , 21.07128 ,
        21.120918],
       [33.54191 , 33.29492 , 33.021313, ..., 22.343452, 22.146528,
        22.097387],
       [33.59572 , 33.403687, 33.160103, ..., 25.14919 , 24.889635,
        24.717213],
       ...,
       [33.60479 , 33.35157 , 33.082493, ..., 22.55206 , 22.261806,
        22.228666],
       [33.628014, 33.473366, 33.29096 , ..., 30.030016, 30.016846,
        30.084963],
       [33.615547, 33.441074, 33.26433 , ..., 24.571913, 24.436028,
        24.059435]], dtype=float32), start_date=Period('2016-08-14 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[34.01752 , 33.581795, 33.16647 , ..., 28.855858, 28.66916 ,
        28.493937],
       [33.995415, 33.568764, 33.173836, ..., 24.98008 , 24.9736  ,
        25.163414],
       [33.95632 , 33.509834, 33.106976, ..., 30.72864 , 30.799183,
        30.66263 ],
       ...,
       [34.017517, 33.554596, 33.19027 , ..., 30.064291, 30.175346,
        30.144466],
       [33.98012 , 33.499634, 33.09961 , ..., 31.978294, 31.639463,
        31.334627],
       [33.942158, 33.47187 , 33.022552, ..., 30.676228, 30.509361,
        30.339098]], dtype=float32), start_date=Period('2016-08-14 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[31.553442, 31.206625, 30.891447, ..., 30.688488, 30.596561,
        30.478666],
       [31.557322, 31.214386, 30.951437, ..., 27.023834, 26.885298,
        26.891294],
       [31.54807 , 31.231995, 30.94696 , ..., 27.697063, 27.711578,
        27.854137],
       ...,
       [31.554043, 31.207819, 30.977999, ..., 23.393497, 23.285198,
        23.16637 ],
       [31.576723, 31.268406, 31.071718, ..., 21.211903, 21.073267,
        21.036404],
       [31.552546, 31.234085, 30.987852, ..., 33.7406  , 33.23858 ,
        33.085167]], dtype=float32), start_date=Period('2016-08-14 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[27.640533, 27.530012, 27.41807 , ..., 37.553284, 37.516098,
        37.574196],
       [27.641567, 27.523039, 27.359968, ..., 32.477802, 32.364956,
        32.187294],
       [27.63963 , 27.551704, 27.435112, ..., 34.538467, 34.431297,
        34.102314],
       ...,
       [27.662613, 27.611225, 27.583593, ..., 28.959677, 28.781988,
        28.595575],
       [27.670359, 27.622328, 27.580494, ..., 28.052687, 27.939018,
        27.86035 ],
       [27.619875, 27.53621 , 27.464422, ..., 31.93862 , 31.621773,
        31.165483]], dtype=float32), start_date=Period('2016-08-15 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[31.143063, 31.03611 , 30.916954, ..., 39.534863, 39.022095,
        38.716385],
       [31.161615, 31.089096, 31.012915, ..., 32.74216 , 32.43548 ,
        32.1515  ],
       [31.117908, 31.017553, 30.891558, ..., 30.143286, 29.986767,
        29.819721],
       ...,
       [31.061747, 30.944666, 30.727839, ..., 28.512196, 28.625952,
        28.710691],
       [31.09569 , 30.973602, 30.818796, ..., 29.962473, 29.96647 ,
        30.066675],
       [31.147943, 31.076887, 31.008518, ..., 32.012566, 31.708324,
        31.4893  ]], dtype=float32), start_date=Period('2016-08-15 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[39.427708, 39.04149 , 38.74907 , ..., 39.94216 , 39.575405,
        39.278507],
       [39.355854, 38.908756, 38.536007, ..., 33.95439 , 33.73945 ,
        33.567986],
       [39.443672, 39.06544 , 38.807957, ..., 37.389824, 37.12586 ,
        36.89033 ],
       ...,
       [39.39477 , 38.993584, 38.71115 , ..., 36.58645 , 36.32298 ,
        36.142345],
       [39.48259 , 39.101364, 38.822926, ..., 38.320442, 37.936718,
        37.88632 ],
       [39.373817, 38.93071 , 38.583412, ..., 36.542038, 36.404816,
        36.3629  ]], dtype=float32), start_date=Period('2016-08-15 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[26.260868, 26.361382, 26.442183, ..., 29.184423, 29.123575,
        29.123514],
       [26.20076 , 26.269243, 26.270721, ..., 28.551304, 28.510103,
        28.262215],
       [26.270723, 26.372217, 26.4274  , ..., 30.628342, 30.608309,
        30.57827 ],
       ...,
       [26.251015, 26.335754, 26.357931, ..., 32.987877, 32.867798,
        32.878162],
       [26.220467, 26.288952, 26.314568, ..., 22.354254, 22.476318,
        22.364475],
       [26.258896, 26.336252, 26.370247, ..., 31.532013, 31.299768,
        30.98441 ]], dtype=float32), start_date=Period('2016-08-16 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[35.730206, 35.470406, 35.200287, ..., 36.54236 , 36.47034 ,
        36.416496],
       [35.73873 , 35.423515, 35.03539 , ..., 35.501144, 35.378872,
        35.46121 ],
       [35.68354 , 35.366756, 35.029106, ..., 35.285988, 34.889225,
        34.668125],
       ...,
       [35.751743, 35.507423, 35.265125, ..., 30.207891, 29.979698,
        29.897364],
       [35.679504, 35.370796, 35.035835, ..., 39.862312, 39.6245  ,
        39.318035],
       [35.733795, 35.443935, 35.117504, ..., 33.17274 , 33.209225,
        33.061806]], dtype=float32), start_date=Period('2016-08-16 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[42.89086 , 42.78602 , 42.630093, ..., 27.736813, 27.73362 ,
        27.58848 ],
       [42.800995, 42.636257, 42.456535, ..., 39.089462, 39.091667,
        38.987713],
       [42.86532 , 42.769283, 42.63186 , ..., 33.223732, 33.133244,
        32.98792 ],
       ...,
       [42.84329 , 42.749905, 42.577232, ..., 45.55184 , 45.607338,
        45.68707 ],
       [42.807167, 42.68471 , 42.553448, ..., 41.99491 , 41.989185,
        41.83149 ],
       [42.87236 , 42.80893 , 42.731403, ..., 34.50874 , 34.81719 ,
        34.748913]], dtype=float32), start_date=Period('2016-08-16 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[38.349987, 38.287422, 38.169487, ..., 30.458498, 30.42801 ,
        30.18471 ],
       [38.36055 , 38.306023, 38.179634, ..., 40.430378, 40.502872,
        40.2801  ],
       [38.365204, 38.33392 , 38.257412, ..., 34.288986, 34.331154,
        34.48034 ],
       ...,
       [38.367317, 38.351254, 38.25699 , ..., 34.590534, 34.615025,
        34.589558],
       [38.349564, 38.280663, 38.154274, ..., 33.50062 , 33.415512,
        33.45023 ],
       [38.401978, 38.412968, 38.426495, ..., 39.957367, 39.861942,
        40.119053]], dtype=float32), start_date=Period('2016-08-17 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[43.433064, 43.539173, 43.623886, ..., 44.172707, 44.240845,
        44.42364 ],
       [43.43136 , 43.49553 , 43.555435, ..., 29.200638, 29.192001,
        29.008858],
       [43.385147, 43.454456, 43.570835, ..., 34.99456 , 35.498978,
        35.54694 ],
       ...,
       [43.48783 , 43.612766, 43.692345, ..., 32.51927 , 32.537804,
        32.637703],
       [43.464725, 43.64186 , 43.76764 , ..., 35.63502 , 35.711742,
        35.56015 ],
       [43.516922, 43.69919 , 43.893433, ..., 36.22952 , 36.259   ,
        35.688023]], dtype=float32), start_date=Period('2016-08-17 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[41.97501 , 41.91632 , 42.032074, ..., 32.12225 , 31.908346,
        31.73477 ],
       [41.994576, 41.973385, 41.95463 , ..., 32.27238 , 32.253773,
        32.11382 ],
       [41.928547, 41.866592, 41.900017, ..., 35.202984, 35.0687  ,
        34.973194],
       ...,
       [41.98072 , 41.984795, 42.02066 , ..., 36.74087 , 36.78815 ,
        36.669033],
       [42.03941 , 41.967674, 41.85518 , ..., 28.90712 , 28.557646,
        28.816256],
       [41.984795, 41.97746 , 41.8829  , ..., 33.013424, 33.20728 ,
        33.17967 ]], dtype=float32), start_date=Period('2016-08-17 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[31.95433 , 37.753212, 44.670704, ..., 32.274437, 32.654602,
        32.103912],
       [32.539337, 34.172527, 36.320095, ..., 40.11322 , 40.89232 ,
        41.079338],
       [32.540344, 41.763763, 40.138325, ..., 30.740517, 31.301903,
        31.1608  ],
       ...,
       [31.263348, 31.541517, 31.53425 , ..., 31.89796 , 33.060627,
        34.484257],
       [31.51931 , 37.2012  , 41.35021 , ..., 33.1251  , 33.276104,
        33.074127],
       [31.49751 , 31.907701, 32.346558, ..., 35.65178 , 35.420334,
        35.322674]], dtype=float32), start_date=Period('2016-08-18 01:20', 'min'))]"
MSE[mean],41.29373046875
MSE[0.5],41.90101888020833
MAE[0.5],5.069864908854167
MASE[0.5],0.8508496693436641
MAPE[0.5],0.17300374348958333
sMAPE[0.5],0.1729886245727539
MSIS,9.094397163652424
RMSE[mean],6.426019799903359
NRMSE[mean],0.20678541922881244
ND[0.5],0.16314517745908913
mean_weighted_sum_quantile_loss,0.13581584305715733
