metric,value
eval_data,datasets\Imputed\BM\BM_030\ETTm1_BM_030_medium_mean.csv
clean_data,datasets\ori\ETTm1.csv
freq,T
term,medium
prediction_length,480
windows,20
imputation_method,none
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[3.581386 , 3.151506 , 2.8545651, ..., 7.642612 , 7.474264 ,
        7.318903 ],
       [3.988155 , 3.7551398, 3.6177478, ..., 4.2791276, 4.111818 ,
        4.177778 ],
       [4.1481276, 4.092683 , 3.9687548, ..., 3.8412814, 3.6403813,
        3.5673652],
       ...,
       [4.1538525, 4.0547304, 4.0181565, ..., 6.2392206, 6.133314 ,
        5.965815 ],
       [4.1158996, 4.042752 , 4.010736 , ..., 7.6787634, 7.6667833,
        7.651411 ],
       [4.1292577, 4.0571694, 4.0381927, ..., 5.1684585, 4.905606 ,
        4.7836733]], dtype=float32), start_date=Period('2016-08-11 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.76208  , 10.748594 , 10.66219  , ...,  4.97795  ,  4.9472933,
         5.000163 ],
       [10.765875 , 10.7190895, 10.628893 , ...,  7.4681873,  7.502328 ,
         7.646    ],
       [10.782734 , 10.722463 , 10.714876 , ...,  3.2681203,  3.2613883,
         3.2800236],
       ...,
       [10.7190895, 10.680736 , 10.628471 , ...,  6.4819155,  6.373225 ,
         6.5250125],
       [10.705603 , 10.651232 , 10.607818 , ...,  7.590892 ,  7.6153383,
         7.4745092],
       [10.767139 , 10.680311 , 10.604445 , ...,  2.6048589,  2.548986 ,
         2.5885954]], dtype=float32), start_date=Period('2016-08-12 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[11.072815 , 10.924389 , 10.804709 , ..., 12.598338 , 12.548691 ,
        12.471866 ],
       [11.048249 , 10.936413 , 10.828751 , ..., 12.870623 , 12.690843 ,
        12.53092  ],
       [11.010103 , 10.859583 , 10.7247505, ..., 11.697344 , 11.613724 ,
        11.565122 ],
       ...,
       [10.948431 , 10.793213 , 10.652628 , ..., 13.201965 , 13.173742 ,
        13.031067 ],
       [10.94425  , 10.77858  , 10.691826 , ...,  9.046881 ,  9.1200485,
         9.160812 ],
       [11.102079 , 10.992332 , 10.955223 , ..., 10.496887 , 10.293589 ,
        10.436265 ]], dtype=float32), start_date=Period('2016-08-12 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.389546 , 10.275662 , 10.123121 , ..., 13.4894905, 13.573856 ,
        13.868756 ],
       [10.410443 , 10.328686 , 10.205922 , ...,  8.369935 ,  8.323962 ,
         8.219417 ],
       [10.490892 , 10.418279 , 10.355068 , ..., 13.396502 , 13.280267 ,
        13.224109 ],
       ...,
       [10.427685 , 10.308052 , 10.151592 , ..., 10.457981 , 10.395033 ,
        10.495073 ],
       [10.431339 , 10.368913 , 10.252938 , ...,  9.610382 ,  9.65139  ,
         9.788783 ],
       [10.452758 , 10.4080925, 10.303614 , ..., 10.834373 , 10.719184 ,
        10.782658 ]], dtype=float32), start_date=Period('2016-08-12 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 5.2274837,  5.193103 ,  5.209535 , ...,  9.514249 ,  9.56348  ,
         9.670287 ],
       [ 5.1925974,  5.251753 ,  5.273239 , ..., 16.314806 , 16.308231 ,
        16.534988 ],
       [ 5.153162 ,  5.078336 ,  4.9789867, ...,  7.9209194,  8.043791 ,
         8.007117 ],
       ...,
       [ 5.171615 ,  5.129399 ,  5.108923 , ...,  6.656311 ,  6.5808992,
         6.5773206],
       [ 5.470166 ,  5.879188 ,  6.062339 , ...,  7.3167386,  7.1934757,
         7.010109 ],
       [ 5.212569 ,  5.1723766,  5.2019515, ...,  7.575967 ,  7.437725 ,
         7.43729  ]], dtype=float32), start_date=Period('2016-08-13 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 4.979972 ,  4.8787594,  4.830177 , ..., 13.01226  , 12.972786 ,
        13.017828 ],
       [ 5.0384235,  4.9865513,  4.9544163, ...,  8.579118 ,  8.470313 ,
         8.464808 ],
       [ 5.028555 ,  4.9485965,  4.894701 , ...,  9.649701 ,  9.608709 ,
         9.616048 ],
       ...,
       [ 5.091813 ,  5.042979 ,  5.03564  , ...,  6.4677615,  6.495136 ,
         6.5428324],
       [ 5.0457582,  4.9984446,  4.9951544, ...,  9.038879 ,  9.069117 ,
         9.146924 ],
       [ 5.0257716,  4.9549246,  4.89293  , ..., 10.077833 , 10.090485 ,
        10.118572 ]], dtype=float32), start_date=Period('2016-08-13 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.404439 , 13.273366 , 13.108796 , ..., 10.71209  , 10.648252 ,
        10.665485 ],
       [13.4573555, 13.3830805, 13.252007 , ...,  6.1130276,  6.049206 ,
         5.831621 ],
       [13.362205 , 13.194721 , 13.049083 , ..., 13.042046 , 13.061221 ,
        13.016073 ],
       ...,
       [13.563669 , 13.587943 , 13.494734 , ...,  9.231321 ,  9.140783 ,
         9.033377 ],
       [13.335989 , 13.182585 , 12.973352 , ...,  8.829485 ,  8.675472 ,
         8.657268 ],
       [13.443275 , 13.333563 , 13.218023 , ..., 10.070313 , 10.033905 ,
        10.045071 ]], dtype=float32), start_date=Period('2016-08-13 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 8.396303,  8.43592 ,  8.377793, ..., 12.523083, 12.443729,
        12.294895],
       [ 8.168142,  8.045931,  7.91926 , ...,  9.25977 ,  9.097631,
         9.093176],
       [ 8.429418,  8.503458,  8.427671, ...,  9.147965,  9.167593,
         9.249114],
       ...,
       [ 8.394211,  8.460349,  8.499676, ..., 10.888928, 10.588974,
        10.582352],
       [ 8.432819,  8.457279,  8.413786, ..., 10.611372, 10.473255,
        10.48349 ],
       [ 8.359702,  8.399796,  8.390772, ...,  8.391178,  8.200833,
         8.040462]], dtype=float32), start_date=Period('2016-08-14 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[11.441962 , 11.341436 , 11.258678 , ...,  8.478756 ,  8.310416 ,
         8.289058 ],
       [11.449445 , 11.277849 , 11.13571  , ...,  7.75951  ,  7.7855134,
         7.858162 ],
       [11.542022 , 11.429807 , 11.35593  , ...,  8.041064 ,  8.035347 ,
         7.993005 ],
       ...,
       [11.578023 , 11.527527 , 11.446639 , ...,  6.9148617,  6.9068184,
         7.036706 ],
       [11.604675 , 11.50976  , 11.4082985, ...,  8.625249 ,  8.468324 ,
         8.485653 ],
       [11.506487 , 11.395207 , 11.3222685, ...,  9.664933 ,  9.584221 ,
         9.491701 ]], dtype=float32), start_date=Period('2016-08-14 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.636511 , 13.693834 , 13.795458 , ..., 12.7443075, 12.505625 ,
        12.593437 ],
       [13.504658 , 13.506219 , 13.4223175, ...,  7.048394 ,  7.0196986,
         7.000367 ],
       [13.444727 , 13.3629055, 13.231579 , ...,  9.01122  ,  8.891455 ,
         8.877546 ],
       ...,
       [13.487981 , 13.490585 , 13.43795  , ...,  8.580468 ,  8.454379 ,
         8.327348 ],
       [13.563548 , 13.565111 , 13.556251 , ...,  9.795934 ,  9.842707 ,
        10.026149 ],
       [13.526026 , 13.53853  , 13.499969 , ...,  8.926225 ,  8.809627 ,
         8.81673  ]], dtype=float32), start_date=Period('2016-08-14 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 8.934245 ,  8.945517 ,  8.992329 , ...,  7.516255 ,  7.671192 ,
         7.8286185],
       [ 9.037253 ,  8.969374 ,  8.964121 , ..., 11.859852 , 11.8836   ,
        11.925185 ],
       [ 9.096171 ,  9.130104 ,  9.153316 , ...,  8.365015 ,  8.43228  ,
         8.53775  ],
       ...,
       [ 8.991425 ,  9.08044  ,  9.143462 , ...,  6.957396 ,  6.770982 ,
         6.7840323],
       [ 8.928554 ,  8.951919 ,  8.965201 , ...,  9.4645815,  9.456947 ,
         9.522617 ],
       [ 9.007896 ,  8.967377 ,  8.949374 , ...,  9.242808 ,  9.265602 ,
         9.358206 ]], dtype=float32), start_date=Period('2016-08-15 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.604625 , 10.599993 , 10.498962 , ..., 12.226377 , 12.26709  ,
        12.3373165],
       [10.543554 , 10.445109 , 10.31306  , ..., 10.82704  , 10.792358 ,
        10.885633 ],
       [10.7106085, 10.729565 , 10.662679 , ..., 12.493277 , 12.374798 ,
        12.40474  ],
       ...,
       [10.535044 , 10.512426 , 10.396749 , ...,  9.541463 ,  9.4657   ,
         9.59193  ],
       [10.616041 , 10.59213  , 10.455557 , ..., 11.27295  , 11.257225 ,
        11.283074 ],
       [10.652554 , 10.621319 , 10.532675 , ...,  8.356578 ,  8.181312 ,
         8.195339 ]], dtype=float32), start_date=Period('2016-08-15 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.530074 , 13.614378 , 13.58917  , ..., 12.619469 , 12.49539  ,
        12.403234 ],
       [13.526768 , 13.484615 , 13.393494 , ...,  9.202014 ,  9.057272 ,
         9.044797 ],
       [13.545365 , 13.574293 , 13.587103 , ..., 12.232456 , 12.319963 ,
        12.14464  ],
       ...,
       [13.564374 , 13.603633 , 13.593302 , ...,  8.909443 ,  8.950808 ,
         9.012176 ],
       [13.5222225, 13.586276 , 13.586689 , ..., 14.931832 , 14.996506 ,
        15.0252285],
       [13.502799 , 13.545364 , 13.54991  , ..., 13.379856 , 13.402275 ,
        13.53307  ]], dtype=float32), start_date=Period('2016-08-15 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.458782, 13.442047, 13.421451, ..., 11.777832, 11.730472,
        11.605874],
       [13.520142, 13.517138, 13.486672, ..., 12.763655, 12.946931,
        12.875164],
       [13.510271, 13.508127, 13.424883, ..., 13.600864, 13.677832,
        13.915281],
       ...,
       [13.579571, 13.613255, 13.584934, ..., 11.567189, 11.68315 ,
        11.507948],
       [13.551681, 13.571203, 13.598664, ..., 11.912446, 11.822713,
        11.856182],
       [13.522287, 13.558332, 13.558974, ..., 14.083914, 14.141197,
        14.195852]], dtype=float32), start_date=Period('2016-08-16 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.427142 , 13.4444475, 13.439273 , ..., 12.938972 , 13.199004 ,
        13.268635 ],
       [13.4564   , 13.392444 , 13.238397 , ..., 12.093028 , 12.375548 ,
        13.068147 ],
       [13.459253 , 13.371572 , 13.348379 , ..., 11.183176 , 11.020763 ,
        10.943007 ],
       ...,
       [13.524905 , 13.468799 , 13.466122 , ..., 13.565156 , 13.517902 ,
        13.349327 ],
       [13.325456 , 12.251964 , 12.909787 , ..., 11.461689 , 11.878082 ,
        11.712891 ],
       [13.20138  , 13.162221 , 13.175423 , ..., 11.072777 , 11.301337 ,
        11.121328 ]], dtype=float32), start_date=Period('2016-08-16 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.504001 , 13.54731  , 13.502251 , ..., 13.452511 , 13.213868 ,
        13.003619 ],
       [13.42893  , 13.370396 , 13.261991 , ..., 13.376521 , 12.939573 ,
        12.616386 ],
       [13.434179 , 13.457104 , 13.418168 , ..., 12.657535 , 12.414426 ,
        12.454377 ],
       ...,
       [13.543372 , 13.524649 , 13.601558 , ..., 13.564021 , 14.048347 ,
        13.989114 ],
       [13.497701 , 13.460078 , 13.461653 , ..., 13.009153 , 12.946988 ,
        12.7310295],
       [13.522374 , 13.517211 , 13.454653 , ..., 13.046929 , 13.199914 ,
        12.919843 ]], dtype=float32), start_date=Period('2016-08-16 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.338161 , 13.649278 , 13.529168 , ..., 13.318953 , 13.390017 ,
        13.187035 ],
       [13.534011 , 13.4693365, 13.473659 , ..., 13.198736 , 12.758422 ,
        13.413263 ],
       [13.377241 , 13.461289 , 13.5055485, ..., 13.437204 , 13.231594 ,
        13.161073 ],
       ...,
       [13.526784 , 13.497054 , 13.532893 , ..., 12.818825 , 12.5983715,
        13.086941 ],
       [13.520302 , 13.504207 , 13.303739 , ..., 13.159236 , 12.969847 ,
        13.19918  ],
       [13.433945 , 12.01446  , 13.446649 , ..., 13.291831 , 12.896939 ,
        12.870072 ]], dtype=float32), start_date=Period('2016-08-17 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.495607, 13.524788, 13.491974, ..., 13.491016, 13.477809,
        13.482514],
       [13.518861, 13.411421, 13.512087, ..., 13.179527, 13.646652,
        13.248752],
       [13.522366, 13.472857, 13.529935, ..., 13.217491, 13.712061,
        13.368674],
       ...,
       [13.482983, 13.442909, 13.521557, ..., 13.581285, 13.466914,
        13.070883],
       [13.478894, 13.496223, 13.522519, ..., 13.542983, 13.511121,
        13.685123],
       [13.473609, 13.4636  , 13.527424, ..., 13.022006, 13.248071,
        13.070227]], dtype=float32), start_date=Period('2016-08-17 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.530503 , 13.50585  , 13.529322 , ..., 13.416129 , 13.333569 ,
        13.258456 ],
       [13.489288 , 13.494762 , 13.520392 , ..., 13.414651 , 13.262468 ,
        13.245391 ],
       [13.5185375, 13.508099 , 13.511135 , ..., 13.487458 , 13.577508 ,
        13.422881 ],
       ...,
       [13.524578 , 13.50292  , 13.584717 , ..., 13.389882 , 13.459668 ,
        13.224633 ],
       [13.517094 , 13.418097 , 13.549132 , ..., 13.440999 , 14.015805 ,
        13.43317  ],
       [13.517586 , 13.530273 , 13.500466 , ..., 13.506424 , 13.789764 ,
        14.091637 ]], dtype=float32), start_date=Period('2016-08-17 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.586197 ,  9.524241 , 10.8487015, ..., 13.446179 , 13.456837 ,
        13.312916 ],
       [13.21844  , 12.897082 , 13.212598 , ..., 13.5478115, 13.522226 ,
        13.35607  ],
       [12.334753 , 13.049919 , 13.376001 , ..., 13.407595 , 13.711576 ,
        13.248476 ],
       ...,
       [13.704467 , 11.445366 , 13.409849 , ..., 13.338537 , 13.535851 ,
        13.820393 ],
       [13.401896 , 13.508041 , 11.8041115, ..., 13.591183 , 13.718571 ,
        13.29186  ],
       [13.097703 , 13.144051 , 13.237545 , ..., 13.284097 , 13.004848 ,
        13.29244  ]], dtype=float32), start_date=Period('2016-08-18 01:20', 'min'))]"
MSE[mean],13.925128580729167
MSE[0.5],14.28525390625
