metric,value
eval_data,datasets\Imputed\BM\BM_010\ETTh2_BM_010_short_linear.csv
clean_data,datasets\ori\ETTh2.csv
freq,H
term,short
prediction_length,48
windows,20
imputation_method,linear
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[39.28891 , 37.837868, 36.439064, ..., 37.462044, 36.65478 ,
        35.409344],
       [39.263634, 37.900223, 36.754223, ..., 39.882133, 38.527153,
        36.656467],
       [39.545082, 38.30975 , 37.202507, ..., 35.24082 , 34.460526,
        33.282494],
       ...,
       [39.49958 , 38.237286, 37.12498 , ..., 40.170326, 39.405205,
        38.1783  ],
       [39.568695, 38.3502  , 37.21767 , ..., 43.756653, 42.851646,
        41.33824 ],
       [39.545082, 38.329975, 37.33902 , ..., 40.84276 , 40.01359 ,
        38.61816 ]], dtype=float32), start_date=Period('2018-05-17 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[29.488869, 29.129574, 28.660427, ..., 35.947006, 35.116   ,
        33.76563 ],
       [29.578272, 29.324543, 29.103172, ..., 37.73672 , 36.357395,
        34.67155 ],
       [29.585936, 29.349236, 29.118496, ..., 33.070858, 32.418655,
        31.593616],
       ...,
       [29.54677 , 29.170433, 28.831564, ..., 34.58811 , 33.30585 ,
        31.502514],
       [29.390957, 29.013771, 28.58635 , ..., 33.42846 , 32.9772  ,
        32.31989 ],
       [29.535717, 29.139782, 28.70981 , ..., 35.553642, 34.540432,
        33.120243]], dtype=float32), start_date=Period('2018-05-19 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[27.020111, 26.618275, 26.22538 , ..., 34.571564, 33.733837,
        33.03573 ],
       [27.043955, 26.672766, 26.395224, ..., 34.874645, 33.938156,
        33.110653],
       [27.160587, 26.842182, 26.676594, ..., 28.868387, 28.310753,
        27.988094],
       ...,
       [27.135899, 26.73704 , 26.428001, ..., 34.273586, 33.79854 ,
        32.74372 ],
       [27.14271 , 26.788546, 26.498238, ..., 40.852802, 39.861835,
        38.552464],
       [27.11717 , 26.78344 , 26.525055, ..., 35.0381  , 34.295727,
        33.610394]], dtype=float32), start_date=Period('2018-05-21 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[33.872665, 32.8571  , 31.951271, ..., 36.59444 , 35.927605,
        34.959675],
       [34.00877 , 32.986397, 32.087357, ..., 40.71792 , 39.746586,
        38.729324],
       [33.97473 , 32.911545, 32.020172, ..., 36.546803, 35.976936,
        35.20464 ],
       ...,
       [33.913506, 32.8163  , 31.947021, ..., 40.784256, 39.65473 ,
        38.574524],
       [34.008762, 33.08336 , 32.374847, ..., 38.46906 , 38.08971 ,
        37.36164 ],
       [33.996834, 32.94217 , 32.04058 , ..., 38.964077, 38.069298,
        36.970383]], dtype=float32), start_date=Period('2018-05-23 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[26.103434, 25.801188, 25.760105, ..., 34.975178, 34.36816 ,
        33.510456],
       [25.860714, 25.143656, 24.694893, ..., 31.761513, 30.62126 ,
        29.748468],
       [26.309687, 26.12859 , 26.010372, ..., 34.301086, 32.345894,
        30.612877],
       ...,
       [26.593912, 26.46941 , 26.317654, ..., 33.99758 , 33.071964,
        32.089336],
       [26.106792, 25.65027 , 25.372753, ..., 36.167408, 35.21832 ,
        34.119995],
       [26.35119 , 26.100506, 26.251837, ..., 33.94559 , 32.97135 ,
        32.059155]], dtype=float32), start_date=Period('2018-05-25 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[35.959713, 34.843803, 34.08945 , ..., 43.440773, 42.34293 ,
        41.128418],
       [35.75428 , 34.441154, 33.40741 , ..., 37.940094, 36.922794,
        35.770718],
       [35.90383 , 34.566067, 33.47644 , ..., 35.51598 , 34.664665,
        33.8758  ],
       ...,
       [35.795372, 34.608788, 33.71638 , ..., 39.4225  , 38.009117,
        36.52507 ],
       [35.759212, 34.38363 , 33.251286, ..., 40.070023, 38.79798 ,
        37.24655 ],
       [35.647453, 34.29653 , 33.174862, ..., 32.3786  , 31.698208,
        30.879763]], dtype=float32), start_date=Period('2018-05-27 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[35.556595, 34.70954 , 33.778263, ..., 36.9932  , 36.30324 ,
        35.550125],
       [35.60033 , 34.871513, 34.157253, ..., 36.836098, 35.619766,
        34.79052 ],
       [35.703987, 35.070713, 34.418015, ..., 37.20861 , 36.470066,
        35.57766 ],
       ...,
       [35.806023, 35.21648 , 34.665813, ..., 36.414997, 35.522587,
        34.701443],
       [35.600327, 34.920097, 34.178307, ..., 36.355072, 35.84976 ,
        35.190567],
       [35.66835 , 34.905518, 34.147537, ..., 34.761375, 33.653557,
        32.34086 ]], dtype=float32), start_date=Period('2018-05-29 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[32.590023, 32.65576 , 32.469643, ..., 35.276367, 34.937412,
        34.357693],
       [32.586067, 32.60745 , 32.392036, ..., 35.987556, 35.513958,
        34.544594],
       [32.540134, 32.553596, 32.317596, ..., 32.63913 , 32.392826,
        31.881218],
       ...,
       [32.567062, 32.556767, 32.251858, ..., 33.455643, 33.034317,
        32.316006],
       [32.6122  , 32.62408 , 32.35244 , ..., 36.234646, 35.483864,
        34.435303],
       [32.529045, 32.487865, 32.13861 , ..., 33.977547, 33.76609 ,
        33.314674]], dtype=float32), start_date=Period('2018-05-31 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[34.94156 , 34.261124, 33.775326, ..., 37.19303 , 36.53129 ,
        35.815052],
       [34.743805, 33.84851 , 33.18988 , ..., 36.813114, 36.107773,
        35.407104],
       [34.929092, 34.20507 , 33.771435, ..., 37.912384, 36.73993 ,
        35.592392],
       ...,
       [34.841896, 34.024452, 33.423435, ..., 34.586544, 34.06805 ,
        33.337017],
       [34.876152, 34.088295, 33.65699 , ..., 37.01864 , 36.00657 ,
        35.117493],
       [34.851234, 34.11632 , 33.616512, ..., 38.17552 , 37.175903,
        36.238564]], dtype=float32), start_date=Period('2018-06-02 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[35.691917, 34.00055 , 32.867596, ..., 35.075127, 34.60351 ,
        33.833107],
       [36.04371 , 34.688766, 33.812363, ..., 36.68738 , 35.69038 ,
        34.739468],
       [35.968437, 34.590466, 33.71635 , ..., 39.33428 , 38.31116 ,
        36.870193],
       ...,
       [36.123596, 34.85469 , 34.08197 , ..., 38.371067, 36.6966  ,
        35.20033 ],
       [35.99609 , 34.590446, 33.68409 , ..., 37.410942, 36.722717,
        35.757977],
       [36.019123, 34.708744, 33.883797, ..., 34.67341 , 33.82312 ,
        32.80384 ]], dtype=float32), start_date=Period('2018-06-04 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[38.863155, 37.57803 , 36.252075, ..., 38.19942 , 36.86894 ,
        35.376675],
       [38.8934  , 37.727707, 36.6361  , ..., 41.528664, 40.33274 ,
        38.85711 ],
       [38.78454 , 37.386005, 35.992027, ..., 36.416874, 35.078827,
        33.878365],
       ...,
       [38.92212 , 37.751896, 36.63761 , ..., 40.53837 , 39.415005,
        38.37632 ],
       [38.69231 , 37.25901 , 35.834785, ..., 33.07478 , 31.95974 ,
        30.94033 ],
       [38.85409 , 37.611298, 36.46374 , ..., 41.398643, 40.119556,
        38.67568 ]], dtype=float32), start_date=Period('2018-06-06 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.200974, 35.28743 , 34.631145, ..., 32.261787, 31.679012,
        31.09211 ],
       [36.095963, 35.099922, 34.34838 , ..., 40.40866 , 39.70813 ,
        38.584583],
       [36.26396 , 35.29043 , 34.589146, ..., 39.18011 , 37.974052,
        36.550484],
       ...,
       [36.115463, 35.09692 , 34.378387, ..., 36.832497, 35.713444,
        34.600395],
       [36.109467, 35.027164, 34.23288 , ..., 38.47357 , 37.77454 ,
        36.743996],
       [36.232468, 35.231934, 34.472893, ..., 39.33911 , 37.77304 ,
        35.82895 ]], dtype=float32), start_date=Period('2018-06-08 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[32.862804, 32.876118, 32.666798, ..., 35.10762 , 34.267387,
        33.07508 ],
       [32.906437, 33.069168, 32.927895, ..., 42.44045 , 41.586906,
        40.498146],
       [32.853188, 32.922714, 32.716354, ..., 35.22966 , 34.6949  ,
        33.920494],
       ...,
       [32.97227 , 33.107624, 32.97006 , ..., 33.10319 , 32.751118,
        32.302155],
       [32.86576 , 32.926414, 32.801414, ..., 35.907917, 35.203037,
        34.3236  ],
       [32.956738, 33.103928, 33.057335, ..., 38.583946, 37.906433,
        37.532173]], dtype=float32), start_date=Period('2018-06-10 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[42.641235, 40.805916, 39.41002 , ..., 46.037952, 44.094246,
        41.935226],
       [42.52259 , 40.57595 , 39.33531 , ..., 41.416714, 40.388466,
        39.021866],
       [42.3395  , 40.331337, 38.818264, ..., 44.479477, 43.41754 ,
        42.14908 ],
       ...,
       [42.811142, 41.14134 , 39.780598, ..., 38.931046, 38.05074 ,
        37.20266 ],
       [42.75695 , 40.991936, 39.714687, ..., 43.716347, 42.011395,
        40.291794],
       [42.49036 , 40.62575 , 39.412956, ..., 43.09237 , 41.74774 ,
        40.394325]], dtype=float32), start_date=Period('2018-06-12 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[39.202057, 39.100822, 38.80445 , ..., 43.63595 , 42.669064,
        41.335373],
       [39.172714, 39.033333, 38.648926, ..., 34.014027, 33.24081 ,
        32.54242 ],
       [39.20939 , 39.121365, 38.811783, ..., 40.967106, 40.601772,
        39.510174],
       ...,
       [39.177113, 39.11109 , 38.814716, ..., 36.08719 , 35.449684,
        34.773304],
       [39.178585, 39.090553, 38.81618 , ..., 36.385765, 35.431347,
        34.50481 ],
       [39.196198, 39.071476, 38.690006, ..., 40.572426, 39.860836,
        38.876343]], dtype=float32), start_date=Period('2018-06-14 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.40586 , 36.418316, 36.36411 , ..., 39.835724, 39.17349 ,
        38.376457],
       [36.35971 , 36.27327 , 36.09745 , ..., 39.35956 , 38.857018,
        38.44239 ],
       [36.3077  , 36.145805, 35.90113 , ..., 39.467976, 38.861416,
        37.744987],
       ...,
       [36.318687, 36.266674, 36.117966, ..., 38.840904, 38.33397 ,
        37.65415 ],
       [36.32089 , 36.23298 , 35.975117, ..., 37.649757, 37.024147,
        36.295246],
       [36.36484 , 36.315758, 36.14287 , ..., 36.255688, 35.681362,
        34.77591 ]], dtype=float32), start_date=Period('2018-06-16 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[34.50024 , 34.635548, 34.54727 , ..., 38.859676, 38.269978,
        37.654232],
       [34.5299  , 34.68547 , 34.55018 , ..., 36.575405, 36.371357,
        36.015366],
       [34.571144, 34.701385, 34.544373, ..., 36.579025, 36.264275,
        35.80554 ],
       ...,
       [34.50024 , 34.581284, 34.379406, ..., 34.097942, 33.604477,
        33.082066],
       [34.513268, 34.68981 , 34.64712 , ..., 36.733868, 36.039246,
        35.373577],
       [34.635548, 34.84321 , 34.824394, ..., 37.95378 , 37.704155,
        37.357567]], dtype=float32), start_date=Period('2018-06-18 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.897293, 36.621685, 36.27682 , ..., 38.594048, 38.015976,
        37.536846],
       [36.896584, 36.615326, 36.271164, ..., 40.506348, 39.856197,
        39.50709 ],
       [36.84853 , 36.491653, 36.076122, ..., 37.556633, 37.21954 ,
        37.001175],
       ...,
       [36.781395, 36.35031 , 35.883904, ..., 40.3947  , 39.854782,
        39.344555],
       [36.946045, 36.59059 , 36.172935, ..., 42.969864, 42.480835,
        41.61161 ],
       [36.825916, 36.514267, 36.122765, ..., 38.54176 , 37.90008 ,
        37.19905 ]], dtype=float32), start_date=Period('2018-06-20 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[28.466997, 28.81574 , 28.94156 , ..., 33.47266 , 33.36373 ,
        33.107952],
       [28.403051, 28.652561, 28.649115, ..., 32.23617 , 32.016243,
        32.00935 ],
       [28.443298, 28.759077, 28.828886, ..., 32.540207, 32.029686,
        31.548811],
       ...,
       [28.454372, 28.780062, 28.885847, ..., 37.818825, 37.418266,
        36.908775],
       [28.410421, 28.685654, 28.733915, ..., 32.759445, 32.597775,
        32.168606],
       [28.446703, 28.836813, 29.0523  , ..., 35.318264, 34.78051 ,
        34.296528]], dtype=float32), start_date=Period('2018-06-22 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.762383, 36.931545, 36.921356, ..., 38.883373, 38.644234,
        38.511078],
       [36.742004, 36.870403, 36.84187 , ..., 36.078938, 35.82621 ,
        35.744007],
       [36.79635 , 37.047035, 37.176796, ..., 40.25502 , 39.892235,
        39.5641  ],
       ...,
       [36.77054 , 36.896217, 36.821487, ..., 35.35745 , 35.45528 ,
        35.487206],
       [36.726376, 36.905052, 36.909813, ..., 35.271847, 34.94643 ,
        34.767754],
       [36.6992  , 36.85138 , 36.875156, ..., 36.97774 , 36.758987,
        36.57148 ]], dtype=float32), start_date=Period('2018-06-24 20:00', 'h'))]"
MSE[mean],16.29434305826823
MSE[0.5],16.212274169921876
