metric,value
eval_data,datasets\Imputed\rate\rate_020\exchange_rate_020_medium_linear.csv
clean_data,datasets\ori\exchange_rate.csv
freq,D
term,medium
prediction_length,300
windows,16
imputation_method,linear
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.40055257, 0.40182078, 0.40347385, ..., 0.52064514, 0.52071875,
        0.5228079 ],
       [0.39880872, 0.3993522 , 0.39980525, ..., 0.5305359 , 0.5306944 ,
        0.5314191 ],
       [0.4005526 , 0.4010508 , 0.4026813 , ..., 0.5208207 , 0.52055454,
        0.5215057 ],
       ...,
       [0.39898986, 0.40080166, 0.40016758, ..., 0.5067291 , 0.5073066 ,
        0.50828034],
       [0.4009375 , 0.40274924, 0.40379095, ..., 0.5225984 , 0.52237195,
        0.5224399 ],
       [0.40057528, 0.4025907 , 0.40340596, ..., 0.4805728 , 0.4797009 ,
        0.48062938]], dtype=float32), start_date=Period('1997-08-20', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.4976896 , 0.49709332, 0.4974577 , ..., 0.59785575, 0.5996968 ,
        0.60100454],
       [0.49736497, 0.49696082, 0.4974246 , ..., 0.5240227 , 0.5248575 ,
        0.52656525],
       [0.4962585 , 0.4942112 , 0.49272045, ..., 0.48152336, 0.48137593,
        0.48276561],
       ...,
       [0.49817985, 0.49866354, 0.49925986, ..., 0.48609993, 0.48555166,
        0.48627383],
       [0.49817988, 0.49909422, 0.50052536, ..., 0.5599815 , 0.5596266 ,
        0.5598105 ],
       [0.49738485, 0.4969343 , 0.49705356, ..., 0.55703735, 0.55745906,
        0.5580026 ]], dtype=float32), start_date=Period('1998-06-16', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6125154 , 0.6108639 , 0.6092729 , ..., 0.58465874, 0.5847158 ,
        0.5854677 ],
       [0.6142877 , 0.6138379 , 0.61391175, ..., 0.5271681 , 0.5279036 ,
        0.527171  ],
       [0.61460316, 0.61376405, 0.6139856 , ..., 0.6002033 , 0.6001831 ,
        0.6008477 ],
       ...,
       [0.6154625 , 0.61645603, 0.61715424, ..., 0.6491664 , 0.64914626,
        0.6497001 ],
       [0.6145562 , 0.6147107 , 0.61440855, ..., 0.62700933, 0.62679446,
        0.6262507 ],
       [0.6137573 , 0.6130189 , 0.61305916, ..., 0.6020763 , 0.60115653,
        0.6001798 ]], dtype=float32), start_date=Period('1999-04-12', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.7086086 , 0.7080746 , 0.7070935 , ..., 0.63814294, 0.6393695 ,
        0.63954985],
       [0.7084498 , 0.7071224 , 0.7060402 , ..., 0.5850164 , 0.5869919 ,
        0.58632994],
       [0.7078872 , 0.70635766, 0.70475596, ..., 0.6743101 , 0.67461306,
        0.67537785],
       ...,
       [0.70950323, 0.7088394 , 0.7083633 , ..., 0.67601275, 0.6764456 ,
        0.67719597],
       [0.70769954, 0.7060979 , 0.7046116 , ..., 0.7545228 , 0.7550711 ,
        0.75556165],
       [0.7090415 , 0.70834893, 0.70839214, ..., 0.68772936, 0.6865029 ,
        0.68576694]], dtype=float32), start_date=Period('2000-02-06', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6902342 , 0.6904244 , 0.6899965 , ..., 0.61102986, 0.61037606,
        0.6102572 ],
       [0.6884273 , 0.68666804, 0.6862717 , ..., 0.62928706, 0.6285659 ,
        0.6286769 ],
       [0.6902501 , 0.6899648 , 0.6897587 , ..., 0.6809937 , 0.68003476,
        0.67963064],
       ...,
       [0.6912011 , 0.6921046 , 0.6931348 , ..., 0.6840607 , 0.68316513,
        0.6838943 ],
       [0.6886968 , 0.68738127, 0.68585175, ..., 0.6042332 , 0.60354275,
        0.60289484],
       [0.69099504, 0.6914706 , 0.6914705 , ..., 0.7039762 , 0.7034214 ,
        0.7042615 ]], dtype=float32), start_date=Period('2000-12-02', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.66728884, 0.667027  , 0.66681284, ..., 0.5341255 , 0.5325068 ,
        0.532237  ],
       [0.6674079 , 0.66734445, 0.6671381 , ..., 0.526147  , 0.52483374,
        0.525048  ],
       [0.6671936 , 0.6672333 , 0.6670033 , ..., 0.5727813 , 0.57159406,
        0.5701053 ],
       ...,
       [0.6679475 , 0.6683521 , 0.6680744 , ..., 0.5602432 , 0.5590014 ,
        0.55830115],
       [0.6681537 , 0.6691139 , 0.6696931 , ..., 0.57140535, 0.57021636,
        0.56948835],
       [0.66700315, 0.66651124, 0.6657177 , ..., 0.53385174, 0.53232825,
        0.53187597]], dtype=float32), start_date=Period('2001-09-28', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.76181537, 0.76307064, 0.76275265, ..., 0.4379568 , 0.43801123,
        0.4386472 ],
       [0.76226723, 0.7624681 , 0.7625518 , ..., 0.642086  , 0.6429263 ,
        0.6426666 ],
       [0.7643258 , 0.7662172 , 0.76608324, ..., 0.67377937, 0.67299485,
        0.67273545],
       ...,
       [0.7625854 , 0.7620664 , 0.7612295 , ..., 0.52379185, 0.52361196,
        0.5251643 ],
       [0.761129  , 0.75997436, 0.7586018 , ..., 0.49800453, 0.4972388 ,
        0.49768654],
       [0.76307064, 0.7632045 , 0.76327145, ..., 0.73614514, 0.7349537 ,
        0.73496366]], dtype=float32), start_date=Period('2002-07-25', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.50939745, 0.51317436, 0.51704055, ..., 0.5765446 , 0.57425106,
        0.5732934 ],
       [0.50804925, 0.5079154 , 0.5055849 , ..., 0.5366751 , 0.535559  ,
        0.53628224],
       [0.5072278 , 0.5047902 , 0.5018616 , ..., 0.45052963, 0.44954744,
        0.44827956],
       ...,
       [0.5076653 , 0.50705814, 0.5068617 , ..., 0.62030375, 0.6182591 ,
        0.6181921 ],
       [0.50704026, 0.5051295 , 0.50284374, ..., 0.46765518, 0.4664498 ,
        0.46490508],
       [0.50714743, 0.50581706, 0.5048616 , ..., 0.5413627 , 0.54004574,
        0.53900105]], dtype=float32), start_date=Period('2003-05-21', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.69548905, 0.69640625, 0.69746876, ..., 0.63177985, 0.6316482 ,
        0.6331239 ],
       [0.6942903 , 0.6936002 , 0.69369096, ..., 0.70018405, 0.6996936 ,
        0.69902164],
       [0.694699  , 0.6935366 , 0.69282824, ..., 0.72260547, 0.72394043,
        0.72654676],
       ...,
       [0.695262  , 0.69540733, 0.6967422 , ..., 0.6816584 , 0.6811407 ,
        0.68081385],
       [0.6941723 , 0.69325507, 0.69277376, ..., 0.7685836 , 0.7679752 ,
        0.7688833 ],
       [0.69273746, 0.6909212 , 0.6896498 , ..., 0.6613982 , 0.660985  ,
        0.6625152 ]], dtype=float32), start_date=Period('2004-03-16', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.75885373, 0.7582613 , 0.75818956, ..., 0.7939162 , 0.79288393,
        0.7928211 ],
       [0.7595001 , 0.7592667 , 0.7596796 , ..., 0.65191925, 0.65069395,
        0.6510575 ],
       [0.75885373, 0.75854856, 0.75865626, ..., 0.7846614 , 0.78423953,
        0.78595406],
       ...,
       [0.7573637 , 0.75616074, 0.75520927, ..., 0.7025707 , 0.701305  ,
        0.70163715],
       [0.75863826, 0.7585306 , 0.7584768 , ..., 0.67921364, 0.6781679 ,
        0.6770278 ],
       [0.7588897 , 0.75833315, 0.75817144, ..., 0.7233604 , 0.7233425 ,
        0.72359383]], dtype=float32), start_date=Period('2005-01-10', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.7969678 , 0.795927  , 0.7946997 , ..., 0.67368686, 0.67348987,
        0.67323923],
       [0.79734075, 0.79766685, 0.79746497, ..., 0.78539443, 0.78663725,
        0.78736734],
       [0.79676586, 0.79591143, 0.79549205, ..., 0.70915765, 0.7079498 ,
        0.70685077],
       ...,
       [0.7972941 , 0.79693675, 0.79685915, ..., 0.77678037, 0.77540565,
        0.77622896],
       [0.7964552 , 0.7954144 , 0.79457545, ..., 0.5624222 , 0.5632242 ,
        0.56562823],
       [0.7975427 , 0.7971698 , 0.7976203 , ..., 0.80639744, 0.8065606 ,
        0.80475074]], dtype=float32), start_date=Period('2005-11-06', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.82203823, 0.8222155 , 0.8219319 , ..., 0.77246815, 0.77214897,
        0.77125365],
       [0.8218373 , 0.8216363 , 0.82131726, ..., 0.7710261 , 0.7705415 ,
        0.77102315],
       [0.8230784 , 0.8242723 , 0.8252533 , ..., 0.70848954, 0.7064563 ,
        0.70674664],
       ...,
       [0.82116365, 0.82011163, 0.81972146, ..., 0.723653  , 0.7227695 ,
        0.72241783],
       [0.8212463 , 0.820348  , 0.8202889 , ..., 0.7858336 , 0.78490865,
        0.78380644],
       [0.8219437 , 0.8226647 , 0.82267654, ..., 0.7306933 , 0.73060024,
        0.73068297]], dtype=float32), start_date=Period('2006-09-02', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.80406   , 0.80446136, 0.80498886, ..., 0.7866211 , 0.7868706 ,
        0.7863889 ],
       [0.80408293, 0.8041059 , 0.8035094 , ..., 0.7870053 , 0.7860907 ,
        0.7859817 ],
       [0.8046793 , 0.8061015 , 0.80699605, ..., 0.7862283 , 0.7861566 ,
        0.78667843],
       ...,
       [0.80386496, 0.80399114, 0.80418605, ..., 0.7537477 , 0.7536473 ,
        0.7540258 ],
       [0.80428934, 0.8048284 , 0.80520684, ..., 0.7650362 , 0.76394665,
        0.76357675],
       [0.8038535 , 0.8039223 , 0.8038994 , ..., 0.7262159 , 0.72555697,
        0.7264422 ]], dtype=float32), start_date=Period('2007-06-29', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.8702876 , 0.86922616, 0.86882657, ..., 0.7907122 , 0.7910119 ,
        0.791861  ],
       [0.87068725, 0.8699255 , 0.86916375, ..., 0.79340947, 0.79282254,
        0.7917362 ],
       [0.87048733, 0.8697257 , 0.86905134, ..., 0.83386207, 0.8338496 ,
        0.83408064],
       ...,
       [0.8701877 , 0.86915123, 0.86868924, ..., 0.70262825, 0.70076567,
        0.6995743 ],
       [0.8712616 , 0.87108684, 0.87096184, ..., 0.8115973 , 0.8111602 ,
        0.8110103 ],
       [0.8716862 , 0.87147385, 0.8714989 , ..., 0.8286486 , 0.828786  ,
        0.8286736 ]], dtype=float32), start_date=Period('2008-04-24', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.7416979 , 0.740724  , 0.7400483 , ..., 0.8108315 , 0.811057  ,
        0.8122839 ],
       [0.742233  , 0.7414624 , 0.74123466, ..., 0.7646246 , 0.76425004,
        0.76490283],
       [0.7417101 , 0.7406231 , 0.7397318 , ..., 0.8007653 , 0.8010932 ,
        0.80180645],
       ...,
       [0.7424898 , 0.7417835 , 0.74188054, ..., 0.6879078 , 0.6860862 ,
        0.6862506 ],
       [0.7424027 , 0.74159086, 0.7412836 , ..., 0.76738834, 0.76700264,
        0.7674009 ],
       [0.74146706, 0.7406873 , 0.7394612 , ..., 0.6201939 , 0.61848354,
        0.6189203 ]], dtype=float32), start_date=Period('2009-02-18', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.680078  , 0.6798012 , 0.6803728 , ..., 0.69035316, 0.6905396 ,
        0.69086444],
       [0.67925984, 0.67842364, 0.6784357 , ..., 0.74078655, 0.7413934 ,
        0.7423041 ],
       [0.6799757 , 0.67968696, 0.6803547 , ..., 0.6911051 , 0.69221807,
        0.69226617],
       ...,
       [0.6801984 , 0.6801321 , 0.6808239 , ..., 0.7417581 , 0.74229807,
        0.7423507 ],
       [0.68018025, 0.67992157, 0.68062544, ..., 0.7278532 , 0.7280246 ,
        0.72808176],
       [0.6796148 , 0.67894703, 0.6795125 , ..., 0.7675589 , 0.76673234,
        0.7668327 ]], dtype=float32), start_date=Period('2009-12-15', 'D'))]"
MSE[mean],0.005306121905644735
MSE[0.5],0.005203239520390829
