metric,value
eval_data,datasets\Imputed\BM\BM_030\exchange_rate_BM_030_long_linear.csv
clean_data,datasets\ori\exchange_rate.csv
freq,D
term,long
prediction_length,450
windows,11
imputation_method,linear
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.41009322, 0.4095483 , 0.40989852, ..., 0.5651922 , 0.5643965 ,
        0.5651387 ],
       [0.4110666 , 0.41242924, 0.41246814, ..., 0.5601067 , 0.5616202 ,
        0.56050575],
       [0.4095288 , 0.40954822, 0.40869173, ..., 0.51976556, 0.5212547 ,
        0.5227779 ],
       ...,
       [0.4105994 , 0.41108602, 0.41204   , ..., 0.5187874 , 0.52066094,
        0.5195271 ],
       [0.41114452, 0.41202047, 0.41264337, ..., 0.4955691 , 0.4999928 ,
        0.49996847],
       [0.4115727 , 0.4130327 , 0.4151156 , ..., 0.5190258 , 0.5203544 ,
        0.5186657 ]], dtype=float32), start_date=Period('1997-03-23', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.4984658 , 0.49848574, 0.49928373, ..., 0.5749962 , 0.5751377 ,
        0.57520103],
       [0.49801373, 0.49806684, 0.49855223, ..., 0.54329836, 0.5432406 ,
        0.5438253 ],
       [0.49861208, 0.4992438 , 0.5004872 , ..., 0.47642714, 0.47672218,
        0.4781734 ],
       ...,
       [0.49698964, 0.4958925 , 0.49512112, ..., 0.5371418 , 0.5366369 ,
        0.536966  ],
       [0.49820644, 0.49841923, 0.498519  , ..., 0.5123648 , 0.5121329 ,
        0.5119334 ],
       [0.4991773 , 0.4998223 , 0.5008995 , ..., 0.55336815, 0.5529656 ,
        0.5536816 ]], dtype=float32), start_date=Period('1998-06-16', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6572497 , 0.65708315, 0.65794367, ..., 0.6743351 , 0.6741547 ,
        0.67298883],
       [0.65688884, 0.6572636 , 0.65901244, ..., 0.6153412 , 0.6164029 ,
        0.6177284 ],
       [0.6557091 , 0.6543489 , 0.6536966 , ..., 0.67929   , 0.67990065,
        0.6801644 ],
       ...,
       [0.6556952 , 0.65472364, 0.6550012 , ..., 0.71471   , 0.71731925,
        0.7176385 ],
       [0.6552233 , 0.6534191 , 0.6519478 , ..., 0.69547325, 0.6951402 ,
        0.69529283],
       [0.6562365 , 0.65623647, 0.656514  , ..., 0.6205806 , 0.6211358 ,
        0.62144804]], dtype=float32), start_date=Period('1999-09-09', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.69072145, 0.69062614, 0.69032407, ..., 0.63567746, 0.6346402 ,
        0.6355464 ],
       [0.69064194, 0.68964046, 0.6888774 , ..., 0.67710555, 0.6769664 ,
        0.6776818 ],
       [0.6918025 , 0.6926609 , 0.69429827, ..., 0.52958924, 0.5299782 ,
        0.5288197 ],
       ...,
       [0.6901174 , 0.6904671 , 0.69146866, ..., 0.57258   , 0.5721853 ,
        0.5718097 ],
       [0.68983126, 0.68865484, 0.6878441 , ..., 0.5857854 , 0.5848334 ,
        0.5852424 ],
       [0.69172305, 0.6918502 , 0.6929472 , ..., 0.67648154, 0.6765651 ,
        0.6753966 ]], dtype=float32), start_date=Period('2000-12-02', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.721714  , 0.7208092 , 0.71953285, ..., 0.4971022 , 0.49555922,
        0.4942425 ],
       [0.72286123, 0.7223604 , 0.7219888 , ..., 0.5145435 , 0.51417994,
        0.5147778 ],
       [0.72576934, 0.7292754 , 0.73089105, ..., 0.617948  , 0.6160375 ,
        0.61727446],
       ...,
       [0.72227955, 0.72194016, 0.72085774, ..., 0.5345779 , 0.5329016 ,
        0.5329259 ],
       [0.72114855, 0.72037303, 0.71932286, ..., 0.4679069 , 0.46560457,
        0.46579844],
       [0.72376597, 0.72412133, 0.7239598 , ..., 0.45730805, 0.45719495,
        0.45640323]], dtype=float32), start_date=Period('2002-02-25', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.5073991 , 0.5069871 , 0.50681686, ..., 0.5421123 , 0.5418615 ,
        0.54135096],
       [0.50638694, 0.5048284 , 0.5046134 , ..., 0.5342569 , 0.53414494,
        0.53769195],
       [0.50550914, 0.5031804 , 0.501568  , ..., 0.5892238 , 0.5884441 ,
        0.5909178 ],
       ...,
       [0.50403124, 0.50037676, 0.4964087 , ..., 0.45619148, 0.4551614 ,
        0.4550808 ],
       [0.5058406 , 0.504273  , 0.5035028 , ..., 0.44983196, 0.45087093,
        0.45220554],
       [0.51323014, 0.5195718 , 0.5255283 , ..., 0.6259405 , 0.62477946,
        0.62467414]], dtype=float32), start_date=Period('2003-05-21', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.70818216, 0.707382  , 0.70757306, ..., 0.61524296, 0.61482936,
        0.614261  ],
       [0.7089096 , 0.70878226, 0.70911866, ..., 0.6242345 , 0.6242758 ,
        0.62478   ],
       [0.7085549 , 0.70880955, 0.7098642 , ..., 0.6923712 , 0.69104373,
        0.6920075 ],
       ...,
       [0.70815486, 0.7076185 , 0.70763665, ..., 0.74328643, 0.7432501 ,
        0.74405015],
       [0.70909137, 0.7096096 , 0.7107916 , ..., 0.7023633 , 0.70363617,
        0.70406353],
       [0.7080731 , 0.7075548 , 0.707173  , ..., 0.65219355, 0.6535392 ,
        0.6547984 ]], dtype=float32), start_date=Period('2004-08-13', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.80201703, 0.80082846, 0.7994021 , ..., 0.5955307 , 0.5948613 ,
        0.5924974 ],
       [0.8020805 , 0.8005749 , 0.7998142 , ..., 0.7241832 , 0.7232268 ,
        0.7230112 ],
       [0.8023182 , 0.80073327, 0.79971904, ..., 0.6973168 , 0.69630235,
        0.6948375 ],
       ...,
       [0.801605  , 0.7997666 , 0.79900587, ..., 0.6645109 , 0.6637217 ,
        0.6602248 ],
       [0.8012722 , 0.79919606, 0.7976271 , ..., 0.72290224, 0.7217095 ,
        0.7199148 ],
       [0.80130404, 0.7986889 , 0.79724663, ..., 0.547903  , 0.5469689 ,
        0.5460368 ]], dtype=float32), start_date=Period('2005-11-06', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.828621  , 0.8289763 , 0.8286802 , ..., 0.6965133 , 0.695357  ,
        0.69569904],
       [0.8291776 , 0.8300422 , 0.82995933, ..., 0.69348425, 0.69264334,
        0.69286835],
       [0.82872754, 0.8287157 , 0.8285854 , ..., 0.6037163 , 0.6037741 ,
        0.60276437],
       ...,
       [0.8285854 , 0.82903546, 0.82837224, ..., 0.78999084, 0.79041207,
        0.78934646],
       [0.82922506, 0.82969874, 0.8295448 , ..., 0.63210565, 0.6318333 ,
        0.6329111 ],
       [0.8292842 , 0.83012515, 0.8295448 , ..., 0.64933014, 0.6460753 ,
        0.64778525]], dtype=float32), start_date=Period('2007-01-30', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.87088084, 0.86977386, 0.8677505 , ..., 0.67884505, 0.67833173,
        0.6790817 ],
       [0.8719244 , 0.871708  , 0.8711099 , ..., 0.8164604 , 0.81537557,
        0.8158114 ],
       [0.87193704, 0.87184787, 0.871059  , ..., 0.7357569 , 0.73485875,
        0.73411   ],
       ...,
       [0.8717462 , 0.87149173, 0.8713645 , ..., 0.8266306 , 0.8267833 ,
        0.8276613 ],
       [0.87212795, 0.8718606 , 0.87107176, ..., 0.80353516, 0.80102843,
        0.8008821 ],
       [0.8723824 , 0.8719625 , 0.8717589 , ..., 0.70639133, 0.7059476 ,
        0.7033358 ]], dtype=float32), start_date=Period('2008-04-24', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6705413 , 0.67046964, 0.6706608 , ..., 0.7564125 , 0.7569834 ,
        0.7567575 ],
       [0.6701112 , 0.6700156 , 0.6700873 , ..., 0.7582502 , 0.7582589 ,
        0.7589852 ],
       [0.67008734, 0.6701231 , 0.6698125 , ..., 0.8662762 , 0.8654817 ,
        0.866383  ],
       ...,
       [0.67005146, 0.6697767 , 0.6698006 , ..., 0.70288396, 0.7038309 ,
        0.7033171 ],
       [0.6703979 , 0.6703621 , 0.670613  , ..., 0.7608919 , 0.76342416,
        0.76273525],
       [0.6702904 , 0.670159  , 0.6705413 , ..., 0.8414584 , 0.8433372 ,
        0.8447802 ]], dtype=float32), start_date=Period('2009-07-18', 'D'))]"
MSE[mean],0.00913481587111348
MSE[0.5],0.009312530671707307
