metric,value
eval_data,datasets\Imputed\BM\BM_020\ETTm1_BM_020_long_linear.csv
clean_data,datasets\ori\ETTm1.csv
freq,T
term,long
prediction_length,720
windows,20
imputation_method,linear
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[-1.7218876e-01, -3.0225515e-01, -3.7400007e-01, ...,
         3.3446314e+00,  3.3413007e+00,  3.3982048e+00],
       [-9.3731642e-02, -2.4141860e-01, -3.1819749e-01, ...,
         4.0490546e+00,  4.2429466e+00,  4.3022628e+00],
       [-9.9185228e-02, -1.8267941e-01, -1.8519592e-01, ...,
         3.9714358e+00,  4.0735474e+00,  4.0485830e+00],
       ...,
       [ 3.2138348e-02,  4.2629242e-02,  7.7661753e-02, ...,
         3.5444756e+00,  3.6929500e+00,  3.7245736e+00],
       [-1.8451214e-03,  7.2835445e-02,  1.4584112e-01, ...,
         5.0607314e+00,  4.9607701e+00,  5.0763602e+00],
       [ 1.0535431e-01,  2.0814610e-01,  3.6443639e-01, ...,
         4.7110891e-01,  4.6596980e-01,  6.6788483e-01]], dtype=float32), start_date=Period('2016-08-08 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[1.710614 , 1.6897848, 1.66118  , ..., 1.1024768, 1.1996089,
        1.2657641],
       [1.7764337, 1.8100376, 1.8480856, ..., 3.9171925, 3.8636851,
        3.879793 ],
       [1.728665 , 1.790412 , 1.8447526, ..., 4.388113 , 4.3239145,
        4.3146095],
       ...,
       [1.6987643, 1.6069306, 1.6036911, ..., 2.992535 , 2.9404337,
        2.8486645],
       [1.5924903, 1.45039  , 1.2935704, ..., 2.284096 , 2.3088257,
        2.322848 ],
       [1.7312582, 1.7636588, 1.7845802, ..., 3.7205672, 3.6887217,
        3.7454228]], dtype=float32), start_date=Period('2016-08-08 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 2.2204444 ,  2.326694  ,  2.421552  , ...,  1.9613276 ,
         2.027259  ,  2.23469   ],
       [ 1.8938419 ,  1.7512941 ,  1.6675539 , ...,  3.641653  ,
         3.4304898 ,  3.3223734 ],
       [ 2.0628736 ,  1.998859  ,  1.9027915 , ..., -0.34950018,
        -0.24247408, -0.2369957 ],
       ...,
       [ 2.027533  ,  1.9872615 ,  1.965071  , ...,  1.9515557 ,
         1.8821528 ,  1.8658985 ],
       [ 2.1397636 ,  2.1219563 ,  2.1456997 , ...,  2.7318993 ,
         2.8262076 ,  2.7152221 ],
       [ 2.0497239 ,  1.937858  ,  1.8357635 , ...,  1.8158557 ,
         1.7096517 ,  1.7572287 ]], dtype=float32), start_date=Period('2016-08-09 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[3.4613442, 3.503179 , 3.5160584, ..., 3.3743033, 3.5191267,
        3.5363708],
       [3.5005867, 3.4605663, 3.461517 , ..., 4.746169 , 4.730352 ,
        4.719763 ],
       [3.549336 , 3.6107059, 3.6434648, ..., 2.3038714, 2.2682276,
        2.1710305],
       ...,
       [3.3537753, 3.3587446, 3.3209724, ..., 3.5718524, 3.630024 ,
        3.6817122],
       [3.4314375, 3.4000614, 3.4245224, ..., 1.1839607, 1.3110373,
        1.4695604],
       [3.457541 , 3.479928 , 3.477767 , ..., 2.606883 , 2.748564 ,
        2.6341887]], dtype=float32), start_date=Period('2016-08-09 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[6.1694355, 5.994102 , 5.8584394, ..., 3.4266706, 3.27716  ,
        3.260759 ],
       [6.305374 , 6.272361 , 6.2607107, ..., 3.612453 , 3.8084478,
        3.655906 ],
       [6.1763706, 6.000205 , 5.8698144, ..., 5.4034605, 5.3966637,
        5.2686315],
       ...,
       [6.250445 , 6.1308727, 6.018793 , ..., 5.5106173, 5.3881326,
        5.4174004],
       [6.3497634, 6.434656 , 6.441869 , ..., 4.3395987, 4.39654  ,
        4.5066786],
       [6.3250713, 6.2718053, 6.201062 , ..., 4.0694537, 4.1175184,
        4.068067 ]], dtype=float32), start_date=Period('2016-08-10 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[1.5352278, 1.4312997, 1.3398423, ..., 3.5560212, 3.6058133,
        3.4085736],
       [1.6456518, 1.6547453, 1.7004733, ..., 4.792667 , 4.84671  ,
        4.874673 ],
       [1.6324012, 1.6329207, 1.6674769, ..., 3.316308 , 3.4211707,
        3.346029 ],
       ...,
       [1.6516278, 1.6820254, 1.6217477, ..., 5.0269527, 4.890583 ,
        4.878246 ],
       [1.7412655, 1.7230778, 1.726196 , ..., 3.8173563, 3.6117568,
        3.56235  ],
       [1.7415254, 1.7817976, 1.8054414, ..., 3.2884216, 3.0852947,
        3.0738142]], dtype=float32), start_date=Period('2016-08-10 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[11.404579 , 11.29457  , 11.2446995, ...,  4.064987 ,  4.365348 ,
         4.370579 ],
       [11.462515 , 11.47058  , 11.384044 , ...,  3.3318388,  3.2732315,
         3.4836376],
       [11.357642 , 11.325373 , 11.375241 , ...,  3.5417356,  3.731212 ,
         3.6149704],
       ...,
       [11.324638 , 11.28504  , 11.176498 , ...,  7.3830247,  7.4072733,
         7.568709 ],
       [11.424385 , 11.320238 , 11.3114395, ...,  2.9155507,  3.0073853,
         3.0856056],
       [11.289438 , 11.187498 , 11.147159 , ...,  6.529321 ,  6.6947904,
         6.661146 ]], dtype=float32), start_date=Period('2016-08-11 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[4.2053847, 4.173196 , 4.29082  , ..., 4.4557424, 4.376903 ,
        4.445346 ],
       [4.165462 , 4.0917835, 4.129093 , ..., 4.4169965, 4.3055596,
        4.163794 ],
       [4.375786 , 4.4227624, 4.501876 , ..., 7.35091  , 7.3703747,
        7.37803  ],
       ...,
       [4.192215 , 4.2217927, 4.3053474, ..., 5.5654397, 5.418257 ,
        5.4185333],
       [4.3409324, 4.350704 , 4.401286 , ..., 3.327408 , 3.2339776,
        3.19732  ],
       [4.3081684, 4.247397 , 4.208311 , ..., 5.5662622, 5.4582615,
        5.5303354]], dtype=float32), start_date=Period('2016-08-11 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.945817 , 10.78642  , 10.701231 , ...,  8.785572 ,  8.463378 ,
         8.434242 ],
       [11.004351 , 10.872654 , 10.751404 , ...,  9.281016 ,  9.196612 ,
         9.364895 ],
       [11.0519085, 10.919165 , 10.876833 , ...,  9.905022 ,  9.764438 ,
         9.771754 ],
       ...,
       [11.010622 , 10.845997 , 10.729452 , ..., 10.98815  , 10.909235 ,
        10.96829  ],
       [11.030481 , 10.950521 , 10.870562 , ...,  8.467035 ,  8.484804 ,
         8.698817 ],
       [11.058701 , 10.922299 , 10.831364 , ...,  8.198149 ,  8.056649 ,
         8.202198 ]], dtype=float32), start_date=Period('2016-08-12 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[3.2611766, 3.3788786, 3.405652 , ..., 7.29345  , 7.262081 ,
        7.31632  ],
       [2.876752 , 2.992432 , 3.1662068, ..., 5.6194067, 5.503867 ,
        5.518264 ],
       [2.9343395, 2.9843497, 2.9429283, ..., 9.034486 , 8.938002 ,
        9.033855 ],
       ...,
       [3.0343614, 3.2743106, 3.5268886, ..., 9.456798 , 9.3480625,
        9.167343 ],
       [3.0237536, 3.123269 , 3.1742887, ..., 9.165195 , 9.006324 ,
        9.1360235],
       [3.1252885, 3.3359385, 3.5758884, ..., 9.798916 , 9.749158 ,
        9.693843 ]], dtype=float32), start_date=Period('2016-08-12 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[5.0005484, 4.9176807, 4.8788595, ..., 7.961913 , 7.8149133,
        7.9019465],
       [4.9995527, 4.901503 , 4.8567123, ..., 7.9418263, 7.8281555,
        7.772137 ],
       [4.9861145, 4.892297 , 4.8517356, ..., 6.28269  , 6.1326947,
        6.2396393],
       ...,
       [5.018714 , 4.9547615, 4.925893 , ..., 7.89979  , 8.016025 ,
        8.0783205],
       [5.038373 , 4.9784007, 4.9293747, ..., 7.5846586, 7.608417 ,
        7.4934955],
       [5.073461 , 5.041608 , 5.0674887, ..., 7.5258307, 7.375733 ,
        7.4674907]], dtype=float32), start_date=Period('2016-08-13 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 8.873127 ,  8.985152 ,  9.079171 , ..., 10.239417 , 10.23372  ,
        10.092405 ],
       [ 8.8827   ,  8.991305 ,  9.04578  , ...,  6.8819704,  7.05136  ,
         6.8155656],
       [ 8.904125 ,  9.068458 ,  9.215127 , ...,  9.704367 ,  9.6206045,
         9.385728 ],
       ...,
       [ 8.850791 ,  8.9333   ,  8.974668 , ...,  6.555653 ,  6.4725184,
         6.3752813],
       [ 8.832102 ,  8.903783 ,  8.964411 , ..., 10.059015 , 10.053887 ,
         9.950523 ],
       [ 8.805661 ,  8.882359 ,  8.957459 , ...,  8.647198 ,  8.304029 ,
         8.220253 ]], dtype=float32), start_date=Period('2016-08-13 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[11.64435  , 11.567214 , 11.505149 , ...,  7.1988673,  7.2384615,
         7.2151318],
       [11.588936 , 11.572089 , 11.637703 , ...,  3.2751179,  3.2168207,
         3.402794 ],
       [11.624844 , 11.548594 , 11.530859 , ...,  4.4746323,  4.5539875,
         4.7228928],
       ...,
       [11.535294 , 11.469681 , 11.383235 , ...,  7.8444204,  7.7458806,
         7.882623 ],
       [11.590266 , 11.508252 , 11.471899 , ...,  6.1159177,  6.0328507,
         6.3380766],
       [11.5867195, 11.552584 , 11.50692  , ...,  7.7767158,  7.793631 ,
         7.710828 ]], dtype=float32), start_date=Period('2016-08-14 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.555651 ,  9.209339 ,  9.120626 , ..., 10.419493 , 10.625002 ,
        10.749378 ],
       [ 9.71673  ,  9.782283 ,  9.697911 , ..., 13.275292 , 13.192291 ,
        13.077885 ],
       [ 9.010255 ,  8.6533575,  8.391907 , ..., 10.115657 , 10.023434 ,
        10.050352 ],
       ...,
       [ 9.860423 ,  9.806086 ,  9.752623 , ...,  9.496578 ,  9.491468 ,
         9.430589 ],
       [ 9.250007 ,  8.708795 ,  8.15698  , ...,  8.347556 ,  8.273194 ,
         8.28753  ],
       [ 9.950403 ,  9.844347 ,  9.954391 , ...,  9.816305 ,  9.7298155,
         9.728071 ]], dtype=float32), start_date=Period('2016-08-14 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.7049   , 10.719613 , 10.676394 , ..., 10.509445 , 10.402011 ,
        10.45836  ],
       [10.617236 , 10.55205  , 10.512817 , ..., 10.898976 , 10.842373 ,
        10.831645 ],
       [10.585971 , 10.563393 , 10.537747 , ...,  8.789571 ,  8.530424 ,
         8.57902  ],
       ...,
       [10.66914  , 10.685896 , 10.6378765, ..., 10.096057 , 10.148165 ,
        10.173912 ],
       [10.646867 , 10.5712595, 10.468065 , ...,  8.4128685,  8.56568  ,
         8.249214 ],
       [10.558386 , 10.4853325, 10.3080635, ..., 11.231802 , 11.203755 ,
        11.078953 ]], dtype=float32), start_date=Period('2016-08-15 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 6.88384  ,  6.894293 ,  6.874219 , ...,  9.6904   ,  9.920698 ,
         9.894055 ],
       [ 6.874221 ,  6.8813295,  6.8692   , ...,  9.916065 ,  9.89607  ,
         9.967394 ],
       [ 6.878401 ,  6.8913655,  6.8855124, ...,  8.744997 ,  8.632937 ,
         8.622675 ],
       ...,
       [ 6.8817472,  6.900566 ,  6.8988953, ..., 12.63014  , 12.7028055,
        12.600708 ],
       [ 6.881748 ,  6.9210596,  6.917716 , ..., 10.134001 ,  9.98268  ,
         9.988186 ],
       [ 6.908514 ,  6.9202223,  6.9080944, ...,  8.827164 ,  8.713324 ,
         8.869548 ]], dtype=float32), start_date=Period('2016-08-15 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.910345 ,  9.899309 ,  9.883702 , ..., 10.054032 , 10.160829 ,
        10.111717 ],
       [ 9.931038 ,  9.935811 ,  9.9227705, ..., 11.178111 , 11.154316 ,
        11.113399 ],
       [ 9.911886 ,  9.913324 ,  9.898539 , ..., 10.839264 , 10.873223 ,
        10.890668 ],
       ...,
       [ 9.927546 ,  9.929702 ,  9.931242 , ..., 10.528179 , 10.445943 ,
        10.494461 ],
       [ 9.916867 ,  9.914197 ,  9.902646 , ...,  9.943404 ,  9.969862 ,
         9.978083 ],
       [ 9.916764 ,  9.914197 ,  9.901465 , ..., 10.351326 , 10.395569 ,
        10.374196 ]], dtype=float32), start_date=Period('2016-08-16 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.791909 , 10.83671  , 10.852822 , ...,  9.873507 ,  9.808502 ,
         9.787769 ],
       [10.79582  , 10.838852 , 10.853661 , ...,  9.215442 ,  9.200464 ,
         9.219104 ],
       [10.80737  , 10.857387 , 10.887657 , ...,  9.493396 ,  9.480701 ,
         9.466639 ],
       ...,
       [10.813611 , 10.879647 , 10.925192 , ...,  9.829344 ,  9.820659 ,
         9.866824 ],
       [10.793679 , 10.8219   , 10.820969 , ..., 10.679514 , 10.663796 ,
        10.646123 ],
       [10.8060665, 10.854312 , 10.879927 , ..., 11.390982 , 11.307017 ,
        11.294768 ]], dtype=float32), start_date=Period('2016-08-16 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.036794 , 10.054641 , 10.063204 , ...,  9.702676 ,  9.692813 ,
         9.733468 ],
       [10.036098 , 10.051529 , 10.05409  , ..., 10.360035 , 10.374843 ,
        10.354415 ],
       [10.037515 , 10.06093  , 10.073219 , ...,  6.911743 ,  6.9399233,
         7.0547056],
       ...,
       [10.023841 , 10.032395 , 10.031124 , ...,  8.8032055,  8.8312845,
         8.833103 ],
       [10.039929 , 10.060019 , 10.075368 , ...,  9.38436  ,  9.3789625,
         9.395834 ],
       [10.033601 , 10.052512 , 10.062791 , ...,  9.546763 ,  9.545838 ,
         9.566977 ]], dtype=float32), start_date=Period('2016-08-17 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.071324 ,  9.036922 ,  9.005721 , ...,  9.985175 ,  9.972889 ,
         9.947647 ],
       [ 9.057162 ,  9.01538  ,  8.975822 , ..., 10.719388 , 10.73077  ,
        10.754231 ],
       [ 9.070945 ,  9.037302 ,  9.008543 , ...,  9.602279 ,  9.5821295,
         9.566626 ],
       ...,
       [ 9.076589 ,  9.051302 ,  9.02341  , ...,  9.93897  ,  9.913277 ,
         9.9341135],
       [ 9.062914 ,  9.019178 ,  8.971047 , ...,  9.060699 ,  9.059268 ,
         9.062426 ],
       [ 9.07458  ,  9.0422945,  9.006752 , ...,  9.120647 ,  9.10653  ,
         9.132512 ]], dtype=float32), start_date=Period('2016-08-17 21:20', 'min'))]"
MSE[mean],6.986954752604166
MSE[0.5],6.955088975694444
MAE[0.5],2.0021949598524307
MASE[0.5],0.5340914092428584
MAPE[0.5],0.35707525897457243
sMAPE[0.5],0.3318180677625868
MSIS,5.568995431892442
RMSE[mean],2.643284841367681
NRMSE[mean],0.3510534457964872
ND[0.5],0.26591059306679726
mean_weighted_sum_quantile_loss,0.2201644462483522
