metric,value
eval_data,datasets\Imputed\BM\BM_030\exchange_rate_BM_030_medium_linear.csv
clean_data,datasets\ori\exchange_rate.csv
freq,D
term,medium
prediction_length,300
windows,16
imputation_method,linear
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.40065017, 0.40074095, 0.40103582, ..., 0.46870434, 0.46779674,
        0.4685682 ],
       [0.40021902, 0.40110382, 0.40230638, ..., 0.45671347, 0.45650926,
        0.45723528],
       [0.3987669 , 0.39908457, 0.39892578, ..., 0.47953808, 0.4784037 ,
        0.47873265],
       ...,
       [0.39894855, 0.39937955, 0.39849484, ..., 0.50009394, 0.50137013,
        0.50224364],
       [0.39967465, 0.400083  , 0.40044594, ..., 0.46196586, 0.4621133 ,
        0.4630208 ],
       [0.40101314, 0.40173918, 0.4020341 , ..., 0.5017785 , 0.5017105 ,
        0.5018749 ]], dtype=float32), start_date=Period('1997-08-20', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.49903685, 0.49921656, 0.49986875, ..., 0.47731784, 0.4779052 ,
        0.4779268 ],
       [0.4984379 , 0.49865085, 0.49895033, ..., 0.51116085, 0.5113838 ,
        0.51234543],
       [0.49826488, 0.49781898, 0.497992  , ..., 0.5031414 , 0.50278866,
        0.50338435],
       ...,
       [0.49873066, 0.49898362, 0.49955595, ..., 0.57123715, 0.5714816 ,
        0.57167166],
       [0.4991633 , 0.49916998, 0.49979553, ..., 0.49704868, 0.49618846,
        0.496844  ],
       [0.49765927, 0.4972666 , 0.4968273 , ..., 0.47412506, 0.4744395 ,
        0.47499523]], dtype=float32), start_date=Period('1998-06-16', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6143809 , 0.61360574, 0.61305296, ..., 0.55386233, 0.5529521 ,
        0.5524494 ],
       [0.6147247 , 0.6143068 , 0.61465055, ..., 0.642962  , 0.64208907,
        0.64133745],
       [0.61384165, 0.6130193 , 0.6131069 , ..., 0.5506442 , 0.55072427,
        0.55111396],
       ...,
       [0.6160459 , 0.6171784 , 0.6182906 , ..., 0.5489722 , 0.5486159 ,
        0.5489655 ],
       [0.6136866 , 0.61294514, 0.6128912 , ..., 0.60470116, 0.6053449 ,
        0.6062751 ],
       [0.6146641 , 0.61442137, 0.61423266, ..., 0.5469606 , 0.54653966,
        0.5459029 ]], dtype=float32), start_date=Period('1999-04-12', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.70744693, 0.7054626 , 0.7043183 , ..., 0.6817369 , 0.68380815,
        0.68503934],
       [0.7099383 , 0.70982236, 0.71041626, ..., 0.6796656 , 0.68114305,
        0.6817948 ],
       [0.70969194, 0.709301  , 0.7088085 , ..., 0.68897915, 0.6896744 ,
        0.69002205],
       ...,
       [0.71069145, 0.71150255, 0.7127482 , ..., 0.69635177, 0.69643867,
        0.69549716],
       [0.70843184, 0.70704126, 0.7062447 , ..., 0.66109645, 0.66109645,
        0.6608285 ],
       [0.70875055, 0.70789593, 0.707273  , ..., 0.58382064, 0.58547413,
        0.5852157 ]], dtype=float32), start_date=Period('2000-02-06', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.69100296, 0.69101894, 0.69132113, ..., 0.71688294, 0.71607953,
        0.7149662 ],
       [0.69078034, 0.6907803 , 0.69198924, ..., 0.68644583, 0.6869867 ,
        0.6871537 ],
       [0.69291186, 0.695091  , 0.6965226 , ..., 0.6298188 , 0.6289241 ,
        0.6280452 ],
       ...,
       [0.69105077, 0.69124174, 0.6913848 , ..., 0.5803096 , 0.57945865,
        0.57952094],
       [0.69028723, 0.6902078 , 0.68977827, ..., 0.72070044, 0.7211696 ,
        0.721456  ],
       [0.69097126, 0.69095534, 0.69136894, ..., 0.670603  , 0.67049164,
        0.67034847]], dtype=float32), start_date=Period('2000-12-02', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6680237 , 0.66855717, 0.66831034, ..., 0.52499795, 0.5232143 ,
        0.5223422 ],
       [0.66670173, 0.6661603 , 0.6652286 , ..., 0.534283  , 0.53247136,
        0.53057617],
       [0.6665028 , 0.6656666 , 0.66432077, ..., 0.5051101 , 0.503394  ,
        0.5027251 ],
       ...,
       [0.66753787, 0.6677131 , 0.6676812 , ..., 0.56183636, 0.5605553 ,
        0.5596097 ],
       [0.6661285 , 0.6650613 , 0.664058  , ..., 0.49563792, 0.49453104,
        0.4950009 ],
       [0.66787237, 0.6682705 , 0.6681272 , ..., 0.53165513, 0.53097826,
        0.5299152 ]], dtype=float32), start_date=Period('2001-09-28', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.76251316, 0.7620581 , 0.76111376, ..., 0.719417  , 0.72015256,
        0.7205783 ],
       [0.76220983, 0.7618894 , 0.7621423 , ..., 0.57053894, 0.5688338 ,
        0.56816566],
       [0.7621086 , 0.7616701 , 0.7607259 , ..., 0.6152835 , 0.6146101 ,
        0.61482084],
       ...,
       [0.76011884, 0.7583822 , 0.75708383, ..., 0.5137109 , 0.5121933 ,
        0.51238304],
       [0.7626987 , 0.76178825, 0.76102936, ..., 0.652128  , 0.652231  ,
        0.6541515 ],
       [0.7620579 , 0.761704  , 0.7599503 , ..., 0.67448485, 0.6753922 ,
        0.6762553 ]], dtype=float32), start_date=Period('2002-07-25', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.5073145 , 0.5061821 , 0.5059125 , ..., 0.52448   , 0.5255989 ,
        0.5269605 ],
       [0.5046542 , 0.5021738 , 0.5007448 , ..., 0.48125163, 0.47951704,
        0.4789958 ],
       [0.5074223 , 0.5070718 , 0.5068651 , ..., 0.40370113, 0.40166104,
        0.40466273],
       ...,
       [0.5083659 , 0.50918376, 0.5098129 , ..., 0.5293376 , 0.5301419 ,
        0.5308789 ],
       [0.50744927, 0.507647  , 0.50780874, ..., 0.51701164, 0.5148637 ,
        0.5137897 ],
       [0.50645167, 0.506254  , 0.5054091 , ..., 0.5561441 , 0.55483645,
        0.5555285 ]], dtype=float32), start_date=Period('2003-05-21', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6906697 , 0.69182044, 0.69240487, ..., 0.6745467 , 0.67429554,
        0.6740307 ],
       [0.6878935 , 0.68785703, 0.68668807, ..., 0.68919945, 0.68717206,
        0.68817663],
       [0.68996656, 0.6910807 , 0.69221306, ..., 0.6841128 , 0.6837931 ,
        0.68516296],
       ...,
       [0.6890168 , 0.69003046, 0.69161034, ..., 0.6975555 , 0.70044124,
        0.7049435 ],
       [0.6887428 , 0.68932736, 0.68907154, ..., 0.6506613 , 0.6500723 ,
        0.65019554],
       [0.6880853 , 0.687793  , 0.6883867 , ..., 0.6257302 , 0.62530214,
        0.6243798 ]], dtype=float32), start_date=Period('2004-03-16', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.7465952 , 0.7453818 , 0.7434315 , ..., 0.67140675, 0.67018896,
        0.6699598 ],
       [0.7467568 , 0.7463344 , 0.7449324 , ..., 0.6440913 , 0.64317125,
        0.6433695 ],
       [0.74679273, 0.7463614 , 0.74603784, ..., 0.67889774, 0.678673  ,
        0.6792437 ],
       ...,
       [0.7468466 , 0.7465951 , 0.74584013, ..., 0.72147536, 0.72098106,
        0.7216102 ],
       [0.74752975, 0.7474938 , 0.7468466 , ..., 0.64360434, 0.6429224 ,
        0.64283365],
       [0.74731404, 0.747368  , 0.7470085 , ..., 0.6936145 , 0.69200575,
        0.6909003 ]], dtype=float32), start_date=Period('2005-01-10', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.7925682 , 0.7913323 , 0.7905501 , ..., 0.66787094, 0.66602814,
        0.6662433 ],
       [0.7928655 , 0.79214585, 0.79133236, ..., 0.7873977 , 0.7876715 ,
        0.78781223],
       [0.79252136, 0.7915202 , 0.79034674, ..., 0.56073445, 0.56053746,
        0.5613842 ],
       ...,
       [0.7923492 , 0.7913011 , 0.79042494, ..., 0.799843  , 0.79971784,
        0.800547  ],
       [0.7931471 , 0.7924744 , 0.79192686, ..., 0.8279407 , 0.82808155,
        0.829114  ],
       [0.7929594 , 0.79236484, 0.7914262 , ..., 0.73440933, 0.7342138 ,
        0.73357236]], dtype=float32), start_date=Period('2005-11-06', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.8241892 , 0.8245584 , 0.8247251 , ..., 0.7616868 , 0.76204693,
        0.76204693],
       [0.82517755, 0.82626104, 0.8272136 , ..., 0.79953593, 0.79823506,
        0.79823214],
       [0.8242606 , 0.82472503, 0.8252609 , ..., 0.710778  , 0.7093361 ,
        0.70995986],
       ...,
       [0.82453454, 0.82521325, 0.82520133, ..., 0.76826835, 0.7674765 ,
        0.76689905],
       [0.82391536, 0.8243321 , 0.82446307, ..., 0.7520749 , 0.7517177 ,
        0.7516641 ],
       [0.82516557, 0.8263325 , 0.8266302 , ..., 0.7656458 , 0.76507425,
        0.7648004 ]], dtype=float32), start_date=Period('2006-09-02', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.8041247 , 0.80523676, 0.8057183 , ..., 0.7947233 , 0.7949182 ,
        0.7952306 ],
       [0.80435395, 0.8059017 , 0.8067158 , ..., 0.69764215, 0.6969553 ,
        0.69695103],
       [0.80485845, 0.8063718 , 0.8074267 , ..., 0.7638935 , 0.7638233 ,
        0.7636298 ],
       ...,
       [0.8047552 , 0.80601645, 0.8070368 , ..., 0.77012765, 0.76984966,
        0.7698668 ],
       [0.8050533 , 0.8065209 , 0.80789673, ..., 0.75044346, 0.7498186 ,
        0.7496753 ],
       [0.80436546, 0.8056037 , 0.8064521 , ..., 0.7710019 , 0.7699786 ,
        0.76906717]], dtype=float32), start_date=Period('2007-06-29', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.8708393 , 0.87052685, 0.86992705, ..., 0.78915143, 0.7893076 ,
        0.78858274],
       [0.8713517 , 0.8713267 , 0.87092674, ..., 0.7992554 , 0.7992554 ,
        0.8001427 ],
       [0.8711644 , 0.8708893 , 0.8702645 , ..., 0.77303004, 0.7723239 ,
        0.7730269 ],
       ...,
       [0.87102675, 0.8710017 , 0.87075186, ..., 0.7531472 , 0.75177145,
        0.7505091 ],
       [0.8710643 , 0.8703894 , 0.870177  , ..., 0.85738605, 0.8574048 ,
        0.85802346],
       [0.8715392 , 0.87111425, 0.8714642 , ..., 0.8535994 , 0.85361195,
        0.85366195]], dtype=float32), start_date=Period('2008-04-24', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.7423165 , 0.7416194 , 0.7412709 , ..., 0.7353646 , 0.734971  ,
        0.73513347],
       [0.74083066, 0.7386523 , 0.73724437, ..., 0.66743475, 0.66812074,
        0.6680344 ],
       [0.74141306, 0.74021   , 0.73924387, ..., 0.746124  , 0.7454581 ,
        0.74506044],
       ...,
       [0.74203676, 0.7407741 , 0.7397407 , ..., 0.713688  , 0.7131258 ,
        0.7116277 ],
       [0.7419053 , 0.7410462 , 0.7403415 , ..., 0.78664786, 0.78600276,
        0.7861663 ],
       [0.7411318 , 0.7389091 , 0.7370564 , ..., 0.7141447 , 0.7134889 ,
        0.713576  ]], dtype=float32), start_date=Period('2009-02-18', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6795648 , 0.67932975, 0.6799685 , ..., 0.6752144 , 0.675585  ,
        0.67591333],
       [0.6798961 , 0.6797395 , 0.68031794, ..., 0.72425807, 0.72410744,
        0.724243  ],
       [0.6802155 , 0.68011904, 0.68075776, ..., 0.7286054 , 0.7285873 ,
        0.7285843 ],
       ...,
       [0.6801371 , 0.6801191 , 0.68079394, ..., 0.7314162 , 0.731606  ,
        0.732067  ],
       [0.6794744 , 0.67913693, 0.6794382 , ..., 0.67362976, 0.6735122 ,
        0.6746721 ],
       [0.68037814, 0.68052274, 0.68146276, ..., 0.7557033 , 0.7560762 ,
        0.75669724]], dtype=float32), start_date=Period('2009-12-15', 'D'))]"
MSE[mean],0.005383850336074829
MSE[0.5],0.0053205581506093344
