metric,value
eval_data,datasets\Imputed\BM\BM_030\ETTh2_BM_030_medium_forward.csv
clean_data,datasets\ori\ETTh2.csv
freq,H
term,medium
prediction_length,480
windows,20
imputation_method,forward
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[38.740746, 37.031498, 35.91954 , ..., 44.459858, 42.527924,
        40.485382],
       [38.547546, 36.549255, 35.124638, ..., 35.58181 , 34.028896,
        32.916927],
       [38.745174, 36.917942, 35.61427 , ..., 35.63933 , 33.896164,
        31.970867],
       ...,
       [38.575577, 36.6053  , 35.276535, ..., 41.02661 , 38.90444 ,
        37.324978],
       [38.84545 , 37.13031 , 35.934284, ..., 34.811993, 34.431503,
        34.031845],
       [38.599167, 36.863373, 35.651127, ..., 39.684593, 38.989983,
        37.99009 ]], dtype=float32), start_date=Period('2017-05-22 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.97718 , 35.860363, 34.857727, ..., 40.500034, 39.857635,
        38.568428],
       [37.068535, 35.938446, 34.92108 , ..., 46.243267, 44.503204,
        42.69095 ],
       [37.114212, 35.95171 , 34.94318 , ..., 51.575428, 49.79853 ,
        46.96669 ],
       ...,
       [36.9153  , 35.81764 , 34.78479 , ..., 42.197365, 41.03487 ,
        39.414154],
       [36.790062, 35.552425, 34.45034 , ..., 42.427208, 41.136528,
        39.897423],
       [36.66482 , 35.285004, 34.020847, ..., 50.303898, 48.278   ,
        46.371445]], dtype=float32), start_date=Period('2017-06-11 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[31.078415, 30.988758, 31.029278, ..., 36.477207, 35.444794,
        34.03721 ],
       [30.99273 , 30.776175, 30.58669 , ..., 36.444794, 35.424103,
        34.66893 ],
       [30.95376 , 30.701174, 30.507898, ..., 37.989616, 36.553757,
        35.596516],
       ...,
       [30.79169 , 30.394451, 30.04221 , ..., 34.74617 , 33.90755 ,
        33.354103],
       [31.02152 , 30.855827, 30.71238 , ..., 37.54341 , 36.956512,
        36.315136],
       [30.960659, 30.791176, 30.640484, ..., 31.266863, 30.954191,
        30.651907]], dtype=float32), start_date=Period('2017-07-01 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[47.37916 , 45.93641 , 44.9714  , ..., 42.310493, 41.316223,
        40.283844],
       [47.41456 , 45.986774, 45.02585 , ..., 42.748764, 41.229794,
        39.793854],
       [47.41183 , 46.101093, 45.157875, ..., 36.875015, 36.017025,
        35.479057],
       ...,
       [47.468987, 46.159615, 45.20279 , ..., 51.525005, 50.46473 ,
        49.34864 ],
       [47.43904 , 46.09838 , 45.204155, ..., 44.700554, 43.528664,
        42.66165 ],
       [47.42272 , 46.01808 , 45.      , ..., 47.48124 , 46.979004,
        45.943214]], dtype=float32), start_date=Period('2017-07-21 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[43.16974 , 41.948925, 41.250465, ..., 43.394802, 41.584175,
        39.932343],
       [43.275406, 42.04683 , 41.320312, ..., 45.829865, 45.14334 ,
        44.170273],
       [43.267048, 41.99967 , 41.203896, ..., 46.505642, 45.745094,
        44.426376],
       ...,
       [43.32555 , 42.08205 , 41.189575, ..., 51.901108, 51.434273,
        50.96147 ],
       [43.185265, 41.97639 , 41.267178, ..., 45.43586 , 44.329666,
        43.613895],
       [43.301075, 42.03728 , 41.175846, ..., 45.17916 , 44.59114 ,
        43.28615 ]], dtype=float32), start_date=Period('2017-08-10 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[33.39736 , 33.382877, 33.376976, ..., 44.805405, 43.406155,
        42.457226],
       [33.424717, 33.448856, 33.566334, ..., 46.23979 , 44.794144,
        43.347954],
       [33.387707, 33.42901 , 33.50035 , ..., 41.219704, 39.802616,
        38.90351 ],
       ...,
       [33.53039 , 33.71224 , 33.82167 , ..., 50.504333, 49.87994 ,
        48.89078 ],
       [33.25521 , 33.147926, 33.04815 , ..., 39.632977, 39.10205 ,
        38.501076],
       [33.42525 , 33.402187, 33.423645, ..., 45.263508, 44.719307,
        43.557156]], dtype=float32), start_date=Period('2017-08-30 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[30.695154, 30.181541, 29.941189, ..., 36.275986, 35.077328,
        33.75315 ],
       [30.854723, 30.51165 , 30.538578, ..., 44.3509  , 43.057682,
        42.008034],
       [30.756987, 30.41491 , 30.435854, ..., 39.63154 , 38.579144,
        37.994705],
       ...,
       [30.51664 , 29.867388, 29.60011 , ..., 43.999317, 42.57616 ,
        41.180767],
       [30.47276 , 29.875366, 29.552242, ..., 33.380875, 32.17578 ,
        31.729862],
       [30.857714, 30.62235 , 30.756989, ..., 39.665386, 38.24791 ,
        37.018967]], dtype=float32), start_date=Period('2017-09-19 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.37601 , 35.314545, 34.536514, ..., 38.213055, 36.90251 ,
        35.609676],
       [36.300358, 35.048668, 34.04068 , ..., 35.368973, 34.357174,
        33.93972 ],
       [36.409214, 35.384895, 34.662514, ..., 36.093468, 34.77463 ,
        34.32996 ],
       ...,
       [36.218174, 35.031525, 34.215664, ..., 32.548016, 32.09845 ,
        31.568872],
       [36.291103, 35.139023, 34.401806, ..., 32.45848 , 31.632551,
        31.061613],
       [36.28893 , 35.16433 , 34.446434, ..., 34.70714 , 33.809635,
        33.095554]], dtype=float32), start_date=Period('2017-10-09 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[22.507181, 21.6467  , 20.976109, ..., 30.126682, 28.573036,
        27.29493 ],
       [22.503197, 21.630764, 20.815434, ..., 22.939411, 21.988636,
        21.136784],
       [22.638645, 21.827288, 21.131474, ..., 23.925379, 22.69508 ,
        21.953445],
       ...,
       [22.560299, 21.613499, 20.806135, ..., 32.60438 , 31.018698,
        29.991236],
       [22.778074, 22.090221, 21.53516 , ..., 32.231407, 30.651203,
        29.350525],
       [22.771435, 22.136698, 21.740978, ..., 26.58118 , 25.763195,
        25.015587]], dtype=float32), start_date=Period('2017-10-29 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[14.269222, 13.899509, 13.463728, ..., 28.163248, 26.611973,
        24.95737 ],
       [14.232679, 13.837664, 13.283787, ..., 31.983109, 30.987108,
        29.49382 ],
       [14.26642 , 13.871401, 13.382189, ..., 22.270222, 21.459797,
        20.492619],
       ...,
       [14.34374 , 14.045721, 13.694273, ..., 24.445665, 23.551592,
        23.098228],
       [14.451981, 14.217228, 13.958559, ..., 18.68197 , 18.282734,
        17.567192],
       [14.377478, 14.059769, 13.629601, ..., 28.828182, 28.299257,
        28.116154]], dtype=float32), start_date=Period('2017-11-18 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.477724,  9.641924,  9.177462, ..., 17.349667, 15.652369,
        14.434147],
       [10.47077 ,  9.614138,  9.080103, ..., 16.920647, 15.803947,
        14.642752],
       [10.534742,  9.783789,  9.388838, ..., 21.83037 , 20.621193,
        19.829212],
       ...,
       [10.397076,  9.500097,  8.87151 , ..., 20.979984, 19.325796,
        17.636837],
       [10.359512,  9.447248,  8.832581, ..., 16.207241, 14.961211,
        14.311772],
       [10.340054,  9.341555,  8.699078, ..., 19.542736, 17.827358,
        16.60914 ]], dtype=float32), start_date=Period('2017-12-08 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[15.953732 , 15.93971  , 16.144653 , ..., 14.6039505, 13.967107 ,
        13.434405 ],
       [15.903666 , 15.851599 , 15.955733 , ..., 16.858925 , 16.04185  ,
        15.431709 ],
       [15.95974  , 15.884306 , 15.98778  , ..., 16.304195 , 14.942397 ,
        14.330924 ],
       ...,
       [15.870272 , 15.729437 , 15.701401 , ..., 16.346918 , 15.630638 ,
        14.596607 ],
       [15.908339 , 15.822893 , 15.866283 , ..., 13.240148 , 12.567926 ,
        12.16206  ],
       [15.864946 , 15.787512 , 15.844922 , ..., 14.921703 , 14.739463 ,
        14.448413 ]], dtype=float32), start_date=Period('2017-12-28 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[12.881533, 12.828441, 12.827818, ..., 12.70352 , 11.891527,
        11.078283],
       [12.885281, 12.853426, 12.870914, ..., 18.5618  , 18.48177 ,
        18.451256],
       [12.8528  , 12.854673, 12.96648 , ...,  9.183211,  8.725369,
         8.454919],
       ...,
       [12.87716 , 12.845932, 12.900896, ..., 19.872347, 19.345892,
        19.014614],
       [12.804707, 12.689779, 12.609203, ..., 15.85999 , 14.981478,
        14.426196],
       [12.864669, 12.799084, 12.819696, ..., 17.684322, 16.692596,
        15.830631]], dtype=float32), start_date=Period('2018-01-17 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.175749 , 13.161811 , 13.138388 , ..., 14.294487 , 13.725778 ,
        13.47048  ],
       [12.999619 , 12.819637 , 12.634911 , ...,  8.326593 ,  8.074557 ,
         8.098279 ],
       [13.130382 , 13.111405 , 13.084423 , ..., 12.137955 , 11.6036415,
        11.093641 ],
       ...,
       [13.13987  , 13.1069565, 13.008814 , ..., 18.186335 , 17.442629 ,
        16.313145 ],
       [13.043207 , 12.907404 , 12.809259 , ...,  5.6449394,  5.6698465,
         5.6579847],
       [13.148173 , 13.110516 , 13.08976  , ..., 14.227328 , 13.5795965,
        12.973525 ]], dtype=float32), start_date=Period('2018-02-06 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[19.6981   , 19.681278 , 19.68281  , ...,  6.076414 ,  5.6792164,
         5.5919914],
       [19.71492  , 19.638462 , 19.54824  , ..., 15.317903 , 15.33416  ,
        15.255255 ],
       [19.665478 , 19.641521 , 19.541103 , ..., 12.581266 , 12.420639 ,
        12.295855 ],
       ...,
       [19.709314 , 19.756718 , 19.783224 , ...,  9.180304 ,  8.784458 ,
         8.355879 ],
       [19.620623 , 19.592077 , 19.515621 , ..., 16.0893   , 15.84168  ,
        15.705113 ],
       [19.531422 , 19.155249 , 18.796404 , ..., 11.139872 , 10.824007 ,
        10.523972 ]], dtype=float32), start_date=Period('2018-02-26 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[16.289436, 16.29066 , 16.304346, ..., 12.604618, 12.465204,
        12.320219],
       [16.271599, 16.274532, 16.237633, ..., 15.769915, 15.850065,
        15.822331],
       [16.283815, 16.284061, 16.185093, ..., 15.942805, 15.420103,
        14.956905],
       ...,
       [16.268667, 16.285528, 16.245207, ..., 18.272839, 18.66957 ,
        18.70647 ],
       [16.219059, 16.225903, 16.176785, ..., 15.397255, 15.464211,
        15.255156],
       [16.192669, 16.15113 , 16.049715, ..., 11.796877, 11.721765,
        11.760037]], dtype=float32), start_date=Period('2018-03-18 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.008624 , 12.962498 , 12.945706 , ..., 12.693888 , 12.6419735,
        12.677914 ],
       [13.008463 , 12.948481 , 12.862913 , ..., 21.33057  , 21.496983 ,
        21.427958 ],
       [13.108049 , 13.081802 , 13.217742 , ..., 12.309471 , 12.264894 ,
        12.343904 ],
       ...,
       [12.989227 , 12.943428 , 12.890457 , ..., 17.842957 , 17.102892 ,
        17.068583 ],
       [13.033072 , 13.024271 , 13.057195 , ..., 11.464931 , 11.378501 ,
        11.689289 ],
       [13.056707 , 13.035355 , 13.055403 , ..., 17.185204 , 17.411518 ,
        17.429935 ]], dtype=float32), start_date=Period('2018-04-07 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.890095 , 37.232887 , 37.366524 , ...,  7.7070065,  7.947853 ,
         8.025654 ],
       [36.666397 , 37.038254 , 37.04696  , ..., 12.054783 , 12.1047125,
        11.92605  ],
       [36.544388 , 36.648964 , 36.573437 , ..., 20.246264 , 20.240738 ,
        20.369781 ],
       ...,
       [36.6112   , 36.779705 , 36.733215 , ..., 12.088009 , 12.089824 ,
        12.0447035],
       [36.27712  , 36.24807  , 36.207413 , ..., 15.077401 , 15.251567 ,
        15.360371 ],
       [36.370083 , 36.515343 , 36.53567  , ..., 24.056469 , 24.141258 ,
        24.164045 ]], dtype=float32), start_date=Period('2018-04-27 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[50.280037, 50.32852 , 50.539795, ..., 19.854694, 19.452732,
        19.857157],
       [50.328526, 50.27312 , 50.210747, ..., 26.157082, 26.08565 ,
        26.400396],
       [49.95793 , 49.809013, 49.798622, ..., 20.59688 , 20.49604 ,
        20.81806 ],
       ...,
       [50.446274, 50.59175 , 50.75107 , ..., 28.398373, 28.143806,
        27.096546],
       [50.02375 , 49.854027, 49.753593, ..., 19.726423, 19.349949,
        19.52108 ],
       [50.29388 , 50.338905, 50.39433 , ..., 25.671444, 25.675335,
        25.650772]], dtype=float32), start_date=Period('2018-05-17 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[41.325836, 41.196533, 40.983788, ..., 22.617111, 22.177488,
        22.184368],
       [41.35692 , 41.296364, 41.324196, ..., 33.540413, 33.397118,
        33.377502],
       [41.443657, 41.48784 , 41.617138, ..., 30.456825, 30.24254 ,
        30.076534],
       ...,
       [41.317642, 41.230904, 41.175255, ..., 27.963722, 28.261343,
        28.095943],
       [41.43547 , 41.38801 , 41.466568, ..., 22.672337, 22.428753,
        22.448338],
       [41.37165 , 41.242363, 41.23418 , ..., 26.446917, 26.017721,
        25.661629]], dtype=float32), start_date=Period('2018-06-06 20:00', 'h'))]"
MSE[mean],65.29553385416666
MSE[0.5],67.74872395833333
