metric,value
eval_data,datasets\Imputed\BM\BM_030\exchange_rate_BM_030_short_mean.csv
clean_data,datasets\ori\exchange_rate.csv
freq,D
term,short
prediction_length,30
windows,20
imputation_method,mean
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6416331 , 0.64144266, 0.64144266, ..., 0.63803965, 0.6391253 ,
        0.63988084],
       [0.64151883, 0.6420394 , 0.64244574, ..., 0.6727745 , 0.67437446,
        0.67780286],
       [0.6407697 , 0.64065534, 0.64055383, ..., 0.6411252 , 0.64212835,
        0.6411062 ],
       ...,
       [0.6408966 , 0.64262354, 0.64450914, ..., 0.7002859 , 0.6972702 ,
        0.6963131 ],
       [0.64085853, 0.64092207, 0.64103633, ..., 0.6418172 , 0.64179814,
        0.6384777 ],
       [0.64078236, 0.6411379 , 0.6407062 , ..., 0.66193056, 0.6631686 ,
        0.66667956]], dtype=float32), start_date=Period('2009-02-18', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.64240074, 0.6428696 , 0.6442129 , ..., 0.6437693 , 0.6432498 ,
        0.6448656 ],
       [0.6439468 , 0.64309764, 0.64316106, ..., 0.64864844, 0.6501374 ,
        0.6503402 ],
       [0.6415389 , 0.6412728 , 0.6413108 , ..., 0.64672214, 0.6459681 ,
        0.6452901 ],
       ...,
       [0.6441875 , 0.64504296, 0.6462089 , ..., 0.652615  , 0.65279245,
        0.65425617],
       [0.64237535, 0.64166564, 0.64283156, ..., 0.6434652 , 0.6456703 ,
        0.6446438 ],
       [0.64210916, 0.6421472 , 0.64302164, ..., 0.65800095, 0.6560367 ,
        0.65217775]], dtype=float32), start_date=Period('2009-03-20', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.66305506, 0.65871525, 0.65698683, ..., 0.65845656, 0.6580402 ,
        0.66090405],
       [0.66494745, 0.6612447 , 0.66037416, ..., 0.65458345, 0.65499985,
        0.65430593],
       [0.6683285 , 0.6675968 , 0.6655215 , ..., 0.6538455 , 0.6556811 ,
        0.6560469 ],
       ...,
       [0.66186285, 0.65939647, 0.65746623, ..., 0.6476826 , 0.64917755,
        0.6509943 ],
       [0.6614402 , 0.6593775 , 0.6557126 , ..., 0.6309098 , 0.62920034,
        0.6296797 ],
       [0.6715014 , 0.6698865 , 0.66522497, ..., 0.670694  , 0.6739678 ,
        0.67295855]], dtype=float32), start_date=Period('2009-04-19', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.640455  , 0.64053047, 0.6413353 , ..., 0.64257413, 0.6424798 ,
        0.64110893],
       [0.6417    , 0.6429577 , 0.64571196, ..., 0.6718647 , 0.672198  ,
        0.6645326 ],
       [0.6418258 , 0.64835924, 0.6446178 , ..., 0.6410838 , 0.64142966,
        0.63978213],
       ...,
       [0.64131016, 0.6420396 , 0.64261806, ..., 0.6664694 , 0.6616023 ,
        0.65801173],
       [0.6405179 , 0.64071906, 0.64178807, ..., 0.6428319 , 0.6411969 ,
        0.64452976],
       [0.6406813 , 0.64196414, 0.64406437, ..., 0.6678151 , 0.6676453 ,
        0.6673749 ]], dtype=float32), start_date=Period('2009-05-19', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6407216 , 0.6401807 , 0.6400424 , ..., 0.6549462 , 0.66972727,
        0.66530335],
       [0.6422057 , 0.64272135, 0.6417403 , ..., 0.6554178 , 0.6530282 ,
        0.6527326 ],
       [0.6422686 , 0.6424446 , 0.6419793 , ..., 0.64487827, 0.64619887,
        0.64626175],
       ...,
       [0.6403569 , 0.63960224, 0.6389231 , ..., 0.6335087 , 0.6328232 ,
        0.629264  ],
       [0.6413756 , 0.64156425, 0.64231884, ..., 0.6548078 , 0.6560467 ,
        0.65574485],
       [0.64204216, 0.6425327 , 0.6427968 , ..., 0.63866526, 0.63757735,
        0.6370051 ]], dtype=float32), start_date=Period('2009-06-18', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.64192176, 0.6419344 , 0.6422999 , ..., 0.64875877, 0.6481097 ,
        0.65164477],
       [0.6417453 , 0.64117825, 0.64114046, ..., 0.6470889 , 0.64689356,
        0.647927  ],
       [0.64154375, 0.64068675, 0.6407623 , ..., 0.6428292 , 0.642804  ,
        0.6420037 ],
       ...,
       [0.6414051 , 0.64160675, 0.6419219 , ..., 0.6536108 , 0.6545119 ,
        0.65420943],
       [0.64136726, 0.6409136 , 0.6408884 , ..., 0.63419634, 0.63554484,
        0.6352361 ],
       [0.6418966 , 0.64206046, 0.64261496, ..., 0.65551376, 0.6569127 ,
        0.6567048 ]], dtype=float32), start_date=Period('2009-07-18', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6429931 , 0.64244974, 0.6427657 , ..., 0.6514598 , 0.6517947 ,
        0.6525655 ],
       [0.64170414, 0.6415398 , 0.6418685 , ..., 0.64464223, 0.6431384 ,
        0.6429299 ],
       [0.6419063 , 0.6414894 , 0.6416283 , ..., 0.6463608 , 0.64753604,
        0.6479152 ],
       ...,
       [0.6418811 , 0.6421717 , 0.64310694, ..., 0.65164936, 0.6524328 ,
        0.6505373 ],
       [0.64212114, 0.64305633, 0.6426519 , ..., 0.64577955, 0.6422602 ,
        0.64429474],
       [0.6417799 , 0.6417674 , 0.64234865, ..., 0.6445285 , 0.6451477 ,
        0.6463861 ]], dtype=float32), start_date=Period('2009-08-17', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.64170927, 0.64169663, 0.6420264 , ..., 0.64491224, 0.6462189 ,
        0.6460349 ],
       [0.6406184 , 0.64078337, 0.64044076, ..., 0.64217865, 0.64254016,
        0.64391017],
       [0.6416078 , 0.6418108 , 0.64183617, ..., 0.6406818 , 0.6402949 ,
        0.64058036],
       ...,
       [0.64257187, 0.6433076 , 0.6443478 , ..., 0.6573944 , 0.6574261 ,
        0.6574959 ],
       [0.64129066, 0.64136684, 0.6415571 , ..., 0.64894617, 0.6499419 ,
        0.65174323],
       [0.64079595, 0.64032656, 0.641278  , ..., 0.6425909 , 0.64143026,
        0.64174104]], dtype=float32), start_date=Period('2009-09-16', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.64253277, 0.6429151 , 0.6446421 , ..., 0.64582115, 0.64658594,
        0.6465349 ],
       [0.6435268 , 0.6462991 , 0.6451775 , ..., 0.6536538 , 0.65341157,
        0.65415084],
       [0.643068  , 0.64250714, 0.6429787 , ..., 0.64701295, 0.6471914 ,
        0.64657956],
       ...,
       [0.64255816, 0.6433229 , 0.6433484 , ..., 0.64615256, 0.64642024,
        0.6465987 ],
       [0.6438837 , 0.6452731 , 0.6466178 , ..., 0.6406589 , 0.6409011 ,
        0.6402319 ],
       [0.6422522 , 0.6421248 , 0.6419208 , ..., 0.64167225, 0.64072263,
        0.64044225]], dtype=float32), start_date=Period('2009-10-16', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6425724 , 0.6432512 , 0.64495426, ..., 0.64578015, 0.6464524 ,
        0.64490294],
       [0.6430591 , 0.6440451 , 0.644903  , ..., 0.6923273 , 0.6915814 ,
        0.6939792 ],
       [0.64232916, 0.6429694 , 0.6434496 , ..., 0.63912785, 0.6401523 ,
        0.64009464],
       ...,
       [0.64185536, 0.64117664, 0.6411767 , ..., 0.6383851 , 0.63816744,
        0.6354783 ],
       [0.64316154, 0.6450311 , 0.6477138 , ..., 0.6328789 , 0.6307468 ,
        0.6313807 ],
       [0.6425981 , 0.64585704, 0.6457994 , ..., 0.65193313, 0.6524966 ,
        0.65154254]], dtype=float32), start_date=Period('2009-11-15', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6415443 , 0.6411453 , 0.641081  , ..., 0.646621  , 0.64810085,
        0.64563006],
       [0.6408751 , 0.6411067 , 0.6410166 , ..., 0.6452633 , 0.6423807 ,
        0.6437191 ],
       [0.6423035 , 0.6449223 , 0.64395714, ..., 0.65603447, 0.65652347,
        0.6563562 ],
       ...,
       [0.6419046 , 0.6419561 , 0.6421813 , ..., 0.6453663 , 0.6452054 ,
        0.6456751 ],
       [0.6420783 , 0.6418788 , 0.6418917 , ..., 0.6401351 , 0.63899624,
        0.63857794],
       [0.640888  , 0.640785  , 0.64072055, ..., 0.6438349 , 0.64427245,
        0.64336514]], dtype=float32), start_date=Period('2009-12-15', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.641463  , 0.64158577, 0.64157283, ..., 0.6421873 , 0.64262056,
        0.6427176 ],
       [0.6417475 , 0.64156634, 0.6418122 , ..., 0.64445734, 0.6464817 ,
        0.6452658 ],
       [0.64126897, 0.6412624 , 0.6413983 , ..., 0.6454663 , 0.64715433,
        0.6455892 ],
       ...,
       [0.642834  , 0.64227784, 0.64209026, ..., 0.6752782 , 0.672329  ,
        0.68341917],
       [0.64502   , 0.6475941 , 0.64545983, ..., 0.64201266, 0.64263356,
        0.64044106],
       [0.64066094, 0.63985896, 0.6397296 , ..., 0.6348402 , 0.63436806,
        0.6341224 ]], dtype=float32), start_date=Period('2010-01-14', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6409015 , 0.6411742 , 0.64068735, ..., 0.64199215, 0.6432191 ,
        0.64297235],
       [0.64019394, 0.64185584, 0.6429594 , ..., 0.69158554, 0.6957743 ,
        0.6987735 ],
       [0.6398823 , 0.6393695 , 0.63898647, ..., 0.64338785, 0.64337486,
        0.64231026],
       ...,
       [0.6410508 , 0.6409015 , 0.6410054 , ..., 0.6431087 , 0.6421804 ,
        0.642466  ],
       [0.64140785, 0.6415507 , 0.6418169 , ..., 0.64347225, 0.6431022 ,
        0.64313465],
       [0.6408041 , 0.6408431 , 0.64075875, ..., 0.6424855 , 0.6441085 ,
        0.6431022 ]], dtype=float32), start_date=Period('2010-02-13', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.64203745, 0.6422524 , 0.6422459 , ..., 0.6650039 , 0.6681564 ,
        0.6667364 ],
       [0.6413079 , 0.64137965, 0.6413666 , ..., 0.64459723, 0.64532673,
        0.6447015 ],
       [0.64124936, 0.64207655, 0.64154893, ..., 0.7149674 , 0.7134241 ,
        0.71155936],
       ...,
       [0.64128184, 0.6413601 , 0.64166623, ..., 0.6441283 , 0.6439785 ,
        0.6434118 ],
       [0.64154243, 0.6419593 , 0.6415946 , ..., 0.64081293, 0.6416336 ,
        0.64180297],
       [0.6409041 , 0.6408846 , 0.6420765 , ..., 0.6439003 , 0.64262366,
        0.64208305]], dtype=float32), start_date=Period('2010-03-15', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6399907 , 0.6417106 , 0.64124626, ..., 0.6437247 , 0.64239067,
        0.6408343 ],
       [0.64122665, 0.64356124, 0.6448495 , ..., 0.6434305 , 0.64276993,
        0.64305115],
       [0.6408474 , 0.64149475, 0.6411155 , ..., 0.64775956, 0.6477203 ,
        0.6490217 ],
       ...,
       [0.63911444, 0.63922554, 0.6395983 , ..., 0.6417171 , 0.64102393,
        0.64273727],
       [0.6402915 , 0.64046156, 0.6425934 , ..., 0.6571829 , 0.65667284,
        0.65699327],
       [0.63948715, 0.63995147, 0.64010847, ..., 0.6437051 , 0.64256066,
        0.64292693]], dtype=float32), start_date=Period('2010-04-14', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.64136946, 0.6406935 , 0.6402407 , ..., 0.6398536 , 0.6398798 ,
        0.63797677],
       [0.6419666 , 0.64180255, 0.6419207 , ..., 0.6450115 , 0.6456874 ,
        0.6454905 ],
       [0.6416188 , 0.6414613 , 0.64149404, ..., 0.64480805, 0.6450771 ,
        0.6438434 ],
       ...,
       [0.64292467, 0.64362025, 0.64532644, ..., 0.6629658 , 0.66553164,
        0.6664109 ],
       [0.6426688 , 0.64321995, 0.64317405, ..., 0.6496772 , 0.6494541 ,
        0.65019566],
       [0.6421307 , 0.64242595, 0.64169097, ..., 0.6454643 , 0.6445784 ,
        0.6442109 ]], dtype=float32), start_date=Period('2010-05-14', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6404174 , 0.643299  , 0.64322007, ..., 0.64635164, 0.6428253 ,
        0.63994366],
       [0.64212793, 0.6427332 , 0.6427463 , ..., 0.6467135 , 0.6457398 ,
        0.6451016 ],
       [0.6410687 , 0.64137137, 0.641799  , ..., 0.64366084, 0.64551616,
        0.6444372 ],
       ...,
       [0.64097005, 0.64112794, 0.64122665, ..., 0.6410095 , 0.6418648 ,
        0.63934505],
       [0.6410293 , 0.64147   , 0.64168715, ..., 0.64166087, 0.6429372 ,
        0.64242405],
       [0.64137137, 0.6427661 , 0.6426148 , ..., 0.64146346, 0.6433253 ,
        0.64127266]], dtype=float32), start_date=Period('2010-06-13', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6416567 , 0.6423287 , 0.6437649 , ..., 0.6391136 , 0.6381913 ,
        0.6359249 ],
       [0.6414195 , 0.6410308 , 0.6405762 , ..., 0.64070135, 0.64072776,
        0.6415776 ],
       [0.6413536 , 0.6412087 , 0.6406487 , ..., 0.638244  , 0.63852066,
        0.63916636],
       ...,
       [0.6410308 , 0.6407541 , 0.6404708 , ..., 0.6367748 , 0.63765764,
        0.6368143 ],
       [0.6418214 , 0.6419268 , 0.6418214 , ..., 0.6531334 , 0.6497272 ,
        0.647316  ],
       [0.64116246, 0.6408068 , 0.6408266 , ..., 0.6393772 , 0.6400887 ,
        0.6392454 ]], dtype=float32), start_date=Period('2010-07-13', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.64219147, 0.6413033 , 0.641152  , ..., 0.6468296 , 0.6501585 ,
        0.6558099 ],
       [0.6416059 , 0.6413625 , 0.64111906, ..., 0.64328355, 0.6431652 ,
        0.6437441 ],
       [0.64194804, 0.64115196, 0.6413033 , ..., 0.69422024, 0.69550645,
        0.69527656],
       ...,
       [0.6423033 , 0.64244807, 0.64266515, ..., 0.65348095, 0.6527112 ,
        0.652152  ],
       [0.64194804, 0.6422441 , 0.6418296 , ..., 0.643073  , 0.6437244 ,
        0.6421454 ],
       [0.64396775, 0.65204674, 0.66382635, ..., 0.79500973, 0.8002169 ,
        0.7957926 ]], dtype=float32), start_date=Period('2010-08-12', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6414102 , 0.64122593, 0.6418971 , ..., 0.64917445, 0.65092474,
        0.64821374],
       [0.64127856, 0.6409035 , 0.6408771 , ..., 0.6419628 , 0.64216024,
        0.64235103],
       [0.6406206 , 0.6406074 , 0.6408574 , ..., 0.6497337 , 0.64974034,
        0.6504904 ],
       ...,
       [0.6414167 , 0.64200896, 0.6413574 , ..., 0.6442922 , 0.64436454,
        0.6449107 ],
       [0.6416865 , 0.64119303, 0.64204836, ..., 0.6417655 , 0.64167994,
        0.64211416],
       [0.64127195, 0.6407785 , 0.6414299 , ..., 0.64169306, 0.6431012 ,
        0.64327884]], dtype=float32), start_date=Period('2010-09-11', 'D'))]"
MSE[mean],0.0024740272760391236
MSE[0.5],0.002681840459505717
