metric,value
eval_data,datasets\Imputed\BM\BM_010\ETTm2_BM_010_medium_mean.csv
clean_data,datasets\ori\ETTm2.csv
freq,T
term,medium
prediction_length,480
windows,20
imputation_method,mean
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[16.884956 , 16.882736 , 16.899618 , ..., 28.825863 , 28.392776 ,
        27.838346 ],
       [16.873154 , 16.843197 , 16.803024 , ..., 20.476767 , 20.31049  ,
        20.116411 ],
       [16.878675 , 16.841612 , 16.788809 , ..., 15.5507145, 15.44038  ,
        15.313702 ],
       ...,
       [16.928179 , 16.955658 , 17.008144 , ..., 16.421066 , 16.260778 ,
        16.120092 ],
       [16.867886 , 16.823334 , 16.803852 , ..., 13.544436 , 13.517687 ,
        13.456444 ],
       [16.886862 , 16.87899  , 16.87823  , ..., 23.831406 , 23.602934 ,
        23.537563 ]], dtype=float32), start_date=Period('2016-08-11 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[25.971949, 25.527569, 25.185284, ..., 20.273413, 20.254522,
        20.503857],
       [25.971952, 25.530575, 25.1993  , ..., 25.556097, 25.05918 ,
        24.980364],
       [25.95093 , 25.509558, 25.212309, ..., 19.946264, 19.397055,
        19.460356],
       ...,
       [25.98896 , 25.533577, 25.27736 , ..., 20.76908 , 20.542639,
        20.513115],
       [25.909897, 25.4385  , 25.113222, ..., 22.013123, 21.846985,
        22.027136],
       [25.918901, 25.457518, 25.162264, ..., 20.682507, 20.531378,
        20.75782 ]], dtype=float32), start_date=Period('2016-08-12 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[32.704765, 32.17691 , 31.727262, ..., 18.972267, 18.697693,
        18.511427],
       [32.615063, 32.06997 , 31.623764, ..., 27.817255, 27.36185 ,
        27.267551],
       [32.679466, 32.148167, 31.676662, ..., 24.890495, 24.533419,
        24.456942],
       ...,
       [32.595512, 32.049263, 31.605368, ..., 13.445377, 13.250164,
        13.208189],
       [32.685215, 32.191864, 31.826164, ..., 21.017752, 20.55609 ,
        20.584461],
       [32.68176 , 32.172318, 31.71576 , ..., 20.01229 , 19.79604 ,
        19.851978]], dtype=float32), start_date=Period('2016-08-12 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[34.89159 , 34.74379 , 34.678802, ..., 26.848835, 26.877502,
        27.162912],
       [34.73869 , 34.41888 , 34.18826 , ..., 20.64585 , 20.635035,
        20.672302],
       [34.832973, 34.573055, 34.40359 , ..., 27.952248, 27.702198,
        27.93887 ],
       ...,
       [34.79603 , 34.487686, 34.25451 , ..., 25.36031 , 25.254076,
        25.275417],
       [34.79986 , 34.536102, 34.353905, ..., 22.900084, 22.841593,
        22.86847 ],
       [34.869926, 34.63803 , 34.48131 , ..., 29.170017, 29.052477,
        29.057892]], dtype=float32), start_date=Period('2016-08-12 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[20.09711 , 19.64547 , 19.252876, ..., 28.551596, 28.157824,
        27.929565],
       [20.084732, 19.622625, 19.252558, ..., 26.430986, 26.343508,
        25.7892  ],
       [20.093939, 19.639763, 19.299843, ..., 23.671211, 23.567913,
        23.279453],
       ...,
       [20.10314 , 19.635004, 19.264618, ..., 23.611897, 23.579859,
        23.43008 ],
       [20.145672, 19.714666, 19.38078 , ..., 27.151403, 27.055714,
        26.766088],
       [20.11901 , 19.696259, 19.34682 , ..., 18.924385, 18.88519 ,
        18.79029 ]], dtype=float32), start_date=Period('2016-08-13 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[24.469645, 24.30307 , 24.168734, ..., 25.54819 , 25.333385,
        25.14916 ],
       [24.418488, 24.254578, 24.138266, ..., 28.855106, 28.498444,
        28.174932],
       [24.426416, 24.247704, 24.11697 , ..., 31.519695, 31.25451 ,
        31.114906],
       ...,
       [24.40755 , 24.23152 , 24.080933, ..., 32.76849 , 32.33182 ,
        31.930859],
       [24.502394, 24.39116 , 24.316492, ..., 29.60476 , 29.149612,
        28.850641],
       [24.445103, 24.311943, 24.199516, ..., 36.51676 , 36.108784,
        35.895233]], dtype=float32), start_date=Period('2016-08-13 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[28.110132, 27.63607 , 27.232216, ..., 27.963194, 27.467697,
        27.184065],
       [28.14089 , 27.696339, 27.334425, ..., 33.790184, 33.508728,
        33.38136 ],
       [28.152695, 27.731133, 27.401836, ..., 32.615902, 32.197758,
        32.05796 ],
       ...,
       [28.115726, 27.666515, 27.343742, ..., 27.583881, 27.263283,
        27.14741 ],
       [28.08    , 27.591648, 27.227869, ..., 25.295565, 24.947788,
        24.811674],
       [28.099882, 27.666828, 27.333492, ..., 22.033688, 21.781006,
        21.620815]], dtype=float32), start_date=Period('2016-08-13 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[33.518856, 33.34917 , 33.20987 , ..., 29.921888, 29.603724,
        29.547256],
       [33.48561 , 33.294136, 33.114704, ..., 31.079031, 31.026575,
        30.985731],
       [33.561855, 33.388153, 33.218468, ..., 35.60613 , 35.624184,
        35.631355],
       ...,
       [33.545803, 33.342293, 33.116425, ..., 31.21948 , 30.757713,
        30.679605],
       [33.52918 , 33.35777 , 33.188084, ..., 33.374107, 33.02155 ,
        32.871925],
       [33.516567, 33.36637 , 33.106674, ..., 31.332413, 31.141087,
        30.964663]], dtype=float32), start_date=Period('2016-08-14 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[33.787735, 33.317574, 32.869167, ..., 30.64519 , 30.418697,
        30.399227],
       [33.811214, 33.34735 , 32.925865, ..., 27.53414 , 27.260426,
        27.215338],
       [33.871346, 33.459023, 33.106827, ..., 25.900652, 25.800817,
        25.824944],
       ...,
       [33.81866 , 33.31528 , 32.866875, ..., 31.450367, 31.005688,
        30.778337],
       [33.8576  , 33.411488, 33.02207 , ..., 31.502195, 31.075554,
        30.945843],
       [33.845573, 33.41779 , 33.00317 , ..., 26.47927 , 26.133106,
        25.61368 ]], dtype=float32), start_date=Period('2016-08-14 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[31.608541, 31.27365 , 31.020164, ..., 29.782661, 29.568678,
        29.512264],
       [31.63817 , 31.345476, 31.088697, ..., 31.621706, 31.845566,
        31.761618],
       [31.617817, 31.28173 , 31.05518 , ..., 36.01477 , 35.857952,
        35.849873],
       ...,
       [31.626795, 31.344278, 31.126707, ..., 24.202332, 23.953043,
        23.327137],
       [31.588186, 31.28203 , 31.056978, ..., 32.442917, 32.19512 ,
        32.14424 ],
       [31.611832, 31.275745, 31.086903, ..., 34.42412 , 34.237976,
        34.140408]], dtype=float32), start_date=Period('2016-08-14 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[27.613016, 27.524677, 27.434391, ..., 33.885117, 33.765945,
        33.746517],
       [27.569881, 27.460945, 27.349936, ..., 30.412994, 30.604445,
        30.515455],
       [27.616385, 27.557188, 27.513405, ..., 29.388489, 29.472668,
        29.43839 ],
       ...,
       [27.61483 , 27.560036, 27.511333, ..., 33.153515, 33.16854 ,
        33.013622],
       [27.59035 , 27.512758, 27.443329, ..., 29.0455  , 29.000986,
        28.869186],
       [27.60952 , 27.551748, 27.519365, ..., 31.837206, 31.873474,
        32.05741 ]], dtype=float32), start_date=Period('2016-08-15 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[31.063639, 30.909967, 30.707998, ..., 32.394238, 32.35716 ,
        32.141045],
       [31.423668, 31.802967, 32.170555, ..., 32.987213, 33.02429 ,
        32.93574 ],
       [31.081444, 30.944117, 30.757515, ..., 32.770123, 32.702312,
        32.56913 ],
       ...,
       [31.111446, 30.961678, 30.788128, ..., 38.82819 , 38.698418,
        38.301315],
       [31.089737, 30.981922, 30.788982, ..., 29.373386, 29.350822,
        29.206923],
       [31.179989, 31.133156, 31.078762, ..., 27.628351, 27.68915 ,
        27.561682]], dtype=float32), start_date=Period('2016-08-15 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[39.451653, 39.123276, 38.831505, ..., 43.658195, 43.404003,
        43.494015],
       [39.437805, 39.08767 , 38.794907, ..., 39.558475, 39.381927,
        39.211803],
       [39.507042, 39.21131 , 38.978878, ..., 46.659054, 46.56904 ,
        46.425632],
       ...,
       [39.46946 , 39.15889 , 38.893818, ..., 43.875793, 43.562256,
        43.383232],
       [39.470448, 39.161854, 38.92052 , ..., 32.16624 , 32.1473  ,
        32.578762],
       [39.485287, 39.161858, 38.88393 , ..., 40.17961 , 39.921467,
        39.897728]], dtype=float32), start_date=Period('2016-08-15 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[26.276125, 26.381449, 26.424847, ..., 35.988514, 36.203632,
        36.340393],
       [26.257595, 26.3361  , 26.374138, ..., 33.732635, 33.795567,
        33.72868 ],
       [26.257595, 26.367796, 26.42826 , ..., 32.869938, 32.75016 ,
        32.508224],
       ...,
       [26.290268, 26.359505, 26.387302, ..., 29.104998, 29.117554,
        29.182405],
       [26.284414, 26.373158, 26.406805, ..., 31.447302, 31.236023,
        30.974556],
       [26.296118, 26.403393, 26.46922 , ..., 30.445927, 30.474329,
        30.522299]], dtype=float32), start_date=Period('2016-08-16 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[35.785847, 35.558643, 35.289234, ..., 41.10669 , 40.887123,
        40.76768 ],
       [35.7845  , 35.511497, 35.147346, ..., 33.26075 , 32.979492,
        32.689545],
       [35.797073, 35.548767, 35.24254 , ..., 32.59211 , 32.63984 ,
        32.646748],
       ...,
       [35.791233, 35.520477, 35.176758, ..., 37.639835, 37.50423 ,
        37.422962],
       [35.76115 , 35.495335, 35.17698 , ..., 31.192646, 30.9758  ,
        30.908447],
       [35.671795, 35.361977, 34.961452, ..., 33.392365, 33.10421 ,
        32.89934 ]], dtype=float32), start_date=Period('2016-08-16 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.790276, 36.59155 , 36.40258 , ..., 40.678757, 40.62819 ,
        40.881477],
       [36.77165 , 36.481537, 36.189217, ..., 41.05403 , 40.536808,
        40.16819 ],
       [36.766766, 36.509483, 36.22559 , ..., 33.977493, 33.767677,
        33.824566],
       ...,
       [36.764107, 36.542313, 36.308094, ..., 32.056156, 31.800707,
        31.779716],
       [36.811127, 36.60885 , 36.400364, ..., 40.452084, 40.496   ,
        40.5754  ],
       [36.729504, 36.490414, 36.236675, ..., 38.6977  , 38.604992,
        38.40626 ]], dtype=float32), start_date=Period('2016-08-16 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[39.02871 , 38.76309 , 38.456516, ..., 36.928246, 36.52377 ,
        36.443047],
       [39.107117, 38.877182, 38.63932 , ..., 35.336323, 35.076214,
        34.875572],
       [39.08333 , 38.825645, 38.580734, ..., 31.997944, 31.667723,
        31.462994],
       ...,
       [39.12914 , 38.926075, 38.725655, ..., 38.91132 , 38.6239  ,
        38.483604],
       [39.06483 , 38.824326, 38.57721 , ..., 31.8005  , 31.554035,
        31.429775],
       [39.063946, 38.81287 , 38.53448 , ..., 40.33696 , 40.1949  ,
        40.105705]], dtype=float32), start_date=Period('2016-08-17 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[26.451942, 26.377987, 26.42878 , ..., 36.528046, 36.3919  ,
        36.333694],
       [26.423437, 26.31828 , 26.343231, ..., 37.706066, 37.9705  ,
        37.722095],
       [26.511658, 26.425217, 26.525026, ..., 27.5792  , 27.298935,
        27.266796],
       ...,
       [26.506311, 26.389568, 26.503637, ..., 37.450153, 37.383247,
        37.52054 ],
       [26.445719, 26.304022, 26.366402, ..., 29.71345 , 29.776165,
        29.874525],
       [26.39581 , 26.321846, 26.331646, ..., 35.39455 , 35.55572 ,
        35.4218  ]], dtype=float32), start_date=Period('2016-08-17 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[26.409832, 26.501097, 26.48235 , ..., 28.734854, 28.739334,
        28.597153],
       [26.418798, 26.470947, 26.620052, ..., 28.866238, 29.444542,
        29.522354],
       [26.32999 , 26.439983, 26.402502, ..., 32.142128, 32.48684 ,
        32.44363 ],
       ...,
       [26.366652, 26.44894 , 26.596426, ..., 27.66238 , 27.66462 ,
        27.904985],
       [26.408207, 26.466057, 26.516573, ..., 28.841898, 28.25881 ,
        27.96691 ],
       [26.31695 , 26.327543, 26.380505, ..., 36.01765 , 35.663876,
        35.150097]], dtype=float32), start_date=Period('2016-08-17 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[26.533142, 26.536886, 26.643772, ..., 27.80539 , 28.31695 ,
        27.915396],
       [26.461607, 26.510267, 26.563503, ..., 31.863663, 31.724058,
        31.558006],
       [26.58513 , 26.549778, 26.64918 , ..., 27.719505, 27.631126,
        27.276985],
       ...,
       [26.528566, 26.508602, 26.5294  , ..., 31.174913, 31.65158 ,
        30.952211],
       [26.533142, 26.537302, 26.59927 , ..., 27.597437, 27.663359,
        27.25598 ],
       [26.491137, 26.519001, 26.573898, ..., 27.849474, 28.151213,
        28.358332]], dtype=float32), start_date=Period('2016-08-18 01:20', 'min'))]"
MSE[mean],47.900081380208334
MSE[0.5],49.86703450520833
MAE[0.5],5.4892822265625
MASE[0.5],0.9212409594838633
MAPE[0.5],0.18300717671712238
sMAPE[0.5],0.18748723347981772
MSIS,11.219256576697605
RMSE[mean],6.920988468434862
NRMSE[mean],0.22271321074121228
ND[0.5],0.1766417723303726
mean_weighted_sum_quantile_loss,0.14910748645105518
