metric,value
eval_data,datasets\Imputed\BM\BM_030\ETTh2_BM_030_short_linear.csv
clean_data,datasets\ori\ETTh2.csv
freq,H
term,short
prediction_length,48
windows,20
imputation_method,linear
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[29.818483, 29.57129 , 29.38486 , ..., 39.937347, 38.81549 ,
        37.25344 ],
       [29.763464, 29.614815, 29.446457, ..., 32.04495 , 31.52509 ,
        30.822899],
       [29.728153, 29.41689 , 29.117126, ..., 32.583702, 31.941467,
        31.210539],
       ...,
       [29.745398, 29.553219, 29.43824 , ..., 33.600433, 33.005833,
        32.182922],
       [29.78646 , 29.535973, 29.316696, ..., 36.259705, 35.477856,
        34.533394],
       [29.682156, 29.45795 , 29.228817, ..., 34.357635, 34.029133,
        33.362267]], dtype=float32), start_date=Period('2018-05-17 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[29.739285, 29.475618, 29.10979 , ..., 33.769173, 33.261627,
        32.4245  ],
       [29.814255, 29.645351, 29.372639, ..., 33.339077, 33.062233,
        32.531616],
       [29.790365, 29.579433, 29.283646, ..., 32.33222 , 32.144367,
        31.604683],
       ...,
       [29.832401, 29.627235, 29.350384, ..., 32.83812 , 32.585995,
        32.249825],
       [29.778835, 29.571198, 29.310833, ..., 32.554688, 32.256424,
        31.710968],
       [29.800255, 29.60993 , 29.30589 , ..., 28.690407, 28.560225,
        28.16391 ]], dtype=float32), start_date=Period('2018-05-19 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[30.600151, 30.70403 , 30.695786, ..., 36.32908 , 36.225204,
        35.943253],
       [30.600975, 30.686718, 30.657036, ..., 37.07766 , 36.276318,
        35.615128],
       [30.572948, 30.625708, 30.555634, ..., 33.01654 , 32.63071 ,
        32.261375],
       ...,
       [30.657862, 30.672703, 30.53997 , ..., 33.69752 , 33.30674 ,
        32.798893],
       [30.565527, 30.60345 , 30.58037 , ..., 34.82203 , 34.32408 ,
        33.76018 ],
       [30.684248, 30.759268, 30.759264, ..., 40.301163, 39.791664,
        39.28547 ]], dtype=float32), start_date=Period('2018-05-21 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[34.031853, 33.122856, 32.242058, ..., 34.71028 , 34.303886,
        33.6802  ],
       [33.773087, 32.825943, 31.901188, ..., 32.343246, 31.996565,
        31.520504],
       [34.176163, 33.51764 , 32.82096 , ..., 37.742477, 37.623047,
        37.21997 ],
       ...,
       [34.257442, 33.78138 , 33.29205 , ..., 35.91453 , 35.56951 ,
        34.955776],
       [34.23753 , 33.645363, 33.053192, ..., 36.538223, 36.10363 ,
        35.29914 ],
       [34.288956, 33.75318 , 33.28707 , ..., 35.980885, 35.30577 ,
        34.43493 ]], dtype=float32), start_date=Period('2018-05-23 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[27.068115, 26.957191, 26.754515, ..., 34.508385, 34.217216,
        33.811863],
       [27.079124, 26.925383, 26.680704, ..., 32.70836 , 32.705914,
        32.672474],
       [27.067705, 26.879711, 26.54083 , ..., 27.758512, 27.698566,
        27.611704],
       ...,
       [27.053837, 26.948627, 26.753292, ..., 32.679817, 32.38375 ,
        31.940071],
       [27.116642, 27.006535, 26.833221, ..., 30.85125 , 30.545403,
        30.175938],
       [27.062813, 26.980844, 26.80386 , ..., 31.402596, 31.096745,
        30.680786]], dtype=float32), start_date=Period('2018-05-25 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[29.609951, 29.7245  , 29.664051, ..., 32.74973 , 32.597797,
        32.41165 ],
       [29.617113, 29.74757 , 29.677568, ..., 33.903183, 33.672493,
        33.31531 ],
       [29.62109 , 29.718933, 29.601204, ..., 30.683857, 30.556583,
        30.267818],
       ...,
       [29.640179, 29.737226, 29.681547, ..., 29.352215, 29.029247,
        28.720604],
       [29.585293, 29.668022, 29.549501, ..., 30.200203, 29.92735 ,
        29.594837],
       [29.651316, 29.805641, 29.80246 , ..., 29.514494, 29.337101,
        29.108795]], dtype=float32), start_date=Period('2018-05-27 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[32.054295, 32.069153, 31.94014 , ..., 33.59615 , 33.375664,
        32.96283 ],
       [31.996439, 31.962818, 31.764221, ..., 32.750164, 32.593006,
        32.359226],
       [31.989399, 32.012074, 31.901047, ..., 36.99418 , 36.88003 ,
        36.642334],
       ...,
       [32.0152  , 32.029274, 31.907305, ..., 33.877625, 33.49607 ,
        33.023823],
       [31.98236 , 32.009727, 31.907303, ..., 32.01911 , 31.800186,
        31.453033],
       [32.003475, 32.01676 , 31.925285, ..., 32.645393, 32.271652,
        31.886974]], dtype=float32), start_date=Period('2018-05-29 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[35.96594 , 36.056065, 35.825394, ..., 35.988846, 35.779564,
        35.529037],
       [35.92163 , 35.98732 , 35.81318 , ..., 38.973793, 38.64841 ,
        38.222206],
       [35.972046, 36.083557, 35.939964, ..., 39.44124 , 39.406105,
        39.280838],
       ...,
       [35.968994, 36.080513, 35.929276, ..., 35.79026 , 35.665   ,
        35.275455],
       [35.930805, 36.03315 , 35.807064, ..., 35.228104, 34.79274 ,
        34.28099 ],
       [35.999546, 36.19813 , 36.204247, ..., 36.75571 , 36.294373,
        35.76429 ]], dtype=float32), start_date=Period('2018-05-31 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[41.80254 , 41.731056, 41.458874, ..., 42.213104, 41.88769 ,
        41.478645],
       [41.834473, 41.845116, 41.69153 , ..., 40.792843, 40.397484,
        39.983868],
       [41.776688, 41.747795, 41.563793, ..., 39.340645, 38.650276,
        37.99945 ],
       ...,
       [41.68849 , 41.49993 , 41.113693, ..., 37.43682 , 36.868103,
        36.288746],
       [41.70218 , 41.56532 , 41.203415, ..., 39.146004, 38.64116 ,
        38.03595 ],
       [41.743233, 41.677856, 41.496895, ..., 42.313477, 41.940918,
        41.53643 ]], dtype=float32), start_date=Period('2018-06-02 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[40.271763, 40.110107, 39.986553, ..., 39.005844, 39.03788 ,
        39.007378],
       [40.2931  , 40.125343, 39.907238, ..., 41.708504, 41.232643,
        40.589012],
       [40.226017, 39.9713  , 39.693718, ..., 37.15426 , 36.99411 ,
        36.68907 ],
       ...,
       [40.1711  , 39.884365, 39.582375, ..., 43.177277, 42.983574,
        42.53669 ],
       [40.273293, 40.035362, 39.803535, ..., 41.093853, 40.858967,
        40.44107 ],
       [40.264133, 40.027737, 39.81268 , ..., 36.946823, 36.91938 ,
        36.757706]], dtype=float32), start_date=Period('2018-06-04 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[39.32823 , 39.293533, 39.178856, ..., 40.111366, 39.779404,
        39.400665],
       [39.282963, 39.187904, 39.0521  , ..., 39.086807, 38.874043,
        38.611504],
       [39.287495, 39.249767, 39.139614, ..., 38.81822 , 38.600933,
        38.285576],
       ...,
       [39.30108 , 39.216568, 39.071716, ..., 38.023014, 37.90381 ,
        37.730286],
       [39.31163 , 39.24373 , 39.14565 , ..., 37.81629 , 37.59297 ,
        37.345505],
       [39.30863 , 39.215057, 39.0355  , ..., 37.885704, 37.60353 ,
        37.33494 ]], dtype=float32), start_date=Period('2018-06-06 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[35.827766, 35.595833, 35.29657 , ..., 34.53493 , 34.377064,
        34.110718],
       [35.93251 , 35.74698 , 35.497078, ..., 37.383965, 37.21637 ,
        36.918602],
       [35.878654, 35.67215 , 35.38485 , ..., 35.441715, 35.40281 ,
        35.29058 ],
       ...,
       [35.844223, 35.666176, 35.42376 , ..., 37.036808, 36.806374,
        36.42481 ],
       [35.830765, 35.571896, 35.223236, ..., 34.814   , 34.786316,
        34.635933],
       [35.853203, 35.681126, 35.46416 , ..., 36.733055, 36.565464,
        36.273685]], dtype=float32), start_date=Period('2018-06-08 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[31.782665, 31.739128, 31.62328 , ..., 32.218742, 31.99369 ,
        31.733967],
       [31.77602 , 31.781925, 31.69707 , ..., 33.213387, 33.078358,
        32.88356 ],
       [31.747244, 31.72216 , 31.615902, ..., 31.694855, 31.564991,
        31.427748],
       ...,
       [31.75093 , 31.767904, 31.704449, ..., 37.435463, 37.37422 ,
        37.270184],
       [31.769382, 31.763477, 31.663866, ..., 34.37996 , 34.36151 ,
        34.241234],
       [31.747982, 31.739866, 31.641727, ..., 33.003834, 32.82232 ,
        32.622353]], dtype=float32), start_date=Period('2018-06-10 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[34.39884 , 34.36626 , 34.283012, ..., 36.608276, 36.396885,
        36.17102 ],
       [34.42997 , 34.37133 , 34.261295, ..., 34.041218, 33.87689 ,
        33.657536],
       [34.3974  , 34.375675, 34.263466, ..., 35.13363 , 35.00911 ,
        34.783974],
       ...,
       [34.385082, 34.38002 , 34.32934 , ..., 35.411617, 35.358772,
        35.162586],
       [34.410423, 34.452408, 34.430695, ..., 35.349358, 35.240772,
        35.016354],
       [34.393047, 34.388706, 34.309074, ..., 35.32113 , 35.133633,
        34.934547]], dtype=float32), start_date=Period('2018-06-12 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[34.449627, 34.448914, 34.39957 , ..., 34.62196 , 34.599792,
        34.60766 ],
       [34.49611 , 34.47108 , 34.456062, ..., 36.456863, 36.28095 ,
        36.04569 ],
       [34.48324 , 34.47108 , 34.376686, ..., 35.82473 , 35.685997,
        35.540123],
       ...,
       [34.481094, 34.452484, 34.35953 , ..., 34.50469 , 34.38384 ,
        34.25083 ],
       [34.451065, 34.449627, 34.35023 , ..., 39.10695 , 39.17274 ,
        39.154144],
       [34.47608 , 34.42102 , 34.29803 , ..., 33.636578, 33.572224,
        33.493565]], dtype=float32), start_date=Period('2018-06-14 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.97133 , 37.076073, 37.04917 , ..., 36.427765, 36.27914 ,
        36.058323],
       [36.931698, 36.992554, 36.938766, ..., 39.189426, 39.17811 ,
        39.148373],
       [36.96566 , 37.20347 , 37.425705, ..., 45.897522, 45.928665,
        45.799854],
       ...,
       [36.927444, 37.002464, 36.880726, ..., 37.068993, 36.996803,
        36.85384 ],
       [36.99398 , 37.023705, 36.923203, ..., 38.705322, 38.79167 ,
        38.753452],
       [36.971325, 37.080326, 37.084564, ..., 38.463276, 38.35428 ,
        38.20565 ]], dtype=float32), start_date=Period('2018-06-16 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[43.085217, 42.800327, 42.443142, ..., 35.00476 , 34.93744 ,
        34.877197],
       [43.114983, 42.909454, 42.64157 , ..., 41.432564, 41.34468 ,
        41.143406],
       [43.151833, 42.964745, 42.769135, ..., 40.773476, 40.643078,
        40.48291 ],
       ...,
       [43.163166, 42.919376, 42.66567 , ..., 39.65234 , 39.492172,
        39.313583],
       [43.13057 , 42.908043, 42.694016, ..., 39.46524 , 39.537525,
        39.519104],
       [43.188683, 43.062534, 42.92363 , ..., 41.090965, 40.851433,
        40.61048 ]], dtype=float32), start_date=Period('2018-06-18 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[37.99089 , 37.763718, 37.477642, ..., 37.244858, 37.10042 ,
        36.902695],
       [38.01754 , 37.859074, 37.700603, ..., 38.296597, 38.324642,
        38.349884],
       [38.041378, 37.864677, 37.69921 , ..., 37.56319 , 37.456608,
        37.278515],
       ...,
       [38.00071 , 37.793167, 37.568798, ..., 34.25021 , 34.222862,
        34.067204],
       [37.982475, 37.744087, 37.500084, ..., 40.27106 , 40.499638,
        40.56555 ],
       [38.0596  , 37.895542, 37.73006 , ..., 39.555885, 39.471737,
        39.283836]], dtype=float32), start_date=Period('2018-06-20 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[28.153193, 28.1795  , 28.180954, ..., 30.083826, 29.99503 ,
        29.770208],
       [28.226442, 28.321518, 28.421097, ..., 39.047028, 38.68636 ,
        37.991024],
       [28.170109, 28.207687, 28.198086, ..., 37.30664 , 37.312115,
        37.212196],
       ...,
       [28.110899, 28.095118, 28.038624, ..., 32.99434 , 33.03061 ,
        32.93685 ],
       [28.166607, 28.197721, 28.229116, ..., 32.37155 , 32.315086,
        32.165894],
       [28.192095, 28.290026, 28.364721, ..., 35.50329 , 35.622375,
        35.460854]], dtype=float32), start_date=Period('2018-06-22 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.82994 , 36.877155, 36.913578, ..., 38.178955, 38.239666,
        38.326   ],
       [36.79352 , 36.896713, 36.952023, ..., 39.04098 , 38.93441 ,
        38.86696 ],
       [36.80026 , 36.904816, 36.956066, ..., 36.26672 , 36.13789 ,
        36.05155 ],
       ...,
       [36.786095, 36.89739 , 36.960793, ..., 39.065266, 39.022095,
        38.97488 ],
       [36.793514, 36.844097, 36.833984, ..., 41.107685, 40.913425,
        40.743454],
       [36.802284, 36.881874, 36.89739 , ..., 37.44644 , 37.34526 ,
        37.28051 ]], dtype=float32), start_date=Period('2018-06-24 20:00', 'h'))]"
MSE[mean],27.204182942708332
MSE[0.5],27.88297322591146
