metric,value
eval_data,datasets\Imputed\BM\BM_010\ETTh2_BM_010_medium_forward.csv
clean_data,datasets\ori\ETTh2.csv
freq,H
term,medium
prediction_length,480
windows,20
imputation_method,forward
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[38.773193, 37.007904, 35.916584, ..., 35.686523, 34.118855,
        32.577732],
       [38.711258, 36.768993, 35.508076, ..., 36.18204 , 34.91375 ,
        33.769337],
       [38.770252, 37.06247 , 35.817776, ..., 32.663265, 31.860262,
        31.232754],
       ...,
       [38.740746, 37.04772 , 35.898888, ..., 53.421967, 51.336655,
        48.907722],
       [38.774666, 37.05804 , 35.79123 , ..., 37.217323, 35.854645,
        34.904903],
       [38.53723 , 36.17614 , 34.458046, ..., 31.939901, 30.925266,
        29.835419]], dtype=float32), start_date=Period('2017-05-22 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.823944, 35.472862, 34.21018 , ..., 40.436676, 40.02266 ,
        39.4392  ],
       [36.81511 , 35.59957 , 34.38772 , ..., 37.584213, 37.319008,
        37.003704],
       [36.86521 , 35.6202  , 34.40687 , ..., 40.144947, 39.200512,
        37.95993 ],
       ...,
       [37.10537 , 35.973812, 34.884983, ..., 41.07907 , 40.152313,
        38.774704],
       [37.015488, 35.827946, 34.655872, ..., 44.055294, 43.08876 ,
        42.106018],
       [36.86373 , 35.711548, 34.669136, ..., 34.924763, 34.348675,
        33.567047]], dtype=float32), start_date=Period('2017-06-11 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[30.851864, 30.591347, 30.358244, ..., 36.481342, 35.879272,
        35.26686 ],
       [30.747898, 30.326174, 29.967295, ..., 32.77652 , 31.656002,
        31.189623],
       [30.886518, 30.61928 , 30.419794, ..., 39.490303, 38.82962 ,
        38.05031 ],
       ...,
       [30.877726, 30.549967, 30.267984, ..., 38.536514, 37.66824 ,
        36.860653],
       [30.861002, 30.569448, 30.362036, ..., 37.50479 , 37.07583 ,
        36.540653],
       [31.016003, 30.734623, 30.499277, ..., 41.829617, 40.728928,
        39.56962 ]], dtype=float32), start_date=Period('2017-07-01 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[47.41046 , 46.030327, 45.09118 , ..., 51.316765, 49.565056,
        47.72351 ],
       [47.147778, 45.56756 , 44.391582, ..., 45.713196, 44.50183 ,
        43.373497],
       [47.354652, 45.943222, 44.933292, ..., 41.67691 , 40.639084,
        39.897293],
       ...,
       [47.48395 , 46.08477 , 45.021767, ..., 46.019436, 44.47597 ,
        43.006004],
       [47.43224 , 46.092934, 45.092545, ..., 50.4974  , 49.924377,
        48.503407],
       [47.266182, 45.850662, 44.89927 , ..., 46.748978, 45.274925,
        44.510002]], dtype=float32), start_date=Period('2017-07-21 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[43.20919 , 41.941345, 41.150757, ..., 42.51079 , 41.259823,
        40.555702],
       [43.215816, 42.013054, 41.327312, ..., 40.38517 , 39.86213 ,
        38.983105],
       [43.215214, 41.996788, 41.20499 , ..., 43.403217, 42.254692,
        41.250183],
       ...,
       [43.0953  , 41.68585 , 40.784386, ..., 50.71861 , 49.30735 ,
        48.20221 ],
       [43.136276, 41.784676, 41.007942, ..., 51.138004, 50.18833 ,
        48.942184],
       [43.064568, 41.728638, 40.89044 , ..., 42.261925, 41.852165,
        41.059166]], dtype=float32), start_date=Period('2017-08-10 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[33.24853 , 33.229008, 33.110252, ..., 42.42523 , 40.518093,
        39.211647],
       [33.25341 , 33.283234, 33.227924, ..., 40.91015 , 39.915504,
        38.18144 ],
       [33.4432  , 33.636787, 33.776154, ..., 39.555172, 37.882236,
        36.81936 ],
       ...,
       [33.27347 , 33.333664, 33.295162, ..., 44.85456 , 44.38117 ,
        44.195984],
       [33.333664, 33.407955, 33.387894, ..., 40.80983 , 40.75235 ,
        40.746117],
       [33.412292, 33.4817  , 33.496883, ..., 38.23613 , 37.593304,
        37.10819 ]], dtype=float32), start_date=Period('2017-08-30 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[30.764303, 30.35044 , 30.100319, ..., 39.95183 , 37.805393,
        35.957165],
       [30.654806, 30.126432, 29.878315, ..., 42.201916, 39.858177,
        38.086327],
       [30.76832 , 30.37756 , 30.249989, ..., 37.148243, 35.54845 ,
        34.470726],
       ...,
       [30.603584, 30.116386, 29.922516, ..., 42.029682, 40.67555 ,
        39.3318  ],
       [30.65983 , 30.113373, 29.873295, ..., 35.810726, 34.194485,
        32.676907],
       [30.738186, 30.321314, 30.212818, ..., 38.507248, 36.95453 ,
        35.833107]], dtype=float32), start_date=Period('2017-09-19 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.220406, 35.11532 , 34.252518, ..., 29.805313, 29.881783,
        29.935503],
       [36.23219 , 35.051735, 34.163715, ..., 31.594229, 31.083345,
        30.789532],
       [36.149967, 34.969234, 34.139324, ..., 31.367836, 30.812555,
        30.261658],
       ...,
       [36.223145, 35.05475 , 34.21305 , ..., 36.65394 , 35.600304,
        34.52112 ],
       [36.387592, 35.378437, 34.641712, ..., 37.061825, 35.719116,
        34.429573],
       [36.044853, 34.737366, 33.784943, ..., 34.7708  , 34.125347,
        33.1795  ]], dtype=float32), start_date=Period('2017-10-09 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[22.5066  , 21.588593, 20.850985, ..., 19.567528, 18.149094,
        17.390102],
       [22.797897, 22.087017, 21.60463 , ..., 36.000637, 33.895363,
        32.026352],
       [22.613491, 21.67412 , 20.965908, ..., 26.062347, 24.726105,
        23.689177],
       ...,
       [22.769833, 21.972103, 21.330696, ..., 29.47245 , 28.081415,
        26.975674],
       [22.740437, 21.882572, 21.202421, ..., 35.624725, 33.498226,
        31.659885],
       [22.844671, 22.133785, 21.654074, ..., 28.374723, 27.970509,
        27.99523 ]], dtype=float32), start_date=Period('2017-10-29 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[14.301195, 14.075918, 13.801041, ..., 21.62225 , 20.473152,
        20.0155  ],
       [14.115578, 13.73019 , 13.242786, ..., 22.26197 , 21.708675,
        21.044157],
       [14.302605, 13.959732, 13.528992, ..., 22.211672, 21.03424 ,
        20.351301],
       ...,
       [14.094337, 13.684856, 13.126583, ..., 26.256172, 25.437922,
        24.60975 ],
       [14.309704, 14.073074, 13.679192, ..., 21.541485, 20.382475,
        19.166786],
       [14.323875, 14.036236, 13.636681, ..., 23.234663, 22.190422,
        21.184425]], dtype=float32), start_date=Period('2017-11-18 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.288212,  9.29151 ,  8.539825, ..., 18.251331, 16.805706,
        15.49441 ],
       [10.598637,  9.858074,  9.44186 , ..., 20.539137, 19.34129 ,
        18.182426],
       [10.40793 ,  9.583847,  9.054874, ..., 22.817886, 21.925598,
        20.92612 ],
       ...,
       [10.42602 ,  9.503105,  8.912882, ..., 18.858255, 17.472488,
        16.293434],
       [10.342508,  9.358322,  8.768106, ..., 19.007204, 17.510075,
        16.08324 ],
       [10.395391,  9.497543,  8.95743 , ..., 23.65659 , 22.237413,
        21.023561]], dtype=float32), start_date=Period('2017-12-08 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[15.835744 , 15.73965  , 15.503847 , ..., 15.63538  , 14.705116 ,
        14.079488 ],
       [15.8711815, 15.790762 , 15.581541 , ..., 15.477948 , 14.358907 ,
        13.29916  ],
       [15.787355 , 15.661959 , 15.203983 , ..., 13.291661 , 11.735774 ,
        10.631044 ],
       ...,
       [15.932516 , 15.995899 , 16.027248 , ..., 13.579255 , 12.830279 ,
        12.225099 ],
       [16.031336 , 16.20376  , 16.40276  , ..., 18.421394 , 17.592676 ,
        16.802124 ],
       [15.784628 , 15.653089 , 15.430242 , ..., 19.34825  , 18.430254 ,
        17.318027 ]], dtype=float32), start_date=Period('2017-12-28 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[14.591377 , 13.989366 , 13.499994 , ..., 15.835164 , 14.144003 ,
        13.089534 ],
       [14.900013 , 14.613647 , 14.551918 , ..., 15.6569805, 14.70083  ,
        14.007185 ],
       [14.5131   , 13.817543 , 13.344718 , ..., 10.848865 , 10.131037 ,
         9.333661 ],
       ...,
       [14.3597355, 13.498086 , 12.794257 , ..., 17.060343 , 15.9443035,
        15.29743  ],
       [14.646102 , 14.035823 , 13.6399975, ..., 16.330263 , 14.928652 ,
        13.791452 ],
       [14.454554 , 13.721453 , 13.190079 , ..., 18.186483 , 16.843975 ,
        15.987256 ]], dtype=float32), start_date=Period('2018-01-17 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 8.293541 ,  7.4244013,  6.8926907, ...,  6.5053377,  5.625373 ,
         5.276517 ],
       [ 8.08001  ,  7.0538893,  6.216628 , ..., 10.763818 ,  9.598147 ,
         9.375603 ],
       [ 8.163618 ,  7.2547827,  6.6027775, ...,  9.965652 ,  8.9202795,
         8.436691 ],
       ...,
       [ 8.313994 ,  7.421996 ,  6.812092 , ..., 10.254364 ,  9.223426 ,
         8.662245 ],
       [ 8.292936 ,  7.441242 ,  6.800065 , ..., 10.313308 ,  9.293798 ,
         8.846296 ],
       [ 8.380152 ,  7.6445427,  7.163356 , ..., 10.245342 ,  9.130798 ,
         8.581648 ]], dtype=float32), start_date=Period('2018-02-06 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[20.407322, 18.830235, 17.372808, ..., 11.866782, 10.987752,
        10.471174],
       [20.586567, 19.158405, 17.915228, ..., 25.372705, 24.03338 ,
        23.02144 ],
       [20.888083, 19.654839, 18.481163, ..., 21.001997, 19.691154,
        18.283113],
       ...,
       [20.790886, 19.637068, 18.700115, ..., 16.877422, 16.072414,
        15.752216],
       [20.774685, 19.49493 , 18.173897, ..., 13.565848, 12.116579,
        11.023513],
       [20.423002, 18.781113, 17.16065 , ..., 14.887898, 13.989126,
        13.273933]], dtype=float32), start_date=Period('2018-02-26 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[16.772423 , 16.395315 , 15.6945305, ..., 25.931738 , 24.802816 ,
        23.325539 ],
       [16.954025 , 16.807402 , 16.454254 , ..., 17.771488 , 17.242966 ,
        16.984694 ],
       [16.879757 , 16.615255 , 16.002157 , ..., 20.48742  , 19.81275  ,
        19.32208  ],
       ...,
       [16.77865  , 16.407772 , 15.905125 , ..., 27.02808  , 26.112865 ,
        24.444878 ],
       [16.920006 , 16.83088  , 16.61238  , ..., 16.582191 , 15.740768 ,
        15.546707 ],
       [17.0604   , 17.037405 , 16.609505 , ..., 17.46003  , 16.51942  ,
        15.866552 ]], dtype=float32), start_date=Period('2018-03-18 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[19.561775, 18.211208, 17.223734, ..., 23.385683, 22.977287,
        22.546547],
       [19.471157, 17.96853 , 16.9089  , ..., 27.549099, 26.762094,
        26.042124],
       [19.482948, 17.889084, 16.634258, ..., 23.750635, 23.35837 ,
        22.378347],
       ...,
       [19.470537, 17.777054, 16.415783, ..., 18.312065, 17.206976,
        16.699347],
       [19.56674 , 18.189796, 17.23118 , ..., 29.378817, 28.782974,
        27.576406],
       [19.748592, 18.522781, 17.705057, ..., 21.274807, 20.921648,
        20.572216]], dtype=float32), start_date=Period('2018-04-07 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[33.794865, 31.726719, 30.007236, ..., 35.33704 , 34.134598,
        32.689278],
       [33.987087, 32.11264 , 30.639   , ..., 33.177998, 31.839962,
        30.05045 ],
       [33.456635, 31.088991, 28.946346, ..., 32.117107, 31.217133,
        29.610893],
       ...,
       [33.69056 , 31.52557 , 29.967007, ..., 35.316185, 33.63096 ,
        31.105381],
       [33.896194, 31.907013, 30.09365 , ..., 33.313583, 32.345078,
        31.062168],
       [34.18228 , 32.702686, 31.549408, ..., 33.580307, 32.790596,
        31.251404]], dtype=float32), start_date=Period('2018-04-27 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[49.31865 , 48.91531 , 48.36965 , ..., 43.765404, 43.88064 ,
        43.418015],
       [48.33238 , 45.926025, 42.994354, ..., 54.983723, 53.80427 ,
        52.770565],
       [49.33899 , 49.050896, 48.691635, ..., 44.06366 , 43.814545,
        43.251938],
       ...,
       [49.06105 , 48.301888, 47.424057, ..., 33.2639  , 32.974125,
        33.153755],
       [49.460976, 49.21697 , 49.01361 , ..., 39.01541 , 38.784946,
        38.561256],
       [49.461   , 49.254246, 48.8272  , ..., 48.84754 , 48.10531 ,
        47.493538]], dtype=float32), start_date=Period('2018-05-17 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[41.576565, 41.631092, 41.570145, ..., 42.919106, 42.567825,
        42.028885],
       [41.52684 , 41.5541  , 41.483532, ..., 34.37303 , 34.227066,
        34.10035 ],
       [41.552498, 41.607033, 41.586174, ..., 41.36644 , 41.308693,
        41.14509 ],
       ...,
       [41.562126, 41.59581 , 41.554108, ..., 31.349503, 31.090458,
        30.890762],
       [41.497963, 41.49315 , 41.41135 , ..., 40.55963 , 40.400833,
        40.12815 ],
       [41.57496 , 41.59742 , 41.56373 , ..., 34.01053 , 33.9993  ,
        33.98005 ]], dtype=float32), start_date=Period('2018-06-06 20:00', 'h'))]"
MSE[mean],41.39222981770833
MSE[0.5],41.858668619791665
