metric,value
eval_data,datasets\Imputed\BM\BM_030\ETTm2_BM_030_medium_mean.csv
clean_data,datasets\ori\ETTm2.csv
freq,T
term,medium
prediction_length,480
windows,20
imputation_method,mean
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[16.829393, 16.758648, 16.658983, ..., 22.962347, 22.594324,
        22.170776],
       [16.880886, 16.855124, 16.813421, ..., 16.200922, 16.034426,
        15.863005],
       [16.92756 , 16.918528, 16.903112, ..., 15.182417, 14.853658,
        14.560524],
       ...,
       [16.9164  , 16.935251, 16.957293, ..., 19.695274, 19.298239,
        19.013374],
       [16.889046, 16.886106, 16.88642 , ..., 22.535799, 22.46352 ,
        22.466646],
       [16.892296, 16.882198, 16.866161, ..., 18.402252, 17.947536,
        17.606396]], dtype=float32), start_date=Period('2016-08-11 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[25.953129, 25.474598, 25.171074, ..., 20.54349 , 20.41397 ,
        20.433992],
       [25.906664, 25.425167, 25.132515, ..., 23.091354, 22.877796,
        23.11385 ],
       [25.933357, 25.464716, 25.155254, ..., 16.40452 , 16.335419,
        16.534023],
       ...,
       [25.893808, 25.382656, 25.05243 , ..., 21.359655, 21.021523,
        21.088753],
       [25.914572, 25.39452 , 25.080114, ..., 25.29367 , 25.147839,
        25.073687],
       [25.900726, 25.397484, 25.0376  , ..., 15.631151, 15.591147,
        15.625196]], dtype=float32), start_date=Period('2016-08-12 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[32.63322 , 32.069233, 31.582344, ..., 29.691813, 29.323494,
        29.019047],
       [32.618256, 32.078438, 31.588114, ..., 28.392899, 27.819118,
        27.4859  ],
       [32.5492  , 31.967936, 31.445374, ..., 27.058304, 26.67329 ,
        26.405684],
       ...,
       [32.507763, 31.92765 , 31.424656, ..., 30.631037, 30.095242,
        29.779863],
       [32.465176, 31.880457, 31.410847, ..., 21.892857, 21.836063,
        21.801102],
       [32.671204, 32.144043, 31.71011 , ..., 23.699081, 23.236084,
        23.372192]], dtype=float32), start_date=Period('2016-08-12 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[34.725136, 34.40648 , 34.203808, ..., 31.569706, 31.612408,
        31.9827  ],
       [34.755737, 34.48169 , 34.337646, ..., 18.1077  , 17.949785,
        17.711338],
       [34.81819 , 34.60405 , 34.522472, ..., 31.403046, 31.36767 ,
        31.594883],
       ...,
       [34.75064 , 34.46384 , 34.264996, ..., 23.6065  , 23.463827,
        23.547976],
       [34.778687, 34.523743, 34.392456, ..., 21.172915, 21.260754,
        21.617401],
       [34.785053, 34.544136, 34.37716 , ..., 24.80903 , 24.733187,
        24.840897]], dtype=float32), start_date=Period('2016-08-12 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[20.085365, 19.662184, 19.319952, ..., 24.034416, 24.21582 ,
        24.120157],
       [20.088852, 19.63361 , 19.269476, ..., 36.287548, 36.04119 ,
        36.100597],
       [20.009491, 19.49615 , 19.077726, ..., 20.788076, 20.987762,
        20.659344],
       ...,
       [20.060602, 19.607895, 19.220268, ..., 18.329777, 18.346918,
        18.206917],
       [20.19013 , 19.807264, 19.536148, ..., 19.805676, 19.633928,
        19.51567 ],
       [20.089808, 19.651705, 19.25741 , ..., 19.740597, 19.603767,
        19.458052]], dtype=float32), start_date=Period('2016-08-13 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[24.312893, 24.091774, 23.873585, ..., 36.867393, 36.465744,
        36.080032],
       [24.364914, 24.230639, 24.100027, ..., 26.713348, 26.286678,
        25.863192],
       [24.359007, 24.193563, 24.032887, ..., 28.849415, 28.424812,
        27.99926 ],
       ...,
       [24.439436, 24.32999 , 24.222126, ..., 22.138626, 21.941149,
        21.72893 ],
       [24.413437, 24.278006, 24.157867, ..., 27.943476, 27.676348,
        27.482855],
       [24.361288, 24.195412, 24.022665, ..., 29.778624, 29.528072,
        29.25138 ]], dtype=float32), start_date=Period('2016-08-13 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[28.063072, 27.633694, 27.270401, ..., 30.445738, 30.15845 ,
        29.990921],
       [28.10185 , 27.65262 , 27.29553 , ..., 23.41098 , 23.218494,
        22.917267],
       [28.100609, 27.657581, 27.277845, ..., 34.350456, 34.21891 ,
        34.098537],
       ...,
       [28.180964, 27.756245, 27.462751, ..., 29.911495, 29.636002,
        29.450478],
       [28.032976, 27.580645, 27.237823, ..., 28.1124  , 27.748484,
        27.617872],
       [28.110538, 27.70226 , 27.329967, ..., 30.089577, 29.698051,
        29.37292 ]], dtype=float32), start_date=Period('2016-08-13 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[33.5621  , 33.381866, 33.22217 , ..., 36.454346, 36.304344,
        36.184856],
       [33.494797, 33.262093, 33.04479 , ..., 28.947964, 28.68218 ,
        28.639332],
       [33.636818, 33.503925, 33.33111 , ..., 29.089125, 29.082422,
        29.198067],
       ...,
       [33.553543, 33.429207, 33.311146, ..., 32.62815 , 32.33642 ,
        32.29364 ],
       [33.590046, 33.437767, 33.25582 , ..., 31.743252, 31.542633,
        31.58897 ],
       [33.54955 , 33.41153 , 33.259243, ..., 27.562372, 27.283365,
        27.014482]], dtype=float32), start_date=Period('2016-08-14 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[33.837658, 33.39893 , 33.041103, ..., 32.104385, 31.869066,
        31.886162],
       [33.794926, 33.36132 , 32.940254, ..., 29.229847, 29.318163,
        29.275717],
       [33.858738, 33.44052 , 33.042812, ..., 30.275677, 30.236082,
        30.202463],
       ...,
       [33.93167 , 33.52143 , 33.175003, ..., 28.598532, 28.45516 ,
        28.555086],
       [33.920845, 33.527695, 33.1807  , ..., 31.120092, 30.809849,
        30.942606],
       [33.8576  , 33.430832, 33.074722, ..., 34.16471 , 33.923695,
        33.668434]], dtype=float32), start_date=Period('2016-08-14 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[31.658138, 31.40708 , 31.275913, ..., 33.019966, 32.612812,
        32.563553],
       [31.552492, 31.251282, 31.024853, ..., 24.386642, 24.289526,
        24.041584],
       [31.544777, 31.233772, 30.95007 , ..., 28.076372, 27.757902,
        27.414553],
       ...,
       [31.53825 , 31.238224, 31.020403, ..., 26.740852, 26.422298,
        26.179495],
       [31.600569, 31.350101, 31.148602, ..., 28.536804, 28.793407,
        28.786732],
       [31.547745, 31.24208 , 31.017435, ..., 28.560156, 28.243923,
        28.19776 ]], dtype=float32), start_date=Period('2016-08-14 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[27.651709, 27.576801, 27.48051 , ..., 26.375347, 26.645136,
        26.853981],
       [27.654655, 27.568224, 27.482048, ..., 35.38655 , 35.330208,
        35.293076],
       [27.689484, 27.631863, 27.537748, ..., 28.756474, 28.831585,
        28.838558],
       ...,
       [27.67642 , 27.6019  , 27.499718, ..., 25.577404, 25.46981 ,
        25.443537],
       [27.687046, 27.62021 , 27.51214 , ..., 29.835049, 29.907396,
        29.923145],
       [27.682314, 27.60318 , 27.488194, ..., 29.751562, 29.784662,
        29.814114]], dtype=float32), start_date=Period('2016-08-15 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[31.123367, 31.041628, 30.90765 , ..., 34.62369 , 34.646908,
        34.577744],
       [31.062908, 30.937155, 30.757229, ..., 32.12384 , 32.052982,
        32.074745],
       [31.129171, 31.053236, 30.950214, ..., 35.221508, 35.019333,
        34.927437],
       ...,
       [31.045254, 30.941507, 30.790482, ..., 31.04852 , 30.864843,
        30.959162],
       [31.11563 , 31.002934, 30.815027, ..., 33.257805, 33.15672 ,
        33.089005],
       [31.102327, 31.015509, 30.845982, ..., 29.375   , 29.147657,
        29.050022]], dtype=float32), start_date=Period('2016-08-15 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[39.55703 , 39.204414, 38.892895, ..., 36.542145, 35.886612,
        35.331894],
       [39.538876, 39.06681 , 38.606216, ..., 31.265924, 30.6873  ,
        30.807972],
       [39.580917, 39.19964 , 38.953094, ..., 34.965427, 35.273125,
        35.04331 ],
       ...,
       [39.572323, 39.20155 , 38.96457 , ..., 30.129732, 30.378214,
        30.590878],
       [39.559895, 39.215885, 38.909138, ..., 45.676617, 45.52229 ,
        45.167767],
       [39.55034 , 39.148994, 38.889072, ..., 40.851368, 40.958878,
        41.105556]], dtype=float32), start_date=Period('2016-08-15 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[26.26799 , 26.26847 , 26.30184 , ..., 28.592957, 28.52514 ,
        28.472908],
       [26.28992 , 26.296118, 26.322334, ..., 34.102837, 34.241806,
        34.13001 ],
       [26.298504, 26.359528, 26.38765 , ..., 44.31565 , 44.964733,
        45.619774],
       ...,
       [26.323292, 26.452967, 26.527338, ..., 29.67283 , 29.76896 ,
        29.64656 ],
       [26.300407, 26.32043 , 26.402908, ..., 29.24376 , 28.970873,
        29.081213],
       [26.269897, 26.351898, 26.3805  , ..., 44.604317, 44.256294,
        43.90566 ]], dtype=float32), start_date=Period('2016-08-16 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[26.27862 , 26.260195, 26.295696, ..., 27.204376, 27.511541,
        27.683432],
       [26.225142, 26.195478, 26.152788, ..., 27.220104, 27.818478,
        28.7121  ],
       [26.288506, 26.265137, 26.214806, ..., 26.45186 , 26.32603 ,
        26.31974 ],
       ...,
       [26.377485, 26.328949, 26.323559, ..., 28.026098, 28.05823 ,
        28.080025],
       [26.270979, 26.110546, 26.16582 , ..., 26.093243, 26.21548 ,
        26.379059],
       [26.230536, 26.204922, 26.20042 , ..., 26.630722, 26.805536,
        26.877666]], dtype=float32), start_date=Period('2016-08-16 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[26.210209, 26.252811, 26.419212, ..., 26.774786, 26.542374,
        26.34877 ],
       [26.182795, 26.172249, 26.098015, ..., 26.676928, 26.364378,
        26.117838],
       [26.20768 , 26.216537, 26.145254, ..., 26.31376 , 26.091055,
        26.294992],
       ...,
       [26.239315, 26.20304 , 26.2952  , ..., 32.69272 , 33.380764,
        33.370846],
       [26.228348, 26.226664, 26.168875, ..., 26.55334 , 26.463709,
        26.2855  ],
       [26.227083, 26.259138, 26.192078, ..., 26.591724, 26.606276,
        26.36712 ]], dtype=float32), start_date=Period('2016-08-16 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[26.163868, 26.34833 , 26.203976, ..., 26.511616, 26.643547,
        26.400246],
       [26.256912, 26.2337  , 26.275846, ..., 26.614635, 26.271368,
        26.908226],
       [26.23879 , 26.277678, 26.362377, ..., 28.973028, 28.659191,
        28.203018],
       ...,
       [26.265871, 26.24877 , 26.43954 , ..., 26.474764, 26.28277 ,
        26.651283],
       [26.237366, 26.297836, 26.249786, ..., 26.803373, 26.626648,
        26.594887],
       [26.243475, 26.246326, 26.271774, ..., 26.740257, 26.379683,
        26.41816 ]], dtype=float32), start_date=Period('2016-08-17 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[26.280033, 26.307688, 26.205082, ..., 27.413778, 27.157717,
        26.906208],
       [26.264395, 26.224918, 26.185629, ..., 26.139093, 26.533308,
        26.320656],
       [26.281752, 26.25524 , 26.208134, ..., 25.899933, 26.229303,
        25.972025],
       ...,
       [26.244751, 26.220339, 26.215761, ..., 26.304064, 26.25219 ,
        26.092558],
       [26.297962, 26.254288, 26.204319, ..., 26.752346, 26.820528,
        26.777807],
       [26.256575, 26.227015, 26.231592, ..., 26.109915, 26.261915,
        26.10362 ]], dtype=float32), start_date=Period('2016-08-17 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[26.21267 , 26.222206, 26.201889, ..., 26.412178, 26.283264,
        26.266457],
       [26.210493, 26.22312 , 26.18435 , ..., 26.318184, 26.616127,
        25.873518],
       [26.253326, 26.189657, 26.233816, ..., 26.0443  , 26.477438,
        26.333374],
       ...,
       [26.182753, 26.169918, 27.633072, ..., 26.141535, 25.874363,
        26.37756 ],
       [26.229277, 26.24659 , 26.23639 , ..., 26.337084, 27.455479,
        25.899382],
       [26.254778, 26.198944, 26.19911 , ..., 26.122875, 27.719242,
        29.714626]], dtype=float32), start_date=Period('2016-08-17 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[32.664753, 26.471134, 26.164745, ..., 26.376652, 26.547085,
        26.102211],
       [26.750515, 26.7409  , 26.243797, ..., 26.836004, 26.069118,
        25.899576],
       [26.579056, 26.798574, 26.53878 , ..., 26.15671 , 26.734516,
        25.97552 ],
       ...,
       [34.784817, 26.391418, 26.196276, ..., 25.968168, 26.781086,
        27.163319],
       [26.579077, 27.927256, 26.321018, ..., 26.100569, 27.338606,
        25.876616],
       [26.620434, 26.741833, 26.308723, ..., 26.019592, 25.568338,
        26.310799]], dtype=float32), start_date=Period('2016-08-18 01:20', 'min'))]"
MSE[mean],69.79374348958333
MSE[0.5],71.56421875
