metric,value
eval_data,datasets\Imputed\BM\BM_030\traffic_BM_030_long_linear.csv
clean_data,datasets\ori\traffic.csv
freq,H
term,long
prediction_length,720
windows,15
imputation_method,linear
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00550238, 0.00452756, 0.00489059, ..., 0.01988973, 0.01628115,
        0.01294928],
       [0.0055963 , 0.00480174, 0.00493629, ..., 0.02173273, 0.01554496,
        0.01113293],
       [0.00555314, 0.00495658, 0.0058197 , ..., 0.02218206, 0.01782079,
        0.01569093],
       ...,
       [0.0054719 , 0.00460627, 0.00480428, ..., 0.019422  , 0.01402944,
        0.01008831],
       [0.00541098, 0.0045047 , 0.00495912, ..., 0.02423037, 0.01886669,
        0.01513245],
       [0.00541609, 0.00463673, 0.00510382, ..., 0.02100924, 0.01572393,
        0.01263957]], dtype=float32), start_date=Period('2017-04-08 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.01053777, 0.00695663, 0.00571304, ..., 0.0216269 , 0.01446334,
        0.00918323],
       [0.01045262, 0.0064561 , 0.00486678, ..., 0.0205523 , 0.01371125,
        0.00828537],
       [0.01066677, 0.00643804, 0.00498803, ..., 0.0268695 , 0.01913326,
        0.012825  ],
       ...,
       [0.01022558, 0.00607167, 0.00461133, ..., 0.02008273, 0.01196454,
        0.00685343],
       [0.01041392, 0.00654898, 0.0053931 , ..., 0.02145016, 0.01533927,
        0.01062549],
       [0.01002435, 0.00601491, 0.0051738 , ..., 0.02008854, 0.01440271,
        0.01033136]], dtype=float32), start_date=Period('2017-05-08 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00643763, 0.00459781, 0.0034672 , ..., 0.01976601, 0.01269912,
        0.00791893],
       [0.00637745, 0.00440152, 0.0032055 , ..., 0.02102681, 0.01433089,
        0.00901552],
       [0.00645336, 0.00451143, 0.00359545, ..., 0.02671435, 0.01865307,
        0.01505452],
       ...,
       [0.00663655, 0.00477576, 0.00388595, ..., 0.02360991, 0.01910191,
        0.01392131],
       [0.00648213, 0.00457948, 0.00373938, ..., 0.01652863, 0.0099616 ,
        0.00779855],
       [0.00643241, 0.00439104, 0.00321334, ..., 0.02185905, 0.01307598,
        0.00786659]], dtype=float32), start_date=Period('2017-06-07 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00876718, 0.00615412, 0.00457029, ..., 0.02673159, 0.0194767 ,
        0.01278674],
       [0.00873785, 0.00603146, 0.00439432, ..., 0.02886688, 0.02299365,
        0.01782754],
       [0.0088205 , 0.00627144, 0.00486094, ..., 0.02704805, 0.01962601,
        0.01492385],
       ...,
       [0.00870052, 0.00600748, 0.00417833, ..., 0.0268779 , 0.02025795,
        0.01555978],
       [0.00850321, 0.00582081, 0.00458095, ..., 0.02679666, 0.0206919 ,
        0.01583708],
       [0.00904715, 0.00658874, 0.00505557, ..., 0.02699072, 0.02274301,
        0.01922539]], dtype=float32), start_date=Period('2017-07-07 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.01020196, 0.00694843, 0.0053608 , ..., 0.01936856, 0.01463811,
        0.00968085],
       [0.01027487, 0.00683503, 0.0049612 , ..., 0.01991126, 0.0143465 ,
        0.00964575],
       [0.01030995, 0.00694032, 0.00520421, ..., 0.01599757, 0.01219053,
        0.00606011],
       ...,
       [0.01014795, 0.00682152, 0.0051178 , ..., 0.01905806, 0.0139874 ,
        0.00922725],
       [0.01041256, 0.00710502, 0.0054256 , ..., 0.01646332, 0.01124957,
        0.00648131],
       [0.01033426, 0.00727782, 0.0056362 , ..., 0.01952381, 0.0132287 ,
        0.01056646]], dtype=float32), start_date=Period('2017-08-06 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00614986, 0.00386091, 0.00355226, ..., 0.02788155, 0.01754539,
        0.00904244],
       [0.00603785, 0.00370795, 0.00345392, ..., 0.02710642, 0.0166167 ,
        0.01072636],
       [0.00626184, 0.0037899 , 0.00308518, ..., 0.02855895, 0.01726132,
        0.0100558 ],
       ...,
       [0.00590129, 0.00362874, 0.00314255, ..., 0.02896049, 0.01730365,
        0.01204429],
       [0.00610342, 0.00375167, 0.00322994, ..., 0.02631089, 0.01640911,
        0.00968978],
       [0.00586578, 0.00350856, 0.00303056, ..., 0.02698197, 0.01611276,
        0.00977992]], dtype=float32), start_date=Period('2017-09-05 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00537189, 0.00403345, 0.00403628, ..., 0.02184117, 0.01421292,
        0.00971475],
       [0.005386  , 0.00381038, 0.00383861, ..., 0.0220353 , 0.01344487,
        0.00852597],
       [0.00547072, 0.00390637, 0.00418028, ..., 0.02222802, 0.01412115,
        0.00932508],
       ...,
       [0.00519964, 0.00359858, 0.00373412, ..., 0.02233673, 0.01457576,
        0.01045739],
       [0.00534648, 0.0038245 , 0.00410969, ..., 0.02110348, 0.0135197 ,
        0.00953121],
       [0.00547353, 0.00414075, 0.00442876, ..., 0.02133291, 0.01464495,
        0.00955663]], dtype=float32), start_date=Period('2017-10-05 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00467849, 0.00384726, 0.00442678, ..., 0.02355333, 0.01773538,
        0.01414701],
       [0.0047019 , 0.00409604, 0.00510288, ..., 0.02701183, 0.02050716,
        0.01489044],
       [0.00462289, 0.00399652, 0.00444435, ..., 0.02106985, 0.01538509,
        0.0127699 ],
       ...,
       [0.0044619 , 0.00401116, 0.00462288, ..., 0.02943134, 0.02414529,
        0.02154914],
       [0.00464922, 0.00421019, 0.00454094, ..., 0.02891522, 0.02291161,
        0.01906713],
       [0.00464044, 0.00386188, 0.00452046, ..., 0.02629913, 0.02164499,
        0.01681927]], dtype=float32), start_date=Period('2017-11-04 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00795647, 0.0052547 , 0.00439655, ..., 0.0176932 , 0.0113375 ,
        0.00801409],
       [0.00824454, 0.00588238, 0.00494844, ..., 0.01719135, 0.01009121,
        0.00956056],
       [0.00816267, 0.00557914, 0.00437228, ..., 0.01650605, 0.00997599,
        0.01032167],
       ...,
       [0.00835977, 0.00576715, 0.00461791, ..., 0.02373355, 0.01680625,
        0.01140724],
       [0.00814751, 0.00561251, 0.00456939, ..., 0.02185807, 0.01406353,
        0.0125671 ],
       [0.00814747, 0.0054609 , 0.00408725, ..., 0.01689874, 0.00900869,
        0.00396596]], dtype=float32), start_date=Period('2017-12-04 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00751592, 0.00601904, 0.00578923, ..., 0.02837987, 0.02094592,
        0.0188124 ],
       [0.00863393, 0.00751282, 0.00727991, ..., 0.03719351, 0.02997768,
        0.02297075],
       [0.00748486, 0.00604699, 0.00554698, ..., 0.03117992, 0.02375259,
        0.0200655 ],
       ...,
       [0.00741344, 0.00580475, 0.00531098, ..., 0.03253536, 0.02516251,
        0.02057792],
       [0.00797865, 0.00626746, 0.00589791, ..., 0.02415631, 0.01951426,
        0.01654845],
       [0.00692587, 0.00557804, 0.00549731, ..., 0.02004376, 0.01272861,
        0.0092628 ]], dtype=float32), start_date=Period('2018-01-03 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.01361876, 0.01347952, 0.01346097, ..., 0.03898244, 0.03833706,
        0.03881567],
       [0.01369614, 0.01351357, 0.01343311, ..., 0.01712508, 0.01660329,
        0.01755946],
       [0.01357235, 0.01334646, 0.01318865, ..., 0.02772099, 0.02520217,
        0.02431989],
       ...,
       [0.01373945, 0.01358473, 0.01349499, ..., 0.03665851, 0.03529476,
        0.03481829],
       [0.01356617, 0.01333719, 0.01313295, ..., 0.02433903, 0.02170591,
        0.02259052],
       [0.01354142, 0.01356617, 0.01391584, ..., 0.03396864, 0.03287987,
        0.03167851]], dtype=float32), start_date=Period('2018-02-02 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.04980539, 0.04909801, 0.04853619, ..., 0.04876076, 0.04839925,
        0.04748178],
       [0.0498179 , 0.04917157, 0.04871146, ..., 0.03571306, 0.03545186,
        0.03433634],
       [0.04970365, 0.04897438, 0.04830614, ..., 0.04140771, 0.04107202,
        0.04025353],
       ...,
       [0.04973653, 0.04902446, 0.04833899, ..., 0.02741187, 0.02751382,
        0.02727855],
       [0.04967707, 0.04898533, 0.04833743, ..., 0.0486786 , 0.04796262,
        0.04726464],
       [0.04982729, 0.04919191, 0.04863947, ..., 0.04228801, 0.04099573,
        0.04062424]], dtype=float32), start_date=Period('2018-03-04 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.0513286 , 0.05157721, 0.05182583, ..., 0.02648258, 0.02613166,
        0.02641843],
       [0.05125996, 0.0513042 , 0.05136063, ..., 0.04454814, 0.04421564,
        0.0439899 ],
       [0.05139572, 0.05157416, 0.05170381, ..., 0.02158058, 0.02167086,
        0.02160737],
       ...,
       [0.0512493 , 0.05139723, 0.05150705, ..., 0.05959997, 0.06013839,
        0.05940017],
       [0.05141706, 0.05156957, 0.05177702, ..., 0.02645764, 0.0254413 ,
        0.02569455],
       [0.05145062, 0.05177549, 0.05216901, ..., 0.03455456, 0.03526622,
        0.03516616]], dtype=float32), start_date=Period('2018-04-03 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.04159587, 0.04247636, 0.04325918, ..., 0.0197979 , 0.01929009,
        0.02039572],
       [0.04131461, 0.04199509, 0.04265292, ..., 0.02024409, 0.02004527,
        0.02035348],
       [0.04162399, 0.04259432, 0.04352091, ..., 0.03500811, 0.034331  ,
        0.03546063],
       ...,
       [0.04141461, 0.04221072, 0.04300059, ..., 0.04013665, 0.03939307,
        0.03928292],
       [0.04137945, 0.04215213, 0.04291464, ..., 0.02843403, 0.02831617,
        0.02880771],
       [0.04137398, 0.04198416, 0.04256697, ..., 0.02558976, 0.02517592,
        0.02531064]], dtype=float32), start_date=Period('2018-05-03 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.01065556, 0.01044363, 0.01013859, ..., 0.02813502, 0.02795581,
        0.02714785],
       [0.01064272, 0.01036978, 0.01008721, ..., 0.04285443, 0.04230909,
        0.04137405],
       [0.01062666, 0.01032482, 0.01007116, ..., 0.04269942, 0.04283569,
        0.04216232],
       ...,
       [0.01066197, 0.01034731, 0.01004869, ..., 0.03443787, 0.0345655 ,
        0.03377637],
       [0.01053355, 0.01027987, 0.00996198, ..., 0.04096749, 0.04119704,
        0.04060147],
       [0.01068125, 0.01039227, 0.0101739 , ..., 0.03891626, 0.03888094,
        0.03764844]], dtype=float32), start_date=Period('2018-06-02 02:00', 'h'))]"
MSE[mean],0.00022113345287464283
MSE[0.5],0.00022517583988330983
