metric,value
eval_data,datasets\Imputed\BM\BM_030\ETTm1_BM_030_medium_forward.csv
clean_data,datasets\ori\ETTm1.csv
freq,T
term,medium
prediction_length,480
windows,20
imputation_method,forward
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[4.175903 , 4.1759024, 4.1255474, ..., 6.035677 , 5.937298 ,
        5.8520637],
       [4.164984 , 4.177864 , 4.153322 , ..., 4.027883 , 3.8782601,
        3.7907472],
       [4.0475216, 3.887125 , 3.7961664, ..., 4.3495107, 4.3005433,
        4.312871 ],
       ...,
       [4.2152333, 4.2633095, 4.262303 , ..., 4.65533  , 4.6249976,
        4.6075516],
       [4.220958 , 4.194454 , 4.266331 , ..., 6.1712666, 6.1173067,
        6.132042 ],
       [4.2031474, 4.214491 , 4.2787347, ..., 7.911459 , 7.932556 ,
        7.8928013]], dtype=float32), start_date=Period('2016-08-11 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.652496 , 10.5091915, 10.422789 , ...,  6.4160852,  6.4508047,
         6.335951 ],
       [10.74185  , 10.659663 , 10.529422 , ...,  6.453229 ,  6.307606 ,
         6.2815266],
       [10.756603 , 10.706022 , 10.647438 , ...,  3.8834162,  3.7325656,
         3.816256 ],
       ...,
       [10.745224 , 10.62257  , 10.54333  , ...,  9.532192 ,  9.550001 ,
         9.404535 ],
       [10.719511 , 10.635637 , 10.582531 , ...,  5.476954 ,  5.5354276,
         5.572578 ],
       [10.794111 , 10.69043  , 10.658396 , ...,  6.5890527,  6.3820505,
         6.265747 ]], dtype=float32), start_date=Period('2016-08-12 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[11.03832  , 10.957315 , 10.805756 , ..., 10.168683 , 10.042471 ,
        10.128963 ],
       [11.092672 , 11.007487 , 10.987631 , ...,  9.411408 ,  9.388151 ,
         9.414283 ],
       [11.081699 , 10.987101 , 10.8533125, ...,  9.238684 ,  9.175967 ,
         9.203667 ],
       ...,
       [11.021074 , 10.906097 , 10.813074 , ...,  9.941605 ,  9.831594 ,
         9.622546 ],
       [11.070201 , 10.98031  , 10.93432  , ..., 10.837635 , 10.668306 ,
        10.667261 ],
       [11.046161 , 10.9463415, 10.84861  , ..., 10.658899 , 10.677715 ,
        10.64897  ]], dtype=float32), start_date=Period('2016-08-12 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.514309, 10.510233, 10.424675, ...,  8.25576 ,  8.178859,
         8.270338],
       [10.498011, 10.509724, 10.471781, ...,  8.340557,  8.323496,
         8.489522],
       [10.445556, 10.414997, 10.325364, ..., 10.916898, 10.855019,
        10.889905],
       ...,
       [10.42773 , 10.389279, 10.301682, ..., 10.235985, 10.081162,
        10.140494],
       [10.461852, 10.432824, 10.369926, ...,  8.782487,  8.729395,
         8.755367],
       [10.485788, 10.470509, 10.387752, ..., 10.981575, 10.974701,
        10.918171]], dtype=float32), start_date=Period('2016-08-12 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[5.2053456, 5.1612167, 5.1353307, ..., 6.4620843, 6.511603 ,
        6.4964604],
       [5.1710777, 5.1207824, 5.194745 , ..., 7.372311 , 7.242229 ,
        7.2275476],
       [5.2285194, 5.122017 , 5.084298 , ..., 8.63099  , 8.399062 ,
        8.413022 ],
       ...,
       [5.1705856, 5.0884886, 5.0298123, ..., 8.56535  , 8.439124 ,
        8.419155 ],
       [5.1700916, 5.0944057, 5.02439  , ..., 8.881004 , 8.895612 ,
        8.757584 ],
       [5.174283 , 5.1077185, 5.069752 , ..., 5.4736667, 5.365654 ,
        5.395453 ]], dtype=float32), start_date=Period('2016-08-13 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 4.9571404,  4.848239 ,  4.797121 , ..., 10.954098 , 10.935825 ,
        10.948171 ],
       [ 5.091228 ,  5.060608 ,  5.0764117, ..., 10.354279 , 10.305879 ,
        10.317238 ],
       [ 5.062337 ,  5.0564103,  5.035666 , ..., 10.889399 , 10.989162 ,
        10.943726 ],
       ...,
       [ 5.0245543,  4.962572 ,  4.9250374, ..., 11.50601  , 11.416864 ,
        11.479835 ],
       [ 5.0467787,  4.9813395,  4.952447 , ...,  9.18736  ,  9.155134 ,
         9.193163 ],
       [ 5.0255413,  4.955164 ,  4.9280005, ..., 11.810489 , 11.814192 ,
        11.761101 ]], dtype=float32), start_date=Period('2016-08-13 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.534007 , 10.478459 , 10.410674 , ...,  8.050663 ,  8.053018 ,
         8.285318 ],
       [10.539654 , 10.44386  , 10.3518305, ...,  6.2082596,  6.1247272,
         6.1630096],
       [10.474927 , 10.308051 , 10.149414 , ...,  8.221563 ,  8.154072 ,
         8.103877 ],
       ...,
       [10.546246 , 10.419146 , 10.303109 , ...,  8.253868 ,  8.205381 ,
         8.234685 ],
       [10.511411 , 10.434211 , 10.377016 , ..., 10.333707 , 10.370778 ,
        10.409615 ],
       [10.56084  , 10.509998 , 10.452569 , ..., 13.481064 , 13.377032 ,
        13.22616  ]], dtype=float32), start_date=Period('2016-08-13 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 8.47171  ,  8.54827  ,  8.551867 , ...,  9.192223 ,  9.13796  ,
         9.1671915],
       [ 8.326382 ,  8.326003 ,  8.326489 , ..., 11.919136 , 11.790243 ,
        11.734427 ],
       [ 8.354124 ,  8.33766  ,  8.279048 , ...,  6.9681516,  6.9290533,
         6.8518176],
       ...,
       [ 8.499992 ,  8.597785 ,  8.607682 , ...,  8.484269 ,  8.37339  ,
         8.194418 ],
       [ 8.419549 ,  8.434769 ,  8.399208 , ...,  7.4914327,  7.333264 ,
         7.2654514],
       [ 8.344485 ,  8.326345 ,  8.246887 , ..., 10.0425205,  9.866959 ,
         9.749632 ]], dtype=float32), start_date=Period('2016-08-14 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[11.556177 , 11.449856 , 11.33246  , ...,  9.778175 ,  9.682983 ,
         9.665984 ],
       [11.5575075, 11.439668 , 11.326702 , ...,  6.6538625,  6.3635936,
         6.4260473],
       [11.551748 , 11.449415 , 11.349737 , ...,  7.234159 ,  7.026805 ,
         7.1328354],
       ...,
       [11.666043 , 11.711674 , 11.731609 , ..., 11.413087 , 11.412479 ,
        11.402014 ],
       [11.615984 , 11.569913 , 11.511878 , ...,  9.785927 ,  9.519792 ,
         9.536072 ],
       [11.5925045, 11.567253 , 11.558837 , ...,  3.9521787,  3.8640754,
         3.9126678]], dtype=float32), start_date=Period('2016-08-14 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.109209 ,  9.101054 ,  9.151674 , ...,  7.3741283,  7.3054514,
         7.348748 ],
       [ 9.080794 ,  9.069189 ,  9.061663 , ..., 12.6532135, 12.632641 ,
        12.657352 ],
       [ 9.104379 ,  9.088322 ,  9.035945 , ..., 11.658886 , 11.594904 ,
        11.646088 ],
       ...,
       [ 9.027979 ,  8.984071 ,  8.958918 , ...,  6.6088023,  6.5630455,
         6.511799 ],
       [ 9.080793 ,  9.073706 ,  9.094028 , ..., 11.545227 , 11.379253 ,
        11.34237  ],
       [ 9.110527 ,  9.070758 ,  9.027038 , ..., 10.375767 , 10.27252  ,
        10.206659 ]], dtype=float32), start_date=Period('2016-08-14 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.043953 ,  9.032026 ,  9.088835 , ..., 11.242484 , 11.248156 ,
        11.296367 ],
       [ 8.914491 ,  8.891606 ,  8.858625 , ..., 11.552022 , 11.415056 ,
        11.329767 ],
       [ 9.208084 ,  9.207332 ,  9.159088 , ...,  9.53572  ,  9.588015 ,
         9.648147 ],
       ...,
       [ 9.066862 ,  9.140526 ,  9.269568 , ...,  6.1741834,  6.1930904,
         6.0450974],
       [ 8.837198 ,  8.701427 ,  8.62969  , ..., 10.331306 , 10.364078 ,
        10.353153 ],
       [ 8.853414 ,  8.724181 ,  8.641873 , ..., 11.766502 , 11.731525 ,
        11.721968 ]], dtype=float32), start_date=Period('2016-08-15 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.7168455, 10.710311 , 10.671408 , ..., 12.891684 , 12.780798 ,
        12.866364 ],
       [10.548985 , 10.401953 , 10.196212 , ..., 10.787706 , 10.653438 ,
        10.779334 ],
       [10.605551 , 10.542552 , 10.392151 , ..., 12.1258955, 12.084033 ,
        12.127733 ],
       ...,
       [10.567057 , 10.544492 , 10.505897 , ...,  7.7361164,  7.647591 ,
         7.6318026],
       [10.5539875, 10.4548435, 10.321903 , ..., 11.420145 , 11.409322 ,
        11.483043 ],
       [10.551844 , 10.446777 , 10.309957 , ..., 12.425268 , 12.426901 ,
        12.477953 ]], dtype=float32), start_date=Period('2016-08-15 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[14.166655 , 14.212912 , 14.255003 , ...,  5.7448893,  5.6950893,
         5.5397496],
       [14.211662 , 14.282091 , 14.368354 , ..., 13.882958 , 13.816385 ,
        13.968079 ],
       [14.151234 , 14.176239 , 14.191239 , ..., 11.822187 , 11.654658 ,
        11.806767 ],
       ...,
       [14.0899725, 13.999125 , 13.959119 , ..., 13.198986 , 13.227533 ,
        13.325155 ],
       [14.072054 , 14.044133 , 13.994124 , ..., 10.151951 ,  9.932186 ,
         9.992874 ],
       [14.042883 , 14.051634 , 14.000376 , ..., 12.557209 , 12.569295 ,
        12.568878 ]], dtype=float32), start_date=Period('2016-08-15 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 7.024791 ,  7.0432935,  7.035892 , ...,  9.354132 ,  9.307358 ,
         9.328461 ],
       [ 7.0150785,  7.034505 ,  7.069195 , ..., 11.015597 , 11.016319 ,
        10.978001 ],
       [ 6.962349 ,  6.9373703,  6.909157 , ...,  9.376738 ,  9.367719 ,
         9.358526 ],
       ...,
       [ 6.989176 ,  6.9914885,  6.996114 , ..., 10.172737 , 10.116986 ,
        10.161839 ],
       [ 7.0021267,  7.017391 ,  7.0197043, ..., 11.319968 , 11.251505 ,
        11.002486 ],
       [ 7.0187793,  7.031729 ,  7.042367 , ...,  8.221665 ,  8.1964   ,
         8.155811 ]], dtype=float32), start_date=Period('2016-08-16 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.279493 ,  9.255767 ,  9.222683 , ...,  9.333797 ,  9.406089 ,
         9.398239 ],
       [ 9.283615 ,  9.291746 ,  9.286734 , ..., 11.04731  , 11.1543045,
        11.168535 ],
       [ 9.278379 ,  9.253204 ,  9.226915 , ..., 12.378744 , 12.416506 ,
        12.492365 ],
       ...,
       [ 9.342431 ,  9.394007 ,  9.402806 , ...,  9.786947 ,  9.691581 ,
         9.698218 ],
       [ 9.322492 ,  9.332071 ,  9.335078 , ...,  9.207039 ,  9.184285 ,
         9.203231 ],
       [ 9.27682  ,  9.269245 ,  9.262561 , ..., 10.735325 , 10.750279 ,
        10.735492 ]], dtype=float32), start_date=Period('2016-08-16 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[12.092827 , 12.012758 , 11.829535 , ..., 10.217623 , 10.248227 ,
        10.25574  ],
       [12.052582 , 12.050463 , 12.042202 , ...,  9.66111  ,  9.734244 ,
         9.784707 ],
       [12.062536 , 12.080753 , 12.052369 , ..., 12.635086 , 12.744384 ,
        12.844574 ],
       ...,
       [12.047073 , 12.048557 , 12.024621 , ..., 11.365227 , 11.489458 ,
        11.600769 ],
       [12.077576 , 12.092615 , 12.0879545, ...,  9.691516 ,  9.710974 ,
         9.685807 ],
       [12.058512 , 12.065502 , 12.067196 , ..., 12.696407 , 12.600029 ,
        12.531506 ]], dtype=float32), start_date=Period('2016-08-16 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.218797 , 10.215027 , 10.191486 , ..., 10.271622 , 10.335919 ,
        10.319382 ],
       [10.275781 , 10.2965355, 10.338172 , ...,  9.360527 ,  9.35769  ,
         9.339058 ],
       [10.244139 , 10.249647 , 10.25909  , ..., 11.165939 , 11.202748 ,
        11.207625 ],
       ...,
       [10.243909 , 10.257149 , 10.275922 , ..., 10.395299 , 10.194662 ,
        10.15196  ],
       [10.214592 , 10.195729 , 10.1677885, ...,  9.233983 ,  9.225012 ,
         9.284539 ],
       [10.218707 , 10.193154 , 10.140699 , ..., 11.138071 , 11.00353  ,
        11.038222 ]], dtype=float32), start_date=Period('2016-08-17 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.925506 , 10.935209 , 10.937252 , ...,  9.962832 , 10.069328 ,
        10.063373 ],
       [10.928366 , 10.947263 , 10.959417 , ..., 10.968942 , 10.915636 ,
        11.011585 ],
       [10.94767  , 10.902626 , 10.746859 , ...,  8.1144085,  8.276713 ,
         8.367211 ],
       ...,
       [10.905589 , 10.828062 , 10.730517 , ...,  9.159014 ,  9.213456 ,
         9.200024 ],
       [10.843078 , 10.783476 , 10.752989 , ..., 10.894448 , 10.984197 ,
        10.879638 ],
       [10.925302 , 10.886488 , 10.867591 , ...,  7.1747055,  7.1497827,
         7.053054 ]], dtype=float32), start_date=Period('2016-08-17 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.458086,  9.467934,  9.485512, ..., 10.060181, 10.093637,
        10.131642],
       [ 9.465925,  9.480766,  9.523822, ..., 10.413363, 10.431997,
        10.46225 ],
       [ 9.458505,  9.461631,  9.478161, ...,  8.883767,  8.865124,
         8.813245],
       ...,
       [ 9.457866,  9.456295,  9.463651, ..., 10.581438, 10.473445,
        10.401965],
       [ 9.457479,  9.467902,  9.460475, ...,  9.807718,  9.810351,
         9.839224],
       [ 9.45276 ,  9.450928,  9.460171, ...,  9.242841,  9.205789,
         9.205992]], dtype=float32), start_date=Period('2016-08-17 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 8.373178 ,  8.405689 ,  8.400577 , ...,  8.379077 ,  8.5262985,
         8.484495 ],
       [ 8.352989 ,  8.362952 ,  8.365835 , ...,  8.983514 ,  8.990077 ,
         9.050177 ],
       [ 8.385107 ,  8.424699 ,  8.417226 , ..., 10.35703  , 10.392026 ,
        10.334468 ],
       ...,
       [ 8.376061 ,  8.39979  ,  8.443707 , ...,  9.564294 ,  9.621046 ,
         9.63511  ],
       [ 8.357053 ,  8.368066 ,  8.375012 , ...,  9.411167 ,  9.460365 ,
         9.518683 ],
       [ 8.358888 ,  8.369375 ,  8.376586 , ...,  7.9124546,  7.863326 ,
         7.9205337]], dtype=float32), start_date=Period('2016-08-18 01:20', 'min'))]"
MSE[mean],9.915052897135416
MSE[0.5],10.080716145833334
