metric,value
eval_data,datasets\Imputed\BM\BM_020\ETTh1_BM_020_short_linear.csv
clean_data,datasets\ori\ETTh1.csv
freq,H
term,short
prediction_length,48
windows,20
imputation_method,none
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.393809 , 12.982665 , 12.59607  , ..., 10.1847515,  9.868417 ,
         9.601176 ],
       [12.950756 , 11.995926 , 11.144491 , ..., 12.295996 , 11.884242 ,
        11.479237 ],
       [13.50181  , 13.229352 , 12.967324 , ..., 11.352825 , 10.822636 ,
        10.089331 ],
       ...,
       [13.386443 , 13.012735 , 12.721866 , ..., 14.1982975, 14.0927515,
        13.690198 ],
       [13.538629 , 13.260033 , 13.021939 , ..., 10.540358 , 10.17923  ,
         9.71869  ],
       [13.363125 , 13.055077 , 12.824345 , ..., 14.066363 , 13.921542 ,
        12.98144  ]], dtype=float32), start_date=Period('2018-05-17 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 7.47083  ,  7.4242625,  7.3951764, ..., 15.433275 , 15.468861 ,
        15.178934 ],
       [ 7.4421315,  7.3346086,  7.264834 , ...,  9.799366 ,  9.59484  ,
         9.342662 ],
       [ 7.4140515,  7.3258667,  7.307843 , ..., 11.04973  , 11.084076 ,
        10.921939 ],
       ...,
       [ 7.492104 ,  7.378159 ,  7.3377023, ...,  9.944793 ,  9.603813 ,
         8.906692 ],
       [ 7.693614 ,  7.613937 ,  7.5986204, ...,  5.6523523,  4.819153 ,
         4.2953935],
       [ 7.532095 ,  7.4924893,  7.5297747, ..., 12.361052 , 12.082884 ,
        11.447025 ]], dtype=float32), start_date=Period('2018-05-19 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 6.2758284,  6.333148 ,  6.301673 , ...,  9.517932 ,  9.399297 ,
         9.106109 ],
       [ 6.16735  ,  6.0489473,  5.8832364, ...,  8.93897  ,  8.566381 ,
         8.282308 ],
       [ 6.427469 ,  6.2374415,  5.9215074, ...,  8.08412  ,  7.8979807,
         7.4659476],
       ...,
       [ 6.1695123,  6.162561 ,  6.2448363, ..., 10.012861 ,  9.829039 ,
         9.535851 ],
       [ 6.3961906,  6.467851 ,  6.596136 , ..., 11.434006 , 11.351209 ,
        11.1989   ],
       [ 6.373348 ,  6.417585 ,  6.411696 , ...,  7.4763093,  7.721071 ,
         7.446728 ]], dtype=float32), start_date=Period('2018-05-21 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.305048 ,  9.206654 ,  9.238422 , ..., 11.746435 , 11.68783  ,
        11.487644 ],
       [ 9.611649 ,  9.687218 ,  9.478706 , ..., 11.719292 , 11.449089 ,
        11.2720375],
       [ 9.329416 ,  9.082039 ,  8.929047 , ..., 10.238728 , 10.120283 ,
         9.654524 ],
       ...,
       [ 9.590056 ,  9.520964 ,  9.434288 , ..., 10.307821 , 10.345451 ,
        10.210968 ],
       [ 9.402828 ,  9.377226 ,  9.346689 , ...,  8.009556 ,  7.7637205,
         7.388009 ],
       [ 9.999371 , 10.748596 , 10.443232 , ..., 12.9716015, 12.825703 ,
        12.271418 ]], dtype=float32), start_date=Period('2018-05-23 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 7.1231956,  6.9811726,  6.9382925, ..., 10.119408 ,  9.975863 ,
         9.793702 ],
       [ 7.500297 ,  7.947655 ,  8.398156 , ..., 12.613385 , 12.287531 ,
        12.110458 ],
       [ 7.2726517,  7.6859016,  7.6012573, ...,  8.3341675,  8.087046 ,
         7.84808  ],
       ...,
       [ 6.6291084,  6.394571 ,  6.1944165, ...,  8.579195 ,  8.419785 ,
         8.138236 ],
       [ 7.365828 ,  7.629434 ,  7.7302065, ...,  9.54194  ,  9.1403475,
         8.686067 ],
       [ 6.948949 ,  6.947377 ,  7.0215254, ...,  8.324289 ,  7.9939437,
         7.8591566]], dtype=float32), start_date=Period('2018-05-25 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.978014 , 10.014962 , 10.029108 , ..., 12.610384 , 12.58354  ,
        12.234247 ],
       [ 9.912774 ,  9.927785 ,  9.84667  , ..., 10.487514 , 10.03719  ,
         9.699737 ],
       [ 9.927788 ,  9.882175 ,  9.76815  , ...,  9.368344 ,  8.923362 ,
         8.76647  ],
       ...,
       [ 9.966755 ,  9.988407 , 10.108782 , ...,  8.703108 ,  8.539    ,
         8.199308 ],
       [ 9.906713 ,  9.990713 ,  9.917394 , ..., 10.254559 , 10.055954 ,
         9.775079 ],
       [ 9.931828 ,  9.837721 ,  9.671159 , ...,  6.685421 ,  6.5637474,
         6.292624 ]], dtype=float32), start_date=Period('2018-05-27 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.658308 , 10.699059 , 10.687737 , ...,  9.914634 ,  9.672686 ,
         9.218784 ],
       [10.491915 , 10.309958 , 10.0436735, ..., 11.452353 , 11.042597 ,
        10.556436 ],
       [10.582187 , 10.529833 , 10.340239 , ...,  9.7861595,  9.472616 ,
         9.212558 ],
       ...,
       [10.592938 , 10.554454 , 10.576526 , ..., 12.022277 , 11.493668 ,
        11.089287 ],
       [10.305147 , 10.077631 ,  9.617786 , ...,  9.819835 ,  9.612976 ,
         9.359709 ],
       [10.497292 , 10.338539 , 10.369101 , ..., 12.02737  , 11.147583 ,
        10.587845 ]], dtype=float32), start_date=Period('2018-05-29 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.775091, 10.777894, 10.757148, ..., 10.014151,  9.713869,
         9.564148],
       [10.752102, 10.73023 , 10.694624, ...,  9.794617,  9.70742 ,
         9.58854 ],
       [10.792194, 10.81883 , 10.824438, ..., 10.150693,  9.959197,
         9.800505],
       ...,
       [10.782943, 10.817989, 10.825559, ..., 11.13958 , 11.030514,
        11.054065],
       [10.758829, 10.737801, 10.694624, ..., 10.334901, 10.267891,
        10.12574 ],
       [10.786869, 10.794156, 10.794439, ..., 10.642754, 10.436958,
        10.301817]], dtype=float32), start_date=Period('2018-05-31 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.314618 ,  9.261622 ,  9.147396 , ...,  9.649899 ,  9.711546 ,
         9.4697075],
       [ 9.256182 ,  9.181846 ,  9.111553 , ..., 10.39689  , 10.330224 ,
        10.102334 ],
       [ 9.29091  ,  9.230801 ,  9.105138 , ..., 10.216698 , 10.119906 ,
         9.91963  ],
       ...,
       [ 9.27236  ,  9.244048 ,  9.222569 , ..., 10.503722 , 10.51739  ,
        10.42562  ],
       [ 9.2956505,  9.286167 ,  9.231774 , ..., 10.228691 , 10.012795 ,
         9.84097  ],
       [ 9.265525 ,  9.162459 ,  9.035404 , ...,  9.551156 ,  9.439302 ,
         9.245163 ]], dtype=float32), start_date=Period('2018-06-02 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.2994  ,  9.136217,  9.002479, ...,  9.643789,  9.556832,
         9.395438],
       [ 9.426532,  9.522848,  9.562336, ..., 11.876339, 11.584095,
        11.201318],
       [ 9.278072,  9.139658,  8.986656, ..., 11.289651, 11.051619,
        10.834776],
       ...,
       [ 9.380166,  9.23831 ,  9.138281, ..., 10.469611, 10.209838,
         9.784407],
       [ 9.360353,  9.186026,  9.049535, ...,  9.576369,  9.386221,
         9.015137],
       [ 9.283166,  9.133466,  9.049673, ..., 10.170763, 10.030145,
         9.80257 ]], dtype=float32), start_date=Period('2018-06-04 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.462402 , 10.439757 , 10.38928  , ...,  9.922441 ,  9.782198 ,
         9.655324 ],
       [10.47468  , 10.48996  , 10.452307 , ..., 10.200471 ,  9.966096 ,
         9.817393 ],
       [10.4310255, 10.376183 , 10.278503 , ..., 10.770445 , 10.542346 ,
        10.280687 ],
       ...,
       [10.474408 , 10.44985  , 10.419565 , ..., 11.041927 , 10.99718  ,
        10.73252  ],
       [10.464857 , 10.418748 , 10.369089 , ..., 10.404286 , 10.2869625,
        10.109068 ],
       [10.449579 , 10.398285 , 10.3600855, ...,  8.041744 ,  8.001818 ,
         7.7835493]], dtype=float32), start_date=Period('2018-06-06 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.543115 ,  9.439042 ,  9.333073 , ...,  8.888975 ,  8.505259 ,
         8.312756 ],
       [ 9.466586 ,  9.323031 ,  9.191418 , ...,  8.3153   ,  8.018811 ,
         7.895356 ],
       [ 9.5144825,  9.362652 ,  9.212041 , ...,  5.615738 ,  5.609332 ,
         5.4612865],
       ...,
       [ 9.495894 ,  9.380562 ,  9.294266 , ...,  6.1653132,  6.1427307,
         5.5552826],
       [ 9.527644 ,  9.403628 ,  9.282868 , ..., 10.45695  , 10.182052 ,
         9.943247 ],
       [ 9.515703 ,  9.390331 ,  9.236736 , ...,  7.059349 ,  6.7661333,
         6.755305 ]], dtype=float32), start_date=Period('2018-06-08 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[7.9452996, 8.019755 , 8.016934 , ..., 9.205867 , 9.043846 ,
        8.940242 ],
       [7.937872 , 7.9874835, 7.966291 , ..., 8.688046 , 8.524884 ,
        8.401741 ],
       [7.9736934, 8.053125 , 8.05457  , ..., 9.009737 , 8.934871 ,
        8.815352 ],
       ...,
       [7.92558  , 7.9016123, 7.749417 , ..., 9.422207 , 9.3840685,
        9.173302 ],
       [7.950596 , 8.005562 , 7.9843535, ..., 9.180553 , 9.183239 ,
        9.12348  ],
       [7.9061294, 7.9673023, 7.945086 , ..., 8.177621 , 8.127145 ,
        8.159516 ]], dtype=float32), start_date=Period('2018-06-10 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.124356, 10.121716, 10.081581, ..., 10.394475, 10.162907,
         9.981244],
       [10.130957, 10.118282, 10.120924, ..., 10.177166, 10.030884,
         9.853446],
       [10.112209, 10.097158, 10.111154, ...,  9.992069,  9.86216 ,
         9.710334],
       ...,
       [10.142048, 10.162907, 10.185878, ..., 11.271366, 11.145945,
        11.04191 ],
       [10.127524, 10.115114, 10.076301, ..., 10.41058 , 10.372293,
        10.232878],
       [10.131222, 10.143103, 10.160795, ...,  8.795156,  8.671319,
         8.560518]], dtype=float32), start_date=Period('2018-06-12 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.001517 , 10.029731 ,  9.983852 , ...,  9.057331 ,  9.027339 ,
         8.969003 ],
       [10.031312 , 10.060053 , 10.011801 , ..., 10.662264 , 10.615068 ,
        10.524893 ],
       [ 9.991498 , 10.012592 ,  9.954848 , ...,  9.944302 ,  9.892096 ,
         9.892888 ],
       ...,
       [10.020764 , 10.052933 , 10.033686 , ...,  9.940611 ,  9.914245 ,
         9.848064 ],
       [ 9.991235 ,  9.991762 ,  9.940084 , ...,  9.459949 ,  9.3871765,
         9.387441 ],
       [10.009427 , 10.028675 ,  9.970933 , ..., 11.014785 , 10.93384  ,
        10.862123 ]], dtype=float32), start_date=Period('2018-06-14 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[8.866166 , 8.84559  , 8.784251 , ..., 8.266338 , 8.2470045,
        8.11496  ],
       [8.894815 , 8.892407 , 8.842204 , ..., 8.4231   , 8.312876 ,
        8.251823 ],
       [8.888565 , 8.910053 , 8.873458 , ..., 9.982681 , 9.924991 ,
        9.857922 ],
       ...,
       [8.900806 , 8.926722 , 8.9115505, ..., 9.3130455, 9.286089 ,
        9.158464 ],
       [8.875281 , 8.879774 , 8.821041 , ..., 8.686548 , 8.594411 ,
        8.510983 ],
       [8.949774 , 8.972758 , 8.978162 , ..., 9.374382 , 9.3275   ,
        9.2419405]], dtype=float32), start_date=Period('2018-06-16 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.871445 ,  9.876438 ,  9.876695 , ..., 10.533866 , 10.490072 ,
        10.432704 ],
       [ 9.878233 ,  9.8919325,  9.88553  , ..., 11.355972 , 11.326519 ,
        11.321397 ],
       [ 9.872213 ,  9.885146 ,  9.903714 , ..., 11.067339 , 11.025593 ,
        10.942614 ],
       ...,
       [ 9.886683 ,  9.897953 ,  9.901154 , ..., 10.663969 , 10.518244 ,
        10.467022 ],
       [ 9.861327 ,  9.865297 ,  9.8500595, ...,  9.351546 ,  9.288929 ,
         9.252561 ],
       [ 9.865555 ,  9.860306 ,  9.84481  , ...,  9.962364 ,  9.928813 ,
         9.913959 ]], dtype=float32), start_date=Period('2018-06-18 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[8.44391  , 8.4149   , 8.374104 , ..., 8.660959 , 8.592898 ,
        8.547596 ],
       [8.437567 , 8.39817  , 8.378005 , ..., 9.316859 , 9.267609 ,
        9.173895 ],
       [8.435895 , 8.406431 , 8.372801 , ..., 9.82653  , 9.735367 ,
        9.579157 ],
       ...,
       [8.4432955, 8.406133 , 8.404083 , ..., 9.840212 , 9.855944 ,
        9.848108 ],
       [8.43005  , 8.403598 , 8.375046 , ..., 9.173398 , 9.121722 ,
        9.025055 ],
       [8.4357   , 8.42125  , 8.386812 , ..., 8.8281765, 8.732068 ,
        8.589197 ]], dtype=float32), start_date=Period('2018-06-20 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[4.5399446, 4.56643  , 4.551719 , ..., 6.143536 , 6.108097 ,
        6.017353 ],
       [4.561035 , 4.631178 , 4.6782675, ..., 7.951792 , 7.879258 ,
        7.7666254],
       [4.622349 , 4.693473 , 4.7439938, ..., 5.1166587, 5.003718 ,
        4.910768 ],
       ...,
       [4.515419 , 4.5399437, 4.537003 , ..., 7.316585 , 7.2571106,
        7.095979 ],
       [4.5203238, 4.578204 , 4.504628 , ..., 4.598559 , 4.519344 ,
        4.441353 ],
       [4.5139465, 4.475198 , 4.381511 , ..., 8.0681095, 8.046154 ,
        7.918867 ]], dtype=float32), start_date=Period('2018-06-22 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 8.788954 ,  8.9198675,  9.078735 , ..., 10.603016 , 10.533682 ,
        10.4777775],
       [ 8.74687  ,  8.805829 ,  8.849193 , ...,  9.326953 ,  9.250419 ,
         9.218376 ],
       [ 8.713334 ,  8.781844 ,  8.8359785, ..., 10.832741 , 10.839821 ,
        10.780985 ],
       ...,
       [ 8.727036 ,  8.803388 ,  8.858714 , ...,  8.221209 ,  8.1249   ,
         8.058893 ],
       [ 8.735275 ,  8.777235 ,  8.786848 , ...,  9.204766 ,  9.227837 ,
         9.244437 ],
       [ 8.716753 ,  8.787275 ,  8.819134 , ...,  9.249076 ,  9.197991 ,
         9.112303 ]], dtype=float32), start_date=Period('2018-06-24 20:00', 'h'))]"
MSE[mean],3.039534505208333
MSE[0.5],3.0493255615234376
