metric,value
eval_data,datasets\Imputed\BM\BM_010\ETTm2_BM_010_medium_forward.csv
clean_data,datasets\ori\ETTm2.csv
freq,T
term,medium
prediction_length,480
windows,20
imputation_method,forward
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[16.887465 , 16.870365 , 16.86729  , ..., 14.6262865, 14.569023 ,
        14.453961 ],
       [16.893177 , 16.883825 , 16.883072 , ..., 15.002626 , 14.852955 ,
        14.616905 ],
       [16.889507 , 16.85543  , 16.829103 , ..., 25.856062 , 25.432594 ,
        25.032219 ],
       ...,
       [16.893366 , 16.900925 , 16.904755 , ..., 11.699155 , 11.614248 ,
        11.661752 ],
       [16.88552  , 16.8773   , 16.894463 , ..., 15.307082 , 14.945693 ,
        14.678116 ],
       [16.895153 , 16.923769 , 16.978867 , ..., 15.542992 , 15.525115 ,
        15.430631 ]], dtype=float32), start_date=Period('2016-08-11 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[25.946392, 25.49366 , 25.210342, ..., 18.27412 , 18.142067,
        18.03039 ],
       [25.889927, 25.378746, 24.9914  , ..., 18.525532, 18.387201,
        18.285198],
       [25.903797, 25.400541, 25.029043, ..., 27.714718, 27.326874,
        26.984356],
       ...,
       [25.859215, 25.33912 , 24.970596, ..., 20.999052, 20.903948,
        21.08722 ],
       [25.884972, 25.360918, 24.96168 , ..., 26.961569, 26.783745,
        26.804302],
       [25.929552, 25.450073, 25.115232, ..., 18.775991, 18.37048 ,
        18.299873]], dtype=float32), start_date=Period('2016-08-12 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[32.669117, 32.16082 , 31.765213, ..., 23.903503, 23.498993,
        23.500141],
       [32.779522, 32.32066 , 31.949215, ..., 21.736898, 21.35675 ,
        21.382195],
       [32.682915, 32.150475, 31.70541 , ..., 26.232548, 25.769672,
        25.380396],
       ...,
       [32.617363, 32.083763, 31.63181 , ..., 27.15485 , 26.675303,
        26.406773],
       [32.667965, 32.135513, 31.689316, ..., 21.306581, 20.736162,
        20.469902],
       [32.661064, 32.16082 , 31.729565, ..., 30.586462, 30.311611,
        30.470312]], dtype=float32), start_date=Period('2016-08-12 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[34.706833, 34.351353, 34.05957 , ..., 22.020224, 21.749283,
        21.556524],
       [34.83808 , 34.583244, 34.373013, ..., 21.045427, 20.773249,
        20.701931],
       [34.79348 , 34.529736, 34.36409 , ..., 18.330463, 18.413881,
        18.531023],
       ...,
       [34.775642, 34.495323, 34.318226, ..., 21.0411  , 20.807383,
        20.90805 ],
       [34.844444, 34.60745 , 34.45583 , ..., 29.495882, 29.171612,
        29.174795],
       [34.782005, 34.485134, 34.27362 , ..., 18.045134, 17.959965,
        17.966454]], dtype=float32), start_date=Period('2016-08-12 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[20.079336, 19.610565, 19.22209 , ..., 26.3274  , 26.335533,
        26.120548],
       [20.130754, 19.671501, 19.267473, ..., 21.585157, 21.396473,
        21.361244],
       [20.141861, 19.704826, 19.338568, ..., 23.324543, 22.970276,
        22.641745],
       ...,
       [20.125042, 19.65722 , 19.278585, ..., 20.229141, 20.142338,
        20.168047],
       [20.103777, 19.632147, 19.230343, ..., 26.032871, 25.767775,
        25.46418 ],
       [20.10822 , 19.626432, 19.222406, ..., 24.519611, 24.143505,
        23.73206 ]], dtype=float32), start_date=Period('2016-08-13 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[24.42315 , 24.25177 , 24.10755 , ..., 19.159466, 18.848381,
        18.591087],
       [24.44072 , 24.281603, 24.123001, ..., 33.22618 , 32.645454,
        32.40449 ],
       [24.439016, 24.281084, 24.187506, ..., 26.898254, 26.487888,
        26.12844 ],
       ...,
       [24.445341, 24.320925, 24.219944, ..., 28.409199, 28.184494,
        28.02736 ],
       [24.441278, 24.2876  , 24.139711, ..., 31.522247, 30.945341,
        30.54438 ],
       [24.489166, 24.374891, 24.292673, ..., 30.944704, 30.749641,
        30.56414 ]], dtype=float32), start_date=Period('2016-08-13 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[28.086525, 27.61153 , 27.204569, ..., 28.800724, 28.220417,
        27.694786],
       [28.12877 , 27.671797, 27.317028, ..., 27.340328, 27.09584 ,
        26.801802],
       [28.072546, 27.620539, 27.186552, ..., 26.645079, 26.380241,
        26.146784],
       ...,
       [28.128462, 27.693544, 27.337532, ..., 34.341286, 33.673996,
        33.401863],
       [28.097393, 27.604074, 27.230042, ..., 23.574972, 23.216627,
        23.164642],
       [28.079372, 27.632965, 27.231594, ..., 27.52579 , 27.335356,
        27.051105]], dtype=float32), start_date=Period('2016-08-13 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[33.561855, 33.41911 , 33.22993 , ..., 30.974693, 30.70612 ,
        30.565239],
       [33.53835 , 33.368088, 33.249996, ..., 23.332994, 23.060947,
        23.018932],
       [33.47472 , 33.21273 , 32.901447, ..., 32.54717 , 31.990238,
        31.525892],
       ...,
       [33.553825, 33.425987, 33.262035, ..., 23.400192, 23.576687,
        23.660564],
       [33.54924 , 33.383568, 33.285538, ..., 26.635826, 26.623848,
        26.761757],
       [33.54179 , 33.40535 , 33.2242  , ..., 30.965809, 30.775198,
        30.774052]], dtype=float32), start_date=Period('2016-08-14 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[33.931473, 33.501396, 33.16753 , ..., 34.175438, 34.224113,
        34.352966],
       [33.90742 , 33.456158, 33.06502 , ..., 23.354519, 23.15623 ,
        22.996956],
       [33.826103, 33.316425, 32.912117, ..., 30.311035, 29.928202,
        29.846598],
       ...,
       [33.828968, 33.375412, 32.9774  , ..., 30.708471, 30.385769,
        30.189915],
       [33.877075, 33.464176, 33.134315, ..., 29.767567, 29.292534,
        28.959955],
       [33.917732, 33.50025 , 33.14348 , ..., 28.454641, 28.30639 ,
        28.294079]], dtype=float32), start_date=Period('2016-08-14 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[31.623808, 31.318241, 31.081516, ..., 30.096298, 30.001131,
        30.16184 ],
       [31.650742, 31.346375, 31.10755 , ..., 34.030876, 33.77978 ,
        33.790558],
       [31.644754, 31.333805, 31.170698, ..., 28.46263 , 28.227587,
        28.141302],
       ...,
       [31.642956, 31.315552, 31.098274, ..., 31.520256, 31.24462 ,
        31.176086],
       [31.63398 , 31.320936, 31.085407, ..., 26.966757, 26.779093,
        26.65886 ],
       [31.608541, 31.283827, 31.031536, ..., 34.389107, 34.15717 ,
        33.87196 ]], dtype=float32), start_date=Period('2016-08-14 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[27.59968 , 27.49579 , 27.427267, ..., 29.614426, 29.507044,
        29.629192],
       [27.534132, 27.417421, 27.303305, ..., 32.999374, 32.859478,
        32.860516],
       [27.580633, 27.529339, 27.448381, ..., 30.988508, 31.078144,
        31.091354],
       ...,
       [27.599546, 27.51794 , 27.411594, ..., 30.259369, 30.306648,
        30.229576],
       [27.639183, 27.585556, 27.525581, ..., 28.6315  , 28.556913,
        28.406815],
       [27.594494, 27.485426, 27.38478 , ..., 31.113117, 31.151588,
        31.07724 ]], dtype=float32), start_date=Period('2016-08-15 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[31.174498, 31.089603, 30.979094, ..., 34.015545, 33.816483,
        33.67255 ],
       [31.115463, 30.994219, 30.85663 , ..., 31.475534, 31.401129,
        31.24622 ],
       [31.122047, 31.008123, 30.866877, ..., 32.41523 , 32.014908,
        31.532616],
       ...,
       [31.13327 , 31.05301 , 30.916641, ..., 26.773678, 26.621136,
        26.512932],
       [31.161324, 31.07472 , 30.962994, ..., 39.575176, 39.506386,
        39.406853],
       [31.103022, 31.009344, 30.848457, ..., 23.525675, 23.592213,
        23.701927]], dtype=float32), start_date=Period('2016-08-15 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[39.441093, 39.069588, 38.722786, ..., 39.504326, 38.892235,
        38.69611 ],
       [39.499386, 39.17432 , 38.93225 , ..., 42.18882 , 42.076183,
        42.183884],
       [39.521122, 39.245457, 39.021175, ..., 43.98013 , 43.82402 ,
        43.908005],
       ...,
       [39.43318 , 39.11998 , 38.87099 , ..., 41.513   , 41.578213,
        41.67504 ],
       [39.465786, 39.11998 , 38.830482, ..., 36.996193, 36.98977 ,
        36.97989 ],
       [39.44801 , 39.12492 , 38.804794, ..., 38.287064, 38.13787 ,
        38.247047]], dtype=float32), start_date=Period('2016-08-15 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[26.277315, 26.34551 , 26.390812, ..., 27.024168, 27.009678,
        27.145092],
       [26.28706 , 26.361584, 26.387886, ..., 28.631372, 28.711744,
        28.873585],
       [26.251015, 26.324564, 26.371813, ..., 30.621378, 30.590342,
        30.665081],
       ...,
       [26.297775, 26.381554, 26.450724, ..., 27.828257, 27.847742,
        27.762619],
       [26.281216, 26.332846, 26.275372, ..., 27.827648, 27.688215,
        27.664835],
       [26.265139, 26.333328, 26.349894, ..., 31.307344, 31.114573,
        31.035906]], dtype=float32), start_date=Period('2016-08-16 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[35.685226, 35.376278, 34.98617 , ..., 37.26405 , 37.155537,
        37.32548 ],
       [35.740383, 35.444885, 35.099392, ..., 43.056053, 42.70944 ,
        42.41394 ],
       [35.74352 , 35.4682  , 35.102306, ..., 33.748135, 33.490974,
        33.462166],
       ...,
       [35.75787 , 35.48076 , 35.133694, ..., 35.850018, 35.620434,
        35.246468],
       [35.700024, 35.291084, 34.73417 , ..., 34.59651 , 34.546963,
        34.576782],
       [35.79375 , 35.518425, 35.1189  , ..., 31.022694, 30.969978,
        30.86494 ]], dtype=float32), start_date=Period('2016-08-16 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.723953, 36.46704 , 36.215885, ..., 42.167885, 42.136875,
        42.104538],
       [36.708893, 36.33947 , 35.920876, ..., 37.83976 , 37.669224,
        37.59569 ],
       [36.714653, 36.461723, 36.21411 , ..., 35.57803 , 35.132195,
        34.979153],
       ...,
       [36.79837 , 36.59018 , 36.381554, ..., 36.41787 , 36.25132 ,
        36.270367],
       [36.77888 , 36.57025 , 36.33017 , ..., 39.814014, 39.540268,
        39.740044],
       [36.77268 , 36.54722 , 36.289856, ..., 38.257027, 38.14806 ,
        38.198997]], dtype=float32), start_date=Period('2016-08-16 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[39.04656 , 38.80382 , 38.559326, ..., 29.862186, 29.78768 ,
        29.713638],
       [39.066784, 38.8069  , 38.524147, ..., 35.625595, 35.34328 ,
        35.180798],
       [38.99379 , 38.70796 , 38.36232 , ..., 31.255919, 31.008797,
        30.927639],
       ...,
       [39.04568 , 38.799423, 38.50084 , ..., 37.12841 , 37.164246,
        37.050797],
       [39.04304 , 38.798103, 38.527664, ..., 30.959234, 30.80183 ,
        30.751755],
       [39.03073 , 38.8069  , 38.562843, ..., 32.043434, 32.03951 ,
        32.075417]], dtype=float32), start_date=Period('2016-08-17 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[46.174282, 45.99463 , 45.844635, ..., 30.316404, 30.36982 ,
        30.411516],
       [46.10975 , 45.881264, 45.610924, ..., 36.22103 , 36.14712 ,
        35.97249 ],
       [46.214397, 46.26149 , 46.2894  , ..., 32.56265 , 32.311085,
        32.279964],
       ...,
       [46.106262, 45.896957, 45.73127 , ..., 36.01304 , 35.819546,
        36.132515],
       [46.132427, 45.9301  , 45.713825, ..., 35.9182  , 35.993637,
        36.01849 ],
       [46.155094, 45.928352, 45.654522, ..., 33.35573 , 33.058212,
        32.77213 ]], dtype=float32), start_date=Period('2016-08-17 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[41.894756, 41.839405, 41.71083 , ..., 36.91781 , 36.55315 ,
        35.892914],
       [41.93307 , 41.85218 , 41.812164, ..., 43.570946, 43.491756,
        43.336357],
       [41.910088, 41.82238 , 41.741486, ..., 36.95687 , 37.07438 ,
        37.026695],
       ...,
       [41.91434 , 41.917747, 41.904972, ..., 36.486626, 36.655228,
        36.609882],
       [41.96543 , 41.941586, 41.90923 , ..., 36.77018 , 36.667145,
        36.81595 ],
       [41.916046, 41.89135 , 41.875168, ..., 35.443638, 35.326557,
        35.44268 ]], dtype=float32), start_date=Period('2016-08-17 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[31.168999, 31.16774 , 31.05609 , ..., 36.36553 , 36.542114,
        36.724335],
       [31.377249, 31.365538, 31.513153, ..., 33.387005, 33.47081 ,
        33.38584 ],
       [31.23674 , 31.271868, 31.328321, ..., 42.279045, 42.219246,
        42.1285  ],
       ...,
       [31.218761, 31.246778, 31.207468, ..., 37.804897, 37.74081 ,
        37.915085],
       [31.20538 , 31.216251, 31.16816 , ..., 40.837807, 41.312435,
        41.67018 ],
       [31.380175, 31.71848 , 32.140835, ..., 38.48976 , 38.4354  ,
        38.48474 ]], dtype=float32), start_date=Period('2016-08-18 01:20', 'min'))]"
MSE[mean],37.883232421875
MSE[0.5],38.47871419270833
