metric,value
eval_data,datasets\Imputed\BM\BM_010\ETTm1_BM_010_medium_forward.csv
clean_data,datasets\ori\ETTm1.csv
freq,T
term,medium
prediction_length,480
windows,20
imputation_method,forward
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[4.1033573, 3.9425797, 3.9076614, ..., 5.6935577, 5.686174 ,
        5.6382785],
       [4.0877433, 4.020648 , 3.8697877, ..., 4.506736 , 4.3340416,
        4.3658223],
       [4.0703363, 3.8844519, 3.8169339, ..., 2.633474 , 2.6451316,
        2.7899785],
       ...,
       [4.291932 , 4.3052244, 4.2747364, ..., 4.943776 , 4.80455  ,
        4.8703055],
       [3.787078 , 3.5346258, 3.3469472, ..., 5.6871233, 5.4403143,
        5.5579953],
       [4.2136536, 4.171613 , 4.1432343, ..., 3.8997355, 3.8242922,
        3.8682842]], dtype=float32), start_date=Period('2016-08-11 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.893419 , 10.8782835, 10.799657 , ...,  4.7452126,  4.813095 ,
         4.7625804],
       [10.7841   , 10.784943 , 10.740368 , ...,  2.9883711,  2.8616931,
         2.765865 ],
       [10.798397 , 10.71136  , 10.670995 , ...,  5.486351 ,  5.46665  ,
         5.354576 ],
       ...,
       [10.764338 , 10.673096 , 10.678982 , ...,  5.459787 ,  5.19202  ,
         5.1635685],
       [10.746258 , 10.657957 , 10.527195 , ...,  3.4206622,  3.1583574,
         3.2186422],
       [10.645344 , 10.570082 , 10.504068 , ...,  7.100134 ,  7.0775337,
         6.9684753]], dtype=float32), start_date=Period('2016-08-12 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[11.027868 , 10.917596 , 10.896692 , ..., 12.110212 , 12.073628 ,
        12.112305 ],
       [11.018461 , 10.907144 , 10.839203 , ...,  9.137033 ,  9.028589 ,
         8.91884  ],
       [10.948952 , 10.817255 , 10.781193 , ..., 12.412287 , 12.43476  ,
        12.3788395],
       ...,
       [11.006966 , 10.867948 , 10.749836 , ..., 10.327036 , 10.308223 ,
        10.38139  ],
       [11.025778 , 10.947908 , 10.93223  , ..., 11.369139 , 11.325238 ,
        11.174202 ],
       [11.037276 , 10.926481 , 10.863766 , ...,  8.331547 ,  8.312733 ,
         8.301104 ]], dtype=float32), start_date=Period('2016-08-12 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.443582 , 10.404556 , 10.374516 , ...,  9.064833 ,  8.945572 ,
         8.949295 ],
       [10.413029 , 10.352434 , 10.222006 , ...,  8.908856 ,  8.870985 ,
         8.982929 ],
       [10.464378 , 10.446663 , 10.399677 , ..., 10.951436 , 10.7444935,
        10.634349 ],
       ...,
       [10.456421 , 10.41688  , 10.359626 , ...,  6.723369 ,  6.662692 ,
         6.7418675],
       [10.418162 , 10.34499  , 10.240749 , ...,  8.283028 ,  8.338358 ,
         8.463523 ],
       [10.452052 , 10.471825 , 10.459244 , ..., 10.8631115, 10.721128 ,
        10.728318 ]], dtype=float32), start_date=Period('2016-08-12 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 5.1454554,  5.1208534,  5.0072846, ..., 10.2717705, 10.186035 ,
        10.049604 ],
       [ 5.280148 ,  5.2729416,  5.317425 , ...,  6.019557 ,  5.8218045,
         5.877752 ],
       [ 5.188197 ,  5.1864614,  5.2068377, ...,  8.295313 ,  8.318116 ,
         8.090107 ],
       ...,
       [ 5.2704563,  5.3807945,  5.4322367, ...,  7.1141367,  7.1330695,
         7.143969 ],
       [ 5.2137966,  5.1484394,  5.1384983, ...,  8.35626  ,  8.384777 ,
         8.410311 ],
       [ 5.2523155,  5.205843 ,  5.2446117, ...,  7.066743 ,  7.079069 ,
         7.0766   ]], dtype=float32), start_date=Period('2016-08-13 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 5.0440965,  4.9691935,  4.924151 , ..., 10.402355 , 10.330687 ,
        10.333175 ],
       [ 4.9694433,  4.8818426,  4.8452644, ..., 13.399267 , 13.419922 ,
        13.492586 ],
       [ 5.088891 ,  5.048327 ,  5.026428 , ...,  9.57418  ,  9.586622 ,
         9.685415 ],
       ...,
       [ 4.971432 ,  4.865919 ,  4.804204 , ..., 12.570843 , 12.548198 ,
        12.492455 ],
       [ 4.9609814,  4.781559 ,  4.6842585, ...,  9.115298 ,  9.15947  ,
         9.220811 ],
       [ 5.0124903,  4.9579935,  4.9662066, ...,  8.655919 ,  8.620334 ,
         8.633273 ]], dtype=float32), start_date=Period('2016-08-13 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 8.136354 ,  8.074971 ,  8.036065 , ...,  9.14031  ,  8.9372425,
         8.883035 ],
       [ 8.1553335,  8.1428175,  8.160494 , ..., 11.245607 , 11.169575 ,
        11.066261 ],
       [ 8.11103  ,  8.057593 ,  8.02877  , ...,  9.616313 ,  9.496986 ,
         9.533163 ],
       ...,
       [ 8.084223 ,  7.9771724,  7.871887 , ...,  8.768928 ,  8.687202 ,
         8.70274  ],
       [ 8.094127 ,  7.9767575,  7.8769426, ...,  6.7594867,  6.762837 ,
         6.7591906],
       [ 8.170871 ,  8.145072 ,  8.112394 , ...,  9.343972 ,  9.199381 ,
         9.133194 ]], dtype=float32), start_date=Period('2016-08-13 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[8.446629 , 8.515583 , 8.505782 , ..., 7.8889117, 7.7458754,
        7.5763187],
       [8.515641 , 8.626193 , 8.654069 , ..., 8.025132 , 7.9495163,
        7.8982286],
       [8.336609 , 8.32776  , 8.258638 , ..., 9.111443 , 8.919165 ,
        8.85403  ],
       ...,
       [8.423192 , 8.464069 , 8.452595 , ..., 9.554402 , 9.5188875,
        9.565962 ],
       [8.585143 , 8.713194 , 8.757299 , ..., 7.562413 , 7.519248 ,
        7.56882  ],
       [8.437375 , 8.430629 , 8.397363 , ..., 9.796003 , 9.692716 ,
        9.67075  ]], dtype=float32), start_date=Period('2016-08-14 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[11.756067 , 11.780008 , 11.765821 , ...,  8.224657 ,  8.106041 ,
         8.073624 ],
       [11.588492 , 11.557459 , 11.518006 , ...,  6.4047413,  6.3210917,
         6.446081 ],
       [11.540614 , 11.446629 , 11.31452  , ...,  8.291876 ,  8.20407  ,
         8.160264 ],
       ...,
       [11.5437155, 11.432888 , 11.346439 , ...,  6.1893706,  6.042354 ,
         6.0253415],
       [11.5933695, 11.540612 , 11.468352 , ...,  9.76855  ,  9.6271305,
         9.698616 ],
       [11.616865 , 11.627949 , 11.555687 , ...,  9.803405 ,  9.653895 ,
         9.539519 ]], dtype=float32), start_date=Period('2016-08-14 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.901773 ,  9.885743 ,  9.806723 , ...,  8.650612 ,  8.576083 ,
         8.579653 ],
       [ 9.721313 ,  9.615743 ,  9.529835 , ..., 10.223619 , 10.124936 ,
         9.991689 ],
       [ 9.905405 ,  9.834148 ,  9.82751  , ..., 10.519417 , 10.368136 ,
        10.230131 ],
       ...,
       [ 9.871091 ,  9.820247 ,  9.761137 , ..., 11.463917 , 11.461911 ,
        11.655774 ],
       [ 9.899519 ,  9.917803 ,  9.9002695, ...,  8.67306  ,  8.615375 ,
         8.655731 ],
       [ 9.857064 ,  9.783052 ,  9.736341 , ...,  9.351503 ,  9.323076 ,
         9.333721 ]], dtype=float32), start_date=Period('2016-08-14 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.065049 ,  9.087798 ,  9.114082 , ..., 10.978523 , 11.028587 ,
        11.214749 ],
       [ 9.081399 ,  9.156646 ,  9.251519 , ...,  7.742504 ,  7.729147 ,
         7.716894 ],
       [ 9.128055 ,  9.187772 ,  9.266321 , ...,  6.902341 ,  6.7917223,
         6.8409576],
       ...,
       [ 9.030872 ,  9.021769 ,  9.098228 , ...,  9.450374 ,  9.385125 ,
         9.501017 ],
       [ 9.1055975,  9.232322 ,  9.34246  , ...,  9.779301 ,  9.700838 ,
         9.753532 ],
       [ 9.163957 ,  9.26711  ,  9.38975  , ..., 12.181112 , 12.105911 ,
        11.981066 ]], dtype=float32), start_date=Period('2016-08-15 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.502308 , 10.273687 , 10.064383 , ...,  7.4849024,  7.3931684,
         7.4048004],
       [10.707077 , 10.693623 , 10.666918 , ...,  9.501724 ,  9.424459 ,
         9.396955 ],
       [10.619217 , 10.56489  , 10.509035 , ..., 10.074219 , 10.051846 ,
        10.16636  ],
       ...,
       [10.7205305, 10.720022 , 10.626453 , ..., 11.162484 , 10.955471 ,
        10.898902 ],
       [10.719718 , 10.621866 , 10.500881 , ..., 10.9105215, 10.878414 ,
        10.979219 ],
       [10.66753  , 10.6370535, 10.627575 , ..., 10.268897 , 10.26798  ,
        10.323325 ]], dtype=float32), start_date=Period('2016-08-15 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.437759 , 13.398115 , 13.334061 , ..., 13.118948 , 13.216803 ,
        13.310067 ],
       [13.466135 , 13.413973 , 13.318204 , ..., 14.957743 , 14.703819 ,
        14.693596 ],
       [13.45445  , 13.413137 , 13.383928 , ..., 10.000818 ,  9.749792 ,
         9.609451 ],
       ...,
       [13.444433 , 13.3311405, 13.199693 , ..., 10.035721 ,  9.9437275,
         9.893835 ],
       [13.410219 , 13.185088 , 13.060736 , ..., 13.189261 , 13.104342 ,
        13.095371 ],
       [13.490754 , 13.386015 , 13.200737 , ...,  9.073571 ,  8.873011 ,
         8.753405 ]], dtype=float32), start_date=Period('2016-08-15 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 7.968006 ,  8.037572 ,  8.132183 , ...,  7.545968 ,  7.439646 ,
         7.3653274],
       [ 7.6990128,  7.764407 ,  7.8458   , ...,  8.265867 ,  8.222735 ,
         8.113631 ],
       [ 7.9195414,  8.033399 ,  8.104124 , ..., 10.770028 , 10.767626 ,
        10.664922 ],
       ...,
       [ 7.722435 ,  7.6871877,  7.6649265, ...,  8.716253 ,  8.697586 ,
         8.684078 ],
       [ 7.670723 ,  7.6322308,  7.6034765, ...,  8.992491 ,  8.984723 ,
         8.780892 ],
       [ 7.596056 ,  7.452052 ,  7.379472 , ..., 10.321054 , 10.279974 ,
        10.356003 ]], dtype=float32), start_date=Period('2016-08-16 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.0851145,  9.976119 ,  9.865092 , ..., 10.325594 , 10.345098 ,
        10.31938  ],
       [10.088932 , 10.027461 ,  9.962957 , ..., 12.335934 , 12.480756 ,
        12.229504 ],
       [10.180408 , 10.182912 , 10.125138 , ..., 10.306948 , 10.291028 ,
        10.286467 ],
       ...,
       [10.037075 ,  9.957054 ,  9.838013 , ..., 11.808868 , 11.58561  ,
        11.564279 ],
       [10.081919 , 10.020096 ,  9.944598 , ..., 10.146213 , 10.192383 ,
        10.201973 ],
       [10.093238 , 10.141873 , 10.068271 , ..., 11.252778 , 11.133859 ,
        10.900185 ]], dtype=float32), start_date=Period('2016-08-16 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.73124  , 10.668875 , 10.600744 , ..., 12.391027 , 12.258506 ,
        12.191682 ],
       [10.735031 , 10.6867075, 10.638434 , ..., 12.320308 , 12.271215 ,
        12.268448 ],
       [10.686913 , 10.598592 , 10.476704 , ..., 13.195681 , 13.193325 ,
        13.249285 ],
       ...,
       [10.775979 , 10.72053  , 10.650836 , ..., 12.053832 , 11.844853 ,
        11.791968 ],
       [10.7990885, 10.7680855, 10.748202 , ...,  9.698937 ,  9.540982 ,
         9.650296 ],
       [10.726627 , 10.642791 , 10.559567 , ..., 11.603692 , 11.466764 ,
        11.522007 ]], dtype=float32), start_date=Period('2016-08-16 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.862055 , 10.750299 , 10.611264 , ..., 12.224508 , 12.024581 ,
        11.746857 ],
       [10.896311 , 10.858529 , 10.822883 , ..., 13.394482 , 13.2295065,
        13.028585 ],
       [10.872778 , 10.826954 , 10.735157 , ..., 12.062908 , 11.9344225,
        11.917543 ],
       ...,
       [10.903757 , 10.84577  , 10.742754 , ..., 10.775545 , 10.537291 ,
        10.36825  ],
       [10.887176 , 10.825167 , 10.701745 , ..., 11.757681 , 11.570017 ,
        11.385181 ],
       [10.922723 , 10.911999 , 10.873423 , ..., 10.371445 , 10.239093 ,
        10.33053  ]], dtype=float32), start_date=Period('2016-08-17 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.061052 ,  9.039551 ,  9.025556 , ...,  7.5250597,  7.509036 ,
         7.447779 ],
       [ 9.102431 ,  9.092999 ,  9.079815 , ...,  9.28169  ,  9.221498 ,
         9.239652 ],
       [ 9.082958 ,  9.062575 ,  9.059429 , ...,  8.462579 ,  8.418715 ,
         8.331748 ],
       ...,
       [ 9.101823 ,  9.095231 ,  9.089957 , ...,  9.519061 ,  9.4747925,
         9.499994 ],
       [ 9.097361 ,  9.084075 ,  9.080018 , ..., 11.027873 , 11.077822 ,
        11.132715 ],
       [ 9.073832 ,  9.04442  ,  9.018456 , ...,  7.6184673,  7.608427 ,
         7.5535593]], dtype=float32), start_date=Period('2016-08-17 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.46856  ,  9.456133 ,  9.4734   , ...,  9.943556 ,  9.928733 ,
         9.943168 ],
       [ 9.4525385,  9.43544  ,  9.43293  , ...,  9.833513 ,  9.893476 ,
         9.9038515],
       [ 9.520647 ,  9.496151 ,  9.519005 , ..., 10.722364 , 10.69459  ,
        10.699248 ],
       ...,
       [ 9.468518 ,  9.459835 ,  9.478897 , ...,  9.517409 ,  9.438616 ,
         9.465414 ],
       [ 9.456201 ,  9.443281 ,  9.444225 , ..., 11.651875 , 11.842738 ,
        12.019062 ],
       [ 9.464332 ,  9.471023 ,  9.496561 , ...,  9.767357 ,  9.690718 ,
         9.739714 ]], dtype=float32), start_date=Period('2016-08-17 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 8.367855 ,  8.345181 ,  8.314534 , ..., 10.033421 , 10.237809 ,
        10.365696 ],
       [ 8.397756 ,  8.39626  ,  8.37969  , ...,  9.830706 ,  9.800626 ,
         9.813053 ],
       [ 8.385672 ,  8.368481 ,  8.362996 , ..., 10.167435 , 10.151535 ,
        10.185407 ],
       ...,
       [ 8.391651 ,  8.393022 ,  8.39489  , ...,  9.661272 ,  9.655951 ,
         9.671087 ],
       [ 8.435256 ,  8.448212 ,  8.460048 , ...,  9.9911   ,  9.914201 ,
         9.832658 ],
       [ 8.385796 ,  8.369599 ,  8.347921 , ...,  9.99093  , 10.03916  ,
        10.0134325]], dtype=float32), start_date=Period('2016-08-18 01:20', 'min'))]"
MSE[mean],9.619041341145833
MSE[0.5],9.70975341796875
