metric,value
eval_data,datasets\Imputed\BM\BM_020\traffic_BM_020_medium_backward.csv
clean_data,datasets\ori\traffic.csv
freq,H
term,medium
prediction_length,480
windows,20
imputation_method,backward
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00981404, 0.00692317, 0.00520735, ..., 0.02395583, 0.01663829,
        0.01236046],
       [0.00981664, 0.00696996, 0.00557392, ..., 0.02519361, 0.01791345,
        0.01297919],
       [0.00952286, 0.00645522, 0.00478881, ..., 0.02625478, 0.02037212,
        0.01464821],
       ...,
       [0.00971265, 0.00683997, 0.00541793, ..., 0.02435163, 0.0174312 ,
        0.01246966],
       [0.00966327, 0.00652541, 0.00486681, ..., 0.02184551, 0.01665648,
        0.01216678],
       [0.00955407, 0.0065566 , 0.00491619, ..., 0.02666903, 0.01932249,
        0.01497187]], dtype=float32), start_date=Period('2017-05-28 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.0098476 , 0.00697803, 0.0057071 , ..., 0.02907345, 0.0206286 ,
        0.01360981],
       [0.00989825, 0.00673289, 0.00472659, ..., 0.02741   , 0.01942827,
        0.01329274],
       [0.00990358, 0.00674355, 0.00501167, ..., 0.02824605, 0.01935633,
        0.0126666 ],
       ...,
       [0.0098503 , 0.00675688, 0.00504898, ..., 0.02958843, 0.02095566,
        0.014172  ],
       [0.00990891, 0.00670626, 0.00508627, ..., 0.02992869, 0.02135266,
        0.01482079],
       [0.00990091, 0.00680483, 0.00502233, ..., 0.02900312, 0.02007506,
        0.01336734]], dtype=float32), start_date=Period('2017-06-17 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00857302, 0.00626915, 0.00498296, ..., 0.02576304, 0.01831073,
        0.01268935],
       [0.00871264, 0.0061161 , 0.00441103, ..., 0.02572612, 0.01911762,
        0.01420781],
       [0.00852468, 0.00606776, 0.00458558, ..., 0.02663018, 0.01904243,
        0.01528859],
       ...,
       [0.00855421, 0.00583953, 0.00444325, ..., 0.02390088, 0.01734676,
        0.0117764 ],
       [0.00856496, 0.00595498, 0.00482723, ..., 0.03055641, 0.02170543,
        0.01440115],
       [0.00859719, 0.00625842, 0.00493732, ..., 0.0214866 , 0.01484956,
        0.01121924]], dtype=float32), start_date=Period('2017-07-07 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00716673, 0.00471945, 0.00377943, ..., 0.02452423, 0.01781211,
        0.01339297],
       [0.0071235 , 0.00450876, 0.00344989, ..., 0.02292614, 0.01474086,
        0.01048379],
       [0.00719914, 0.00454389, 0.00383616, ..., 0.02628946, 0.0208111 ,
        0.01439646],
       ...,
       [0.00708029, 0.00435479, 0.00326621, ..., 0.02447426, 0.01812545,
        0.01240163],
       [0.00690201, 0.00419812, 0.00340397, ..., 0.02671122, 0.01862652,
        0.01277304],
       [0.0071181 , 0.00445204, 0.00354444, ..., 0.02230351, 0.01468144,
        0.00906836]], dtype=float32), start_date=Period('2017-07-27 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00671805, 0.00458242, 0.0039987 , ..., 0.01891286, 0.01289319,
        0.0085455 ],
       [0.00690353, 0.00468879, 0.00396325, ..., 0.01996637, 0.01508613,
        0.01078753],
       [0.00688172, 0.00488517, 0.00370689, ..., 0.02081599, 0.01380964,
        0.00923012],
       ...,
       [0.00681352, 0.00478697, 0.00396599, ..., 0.01907924, 0.01206538,
        0.00833548],
       [0.00673169, 0.00441879, 0.00378596, ..., 0.01881057, 0.01178855,
        0.00806   ],
       [0.00669352, 0.0045933 , 0.00375048, ..., 0.01996432, 0.01371827,
        0.00960924]], dtype=float32), start_date=Period('2017-08-16 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00598661, 0.00355855, 0.00324507, ..., 0.02870429, 0.02093934,
        0.01613888],
       [0.00630284, 0.00369602, 0.00309933, ..., 0.0287764 , 0.02169279,
        0.01762102],
       [0.00612686, 0.00396275, 0.00372627, ..., 0.02817672, 0.02090428,
        0.01503346],
       ...,
       [0.00604986, 0.00359978, 0.0032698 , ..., 0.02637518, 0.02028764,
        0.01621037],
       [0.0061736 , 0.00372077, 0.00362178, ..., 0.02636504, 0.02181103,
        0.01804037],
       [0.00611859, 0.00391602, 0.00345679, ..., 0.02329111, 0.01892305,
        0.01533594]], dtype=float32), start_date=Period('2017-09-05 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.008029  , 0.00597613, 0.00514267, ..., 0.02615429, 0.01942894,
        0.01318499],
       [0.00789195, 0.00567406, 0.00471755, ..., 0.0261529 , 0.0199044 ,
        0.01301019],
       [0.00802621, 0.00601528, 0.00510911, ..., 0.02558339, 0.01779279,
        0.012641  ],
       ...,
       [0.00816046, 0.00606003, 0.00501401, ..., 0.02680596, 0.01856332,
        0.0114859 ],
       [0.00797867, 0.00603765, 0.00483781, ..., 0.02811771, 0.01985546,
        0.01269834],
       [0.00790594, 0.00564611, 0.00472592, ..., 0.02532608, 0.01843746,
        0.01287734]], dtype=float32), start_date=Period('2017-09-25 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00944686, 0.00687753, 0.00573372, ..., 0.02277148, 0.01551308,
        0.00988504],
       [0.00907413, 0.00667837, 0.00547196, ..., 0.02209003, 0.01448592,
        0.00981106],
       [0.00931597, 0.00696859, 0.00579632, ..., 0.02122932, 0.01584314,
        0.01031468],
       ...,
       [0.00951516, 0.00691452, 0.0057394 , ..., 0.02045112, 0.01369776,
        0.00908266],
       [0.00923631, 0.00684054, 0.00571382, ..., 0.02400066, 0.01656016,
        0.01190095],
       [0.00945825, 0.0068747 , 0.00545203, ..., 0.02193852, 0.01452576,
        0.00829451]], dtype=float32), start_date=Period('2017-10-15 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00426715, 0.00370334, 0.00432559, ..., 0.01989191, 0.01182757,
        0.00551164],
       [0.00443951, 0.00371797, 0.00443368, ..., 0.01934708, 0.0141734 ,
        0.00926556],
       [0.00452716, 0.00381434, 0.004682  , ..., 0.02234364, 0.01372936,
        0.00861703],
       ...,
       [0.00481053, 0.00462065, 0.00512895, ..., 0.01991381, 0.0116815 ,
        0.00775816],
       [0.00415031, 0.0034112 , 0.0037793 , ..., 0.01946686, 0.01135431,
        0.00765883],
       [0.00455638, 0.003902  , 0.00455052, ..., 0.02166005, 0.01270251,
        0.00786624]], dtype=float32), start_date=Period('2017-11-04 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00534175, 0.00419755, 0.00490559, ..., 0.02271081, 0.01291345,
        0.01159599],
       [0.00535968, 0.00389881, 0.00462777, ..., 0.02218203, 0.01550955,
        0.01021428],
       [0.0056644 , 0.00421847, 0.00432304, ..., 0.02195648, 0.01486576,
        0.01034573],
       ...,
       [0.00542242, 0.00411391, 0.00486375, ..., 0.02088398, 0.01369019,
        0.01053693],
       [0.00526107, 0.00396154, 0.00460086, ..., 0.02339643, 0.01501065,
        0.00950925],
       [0.00535669, 0.00417964, 0.00497429, ..., 0.02273695, 0.01235181,
        0.00888488]], dtype=float32), start_date=Period('2017-11-24 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.0069388 , 0.00474943, 0.00489078, ..., 0.02267623, 0.01420302,
        0.00903189],
       [0.00650271, 0.00487575, 0.00556743, ..., 0.02070642, 0.01276101,
        0.00726658],
       [0.0063734 , 0.00501107, 0.00606965, ..., 0.02104925, 0.01323316,
        0.00835524],
       ...,
       [0.00652978, 0.00546217, 0.00627716, ..., 0.02008089, 0.01355945,
        0.00668616],
       [0.00635235, 0.00492385, 0.00582606, ..., 0.01627509, 0.01278656,
        0.00681849],
       [0.00638843, 0.00508625, 0.00615987, ..., 0.02226271, 0.01325421,
        0.0092003 ]], dtype=float32), start_date=Period('2017-12-14 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00817691, 0.00702821, 0.00775113, ..., 0.02325614, 0.01910171,
        0.01439515],
       [0.00784915, 0.00658405, 0.00813096, ..., 0.02134089, 0.01655775,
        0.01584097],
       [0.0083944 , 0.0069057 , 0.00769906, ..., 0.02278671, 0.01930694,
        0.01694218],
       ...,
       [0.00698227, 0.00582745, 0.00680459, ..., 0.02251102, 0.01779067,
        0.01599259],
       [0.00758573, 0.00696388, 0.00795943, ..., 0.0231405 , 0.01771256,
        0.01265833],
       [0.00875585, 0.00824429, 0.00980039, ..., 0.02024581, 0.01482705,
        0.01211155]], dtype=float32), start_date=Period('2018-01-03 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00492642, 0.00382742, 0.00510387, ..., 0.02248167, 0.01643898,
        0.01117148],
       [0.00497   , 0.00401736, 0.00522218, ..., 0.02061376, 0.01738694,
        0.01301758],
       [0.00506339, 0.00418859, 0.00537783, ..., 0.02236336, 0.01774185,
        0.01114966],
       ...,
       [0.00506962, 0.00431312, 0.00547434, ..., 0.02295176, 0.01731067,
        0.01273428],
       [0.00487039, 0.00383989, 0.00474581, ..., 0.02209718, 0.01601247,
        0.01020327],
       [0.00496378, 0.00398312, 0.00509143, ..., 0.01997711, 0.01512832,
        0.01079166]], dtype=float32), start_date=Period('2018-01-23 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00981552, 0.00703031, 0.00574994, ..., 0.02720184, 0.02283905,
        0.01571001],
       [0.00946143, 0.00670782, 0.0055286 , ..., 0.0271552 , 0.01940731,
        0.01266081],
       [0.00986926, 0.00725791, 0.00575305, ..., 0.03040793, 0.0236792 ,
        0.01631227],
       ...,
       [0.00967641, 0.00727689, 0.00604708, ..., 0.02757329, 0.02192381,
        0.01390801],
       [0.00966377, 0.00689435, 0.00574359, ..., 0.02926743, 0.02286908,
        0.01507772],
       [0.00980919, 0.00707769, 0.00634742, ..., 0.02277582, 0.0182439 ,
        0.01274459]], dtype=float32), start_date=Period('2018-02-12 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00924189, 0.0073734 , 0.00667312, ..., 0.02164052, 0.01422135,
        0.01067152],
       [0.00923543, 0.00727659, 0.00709264, ..., 0.02367845, 0.01570422,
        0.0101584 ],
       [0.00947424, 0.00747989, 0.00684093, ..., 0.02361067, 0.01611084,
        0.01024554],
       ...,
       [0.00943554, 0.00766061, 0.00710554, ..., 0.02582368, 0.01749205,
        0.01202691],
       [0.00952589, 0.00766061, 0.0070636 , ..., 0.02448442, 0.01652875,
        0.01137826],
       [0.00932903, 0.00731209, 0.00677315, ..., 0.02455299, 0.01669172,
        0.01070701]], dtype=float32), start_date=Period('2018-03-04 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.04709421, 0.0474845 , 0.04673053, ..., 0.02797337, 0.02362379,
        0.02132077],
       [0.04667974, 0.04731516, 0.047195  , ..., 0.03614802, 0.03073069,
        0.02933334],
       [0.04636363, 0.04621606, 0.0451581 , ..., 0.02113208, 0.01695988,
        0.01403757],
       ...,
       [0.04675714, 0.04729096, 0.0469668 , ..., 0.0226142 , 0.02015959,
        0.01979349],
       [0.04587739, 0.04580238, 0.04534034, ..., 0.02625902, 0.02186588,
        0.01844845],
       [0.04686842, 0.04720388, 0.04690632, ..., 0.02617516, 0.02337058,
        0.02241261]], dtype=float32), start_date=Period('2018-03-24 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.06020796, 0.06050433, 0.06048413, ..., 0.04383024, 0.04140026,
        0.04127252],
       [0.06009346, 0.06012713, 0.05976677, ..., 0.04966103, 0.0482282 ,
        0.04686788],
       [0.06040666, 0.06109708, 0.06108698, ..., 0.04470879, 0.04369931,
        0.04456639],
       ...,
       [0.06022817, 0.0605919 , 0.06057505, ..., 0.04300921, 0.03989062,
        0.03846953],
       [0.05974319, 0.05977349, 0.05973309, ..., 0.03449986, 0.03289906,
        0.03104987],
       [0.05979034, 0.05925484, 0.05711958, ..., 0.02122105, 0.01967349,
        0.02019047]], dtype=float32), start_date=Period('2018-04-13 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.05344804, 0.05384786, 0.05398341, ..., 0.03656974, 0.03701394,
        0.0375957 ],
       [0.05372082, 0.05421551, 0.05442897, ..., 0.05564199, 0.0555864 ,
        0.05611985],
       [0.05348364, 0.05365812, 0.05364627, ..., 0.02907136, 0.02959392,
        0.02935111],
       ...,
       [0.05345144, 0.05396985, 0.05410878, ..., 0.02264607, 0.02285879,
        0.02217703],
       [0.05352429, 0.05368354, 0.0538072 , ..., 0.02753724, 0.02760434,
        0.02744506],
       [0.05362424, 0.05406303, 0.05413927, ..., 0.03426256, 0.03381985,
        0.03270103]], dtype=float32), start_date=Period('2018-05-03 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.03298842, 0.03325496, 0.03361237, ..., 0.03628287, 0.03448169,
        0.03468294],
       [0.03293997, 0.03302044, 0.03322121, ..., 0.02290246, 0.02306915,
        0.02350823],
       [0.0327405 , 0.03275867, 0.03262713, ..., 0.02842762, 0.02951139,
        0.03051323],
       ...,
       [0.03315025, 0.03352106, 0.03394293, ..., 0.05307944, 0.05352251,
        0.05312055],
       [0.03280929, 0.03298972, 0.03311607, ..., 0.04033828, 0.03999841,
        0.0395377 ],
       [0.03292309, 0.03313727, 0.03340294, ..., 0.04383981, 0.04385323,
        0.04506908]], dtype=float32), start_date=Period('2018-05-23 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00791188, 0.00796505, 0.00811041, ..., 0.03593797, 0.03596956,
        0.03539254],
       [0.00807496, 0.00865282, 0.00862443, ..., 0.02425746, 0.02418213,
        0.02526601],
       [0.0079828 , 0.0083302 , 0.00889385, ..., 0.04950631, 0.04973009,
        0.04921784],
       ...,
       [0.00816003, 0.0083621 , 0.00862088, ..., 0.04098229, 0.04146026,
        0.04120987],
       [0.00810331, 0.0083302 , 0.00830187, ..., 0.02960953, 0.0295918 ,
        0.02955724],
       [0.0080714 , 0.008355  , 0.00868114, ..., 0.03226917, 0.03327861,
        0.03299722]], dtype=float32), start_date=Period('2018-06-12 02:00', 'h'))]"
MSE[mean],0.00014717400074005127
MSE[0.5],0.00014957154790560403
MAE[0.5],0.006816906929016113
MASE[0.5],1.470194354096908
MAPE[0.5],0.4631606828348005
sMAPE[0.5],0.23212387084960937
MSIS,18.19449050663453
RMSE[mean],0.012131529200395607
NRMSE[mean],0.3567436802112173
ND[0.5],0.20046017491638665
mean_weighted_sum_quantile_loss,0.16826378302954426
