metric,value
eval_data,datasets\Imputed\BM\BM_030\ETTm1_BM_030_long_linear.csv
clean_data,datasets\ori\ETTm1.csv
freq,T
term,long
prediction_length,720
windows,20
imputation_method,linear
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 0.03339744,  0.05395579,  0.05731106, ...,  4.943306  ,
         4.9424143 ,  4.8944793 ],
       [-0.06519866, -0.12645817, -0.10883427, ...,  5.493827  ,
         5.4155264 ,  5.3610353 ],
       [-0.18435621, -0.19610429, -0.18855214, ...,  3.883484  ,
         3.930056  ,  3.9951415 ],
       ...,
       [-0.02282381, -0.05093551, -0.05806899, ...,  4.740341  ,
         4.623597  ,  4.5132513 ],
       [-0.08701777, -0.11303163, -0.13526726, ...,  1.0083362 ,
         1.2006016 ,  1.1736313 ],
       [-0.09331131, -0.07610893, -0.10757661, ...,  5.303974  ,
         5.1978245 ,  5.1493645 ]], dtype=float32), start_date=Period('2016-08-08 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[1.6683997, 1.6410913, 1.6318341, ..., 2.3155046, 2.081867 ,
        2.1194303],
       [1.8203132, 1.8826616, 1.9257543, ..., 5.752459 , 5.6322994,
        5.486496 ],
       [1.7190381, 1.6712697, 1.7094104, ..., 2.2643294, 2.2135243,
        2.2571785],
       ...,
       [1.8397996, 1.9139051, 1.9115443, ..., 2.0110393, 2.2385166,
        2.1352997],
       [1.6874702, 1.6867299, 1.6652529, ..., 1.9225824, 1.8981559,
        1.9131875],
       [1.7567152, 1.8487334, 1.9847237, ..., 3.1492968, 3.1112957,
        3.1105084]], dtype=float32), start_date=Period('2016-08-08 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[2.1943731, 2.2718568, 2.2916737, ..., 3.2965627, 3.1773136,
        3.1058521],
       [2.189259 , 2.2442331, 2.3145945, ..., 2.623424 , 2.515953 ,
        2.5758808],
       [2.2032313, 2.216655 , 2.3266027, ..., 3.8793225, 3.7064786,
        3.7052226],
       ...,
       [2.0817766, 1.9538379, 1.9173112, ..., 2.0257068, 2.1439652,
        2.2108102],
       [2.1781182, 2.1329153, 2.0683527, ..., 1.639519 , 1.585641 ,
        1.5854579],
       [2.1355631, 2.217294 , 2.3367393, ..., 2.9799027, 2.9513202,
        3.0481627]], dtype=float32), start_date=Period('2016-08-09 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[3.3920228, 3.2699323, 3.2040248, ..., 2.5682957, 2.636821 ,
        2.677732 ],
       [3.508711 , 3.5271218, 3.5207255, ..., 2.3432283, 2.5040927,
        2.3780456],
       [3.4015305, 3.3567135, 3.4050746, ..., 2.6523604, 2.5112202,
        2.476528 ],
       ...,
       [3.3738713, 3.2965975, 3.1863487, ..., 1.7285845, 1.6128612,
        1.5357503],
       [3.282984 , 3.0931494, 2.9331994, ..., 4.1103477, 4.222368 ,
        4.1524854],
       [3.340723 , 3.2454267, 3.261548 , ..., 6.539583 , 6.6439986,
        6.520048 ]], dtype=float32), start_date=Period('2016-08-09 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[6.296916 , 6.18125  , 6.032854 , ..., 3.0969741, 2.9444387,
        2.88556  ],
       [6.3867855, 6.42978  , 6.4932995, ..., 3.4553628, 3.5129986,
        3.6416686],
       [6.1709876, 6.0863867, 6.053934 , ..., 6.4298487, 6.322296 ,
        6.3419204],
       ...,
       [6.1573963, 6.002619 , 5.863099 , ..., 4.878965 , 4.8592014,
        4.76101  ],
       [6.4816504, 6.5412855, 6.496073 , ..., 3.9690292, 4.102656 ,
        4.252162 ],
       [6.2874856, 6.228127 , 6.1052494, ..., 2.3213754, 2.4142013,
        2.3958516]], dtype=float32), start_date=Period('2016-08-10 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[1.6455042, 1.5890119, 1.5227599, ..., 5.1658354, 5.117303 ,
        5.066234 ],
       [1.7636275, 1.8853445, 1.9952486, ..., 3.948135 , 3.9479089,
        3.9082355],
       [1.6976326, 1.6878741, 1.6806846, ..., 4.0838714, 3.8388093,
        3.8442028],
       ...,
       [1.7625997, 1.8044565, 1.8604355, ..., 4.7539163, 4.7865925,
        4.845557 ],
       [1.8042002, 1.9808688, 2.1644719, ..., 3.994168 , 3.9567423,
        3.9435694],
       [1.7058506, 1.737948 , 1.7728708, ..., 1.1184845, 1.1032667,
        1.2626865]], dtype=float32), start_date=Period('2016-08-10 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[11.373217 , 11.303329 , 11.229076 , ...,  2.447892 ,  2.4600635,
         2.432672 ],
       [11.248729 , 11.218154 , 11.1810255, ...,  7.316528 ,  7.577244 ,
         7.711013 ],
       [11.197767 , 11.129337 , 11.194857 , ...,  5.814295 ,  5.7740097,
         5.588347 ],
       ...,
       [11.420536 , 11.387051 , 11.309881 , ...,  2.2660286,  2.2266026,
         2.2823894],
       [11.281488 , 11.2152405, 11.114779 , ...,  1.7705328,  2.0372999,
         1.9143164],
       [11.405248 , 11.412525 , 11.357201 , ...,  3.9349513,  4.0116696,
         4.134392 ]], dtype=float32), start_date=Period('2016-08-11 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[4.3007655, 4.294225 , 4.311459 , ..., 3.0835304, 3.123266 ,
        3.4251425],
       [4.363679 , 4.3851175, 4.4475636, ..., 6.28462  , 6.2489605,
        6.231456 ],
       [4.4894023, 4.6604934, 4.889746 , ..., 6.7511973, 6.665534 ,
        6.643993 ],
       ...,
       [4.3276544, 4.304503 , 4.426593 , ..., 2.8189511, 2.677526 ,
        2.6988864],
       [4.386103 , 4.5307217, 4.696492 , ..., 5.1287847, 5.045335 ,
        4.939974 ],
       [4.2775097, 4.384287 , 4.5983067, ..., 4.5029893, 4.4486666,
        4.508667 ]], dtype=float32), start_date=Period('2016-08-11 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[11.099911 , 11.040209 , 10.964415 , ..., 11.065126 , 11.251757 ,
        11.528193 ],
       [11.043842 , 10.960264 , 10.912502 , ..., 11.8645935, 11.775822 ,
        11.919359 ],
       [11.042284 , 10.93638  , 10.84605  , ...,  7.6365747,  7.509193 ,
         7.36098  ],
       ...,
       [11.084855 , 10.982586 , 10.947283 , ..., 11.190756 , 10.9895935,
        11.038912 ],
       [11.078626 , 10.998677 , 10.982587 , ...,  8.811829 ,  8.616375 ,
         8.767183 ],
       [10.995562 , 10.863708 , 10.706924 , ..., 10.876423 , 10.612442 ,
        10.539763 ]], dtype=float32), start_date=Period('2016-08-12 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 3.0005174,  3.182878 ,  3.354124 , ..., 10.702641 , 10.673594 ,
        10.491485 ],
       [ 3.0298157,  3.1298351,  3.2136903, ...,  8.899862 ,  8.78014  ,
         8.665217 ],
       [ 2.9712148,  3.1197324,  3.2510734, ...,  9.808765 ,  9.726172 ,
         9.568057 ],
       ...,
       [ 2.9565663,  3.0247636,  3.051539 , ...,  7.6669316,  7.583217 ,
         7.7747674],
       [ 2.9575787,  3.0687113,  3.1096292, ..., 10.243706 , 10.093675 ,
        10.058565 ],
       [ 2.9489903,  3.07932  ,  3.119732 , ...,  9.0432005,  9.034991 ,
         8.929161 ]], dtype=float32), start_date=Period('2016-08-12 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[5.050962 , 4.983986 , 4.9877205, ..., 6.050326 , 6.0301576,
        6.135292 ],
       [5.0320406, 4.9819937, 4.9685473, ..., 6.471111 , 6.4200068,
        6.4646993],
       [5.03652  , 4.918254 , 4.820652 , ..., 6.5918674, 6.5687127,
        6.6030726],
       ...,
       [5.086816 , 5.0556927, 5.0693874, ..., 9.483097 , 9.4488   ,
        9.587718 ],
       [5.018594 , 4.9354343, 4.9152656, ..., 4.716202 , 4.6136208,
        4.6195965],
       [5.0275583, 4.9406624, 4.9082947, ..., 5.9265804, 5.814102 ,
        5.702556 ]], dtype=float32), start_date=Period('2016-08-13 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 8.85811  ,  9.004292 ,  9.114155 , ...,  6.3915353,  6.1815424,
         6.2506485],
       [ 8.838756 ,  8.965696 ,  9.071006 , ...,  8.733162 ,  8.644645 ,
         8.640376 ],
       [ 8.818036 ,  8.961825 ,  9.111309 , ...,  7.9112945,  7.7213774,
         7.8684325],
       ...,
       [ 8.764527 ,  8.84775  ,  8.9164   , ...,  9.504198 ,  9.501123 ,
         9.447046 ],
       [ 8.902056 ,  9.050855 ,  9.195784 , ..., 11.116628 , 11.1211815,
        11.244593 ],
       [ 8.747394 ,  8.811661 ,  8.882587 , ...,  9.171875 ,  9.090018 ,
         9.046187 ]], dtype=float32), start_date=Period('2016-08-13 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[11.445559 , 11.212579 , 10.997761 , ...,  3.7725723,  3.5816722,
         3.6653857],
       [11.443343 , 11.322424 , 11.174045 , ...,  5.4468236,  5.4353075,
         5.339637 ],
       [11.646646 , 11.55053  , 11.455744 , ...,  5.1151843,  5.0564976,
         5.1713247],
       ...,
       [11.5926075, 11.477004 , 11.423854 , ...,  9.155949 ,  9.058566 ,
         8.97504  ],
       [11.637342 , 11.523067 , 11.430498 , ...,  9.890771 ,  9.953238 ,
        10.054335 ],
       [11.588622 , 11.509338 , 11.399494 , ...,  8.452972 ,  8.339549 ,
         8.403399 ]], dtype=float32), start_date=Period('2016-08-14 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.963026 , 11.036657 , 11.038417 , ...,  9.656113 ,  9.578209 ,
         9.440053 ],
       [10.94091  , 11.009518 , 10.995948 , ..., 11.908059 , 11.871997 ,
        11.776877 ],
       [10.948702 , 11.016302 , 10.999464 , ...,  4.148035 ,  4.0745597,
         4.07954  ],
       ...,
       [10.94845  , 11.014041 , 11.003486 , ...,  5.875476 ,  5.8834867,
         5.8890467],
       [10.98891  , 11.081139 , 11.113055 , ..., 10.153005 ,  9.96949  ,
        10.072086 ],
       [10.970314 , 11.062543 , 11.091946 , ...,  5.603957 ,  5.569261 ,
         5.595193 ]], dtype=float32), start_date=Period('2016-08-14 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.540224 , 10.521577 , 10.479646 , ...,  8.4140005,  8.27998  ,
         8.327341 ],
       [10.536393 , 10.505651 , 10.461704 , ..., 11.593042 , 11.603525 ,
        11.614714 ],
       [10.544559 , 10.521778 , 10.481661 , ..., 12.142987 , 12.145306 ,
        12.087045 ],
       ...,
       [10.53337  , 10.497788 , 10.44235  , ..., 10.184614 , 10.164757 ,
        10.166673 ],
       [10.54093  , 10.515529 , 10.478839 , ..., 11.453338 , 11.398605 ,
        11.327443 ],
       [10.545163 , 10.529237 , 10.485592 , ...,  9.538303 ,  9.440257 ,
         9.415848 ]], dtype=float32), start_date=Period('2016-08-15 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 6.8560467,  6.843481 ,  6.828821 , ..., 11.466856 , 11.4099245,
        11.345691 ],
       [ 6.888716 ,  6.8887177,  6.8987684, ...,  9.990557 ,  9.88977  ,
         9.945111 ],
       [ 6.8707066,  6.8702893,  6.86568  , ..., 10.313385 , 10.317782 ,
        10.342914 ],
       ...,
       [ 6.8841095,  6.8824334,  6.887041 , ..., 11.892139 , 11.837864 ,
        11.800698 ],
       [ 6.8577237,  6.840546 ,  6.8275642, ...,  8.874951 ,  8.886417 ,
         8.80956  ],
       [ 6.91008  ,  6.9142666,  6.944844 , ..., 10.82552  , 10.812669 ,
        10.80928  ]], dtype=float32), start_date=Period('2016-08-15 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.941005 ,  9.948659 ,  9.9424   , ...,  8.678413 ,  8.605695 ,
         8.619919 ],
       [ 9.9315405,  9.943591 ,  9.935005 , ...,  9.77219  ,  9.798878 ,
         9.786646 ],
       [ 9.926833 ,  9.932626 ,  9.927971 , ...,  8.486325 ,  8.524857 ,
         8.474275 ],
       ...,
       [ 9.923885 ,  9.931074 ,  9.916697 , ..., 10.408826 , 10.395198 ,
        10.415653 ],
       [ 9.933557 ,  9.938315 ,  9.921661 , ...,  9.818582 ,  9.784862 ,
         9.715584 ],
       [ 9.926265 ,  9.93004  ,  9.915558 , ...,  9.875139 ,  9.860683 ,
         9.867665 ]], dtype=float32), start_date=Period('2016-08-16 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.810242 , 10.845285 , 10.882912 , ..., 10.39954  , 10.371218 ,
        10.444434 ],
       [10.799102 , 10.821142 , 10.841174 , ..., 10.191599 , 10.166713 ,
        10.200252 ],
       [10.809046 , 10.839119 , 10.872107 , ...,  9.807307 ,  9.784383 ,
         9.777821 ],
       ...,
       [10.797477 , 10.822864 , 10.848107 , ..., 10.449335 , 10.445706 ,
        10.463837 ],
       [10.809812 , 10.838926 , 10.864075 , ...,  9.800578 ,  9.743816 ,
         9.763216 ],
       [10.791452 , 10.8092375, 10.828314 , ..., 12.013218 , 11.964407 ,
        11.864738 ]], dtype=float32), start_date=Period('2016-08-16 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.035433 , 10.045331 , 10.061863 , ..., 10.02025  , 10.011609 ,
        10.035556 ],
       [10.031688 , 10.04526  , 10.061802 , ...,  7.846472 ,  7.8640285,
         7.8714714],
       [10.026534 , 10.034467 , 10.047575 , ...,  9.348701 ,  9.357097 ,
         9.307672 ],
       ...,
       [10.039512 , 10.042744 , 10.053777 , ...,  8.795383 ,  8.811413 ,
         8.831165 ],
       [10.032832 , 10.039798 , 10.060545 , ...,  8.6285   ,  8.604265 ,
         8.670198 ],
       [10.030304 , 10.035504 , 10.044629 , ...,  9.383241 ,  9.42303  ,
         9.428135 ]], dtype=float32), start_date=Period('2016-08-17 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.064468 ,  9.027825 ,  8.997742 , ...,  8.504984 ,  8.524465 ,
         8.555263 ],
       [ 9.065444 ,  9.030699 ,  8.990749 , ...,  9.359344 ,  9.376774 ,
         9.367319 ],
       [ 9.070485 ,  9.038558 ,  9.003054 , ...,  8.978665 ,  8.942277 ,
         8.946675 ],
       ...,
       [ 9.060132 ,  9.024628 ,  8.988202 , ..., 10.591424 , 10.5745125,
        10.550922 ],
       [ 9.058668 ,  9.025874 ,  8.989935 , ...,  8.109959 ,  8.050414 ,
         8.140394 ],
       [ 9.070539 ,  9.038126 ,  9.003596 , ...,  9.9175205,  9.93618  ,
         9.873438 ]], dtype=float32), start_date=Period('2016-08-17 21:20', 'min'))]"
MSE[mean],7.29390625
MSE[0.5],7.2696365017361115
