metric,value
eval_data,datasets\Imputed\BM\BM_010\ETTm2_BM_010_long_linear.csv
clean_data,datasets\ori\ETTm2.csv
freq,T
term,long
prediction_length,720
windows,20
imputation_method,linear
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 4.0109644,  3.9982734,  4.001447 , ..., 11.877478 , 11.86904  ,
        12.118057 ],
       [ 3.9839969,  3.930862 ,  3.9284792, ...,  8.203649 ,  8.212174 ,
         8.110163 ],
       [ 4.018104 ,  3.9879642,  4.0030317, ..., 11.931705 , 11.98628  ,
        11.933837 ],
       ...,
       [ 4.0411005,  4.005414 ,  4.035552 , ...,  9.219799 ,  8.912871 ,
         9.077885 ],
       [ 4.0062037,  3.9570308,  3.9506884, ...,  6.229047 ,  6.282084 ,
         6.461422 ],
       [ 4.022861 ,  3.9800344,  3.970519 , ..., 12.932222 , 12.950235 ,
        13.018776 ]], dtype=float32), start_date=Period('2016-08-08 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[-0.92598534, -0.8137922 , -0.45331287, ...,  5.663003  ,
         5.58533   ,  5.7039404 ],
       [-0.9210367 , -0.8311205 , -0.4871254 , ..., 12.45693   ,
        12.261787  , 12.136553  ],
       [-0.90618706, -0.76429844, -0.39886189, ...,  9.60976   ,
         9.353633  ,  9.344526  ],
       ...,
       [-0.872365  , -0.7478008 , -0.4021654 , ..., 15.130482  ,
        14.78237   , 14.868571  ],
       [-0.9136114 , -0.8096733 , -0.46568298, ...,  5.324608  ,
         5.211677  ,  5.128278  ],
       [-0.9111347 , -0.7973013 , -0.45990753, ...,  7.3105984 ,
         7.3315077 ,  7.3858204 ]], dtype=float32), start_date=Period('2016-08-08 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[12.997911 , 12.766231 , 12.63876  , ...,  4.9716945,  4.916143 ,
         4.9419827],
       [12.94236  , 12.68398  , 12.481149 , ...,  5.7365065,  5.39329  ,
         5.3196516],
       [12.961739 , 12.699909 , 12.580624 , ...,  5.586215 ,  5.3760643,
         5.5478888],
       ...,
       [13.021598 , 12.838144 , 12.724026 , ...,  4.971266 ,  4.5453663,
         4.6237426],
       [12.9234085, 12.635745 , 12.427317 , ...,  3.6681576,  3.1264162,
         2.9993796],
       [12.978104 , 12.780009 , 12.6538315, ...,  7.8008747,  7.586956 ,
         7.468208 ]], dtype=float32), start_date=Period('2016-08-09 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.262928 , 10.347375 , 10.344714 , ..., 15.817783 , 15.473394 ,
        15.024536 ],
       [10.320433 , 10.479956 , 10.6143465, ..., 12.0476   , 11.676374 ,
        11.684467 ],
       [10.243549 , 10.336086 , 10.334916 , ..., 16.697607 , 16.550224 ,
        16.348957 ],
       ...,
       [10.22555  , 10.276028 , 10.242056 , ...,  7.2756624,  7.203062 ,
         7.087325 ],
       [10.271128 , 10.356746 , 10.379429 , ..., 13.411315 , 13.066074 ,
        12.834883 ],
       [10.290722 , 10.4289465, 10.495398 , ..., 13.913949 , 13.58202  ,
        13.235713 ]], dtype=float32), start_date=Period('2016-08-09 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[20.35215  , 19.94297  , 19.581282 , ..., 14.630596 , 14.179888 ,
        14.166501 ],
       [20.420654 , 20.020605 , 19.690886 , ...,  9.078928 ,  8.680165 ,
         8.750379 ],
       [20.410603 , 20.015121 , 19.678093 , ..., 11.822184 , 11.5793085,
        11.437383 ],
       ...,
       [20.45353  , 20.084538 , 19.788612 , ...,  8.21313  ,  8.20705  ,
         8.354442 ],
       [20.492802 , 20.163088 , 19.899128 , ...,  8.7969885,  8.728058 ,
         9.093556 ],
       [20.433434 , 20.03704  , 19.71554  , ..., 11.20622  , 10.888843 ,
        11.022561 ]], dtype=float32), start_date=Period('2016-08-10 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.830679, 10.914532, 10.985123, ..., 15.508575, 15.299617,
        15.297594],
       [10.879688, 10.990967, 11.073696, ..., 21.059624, 20.361372,
        20.3834  ],
       [10.826183, 10.956573, 11.030085, ..., 13.410639, 13.168195,
        13.590615],
       ...,
       [10.815393, 10.912059, 10.953651, ..., 15.992363, 15.691063,
        15.757887],
       [10.842373, 10.9541  , 11.058185, ..., 15.909631, 15.416516,
        15.443943],
       [10.815393, 10.891603, 10.897672, ..., 15.584448, 15.150008,
        15.252183]], dtype=float32), start_date=Period('2016-08-10 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[30.267576, 29.710545, 29.233372, ..., 15.845405, 15.594704,
        16.188822],
       [30.185772, 29.630692, 29.137926, ..., 10.838099, 10.374069,
        10.743151],
       [30.131237, 29.478775, 28.974333, ..., 10.414244, 10.227511,
        10.688617],
       ...,
       [30.25978 , 29.728079, 29.285961, ..., 10.267437, 10.012295,
        10.170785],
       [30.189665, 29.667702, 29.208052, ..., 13.440884, 13.079108,
        13.438206],
       [30.248106, 29.687176, 29.163254, ..., 13.342283, 12.837112,
        12.838087]], dtype=float32), start_date=Period('2016-08-11 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.625828, 10.750933, 10.875064, ..., 25.69446 , 25.471325,
        25.453594],
       [10.613016, 10.726307, 10.829757, ..., 26.345142, 25.958477,
        25.57329 ],
       [10.65735 , 10.820882, 10.961756, ..., 18.852077, 18.814148,
        18.683928],
       ...,
       [10.605137, 10.716458, 10.802163, ..., 27.96569 , 27.362785,
        26.802738],
       [10.578544, 10.708569, 10.813988, ..., 19.554356, 19.196012,
        19.020905],
       [10.60317 , 10.746995, 10.854378, ..., 19.339226, 18.887482,
        18.838161]], dtype=float32), start_date=Period('2016-08-11 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[32.612766 , 32.09303  , 31.67039  , ..., 15.474339 , 15.248167 ,
        15.222467 ],
       [32.650467 , 32.151295 , 31.702375 , ..., 14.7190075, 14.509403 ,
        14.505117 ],
       [32.722427 , 32.24382  , 31.812037 , ..., 18.442972 , 18.461819 ,
        18.86672  ],
       ...,
       [32.626472 , 32.136436 , 31.73093  , ..., 22.033785 , 21.615074 ,
        22.099468 ],
       [32.568222 , 32.016502 , 31.524178 , ..., 20.880947 , 20.51367  ,
        20.981716 ],
       [32.67445  , 32.176414 , 31.75035  , ..., 14.463997 , 14.187279 ,
        14.784119 ]], dtype=float32), start_date=Period('2016-08-12 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[17.335546, 17.362236, 17.331635, ..., 20.805397, 20.387074,
        20.241932],
       [17.35963 , 17.37526 , 17.3414  , ..., 22.343159, 22.029537,
        22.041964],
       [17.37461 , 17.396748, 17.343353, ..., 30.530098, 29.972729,
        29.804737],
       ...,
       [17.357677, 17.362886, 17.275639, ..., 28.390148, 28.157368,
        27.561258],
       [17.33554 , 17.33554 , 17.235264, ..., 21.23483 , 21.020494,
        21.214054],
       [17.31796 , 17.325775, 17.253496, ..., 25.91682 , 25.448008,
        25.257385]], dtype=float32), start_date=Period('2016-08-12 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[24.434027, 24.265884, 24.11416 , ..., 18.81412 , 18.735394,
        18.853008],
       [24.507812, 24.417322, 24.321062, ..., 21.86071 , 21.88876 ,
        21.729713],
       [24.424683, 24.265646, 24.165264, ..., 19.892706, 19.720274,
        19.667046],
       ...,
       [24.408487, 24.224783, 24.044832, ..., 18.202477, 18.001358,
        18.000717],
       [24.423418, 24.283852, 24.167534, ..., 26.26474 , 26.240274,
        26.257128],
       [24.565662, 24.491667, 24.45612 , ..., 20.227373, 19.977486,
        20.218449]], dtype=float32), start_date=Period('2016-08-13 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[29.220333, 29.791445, 30.465889, ..., 39.91989 , 39.61019 ,
        39.656708],
       [29.13672 , 29.663681, 30.321053, ..., 30.148539, 29.809992,
        29.484692],
       [29.132013, 29.679283, 30.28278 , ..., 28.643623, 28.502024,
        28.291534],
       ...,
       [29.146143, 29.679873, 30.24981 , ..., 28.0126  , 27.655361,
        27.563951],
       [29.220331, 29.822945, 30.49062 , ..., 29.620995, 28.978048,
        28.859705],
       [29.204433, 29.780254, 30.399944, ..., 24.32354 , 24.00998 ,
        23.775791]], dtype=float32), start_date=Period('2016-08-13 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[33.916016, 33.482502, 33.132027, ..., 26.483603, 26.237953,
        26.701244],
       [33.89483 , 33.436687, 32.97053 , ..., 21.414265, 21.218983,
        21.063213],
       [33.834694, 33.38858 , 33.043835, ..., 17.9682  , 17.6979  ,
        18.060116],
       ...,
       [33.887955, 33.40118 , 33.01864 , ..., 33.638985, 33.410664,
        33.22301 ],
       [33.879936, 33.444134, 33.031242, ..., 26.768396, 26.276958,
        26.434982],
       [33.872494, 33.416645, 33.070175, ..., 28.40985 , 27.911528,
        28.013058]], dtype=float32), start_date=Period('2016-08-14 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[25.513178, 25.609215, 25.863655, ..., 35.814022, 35.451836,
        35.188026],
       [25.366781, 25.278648, 25.307049, ..., 28.893723, 28.773714,
        28.671803],
       [25.448175, 25.516985, 25.698227, ..., 32.73498 , 32.079998,
        31.43819 ],
       ...,
       [25.355068, 25.265179, 25.266352, ..., 30.9318  , 30.130413,
        30.230118],
       [25.483606, 25.49356 , 25.595455, ..., 27.844576, 27.688438,
        27.466784],
       [25.326668, 25.201351, 25.18964 , ..., 39.057907, 38.401752,
        38.23808 ]], dtype=float32), start_date=Period('2016-08-14 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[31.118214, 31.03077 , 30.905727, ..., 30.926546, 30.908031,
        30.73851 ],
       [31.169895, 31.097393, 31.009216, ..., 29.037266, 28.805916,
        28.707716],
       [31.094698, 30.967575, 30.865925, ..., 26.285677, 25.9675  ,
        25.986607],
       ...,
       [31.051346, 30.917362, 30.728392, ..., 27.144066, 26.903292,
        26.316418],
       [31.151035, 31.0751  , 31.066776, ..., 28.924305, 28.953499,
        28.899693],
       [31.089066, 30.967575, 30.851963, ..., 25.836336, 25.663654,
        25.616625]], dtype=float32), start_date=Period('2016-08-15 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[28.603212, 28.762415, 28.93631 , ..., 35.21773 , 34.608105,
        34.33256 ],
       [28.588024, 28.689915, 28.735962, ..., 34.783474, 34.341377,
        34.247814],
       [28.568432, 28.680607, 28.765354, ..., 29.664349, 29.570148,
        29.410402],
       ...,
       [28.542467, 28.654158, 28.716368, ..., 29.441416, 29.369888,
        29.378653],
       [28.556187, 28.68256 , 28.794744, ..., 32.456482, 32.208652,
        32.2042  ],
       [28.64828 , 28.84422 , 29.06147 , ..., 34.61692 , 34.314682,
        34.307087]], dtype=float32), start_date=Period('2016-08-15 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[35.77465 , 35.45617 , 35.11394 , ..., 29.82847 , 29.46543 ,
        29.37676 ],
       [35.8312  , 35.59189 , 35.31955 , ..., 29.866922, 29.524693,
        29.881626],
       [35.78596 , 35.492134, 35.132034, ..., 31.396105, 30.861948,
        31.016891],
       ...,
       [35.798626, 35.511814, 35.196953, ..., 30.941456, 30.47674 ,
        30.620714],
       [35.77601 , 35.481052, 35.14018 , ..., 26.98318 , 26.855831,
        26.790688],
       [35.786865, 35.523575, 35.220478, ..., 29.470858, 29.23313 ,
        29.410011]], dtype=float32), start_date=Period('2016-08-16 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[30.814053, 31.08229 , 31.380692, ..., 31.663368, 31.527899,
        31.57417 ],
       [30.830097, 31.132774, 31.47577 , ..., 36.73648 , 36.577335,
        36.7568  ],
       [30.895979, 31.199299, 31.521336, ..., 32.500973, 32.39695 ,
        32.422573],
       ...,
       [30.840149, 31.07395 , 31.277267, ..., 38.70806 , 38.386127,
        38.10634 ],
       [30.850416, 31.194164, 31.582832, ..., 28.311026, 28.205517,
        28.34731 ],
       [30.827316, 31.135769, 31.473312, ..., 34.620518, 34.326077,
        34.131424]], dtype=float32), start_date=Period('2016-08-16 21:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[37.248146, 37.284943, 37.256824, ..., 32.294804, 32.24715 ,
        32.346073],
       [37.214653, 37.23781 , 37.200596, ..., 35.527634, 35.572575,
        35.55614 ],
       [37.27502 , 37.318844, 37.346962, ..., 34.145176, 34.02223 ,
        34.085373],
       ...,
       [37.27874 , 37.32794 , 37.33373 , ..., 32.779842, 32.83628 ,
        32.992565],
       [37.28411 , 37.342827, 37.35854 , ..., 32.58836 , 32.67198 ,
        32.759995],
       [37.255173, 37.272537, 37.238636, ..., 37.866047, 37.809814,
        37.78589 ]], dtype=float32), start_date=Period('2016-08-17 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[38.113308, 38.05961 , 38.027805, ..., 37.767784, 37.69178 ,
        37.596573],
       [38.164936, 38.16742 , 38.1699  , ..., 41.359947, 41.074936,
        41.059654],
       [38.127766, 38.08646 , 38.01748 , ..., 41.016285, 40.73912 ,
        40.76721 ],
       ...,
       [38.119915, 38.099674, 38.081913, ..., 39.456985, 39.10878 ,
        39.088127],
       [38.15131 , 38.117027, 38.092655, ..., 39.30622 , 39.136868,
        39.24013 ],
       [38.107937, 38.076134, 38.076958, ..., 36.999287, 37.086033,
        37.295246]], dtype=float32), start_date=Period('2016-08-17 21:20', 'min'))]"
MSE[mean],37.173793402777775
MSE[0.5],37.34469618055556
