metric,value
eval_data,datasets\Imputed\BM\BM_020\exchange_rate_BM_020_short_mean.csv
clean_data,datasets\ori\exchange_rate.csv
freq,D
term,short
prediction_length,30
windows,20
imputation_method,mean
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.7350044 , 0.7340727 , 0.7341811 , ..., 0.69647294, 0.6941908 ,
        0.69092417],
       [0.7344929 , 0.7347862 , 0.7351735 , ..., 0.7428185 , 0.7423524 ,
        0.7423088 ],
       [0.733398  , 0.7323397 , 0.7310701 , ..., 0.7141423 , 0.7116787 ,
        0.71201116],
       ...,
       [0.7356647 , 0.735321  , 0.7347569 , ..., 0.74033326, 0.7402146 ,
        0.73992765],
       [0.7330206 , 0.73151094, 0.72996235, ..., 0.7023799 , 0.70281833,
        0.7014837 ],
       [0.73643184, 0.7371496 , 0.73941725, ..., 0.76385766, 0.7623626 ,
        0.7642781 ]], dtype=float32), start_date=Period('2009-02-18', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.72028625, 0.7205283 , 0.7193021 , ..., 0.72145355, 0.7217259 ,
        0.7199375 ],
       [0.7179612 , 0.71782106, 0.71755993, ..., 0.69364715, 0.69041914,
        0.68869925],
       [0.71754557, 0.7170025 , 0.7169325 , ..., 0.70706224, 0.7053726 ,
        0.7051019 ],
       ...,
       [0.72352856, 0.7252373 , 0.72823757, ..., 0.7648432 , 0.76291615,
        0.7615209 ],
       [0.7196636 , 0.7188976 , 0.7189438 , ..., 0.7272319 , 0.72656226,
        0.73105466],
       [0.719584  , 0.7204853 , 0.72090095, ..., 0.726626  , 0.72795725,
        0.72737443]], dtype=float32), start_date=Period('2009-03-20', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.64410484, 0.6462677 , 0.6493032 , ..., 0.7936564 , 0.78937024,
        0.7878225 ],
       [0.6460274 , 0.6455341 , 0.6448764 , ..., 0.6591752 , 0.66069293,
        0.6627419 ],
       [0.6455341 , 0.6451167 , 0.6447499 , ..., 0.64812064, 0.6506819 ,
        0.65119416],
       ...,
       [0.64591354, 0.6442819 , 0.6415752 , ..., 0.64434516, 0.6431942 ,
        0.641942  ],
       [0.64686215, 0.6466598 , 0.64745665, ..., 0.64739966, 0.651308  ,
        0.6533317 ],
       [0.6468874 , 0.64692533, 0.64733016, ..., 0.6566771 , 0.6555262 ,
        0.657259  ]], dtype=float32), start_date=Period('2009-04-19', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.64523375, 0.6445662 , 0.64404964, ..., 0.6462289 , 0.64688396,
        0.64763343],
       [0.64799243, 0.64791685, 0.6494284 , ..., 0.7089449 , 0.7141647 ,
        0.71464026],
       [0.6459013 , 0.64507   , 0.64427644, ..., 0.63494223, 0.6352761 ,
        0.634092  ],
       ...,
       [0.6475642 , 0.6523761 , 0.6571629 , ..., 0.74513686, 0.74638826,
        0.74447995],
       [0.6476523 , 0.654253  , 0.67394805, ..., 0.66144574, 0.6584603 ,
        0.6588634 ],
       [0.65338385, 0.6605829 , 0.68177694, ..., 0.82951   , 0.8300642 ,
        0.8335692 ]], dtype=float32), start_date=Period('2009-05-19', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.63292223, 0.63239366, 0.6330984 , ..., 0.65947175, 0.66147923,
        0.6616869 ],
       [0.6340172 , 0.6341305 , 0.6336773 , ..., 0.64474654, 0.6458792 ,
        0.6487928 ],
       [0.6360057 , 0.6351499 , 0.63501143, ..., 0.6575839 , 0.6588803 ,
        0.66076183],
       ...,
       [0.633992  , 0.6332872 , 0.6332243 , ..., 0.6559289 , 0.6572819 ,
        0.6588551 ],
       [0.63528824, 0.63720137, 0.6374405 , ..., 0.65835166, 0.6606989 ,
        0.66011363],
       [0.6368615 , 0.6385606 , 0.6427265 , ..., 0.6974712 , 0.6995982 ,
        0.69958246]], dtype=float32), start_date=Period('2009-06-18', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6624214 , 0.6623457 , 0.6627432 , ..., 0.6803619 , 0.67967415,
        0.681053  ],
       [0.66468686, 0.6656397 , 0.6694639 , ..., 0.6840504 , 0.6853724 ,
        0.68723714],
       [0.66440284, 0.6653305 , 0.6678736 , ..., 0.6863979 , 0.6884803 ,
        0.6893701 ],
       ...,
       [0.6616389 , 0.6617399 , 0.66181564, ..., 0.66451335, 0.6656208 ,
        0.6673152 ],
       [0.6627369 , 0.6629894 , 0.6630714 , ..., 0.67329115, 0.676033  ,
        0.6747141 ],
       [0.66329855, 0.6644218 , 0.66472465, ..., 0.6796868 , 0.68200266,
        0.681908  ]], dtype=float32), start_date=Period('2009-07-18', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.651546  , 0.65097857, 0.65013367, ..., 0.6510227 , 0.6490302 ,
        0.648097  ],
       [0.65317285, 0.6536016 , 0.65326107, ..., 0.6584567 , 0.6574289 ,
        0.6581036 ],
       [0.6524414 , 0.65319806, 0.6531602 , ..., 0.65921336, 0.65915656,
        0.6607014 ],
       ...,
       [0.6521892 , 0.6524666 , 0.65293324, ..., 0.68942225, 0.700857  ,
        0.693155  ],
       [0.65129375, 0.6535385 , 0.65435827, ..., 0.72662395, 0.7309283 ,
        0.7393416 ],
       [0.6519621 , 0.651546  , 0.6518613 , ..., 0.66717696, 0.6680219 ,
        0.66930187]], dtype=float32), start_date=Period('2009-08-17', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6656763 , 0.6654361 , 0.6659291 , ..., 0.69008934, 0.69217485,
        0.69389385],
       [0.6637677 , 0.66256064, 0.6609997 , ..., 0.6516149 , 0.6536941 ,
        0.65364355],
       [0.66428596, 0.6634075 , 0.66249114, ..., 0.67428374, 0.6722993 ,
        0.6729566 ],
       ...,
       [0.66423535, 0.66435546, 0.6638119 , ..., 0.6682484 , 0.6673384 ,
        0.6675785 ],
       [0.6660934 , 0.6689499 , 0.6701317 , ..., 0.6724131 , 0.6720023 ,
        0.6725774 ],
       [0.6655309 , 0.66561943, 0.666106  , ..., 0.6646272 , 0.66741425,
        0.6660049 ]], dtype=float32), start_date=Period('2009-09-16', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6473889 , 0.6472237 , 0.64761746, ..., 0.6512752 , 0.6511228 ,
        0.65035444],
       [0.64804924, 0.6496368 , 0.65666664, ..., 0.6512879 , 0.6537455 ,
        0.6534661 ],
       [0.6489256 , 0.6512626 , 0.6515928 , ..., 0.64783335, 0.648932  ,
        0.64814454],
       ...,
       [0.64733803, 0.6472618 , 0.6478968 , ..., 0.65582204, 0.6551933 ,
        0.6537455 ],
       [0.64507735, 0.6438073 , 0.6448995 , ..., 0.7411806 , 0.74427855,
        0.7442293 ],
       [0.6473509 , 0.64813817, 0.64967495, ..., 0.66633177, 0.6661159 ,
        0.6650491 ]], dtype=float32), start_date=Period('2009-10-16', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.66277105, 0.66205657, 0.6617121 , ..., 0.66652846, 0.66613936,
        0.66663057],
       [0.66355574, 0.6643085 , 0.6652526 , ..., 0.66312194, 0.66376626,
        0.66154623],
       [0.66368335, 0.66388744, 0.6635621 , ..., 0.65700424, 0.6566917 ,
        0.6585161 ],
       ...,
       [0.66246486, 0.661929  , 0.66159725, ..., 0.6295987 , 0.62620497,
        0.62406147],
       [0.6658268 , 0.6715043 , 0.67586774, ..., 0.7511873 , 0.7537199 ,
        0.75503165],
       [0.66273284, 0.6622671 , 0.6625542 , ..., 0.6619864 , 0.6624776 ,
        0.66264987]], dtype=float32), start_date=Period('2009-11-15', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6468651 , 0.6465446 , 0.6467113 , ..., 0.64707667, 0.6476985 ,
        0.6465254 ],
       [0.6354672 , 0.6389929 , 0.6423392 , ..., 0.64564705, 0.6459099 ,
        0.645333  ],
       [0.64686507, 0.6466728 , 0.6469292 , ..., 0.6626672 , 0.6621415 ,
        0.66191715],
       ...,
       [0.64772415, 0.6473011 , 0.64790356, ..., 0.654218  , 0.65487194,
        0.65513474],
       [0.64772415, 0.64768565, 0.6481088 , ..., 0.6650455 , 0.6656609 ,
        0.6662251 ],
       [0.64795494, 0.6494293 , 0.65004474, ..., 0.66567373, 0.6672251 ,
        0.667161  ]], dtype=float32), start_date=Period('2009-12-15', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6787682 , 0.6787296 , 0.6787038 , ..., 0.6794581 , 0.6799545 ,
        0.67894876],
       [0.6798836 , 0.6814567 , 0.68333936, ..., 0.7003019 , 0.704038  ,
        0.7036576 ],
       [0.6819983 , 0.6838229 , 0.6851703 , ..., 0.7056369 , 0.7068619 ,
        0.70800626],
       ...,
       [0.686982  , 0.6946316 , 0.69666564, ..., 0.7531683 , 0.75693697,
        0.76016104],
       [0.6829589 , 0.68575054, 0.6890773 , ..., 0.7526196 , 0.7556752 ,
        0.7552099 ],
       [0.6805928 , 0.68154055, 0.68221754, ..., 0.6839389 , 0.68259144,
        0.6816179 ]], dtype=float32), start_date=Period('2010-01-14', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.64662653, 0.6464974 , 0.6461487 , ..., 0.6550601 , 0.6543691 ,
        0.65421414],
       [0.6469365 , 0.64849925, 0.6485121 , ..., 0.68214303, 0.68308586,
        0.68455815],
       [0.6468848 , 0.64798266, 0.6497133 , ..., 0.70068264, 0.7012186 ,
        0.7070385 ],
       ...,
       [0.6455288 , 0.6457095 , 0.6452188 , ..., 0.64813113, 0.65037835,
        0.65021694],
       [0.6476081 , 0.64808595, 0.6482926 , ..., 0.6537169 , 0.6548793 ,
        0.6542594 ],
       [0.6450638 , 0.64501214, 0.6446763 , ..., 0.6515989 , 0.6532391 ,
        0.6556671 ]], dtype=float32), start_date=Period('2010-02-13', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6464255 , 0.6470485 , 0.64824235, ..., 0.66320384, 0.66339195,
        0.6633336 ],
       [0.6451799 , 0.64695764, 0.647866  , ..., 0.73128146, 0.73251724,
        0.7360898 ],
       [0.64634776, 0.64599746, 0.6464127 , ..., 0.6637942 , 0.6627042 ,
        0.6616272 ],
       ...,
       [0.64655536, 0.64706147, 0.6469836 , ..., 0.6599857 , 0.6592461 ,
        0.65915525],
       [0.6458287 , 0.64580274, 0.64556915, ..., 0.6505521 , 0.64972806,
        0.6498189 ],
       [0.6469317 , 0.64710045, 0.64678895, ..., 0.65500283, 0.65512615,
        0.6559242 ]], dtype=float32), start_date=Period('2010-03-15', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.64830256, 0.65038013, 0.6519497 , ..., 0.68382615, 0.6865517 ,
        0.68798447],
       [0.64653116, 0.64552814, 0.64531976, ..., 0.64386094, 0.64418656,
        0.6437372 ],
       [0.6482245 , 0.64963776, 0.6505235 , ..., 0.63676864, 0.63500375,
        0.633864  ],
       ...,
       [0.64839375, 0.6491883 , 0.65147436, ..., 0.65725106, 0.65613085,
        0.65519303],
       [0.6483938 , 0.6493968 , 0.65087515, ..., 0.6617253 , 0.66248727,
        0.66099584],
       [0.6481593 , 0.64857614, 0.648752  , ..., 0.65380585, 0.65441805,
        0.651865  ]], dtype=float32), start_date=Period('2010-04-14', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6455106 , 0.6460473 , 0.64636153, ..., 0.6592238 , 0.6595118 ,
        0.65841216],
       [0.64706194, 0.6474612 , 0.6478343 , ..., 0.65885067, 0.6585365 ,
        0.658602  ],
       [0.64608663, 0.6471077 , 0.64807653, ..., 0.6750251 , 0.67249846,
        0.6714446 ],
       ...,
       [0.64541894, 0.6460997 , 0.6469638 , ..., 0.6450458 , 0.64252573,
        0.6423425 ],
       [0.64522254, 0.6465448 , 0.64861983, ..., 0.7217949 , 0.72028196,
        0.7202046 ],
       [0.6457855 , 0.64651865, 0.64637464, ..., 0.66359633, 0.6653964 ,
        0.6670328 ]], dtype=float32), start_date=Period('2010-05-14', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6504539 , 0.6499154 , 0.64971185, ..., 0.6628996 , 0.66207206,
        0.6636877 ],
       [0.6485559 , 0.6486938 , 0.64961326, ..., 0.65670633, 0.6580724 ,
        0.6567786 ],
       [0.6481881 , 0.6483457 , 0.64837855, ..., 0.64729494, 0.64733434,
        0.6466775 ],
       ...,
       [0.64970523, 0.6507429 , 0.65216154, ..., 0.64311135, 0.6418175 ,
        0.64188975],
       [0.64933085, 0.65049994, 0.6524768 , ..., 0.6658025 , 0.66737217,
        0.66956574],
       [0.6483983 , 0.6480765 , 0.64790565, ..., 0.6446022 , 0.6443001 ,
        0.6441622 ]], dtype=float32), start_date=Period('2010-06-13', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6463554 , 0.6471132 , 0.64727795, ..., 0.64533395, 0.6466849 ,
        0.64535373],
       [0.6459534 , 0.6457952 , 0.6457952 , ..., 0.64492536, 0.64323837,
        0.6430144 ],
       [0.645848  , 0.64585453, 0.64710003, ..., 0.64715934, 0.64576226,
        0.6456371 ],
       ...,
       [0.64667165, 0.6474954 , 0.64849705, ..., 0.65186447, 0.650988  ,
        0.6534263 ],
       [0.6465465 , 0.64665854, 0.6466651 , ..., 0.65257615, 0.65138996,
        0.6523917 ],
       [0.6470868 , 0.65071124, 0.65133065, ..., 0.657736  , 0.6597656 ,
        0.66020715]], dtype=float32), start_date=Period('2010-07-13', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.64788026, 0.6494487 , 0.6523615 , ..., 0.6645335 , 0.6641249 ,
        0.66469824],
       [0.6476562 , 0.64815706, 0.6487765 , ..., 0.65391016, 0.65381795,
        0.65329075],
       [0.6483152 , 0.64887536, 0.64991   , ..., 0.66135705, 0.6605333 ,
        0.6598611 ],
       ...,
       [0.6478671 , 0.64994955, 0.65268445, ..., 0.6784123 , 0.69732106,
        0.68695307],
       [0.6483152 , 0.6485129 , 0.6494882 , ..., 0.6565199 , 0.6593537 ,
        0.6589649 ],
       [0.6472278 , 0.64955413, 0.6539102 , ..., 0.7054236 , 0.7082985 ,
        0.71025664]], dtype=float32), start_date=Period('2010-08-12', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.646291  , 0.6468648 , 0.64739233, ..., 0.6874837 , 0.68788934,
        0.6892676 ],
       [0.64646256, 0.6468911 , 0.6471286 , ..., 0.65156007, 0.6521931 ,
        0.65402645],
       [0.6607727 , 0.6584118 , 0.66069347, ..., 0.731248  , 0.7331983 ,
        0.7351146 ],
       ...,
       [0.64396316, 0.64461607, 0.6510457 , ..., 0.723511  , 0.71641904,
        0.7195634 ],
       [0.64867824, 0.6497861 , 0.65076864, ..., 0.6640501 , 0.6685146 ,
        0.67064464],
       [0.6473462 , 0.6477748 , 0.64911354, ..., 0.68096507, 0.6803979 ,
        0.6797517 ]], dtype=float32), start_date=Period('2010-09-11', 'D'))]"
MSE[mean],0.0014859633644421896
MSE[0.5],0.0016241445144017537
