metric,value
eval_data,datasets\Imputed\BM\BM_010\ETTm1_BM_010_medium_mean.csv
clean_data,datasets\ori\ETTm1.csv
freq,T
term,medium
prediction_length,480
windows,20
imputation_method,mean
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[4.2046165, 4.1598406, 4.14765  , ..., 5.900357 , 5.728575 ,
        5.9136868],
       [4.252012 , 4.263291 , 4.225466 , ..., 4.1640563, 4.0444965,
        4.0653124],
       [4.2834578, 4.3032813, 4.324473 , ..., 8.043568 , 7.985234 ,
        7.954072 ],
       ...,
       [4.1220155, 3.8525653, 3.656602 , ..., 8.2762165, 8.26881  ,
        8.217484 ],
       [4.0514913, 3.9052017, 3.7730412, ..., 6.177183 , 6.1067166,
        6.065587 ],
       [4.0689225, 3.9955497, 3.8873143, ..., 5.4584703, 5.318604 ,
        5.447148 ]], dtype=float32), start_date=Period('2016-08-11 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.815329  , 10.823422  , 10.79734   , ...,  0.3766923 ,
         0.37837744,  0.44684076],
       [10.769464  , 10.684473  , 10.642654  , ...,  3.9517694 ,
         3.9678311 ,  4.1527987 ],
       [10.781153  , 10.720446  , 10.71685   , ...,  4.021117  ,
         3.990529  ,  3.9118156 ],
       ...,
       [10.794193  , 10.737534  , 10.699762  , ...,  5.956021  ,
         5.855927  ,  5.983694  ],
       [10.729441  , 10.661987  , 10.568457  , ...,  4.492985  ,
         4.438554  ,  4.4393406 ],
       [10.770361  , 10.6741295 , 10.616123  , ...,  6.069613  ,
         5.9952383 ,  6.001142  ]], dtype=float32), start_date=Period('2016-08-12 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[11.076473 , 10.988148 , 10.90819  , ...,  8.773813 ,  8.530534 ,
         8.532886 ],
       [11.132392 , 11.053999 , 11.032573 , ..., 10.618136 , 10.199518 ,
        10.148825 ],
       [11.016371 , 10.883103 , 10.778058 , ..., 13.185239 , 12.92811  ,
        12.847628 ],
       ...,
       [11.053478 , 10.953133 , 10.869514 , ..., 10.762901 , 10.5423565,
        10.631723 ],
       [11.078566 , 10.953655 , 10.864813 , ...,  8.900288 ,  8.860568 ,
         8.849332 ],
       [11.094765 , 11.044592 , 10.976652 , ...,  8.23238  ,  8.052338 ,
         8.147977 ]], dtype=float32), start_date=Period('2016-08-12 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.499302 , 10.444866 , 10.368097 , ...,  8.698579 ,  8.535028 ,
         8.599472 ],
       [10.477731 , 10.439987 , 10.402757 , ...,  9.635076 ,  9.526727 ,
         9.489498 ],
       [10.506998 , 10.481581 , 10.441015 , ..., 10.052037 , 10.105185 ,
        10.368095 ],
       ...,
       [10.472595 , 10.470284 , 10.431515 , ...,  7.9256954,  7.849826 ,
         7.914398 ],
       [10.497243 , 10.475676 , 10.462328 , ..., 11.07031  , 10.970434 ,
        10.903166 ],
       [10.4620695, 10.403271 , 10.362707 , ..., 10.479273 , 10.271046 ,
        10.187601 ]], dtype=float32), start_date=Period('2016-08-12 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 5.257534 ,  5.1971474,  5.212305 , ...,  6.536705 ,  6.3547654,
         6.2493973],
       [ 5.1039553,  5.0271654,  4.969014 , ..., 14.300421 , 13.98736  ,
        13.78377  ],
       [ 5.2799   ,  5.3420277,  5.36986  , ...,  6.634432 ,  6.5248404,
         6.4294252],
       ...,
       [ 5.2871065,  5.257036 ,  5.1760225, ...,  9.036617 ,  8.982194 ,
         9.002354 ],
       [ 5.2346706,  5.189192 ,  5.212057 , ...,  7.469133 ,  7.355689 ,
         7.390949 ],
       [ 5.119116 ,  5.0418286,  5.0159826, ...,  8.902981 ,  8.894594 ,
         8.933579 ]], dtype=float32), start_date=Period('2016-08-13 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 4.9637184,  4.852233 ,  4.791513 , ...,  9.332296 ,  9.341503 ,
         9.363651 ],
       [ 5.0483274,  4.9642158,  4.9074774, ...,  8.854627 ,  8.846291 ,
         8.877148 ],
       [ 4.9998007,  4.935348 ,  4.910713 , ..., 12.283669 , 12.260027 ,
        12.284416 ],
       ...,
       [ 5.032898 ,  4.931368 ,  4.843519 , ..., 11.338284 , 11.350228 ,
        11.441557 ],
       [ 5.08864  ,  5.069728 ,  5.0535536, ..., 11.62919  , 11.590122 ,
        11.623715 ],
       [ 5.004778 ,  4.9137   ,  4.858202 , ...,  8.868067 ,  8.899794 ,
         8.930651 ]], dtype=float32), start_date=Period('2016-08-13 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 8.116071 ,  8.048284 ,  7.9671497, ...,  3.1694126,  3.1343918,
         3.168405 ],
       [ 8.156875 ,  8.105753 ,  8.017324 , ...,  7.601935 ,  7.5153437,
         7.565811 ],
       [ 8.138133 ,  8.101243 ,  8.092111 , ...,  4.5517073,  4.515499 ,
         4.527391 ],
       ...,
       [ 8.18641  ,  8.162212 ,  8.123959 , ..., 11.010632 , 10.924517 ,
        10.927244 ],
       [ 8.173303 ,  8.131609 ,  8.105633 , ...,  7.0710583,  7.012863 ,
         6.9944773],
       [ 8.120104 ,  8.047037 ,  7.9826293, ...,  8.482353 ,  8.411422 ,
         8.40988  ]], dtype=float32), start_date=Period('2016-08-13 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 8.433541 ,  8.364024 ,  8.262674 , ..., 10.025353 ,  9.747229 ,
         9.758355 ],
       [ 8.3182745,  8.297548 ,  8.243764 , ...,  7.7715516,  7.7415853,
         7.809546 ],
       [ 8.321157 ,  8.253408 ,  8.112535 , ...,  9.951612 ,  9.707071 ,
         9.697558 ],
       ...,
       [ 8.5174   ,  8.597828 ,  8.574996 , ...,  7.2435226,  7.1119986,
         7.0996175],
       [ 8.437606 ,  8.436395 ,  8.362366 , ...,  9.738175 ,  9.629036 ,
         9.600641 ],
       [ 8.551042 ,  8.603737 ,  8.577389 , ..., 11.336878 , 11.205023 ,
        11.146387 ]], dtype=float32), start_date=Period('2016-08-14 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[11.521994 , 11.448402 , 11.342894 , ...,  9.644087 ,  9.527383 ,
         9.453736 ],
       [11.580513 , 11.486971 , 11.405401 , ...,  8.362653 ,  8.065868 ,
         7.8632307],
       [11.481208 , 11.357523 , 11.17177  , ..., 10.430872 , 10.151245 ,
        10.16388  ],
       ...,
       [11.3894415, 11.241373 , 11.142069 , ...,  9.343627 ,  9.292977 ,
         9.363465 ],
       [11.537954 , 11.44264  , 11.37171  , ...,  8.505584 ,  8.454269 ,
         8.222939 ],
       [11.607554 , 11.558348 , 11.495396 , ...,  5.8683233,  5.6057663,
         5.4031954]], dtype=float32), start_date=Period('2016-08-14 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.816364 ,  9.762264 ,  9.752747 , ..., 12.212553 , 12.085068 ,
        12.083564 ],
       [ 9.718308 ,  9.55989  ,  9.467844 , ...,  7.642832 ,  7.561267 ,
         7.481572 ],
       [ 9.955622 ,  9.95387  ,  9.885994 , ..., 11.899474 , 11.854891 ,
        11.878683 ],
       ...,
       [ 9.80572  ,  9.699274 ,  9.63553  , ..., 11.167116 , 11.1666155,
        11.066179 ],
       [ 9.830141 ,  9.737218 ,  9.648554 , ..., 12.167218 , 12.064779 ,
        12.012933 ],
       [ 9.840033 ,  9.758633 ,  9.701777 , ...,  9.408735 ,  9.29133  ,
         9.136043 ]], dtype=float32), start_date=Period('2016-08-14 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 9.058545 ,  8.981323 ,  8.889237 , ..., 11.969917 , 11.926374 ,
        11.879361 ],
       [ 9.125283 ,  9.30445  ,  9.425766 , ..., 12.427961 , 12.51063  ,
        12.620435 ],
       [ 8.995281 ,  8.873935 ,  8.762888 , ...,  8.604229 ,  8.477024 ,
         8.553954 ],
       ...,
       [ 9.043215 ,  8.970835 ,  8.93     , ...,  9.311004 ,  9.515649 ,
         9.650617 ],
       [ 8.938959 ,  8.885346 ,  8.793422 , ...,  8.740629 ,  8.595981 ,
         8.531216 ],
       [ 9.100281 ,  9.168962 ,  9.2322445, ...,  8.266704 ,  8.146356 ,
         8.028031 ]], dtype=float32), start_date=Period('2016-08-15 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.706561 , 10.716783 , 10.684009 , ...,  9.7958765,  9.843851 ,
         9.909874 ],
       [10.595066 , 10.526673 , 10.463655 , ..., 11.909599 , 11.939844 ,
        12.018881 ],
       [10.544588 , 10.467765 , 10.375872 , ..., 11.888629 , 11.783878 ,
        11.94817  ],
       ...,
       [10.638167 , 10.627314 , 10.572094 , ..., 10.358378 , 10.395578 ,
        10.43204  ],
       [10.726688 , 10.747555 , 10.663143 , ..., 10.255578 , 10.191322 ,
         9.993098 ],
       [10.5787325, 10.48863  , 10.396211 , ...,  8.304321 ,  8.211552 ,
         8.161337 ]], dtype=float32), start_date=Period('2016-08-15 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.577754 , 13.594652 , 13.49896  , ..., 13.93898  , 14.1624775,
        14.445544 ],
       [13.510578 , 13.477412 , 13.4998045, ..., 11.150693 , 11.133001 ,
        11.154813 ],
       [13.628873 , 13.627188 , 13.485863 , ...,  9.501499 ,  9.394914 ,
         9.36456  ],
       ...,
       [13.454598 , 13.3922825, 13.427982 , ..., 17.04321  , 16.838726 ,
        16.832178 ],
       [13.593386 , 13.587894 , 13.585148 , ..., 17.775383 , 17.948814 ,
        18.035843 ],
       [13.514803 , 13.4909315, 13.4019985, ..., 13.347075 , 13.34095  ,
        13.464737 ]], dtype=float32), start_date=Period('2016-08-15 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 7.828229 ,  7.7800307,  7.856443 , ...,  9.250287 ,  9.250542 ,
         9.186176 ],
       [ 7.6102753,  7.5119977,  7.3391867, ..., 11.249758 , 11.479264 ,
        11.645903 ],
       [ 7.6460133,  7.563488 ,  7.4830785, ...,  9.584662 ,  9.589541 ,
         9.83847  ],
       ...,
       [ 7.904172 ,  7.9328547,  7.8987637, ...,  6.1907635,  6.109649 ,
         6.1785355],
       [ 7.7184305,  7.7358274,  7.725012 , ...,  9.381522 ,  9.450059 ,
         9.404094 ],
       [ 7.6356683,  7.596404 ,  7.6105113, ..., 12.691544 , 12.560275 ,
        12.788897 ]], dtype=float32), start_date=Period('2016-08-16 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.168016 , 10.169005 , 10.147357 , ..., 12.7374525, 12.547204 ,
        12.569618 ],
       [10.073129 ,  9.964451 ,  9.884342 , ...,  8.73583  ,  8.67274  ,
         8.816872 ],
       [10.187576 , 10.219664 , 10.360254 , ..., 11.590038 , 11.552677 ,
        11.567265 ],
       ...,
       [10.195269 , 10.198757 , 10.153622 , ..., 11.912283 , 11.687811 ,
        11.659199 ],
       [10.132247 , 10.143044 , 10.030493 , ..., 10.857037 , 10.614528 ,
        10.656949 ],
       [10.0941725, 10.075382 ,  9.988516 , ...,  9.544448 ,  9.3602495,
         9.391705 ]], dtype=float32), start_date=Period('2016-08-16 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.7661705, 10.70462  , 10.679514 , ..., 10.475914 , 10.41226  ,
        10.523637 ],
       [10.741875 , 10.638263 , 10.526421 , ..., 11.031079 , 10.925899 ,
        11.093622 ],
       [10.789632 , 10.764446 , 10.731816 , ..., 10.7098   , 10.749075 ,
        10.628791 ],
       ...,
       [10.730379 , 10.705299 , 10.657934 , ...,  7.816572 ,  7.6772413,
         7.6896048],
       [10.745271 , 10.701433 , 10.652474 , ..., 11.179574 , 11.152665 ,
        11.116351 ],
       [10.725885 , 10.6345005, 10.568299 , ..., 13.651162 , 13.765799 ,
        13.751064 ]], dtype=float32), start_date=Period('2016-08-16 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.675562 , 10.419197 , 10.001828 , ...,  9.938192 ,  9.730271 ,
         9.671329 ],
       [10.844709 , 10.757486 , 10.632539 , ..., 11.967217 , 11.662193 ,
        11.537988 ],
       [10.889447 , 10.825413 , 10.733685 , ..., 11.454079 , 11.38934  ,
        11.5427685],
       ...,
       [10.867693 , 10.806268 , 10.717842 , ..., 11.401676 , 11.342812 ,
        11.412516 ],
       [10.853514 , 10.794803 , 10.686797 , ..., 10.482689 , 10.42629  ,
        10.396526 ],
       [10.924817 , 10.866106 , 10.739059 , ..., 10.1332855, 10.073141 ,
        10.043801 ]], dtype=float32), start_date=Period('2016-08-17 01:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.405722 , 13.4553995, 13.449084 , ..., 11.790883 , 11.718366 ,
        11.796882 ],
       [13.342994 , 13.340047 , 13.348467 , ..., 10.199799 , 10.162448 ,
        10.1402855],
       [13.330785 , 13.306366 , 13.262582 , ...,  9.886319 ,  9.8474865,
         9.665065 ],
       ...,
       [13.31226  , 13.304261 , 13.284473 , ..., 13.05461  , 13.094499 ,
        12.993461 ],
       [13.350151 , 13.338782 , 13.326574 , ..., 11.846664 , 11.808196 ,
        11.629641 ],
       [13.294579 , 13.23985  , 13.145967 , ..., 12.022747 , 11.998382 ,
        11.974016 ]], dtype=float32), start_date=Period('2016-08-17 09:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.354409, 13.366212, 13.424123, ..., 12.721818, 12.518393,
        12.396115],
       [13.319367, 13.326378, 13.28986 , ..., 13.224019, 13.233239,
        13.099529],
       [13.358836, 13.355885, 13.366584, ..., 11.806495, 11.733645,
        11.693993],
       ...,
       [13.371749, 13.374697, 13.382812, ..., 11.228678, 11.358516,
        11.369951],
       [13.359204, 13.370639, 13.392402, ..., 10.251357, 10.413281,
        10.575329],
       [13.365107, 13.406786, 13.409   , ..., 13.066885, 13.052683,
        12.934834]], dtype=float32), start_date=Period('2016-08-17 17:20', 'min')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[13.305169 , 13.05921  , 13.34045  , ..., 12.412558 , 12.401384 ,
        12.432215 ],
       [13.3412895, 13.332554 , 13.249224 , ..., 11.610417 , 11.229497 ,
        11.018874 ],
       [13.257288 , 13.404796 , 13.398581 , ..., 12.792753 , 12.999904 ,
        13.000408 ],
       ...,
       [13.291561 , 13.25124  , 13.260817 , ..., 12.222879 , 12.548978 ,
        12.681954 ],
       [13.303993 , 13.30433  , 13.227215 , ..., 12.686658 , 12.937657 ,
        12.890112 ],
       [13.323818 , 13.31777  , 13.263673 , ..., 11.286088 , 11.515872 ,
        11.496845 ]], dtype=float32), start_date=Period('2016-08-18 01:20', 'min'))]"
MSE[mean],11.257371419270834
MSE[0.5],11.557888997395834
