metric,value
eval_data,datasets\Imputed\BM\BM_010\exchange_rate_BM_010_long_linear.csv
clean_data,datasets\ori\exchange_rate.csv
freq,D
term,long
prediction_length,450
windows,11
imputation_method,linear
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.41145593, 0.4116311 , 0.4127796 , ..., 0.48138803, 0.48334926,
        0.4820645 ],
       [0.40871122, 0.40752372, 0.40760154, ..., 0.5576272 , 0.5584667 ,
        0.5593086 ],
       [0.40952873, 0.409665  , 0.40954816, ..., 0.51021254, 0.5123879 ,
        0.5141009 ],
       ...,
       [0.40974292, 0.41007382, 0.40993756, ..., 0.51815957, 0.5190015 ,
        0.51884574],
       [0.41157264, 0.41190365, 0.41361672, ..., 0.5290022 , 0.53143066,
        0.5278245 ],
       [0.40970397, 0.40974292, 0.41009325, ..., 0.5204663 , 0.5216683 ,
        0.52522576]], dtype=float32), start_date=Period('1997-03-23', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.49946323, 0.50012815, 0.5011987 , ..., 0.5536378 , 0.554144  ,
        0.5550772 ],
       [0.499031  , 0.49921054, 0.500055  , ..., 0.5812302 , 0.58168054,
        0.5832502 ],
       [0.49784076, 0.4970628 , 0.49672365, ..., 0.5080227 , 0.5088489 ,
        0.5085089 ],
       ...,
       [0.50015473, 0.5011721 , 0.5023358 , ..., 0.57039773, 0.56994843,
        0.5704097 ],
       [0.49763462, 0.49713594, 0.4968832 , ..., 0.5902878 , 0.5901635 ,
        0.590634  ],
       [0.4990842 , 0.4991308 , 0.49933025, ..., 0.4960866 , 0.49582016,
        0.49575618]], dtype=float32), start_date=Period('1998-06-16', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.6556674 , 0.6546404 , 0.6543906 , ..., 0.66886663, 0.6709485 ,
        0.6728362 ],
       [0.656292  , 0.65570915, 0.6550429 , ..., 0.63551474, 0.63616705,
        0.63814485],
       [0.65579236, 0.65507066, 0.65459883, ..., 0.6453204 , 0.6447375 ,
        0.6442379 ],
       ...,
       [0.65586174, 0.6549595 , 0.6541268 , ..., 0.70670164, 0.70739555,
        0.70982444],
       [0.6552094 , 0.6543767 , 0.65315527, ..., 0.6891859 , 0.68828374,
        0.6890333 ],
       [0.65473753, 0.6532525 , 0.6527667 , ..., 0.7046197 , 0.7058966 ,
        0.70668775]], dtype=float32), start_date=Period('1999-09-09', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.68944985, 0.6882097 , 0.6874308 , ..., 0.5657565 , 0.5660854 ,
        0.567498  ],
       [0.6913097 , 0.69181836, 0.69280404, ..., 0.6579415 , 0.65716255,
        0.6570711 ],
       [0.6904513 , 0.69041955, 0.6896881 , ..., 0.6363889 , 0.6358405 ,
        0.63539934],
       ...,
       [0.6908645 , 0.6899425 , 0.68973583, ..., 0.57959044, 0.5786483 ,
        0.5793763 ],
       [0.69084865, 0.69032407, 0.69076914, ..., 0.6385748 , 0.6374779 ,
        0.63701683],
       [0.688957  , 0.686159  , 0.68348825, ..., 0.6304672 , 0.6292074 ,
        0.62917554]], dtype=float32), start_date=Period('2000-12-02', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.7216932 , 0.72049695, 0.7191711 , ..., 0.46792582, 0.46837845,
        0.46845126],
       [0.7235685 , 0.722841  , 0.7225824 , ..., 0.45300406, 0.45234123,
        0.45018294],
       [0.7218064 , 0.72041607, 0.7187348 , ..., 0.5253658 , 0.52463025,
        0.52477574],
       ...,
       [0.72521764, 0.7259612 , 0.72604203, ..., 0.48209587, 0.4804792 ,
        0.4811582 ],
       [0.7229219 , 0.7228249 , 0.7220327 , ..., 0.47575048, 0.47590405,
        0.4737943 ],
       [0.72326136, 0.7231482 , 0.72149926, ..., 0.449601  , 0.44850975,
        0.44846123]], dtype=float32), start_date=Period('2002-02-25', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.5084569 , 0.50920963, 0.5106703 , ..., 0.5008757 , 0.5006203 ,
        0.50083536],
       [0.50946057, 0.509129  , 0.510751  , ..., 0.5630308 , 0.56556904,
        0.5662725 ],
       [0.5081074 , 0.5098907 , 0.51089436, ..., 0.5127852 , 0.5125522 ,
        0.5137485 ],
       ...,
       [0.50695145, 0.5053474 , 0.5030443 , ..., 0.48725462, 0.4866677 ,
        0.48556095],
       [0.5067274 , 0.5055535 , 0.5046842 , ..., 0.44359556, 0.4463287 ,
        0.4500745 ],
       [0.50689757, 0.50610006, 0.50574166, ..., 0.6155945 , 0.61540407,
        0.6175055 ]], dtype=float32), start_date=Period('2003-05-21', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.7086636 , 0.7076713 , 0.70728886, ..., 0.6670173 , 0.6683601 ,
        0.66919774],
       [0.71163154, 0.7126694 , 0.7138528 , ..., 0.6429554 , 0.6443279 ,
        0.64490825],
       [0.7090369 , 0.7084542 , 0.7084633 , ..., 0.62615347, 0.62610304,
        0.62683004],
       ...,
       [0.7093555 , 0.70851797, 0.70791703, ..., 0.6122209 , 0.61284125,
        0.6123601 ],
       [0.70834494, 0.7070704 , 0.70700663, ..., 0.5678064 , 0.56898767,
        0.56849146],
       [0.7102658 , 0.7103933 , 0.7110944 , ..., 0.7080764 , 0.7088229 ,
        0.7091916 ]], dtype=float32), start_date=Period('2004-08-13', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.7897389 , 0.7891907 , 0.7887678 , ..., 0.7000602 , 0.70036364,
        0.7006339 ],
       [0.79067874, 0.79191613, 0.79271495, ..., 0.6985193 , 0.69799453,
        0.6997606 ],
       [0.79075706, 0.7911017 , 0.791039  , ..., 0.72578925, 0.7272538 ,
        0.727336  ],
       ...,
       [0.79064745, 0.7912269 , 0.79117996, ..., 0.67805356, 0.67852795,
        0.6796041 ],
       [0.78998953, 0.78812563, 0.78677857, ..., 0.6893523 , 0.6873924 ,
        0.6875079 ],
       [0.7895666 , 0.78878343, 0.7882196 , ..., 0.7845896 , 0.78357536,
        0.783035  ]], dtype=float32), start_date=Period('2005-11-06', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.8620498 , 0.8640519 , 0.8637544 , ..., 0.73902017, 0.7391317 ,
        0.7390959 ],
       [0.8626447 , 0.8640404 , 0.8646581 , ..., 0.78781873, 0.7864831 ,
        0.7872096 ],
       [0.8594415 , 0.8575539 , 0.8560095 , ..., 0.7455138 , 0.7458827 ,
        0.7459571 ],
       ...,
       [0.8618554 , 0.861821  , 0.8609058 , ..., 0.72578484, 0.7256075 ,
        0.7264977 ],
       [0.860494  , 0.8593271 , 0.8591212 , ..., 0.8333498 , 0.83208853,
        0.8320628 ],
       [0.86234725, 0.8637886 , 0.86449796, ..., 0.7652906 , 0.76422095,
        0.7651276 ]], dtype=float32), start_date=Period('2007-01-30', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.8717429 , 0.8716932 , 0.8712956 , ..., 0.7417139 , 0.74130994,
        0.74138254],
       [0.87182987, 0.8711218 , 0.8705504 , ..., 0.7140332 , 0.7137395 ,
        0.71439254],
       [0.8716062 , 0.8711342 , 0.87015295, ..., 0.6799503 , 0.6794853 ,
        0.6791717 ],
       ...,
       [0.872103  , 0.8723017 , 0.87251294, ..., 0.83815175, 0.83803374,
        0.8384716 ],
       [0.8722396 , 0.87261224, 0.8719167 , ..., 0.88664424, 0.8851818 ,
        0.8851786 ],
       [0.8715068 , 0.87026477, 0.86956924, ..., 0.7889234 , 0.7890755 ,
        0.7898145 ]], dtype=float32), start_date=Period('2008-04-24', 'D')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.66987276, 0.66969764, 0.6699078 , ..., 0.6833781 , 0.6836321 ,
        0.6859058 ],
       [0.6704565 , 0.6703982 , 0.6707368 , ..., 0.69083863, 0.6925782 ,
        0.6921696 ],
       [0.6699077 , 0.6696977 , 0.6696509 , ..., 0.72116214, 0.7222684 ,
        0.72048795],
       ...,
       [0.66973263, 0.669254  , 0.66921896, ..., 0.7016616 , 0.7016674 ,
        0.7010165 ],
       [0.6696276 , 0.6695225 , 0.6696743 , ..., 0.6995805 , 0.7011274 ,
        0.7002109 ],
       [0.67032814, 0.6703865 , 0.67069006, ..., 0.6856869 , 0.68727475,
        0.6866764 ]], dtype=float32), start_date=Period('2009-07-18', 'D'))]"
MSE[mean],0.008946449973366478
MSE[0.5],0.009140713624279909
