metric,value
eval_data,datasets\Imputed\BM\BM_030\traffic_BM_030_medium_backward.csv
clean_data,datasets\ori\traffic.csv
freq,H
term,medium
prediction_length,480
windows,20
imputation_method,backward
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00960653, 0.00674053, 0.00518321, ..., 0.02304333, 0.01577953,
        0.01242539],
       [0.00966933, 0.00646831, 0.00497904, ..., 0.02508388, 0.01895045,
        0.01391075],
       [0.00965623, 0.00671173, 0.005335  , ..., 0.0269121 , 0.02000262,
        0.01573504],
       ...,
       [0.00973739, 0.00675361, 0.00556794, ..., 0.02599341, 0.0196663 ,
        0.01518147],
       [0.00950969, 0.0065416 , 0.00499475, ..., 0.02215997, 0.01631739,
        0.01262824],
       [0.00970598, 0.00662013, 0.00508637, ..., 0.01894325, 0.0141607 ,
        0.01055793]], dtype=float32), start_date=Period('2017-05-28 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00972508, 0.00653039, 0.00496905, ..., 0.02474605, 0.01695567,
        0.01217101],
       [0.00975438, 0.00634657, 0.00457472, ..., 0.02587693, 0.01823327,
        0.012977  ],
       [0.01001015, 0.00686612, 0.00536604, ..., 0.02837221, 0.02004908,
        0.0135805 ],
       ...,
       [0.01009541, 0.0069354 , 0.00543798, ..., 0.02821944, 0.0201823 ,
        0.01303029],
       [0.01018601, 0.00679418, 0.00469994, ..., 0.03158889, 0.02171302,
        0.01370306],
       [0.00993022, 0.0068075 , 0.0051822 , ..., 0.02686067, 0.01908722,
        0.01336068]], dtype=float32), start_date=Period('2017-06-17 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.0087207 , 0.0061349 , 0.00482992, ..., 0.02354578, 0.01516104,
        0.01222885],
       [0.00879321, 0.00621008, 0.00479769, ..., 0.02562576, 0.01837517,
        0.01287329],
       [0.0087207 , 0.00607583, 0.00430632, ..., 0.02733184, 0.01948548,
        0.01532618],
       ...,
       [0.00871265, 0.00608656, 0.00448352, ..., 0.02272445, 0.01575446,
        0.01225436],
       [0.0087019 , 0.00580729, 0.00425798, ..., 0.0236082 , 0.01789319,
        0.01287463],
       [0.00865895, 0.00604091, 0.00415593, ..., 0.02191789, 0.01535706,
        0.01240473]], dtype=float32), start_date=Period('2017-07-07 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00708569, 0.00461411, 0.00384696, ..., 0.02391748, 0.01625083,
        0.01138599],
       [0.00696955, 0.00437371, 0.00339586, ..., 0.02448303, 0.0170882 ,
        0.0124435 ],
       [0.00712621, 0.00467352, 0.00402255, ..., 0.0299577 , 0.02086648,
        0.01302966],
       ...,
       [0.00689933, 0.00434939, 0.00328512, ..., 0.02430982, 0.01663845,
        0.01104564],
       [0.00701276, 0.00446824, 0.00372272, ..., 0.01900536, 0.0142722 ,
        0.01032442],
       [0.00709108, 0.004606  , 0.00370921, ..., 0.02593121, 0.01776754,
        0.01211126]], dtype=float32), start_date=Period('2017-07-27 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00688443, 0.00489879, 0.00418691, ..., 0.01967793, 0.01287546,
        0.00852913],
       [0.00668806, 0.00457695, 0.00377777, ..., 0.01948973, 0.01319732,
        0.00839276],
       [0.00663351, 0.00459058, 0.0037696 , ..., 0.01836599, 0.01167944,
        0.00787999],
       ...,
       [0.00679989, 0.00458238, 0.00373414, ..., 0.02021594, 0.01371691,
        0.00998019],
       [0.00668805, 0.00452786, 0.00371503, ..., 0.01810141, 0.01337187,
        0.00878007],
       [0.00666076, 0.00458513, 0.00381869, ..., 0.01683038, 0.01133577,
        0.00973199]], dtype=float32), start_date=Period('2017-08-16 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00600585, 0.00372902, 0.0032973 , ..., 0.02901654, 0.02164535,
        0.01607975],
       [0.00618185, 0.00386926, 0.00354479, ..., 0.02440856, 0.01714392,
        0.0130426 ],
       [0.00596186, 0.00357229, 0.00310756, ..., 0.02491383, 0.01889143,
        0.01528369],
       ...,
       [0.00607735, 0.00369877, 0.0033083 , ..., 0.02721086, 0.02055093,
        0.01612788],
       [0.00613786, 0.00385552, 0.0034183 , ..., 0.02565903, 0.01835521,
        0.01478597],
       [0.00608286, 0.00350629, 0.00297283, ..., 0.02338838, 0.01814485,
        0.01535518]], dtype=float32), start_date=Period('2017-09-05 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00819402, 0.00611317, 0.005372  , ..., 0.02818902, 0.02069451,
        0.01371079],
       [0.00772414, 0.00550344, 0.00491052, ..., 0.0254002 , 0.0176026 ,
        0.01067902],
       [0.00793111, 0.00578593, 0.00472873, ..., 0.02612528, 0.01933035,
        0.01352061],
       ...,
       [0.00799545, 0.00578314, 0.00473431, ..., 0.02876684, 0.01894927,
        0.01264798],
       [0.00797586, 0.00579154, 0.00483781, ..., 0.02647209, 0.01930448,
        0.01389119],
       [0.00820242, 0.00588941, 0.00489093, ..., 0.02844316, 0.01948347,
        0.01418346]], dtype=float32), start_date=Period('2017-09-25 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00924485, 0.00692591, 0.00618043, ..., 0.02225577, 0.01470643,
        0.01085388],
       [0.00941273, 0.00686332, 0.00573942, ..., 0.02233971, 0.01490987,
        0.0090343 ],
       [0.00941841, 0.00677511, 0.00585322, ..., 0.02229987, 0.01485866,
        0.00904567],
       ...,
       [0.00930175, 0.00666983, 0.00563698, ..., 0.02326586, 0.01521858,
        0.00951515],
       [0.00940134, 0.00680356, 0.0059272 , ..., 0.02434067, 0.01701541,
        0.01270475],
       [0.00914242, 0.00671536, 0.00562561, ..., 0.0246124 , 0.01717759,
        0.01067889]], dtype=float32), start_date=Period('2017-10-15 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00444536, 0.00375592, 0.00457099, ..., 0.01977944, 0.01206566,
        0.00772017],
       [0.00431098, 0.00369751, 0.0043548 , ..., 0.02592135, 0.01620519,
        0.01029679],
       [0.00425548, 0.00367121, 0.0042584 , ..., 0.02046157, 0.01228768,
        0.00891792],
       ...,
       [0.00440155, 0.00386986, 0.00462941, ..., 0.01837281, 0.01190352,
        0.00758287],
       [0.00464987, 0.00391368, 0.00475211, ..., 0.01875113, 0.01149746,
        0.00820219],
       [0.00455637, 0.00405099, 0.00468199, ..., 0.02312948, 0.01322981,
        0.00854107]], dtype=float32), start_date=Period('2017-11-04 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00537161, 0.00399143, 0.00450227, ..., 0.02324706, 0.01628928,
        0.01119119],
       [0.00542839, 0.00417664, 0.00474126, ..., 0.0231425 , 0.01508234,
        0.01068632],
       [0.00536267, 0.00400038, 0.0046397 , ..., 0.0223919 , 0.01427723,
        0.00969447],
       ...,
       [0.00527898, 0.00388986, 0.00449631, ..., 0.02245464, 0.01461929,
        0.00901631],
       [0.00526408, 0.00383008, 0.00457994, ..., 0.02292591, 0.01544084,
        0.01156162],
       [0.00537164, 0.00403027, 0.00461579, ..., 0.02091834, 0.01322415,
        0.00862198]], dtype=float32), start_date=Period('2017-11-24 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00673225, 0.00518184, 0.00534903, ..., 0.02128331, 0.01495095,
        0.01070403],
       [0.00655593, 0.00479272, 0.00537032, ..., 0.02118451, 0.01452838,
        0.00805466],
       [0.00695721, 0.00543111, 0.00547064, ..., 0.01990618, 0.01246725,
        0.00684777],
       ...,
       [0.00640091, 0.00495383, 0.00556183, ..., 0.02069962, 0.01026932,
        0.00409047],
       [0.00645559, 0.00514839, 0.00529432, ..., 0.02049139, 0.0123198 ,
        0.00838906],
       [0.00662281, 0.00530648, 0.00553446, ..., 0.02309972, 0.01500567,
        0.00878122]], dtype=float32), start_date=Period('2017-12-14 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.01015416, 0.00982343, 0.0107198 , ..., 0.03505685, 0.02602536,
        0.02269256],
       [0.00922688, 0.00807395, 0.00927015, ..., 0.02033031, 0.0132111 ,
        0.00945406],
       [0.01136273, 0.00960398, 0.00948033, ..., 0.02217637, 0.01624486,
        0.01624177],
       ...,
       [0.01024069, 0.00903832, 0.0093536 , ..., 0.02352634, 0.01340119,
        0.01191136],
       [0.01058998, 0.01020052, 0.01142453, ..., 0.02308202, 0.01789078,
        0.01508885],
       [0.00940924, 0.00876324, 0.00910632, ..., 0.04009954, 0.03098151,
        0.02681394]], dtype=float32), start_date=Period('2018-01-03 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.02301715, 0.02458481, 0.02565799, ..., 0.0233029 , 0.01637181,
        0.01424295],
       [0.02256629, 0.02272188, 0.02313303, ..., 0.02559131, 0.02258693,
        0.02072637],
       [0.0206327 , 0.01782121, 0.0178609 , ..., 0.01818791, 0.01536373,
        0.01445567],
       ...,
       [0.02226625, 0.02236945, 0.02295523, ..., 0.02798489, 0.02287904,
        0.02036918],
       [0.02254248, 0.02292667, 0.02325369, ..., 0.02263139, 0.02096767,
        0.01834192],
       [0.02268536, 0.02289332, 0.02285205, ..., 0.0256691 , 0.02348309,
        0.0234426 ]], dtype=float32), start_date=Period('2018-01-23 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.0033184 , 0.00343141, 0.00442631, ..., 0.05543734, 0.05451877,
        0.05420444],
       [0.00341852, 0.00328932, 0.0036188 , ..., 0.02784153, 0.02784598,
        0.02773807],
       [0.00340236, 0.00334423, 0.00372216, ..., 0.03687742, 0.03690901,
        0.03612672],
       ...,
       [0.00357033, 0.00356711, 0.00383521, ..., 0.0307858 , 0.0285771 ,
        0.02748145],
       [0.0032021 , 0.00312458, 0.00363817, ..., 0.04380322, 0.04217563,
        0.04235955],
       [0.003383  , 0.00326024, 0.00330224, ..., 0.02201034, 0.02231175,
        0.02253458]], dtype=float32), start_date=Period('2018-02-12 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00505324, 0.0048417 , 0.00519868, ..., 0.03638467, 0.03792268,
        0.03819653],
       [0.00499704, 0.00503011, 0.0047855 , ..., 0.02401813, 0.02417018,
        0.02377435],
       [0.00498384, 0.00471938, 0.0047888 , ..., 0.01521683, 0.01528542,
        0.01457556],
       ...,
       [0.00493755, 0.00483508, 0.00478549, ..., 0.02280005, 0.02116217,
        0.02019985],
       [0.00524826, 0.00509952, 0.00510613, ..., 0.03726344, 0.03689362,
        0.03546143],
       [0.00518877, 0.00557881, 0.00629942, ..., 0.03586495, 0.03572127,
        0.03635726]], dtype=float32), start_date=Period('2018-03-04 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.04715864, 0.04708904, 0.0469167 , ..., 0.02491723, 0.02519811,
        0.0255987 ],
       [0.04727298, 0.04724315, 0.04726138, ..., 0.06018372, 0.05940241,
        0.05864139],
       [0.0473608 , 0.0474536 , 0.0475    , ..., 0.02120086, 0.02072362,
        0.02094464],
       ...,
       [0.04724314, 0.0474304 , 0.04754143, ..., 0.02863741, 0.02976849,
        0.02851475],
       [0.04720835, 0.04737241, 0.04731441, ..., 0.04664246, 0.04582262,
        0.04543879],
       [0.04722161, 0.04722326, 0.04721829, ..., 0.06596652, 0.0665001 ,
        0.06712565]], dtype=float32), start_date=Period('2018-03-24 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.06148392, 0.06211159, 0.06250262, ..., 0.02348653, 0.02342479,
        0.02365374],
       [0.0607396 , 0.06011191, 0.05907605, ..., 0.02247554, 0.02198248,
        0.02239151],
       [0.06127467, 0.06176517, 0.06213217, ..., 0.03227383, 0.03241028,
        0.0331027 ],
       ...,
       [0.0610826 , 0.0613467 , 0.06133985, ..., 0.02428057, 0.02452496,
        0.02489626],
       [0.06106199, 0.06110317, 0.06069845, ..., 0.01976071, 0.01979243,
        0.02033695],
       [0.06149764, 0.0622042 , 0.06254033, ..., 0.01919734, 0.0183527 ,
        0.01871199]], dtype=float32), start_date=Period('2018-04-13 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.05357953, 0.0537665 , 0.05358472, ..., 0.03813233, 0.0383533 ,
        0.03881322],
       [0.05362628, 0.05398115, 0.05378208, ..., 0.03691977, 0.03911456,
        0.04094063],
       [0.05374572, 0.05402964, 0.0540885 , ..., 0.02081871, 0.0205348 ,
        0.02081439],
       ...,
       [0.0534999 , 0.05370936, 0.05369207, ..., 0.0275266 , 0.02719984,
        0.02651732],
       [0.05362454, 0.0538998 , 0.05377862, ..., 0.03508014, 0.03702192,
        0.03925854],
       [0.05368686, 0.05403656, 0.05401752, ..., 0.01145997, 0.01120895,
        0.01131714]], dtype=float32), start_date=Period('2018-05-03 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.03285421, 0.03270406, 0.03274972, ..., 0.01915309, 0.01837337,
        0.01837162],
       [0.03307965, 0.03314638, 0.03334526, ..., 0.02577448, 0.0263575 ,
        0.02623897],
       [0.03313014, 0.03316658, 0.03326009, ..., 0.03465108, 0.03583723,
        0.0353359 ],
       ...,
       [0.03294882, 0.03305989, 0.03317997, ..., 0.05661013, 0.05748751,
        0.05683996],
       [0.03309831, 0.03334767, 0.03362887, ..., 0.01801601, 0.01873777,
        0.01907933],
       [0.03301029, 0.03309765, 0.03337248, ..., 0.03069113, 0.03031225,
        0.03013049]], dtype=float32), start_date=Period('2018-05-23 02:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[0.00857081, 0.00858516, 0.00866398, ..., 0.0288512 , 0.02808917,
        0.02869575],
       [0.00837013, 0.0086389 , 0.00929474, ..., 0.03402859, 0.03388031,
        0.03518879],
       [0.00862816, 0.00883961, 0.00894712, ..., 0.02322403, 0.02421184,
        0.02405594],
       ...,
       [0.00837729, 0.00836654, 0.00832352, ..., 0.01781055, 0.01827332,
        0.01850762],
       [0.00838088, 0.00833069, 0.00830203, ..., 0.04722507, 0.04770676,
        0.04749151],
       [0.00848121, 0.00847047, 0.00844896, ..., 0.02621122, 0.02644864,
        0.02629991]], dtype=float32), start_date=Period('2018-06-12 02:00', 'h'))]"
MSE[mean],0.00022983630498250325
MSE[0.5],0.0002369026094675064
