metric,value
eval_data,datasets\Imputed\BM\BM_020\ETTh2_BM_020_medium_forward.csv
clean_data,datasets\ori\ETTh2.csv
freq,H
term,medium
prediction_length,480
windows,20
imputation_method,forward
forecasts,"[gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[38.613922, 36.653965, 35.258842, ..., 37.873585, 36.881073,
        35.522823],
       [38.687653, 36.835358, 35.667355, ..., 37.413467, 37.207005,
        36.22481 ],
       [38.40745 , 36.325092, 35.0568  , ..., 37.208473, 36.42095 ,
        34.11001 ],
       ...,
       [38.69207 , 36.735073, 35.319305, ..., 41.467575, 39.4796  ,
        38.516586],
       [38.532803, 36.799957, 35.6703  , ..., 35.798607, 34.478695,
        32.467125],
       [38.81301 , 37.226173, 36.190884, ..., 33.584988, 33.25612 ,
        32.661793]], dtype=float32), start_date=Period('2017-05-22 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.806316, 35.834538, 34.853928, ..., 40.276726, 39.374153,
        38.601147],
       [36.91085 , 35.90521 , 34.84141 , ..., 38.30078 , 37.283363,
        36.041405],
       [37.003624, 36.103985, 35.180794, ..., 35.816868, 35.119694,
        34.513805],
       ...,
       [36.896126, 35.902267, 34.885582, ..., 38.04164 , 36.704716,
        35.676254],
       [36.862274, 35.81245 , 34.842884, ..., 42.06568 , 40.85979 ,
        39.3182  ],
       [36.876987, 35.94645 , 35.01    , ..., 40.116234, 38.596733,
        37.331955]], dtype=float32), start_date=Period('2017-06-11 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[30.796253, 30.389347, 30.019276, ..., 36.875244, 36.081398,
        35.64351 ],
       [30.699001, 30.335213, 30.07926 , ..., 36.451126, 35.626297,
        35.350895],
       [30.856152, 30.476269, 30.142689, ..., 38.21439 , 37.515556,
        37.018456],
       ...,
       [30.86958 , 30.53858 , 30.298466, ..., 39.377964, 38.594444,
        38.034   ],
       [30.845999, 30.501574, 30.149746, ..., 40.866516, 39.99211 ,
        38.583427],
       [30.829992, 30.43651 , 30.12126 , ..., 42.37434 , 41.037262,
        39.302917]], dtype=float32), start_date=Period('2017-07-01 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[47.45795 , 46.057266, 45.055634, ..., 47.941124, 46.046413,
        44.332222],
       [47.506805, 46.194355, 45.284996, ..., 39.80651 , 38.773655,
        38.04957 ],
       [47.463375, 46.05184 , 45.170998, ..., 40.0386  , 38.4564  ,
        37.634933],
       ...,
       [47.48915 , 46.231   , 45.38272 , ..., 48.223423, 46.754894,
        45.170998],
       [47.358864, 45.952763, 44.95384 , ..., 50.9284  , 49.487015,
        47.576023],
       [47.33443 , 45.88626 , 44.82083 , ..., 47.658813, 46.482086,
        44.69596 ]], dtype=float32), start_date=Period('2017-07-21 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[43.16352 , 41.84869 , 41.00571 , ..., 48.385677, 48.204613,
        47.274094],
       [43.09697 , 41.836697, 41.04288 , ..., 46.379555, 45.538975,
        44.87226 ],
       [43.135338, 41.7     , 40.68674 , ..., 51.39187 , 49.15551 ,
        46.79685 ],
       ...,
       [43.20188 , 41.858284, 41.11183 , ..., 50.36902 , 49.583595,
        48.775394],
       [43.15513 , 41.791134, 40.896587, ..., 48.238186, 47.283688,
        46.23326 ],
       [43.1935  , 41.929626, 41.105835, ..., 45.373493, 44.65942 ,
        44.07545 ]], dtype=float32), start_date=Period('2017-08-10 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[33.390434, 33.421665, 33.48682 , ..., 39.140636, 38.31293 ,
        37.802647],
       [33.23535 , 33.05873 , 32.876186, ..., 38.94933 , 37.773407,
        36.87217 ],
       [33.337666, 33.34143 , 33.255814, ..., 40.430515, 39.645954,
        38.646233],
       ...,
       [33.37697 , 33.422745, 33.463127, ..., 44.285496, 44.028103,
        43.314075],
       [33.3382  , 33.354355, 33.395817, ..., 44.426575, 43.265614,
        42.26054 ],
       [33.288124, 33.18904 , 33.096962, ..., 51.88129 , 50.237846,
        48.758915]], dtype=float32), start_date=Period('2017-08-30 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[30.639824, 30.032022, 29.75967 , ..., 33.31125 , 31.944025,
        30.894653],
       [30.611786, 30.067076, 29.87482 , ..., 34.593582, 33.56477 ,
        32.825176],
       [30.8551  , 30.540691, 30.521666, ..., 39.182205, 37.81694 ,
        36.935173],
       ...,
       [30.68088 , 30.283352, 30.21727 , ..., 37.94626 , 36.36843 ,
        35.60669 ],
       [30.527674, 29.885838, 29.654533, ..., 37.43119 , 36.49685 ,
        35.732227],
       [30.710917, 30.171211, 29.887835, ..., 37.353737, 35.440594,
        33.62472 ]], dtype=float32), start_date=Period('2017-09-19 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.1739  , 34.974533, 34.14551 , ..., 37.572823, 36.29096 ,
        35.42882 ],
       [36.117527, 34.836548, 33.77462 , ..., 30.242363, 29.174675,
        28.796646],
       [36.14345 , 35.019253, 34.193245, ..., 30.271166, 29.165895,
        28.199158],
       ...,
       [35.92687 , 34.415726, 33.20182 , ..., 31.65296 , 30.363615,
        29.473145],
       [36.172256, 34.979477, 34.1414  , ..., 29.715925, 28.7341  ,
        27.898497],
       [36.05512 , 34.648083, 33.582043, ..., 39.329956, 38.406013,
        37.54565 ]], dtype=float32), start_date=Period('2017-10-09 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[22.763329, 21.99084 , 21.485657, ..., 29.253242, 28.413937,
        27.70293 ],
       [22.71254 , 21.853184, 21.19163 , ..., 30.031736, 28.715313,
        27.99228 ],
       [22.60696 , 21.742256, 21.170242, ..., 28.494793, 26.880333,
        25.604666],
       ...,
       [22.632357, 21.74627 , 21.011208, ..., 34.443886, 32.9947  ,
        30.983639],
       [22.586912, 21.61662 , 20.885584, ..., 27.13493 , 25.948143,
        25.020624],
       [22.696499, 21.839815, 21.21436 , ..., 33.456703, 31.89645 ,
        30.391912]], dtype=float32), start_date=Period('2017-10-29 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[14.172855 , 13.869774 , 13.476105 , ..., 15.838194 , 15.468586 ,
        14.6967945],
       [14.26063  , 13.968903 , 13.529907 , ..., 24.96159  , 23.890995 ,
        22.975468 ],
       [14.361177 , 14.079372 , 13.725334 , ..., 26.985937 , 26.068996 ,
        25.341108 ],
       ...,
       [14.16433  , 13.764996 , 13.277842 , ..., 25.001945 , 24.05031  ,
        23.268608 ],
       [14.426323 , 14.260637 , 13.985903 , ..., 20.289078 , 19.566856 ,
        18.92252  ],
       [14.37109  , 14.164331 , 13.864122 , ..., 23.798239 , 22.935108 ,
        21.457382 ]], dtype=float32), start_date=Period('2017-11-18 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[10.366455 ,  9.472811 ,  8.814043 , ..., 17.719244 , 16.804058 ,
        15.999358 ],
       [10.37063  ,  9.511728 ,  8.911327 , ..., 17.738705 , 16.931921 ,
        16.020206 ],
       [10.342827 ,  9.439461 ,  8.953024 , ..., 18.569809 , 17.119543 ,
        15.8381405],
       ...,
       [10.481812 ,  9.603453 ,  9.030848 , ..., 21.61766  , 19.762264 ,
        18.16329  ],
       [10.376181 ,  9.481148 ,  8.972479 , ..., 19.628843 , 17.971497 ,
        17.027815 ],
       [10.473467 ,  9.656252 ,  9.2059765, ..., 23.69508  , 22.513742 ,
        21.647545 ]], dtype=float32), start_date=Period('2017-12-08 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[15.994638, 15.962021, 15.744581, ..., 17.146412, 15.946392,
        14.818406],
       [15.885915, 15.828836, 15.634498, ..., 17.047201, 16.007547,
        14.836747],
       [15.853292, 15.792823, 15.54344 , ..., 16.452625, 15.363371,
        14.963138],
       ...,
       [15.828839, 15.720787, 15.525097, ..., 18.14801 , 17.195332,
        16.847424],
       [15.79962 , 15.610714, 15.271637, ..., 17.175627, 15.595764,
        14.581256],
       [15.955907, 15.961342, 15.82476 , ..., 18.1052  , 16.940517,
        16.140734]], dtype=float32), start_date=Period('2017-12-28 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[14.588896 , 13.94911  , 13.490122 , ..., 18.761995 , 17.592463 ,
        16.690796 ],
       [14.537331 , 13.937653 , 13.497126 , ..., 12.98848  , 12.219466 ,
        11.633791 ],
       [14.588896 , 13.960569 , 13.416278 , ..., 14.384547 , 12.721109 ,
        11.70318  ],
       ...,
       [14.546881 , 13.8198805, 13.229753 , ..., 16.605173 , 15.448626 ,
        14.838126 ],
       [14.706674 , 14.242586 , 14.028686 , ..., 17.876944 , 16.77992  ,
        16.11324  ],
       [14.52142  , 13.735851 , 13.127258 , ..., 18.927174 , 17.680393 ,
        16.721672 ]], dtype=float32), start_date=Period('2018-01-17 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[ 8.307274 ,  7.3996763,  6.744322 , ..., 10.215397 ,  9.004261 ,
         8.303047 ],
       [ 8.295201 ,  7.323639 ,  6.6948347, ...,  9.788755 ,  8.236065 ,
         6.793805 ],
       [ 8.323564 ,  7.4431276,  6.926567 , ..., 12.198047 , 10.763331 ,
        10.2685   ],
       ...,
       [ 8.333823 ,  7.3996763,  6.8010473, ...,  8.752018 ,  7.6229525,
         7.2892427],
       [ 8.372442 ,  7.5131226,  6.9893227, ..., 16.990082 , 16.04113  ,
        15.537976 ],
       [ 8.322958 ,  7.34416  ,  6.665863 , ..., 13.259524 , 11.526704 ,
        10.422382 ]], dtype=float32), start_date=Period('2018-02-06 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[20.74917 , 19.471748, 18.528301, ..., 24.58565 , 23.385399,
        22.41746 ],
       [20.542149, 19.066662, 17.920406, ..., 13.414672, 12.774209,
        11.977201],
       [20.67911 , 19.362183, 18.3945  , ..., 16.347729, 15.960551,
        15.630126],
       ...,
       [20.425732, 18.814865, 17.514   , ..., 14.019925, 12.150345,
        10.670183],
       [20.604307, 19.196247, 17.936735, ..., 23.277676, 22.756435,
        22.551256],
       [20.298779, 18.4988  , 16.831043, ..., 10.278066,  9.669149,
         9.334224]], dtype=float32), start_date=Period('2018-02-26 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[16.260853, 16.338774, 16.262058, ..., 17.693031, 17.478336,
        17.534784],
       [16.269054, 16.333942, 16.239382, ..., 21.787659, 20.806337,
        19.303478],
       [16.267124, 16.343353, 16.28184 , ..., 17.65588 , 17.174871,
        16.634275],
       ...,
       [16.254099, 16.314888, 16.229975, ..., 19.36861 , 18.752993,
        18.372816],
       [16.253614, 16.317059, 16.215744, ..., 17.437326, 17.015657,
        16.7725  ],
       [16.2898  , 16.382673, 16.325502, ..., 20.040192, 19.465103,
        19.09554 ]], dtype=float32), start_date=Period('2018-03-18 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[12.893895, 12.825474, 12.818177, ..., 26.798206, 26.818958,
        26.57511 ],
       [12.841039, 12.796612, 12.736461, ..., 21.268713, 21.000864,
        21.329678],
       [12.880599, 12.804396, 12.810558, ..., 40.169895, 40.15822 ,
        39.621227],
       ...,
       [12.889031, 12.825796, 12.85093 , ..., 19.817919, 19.507915,
        19.43625 ],
       [12.846228, 12.745865, 12.643071, ..., 27.083565, 26.767075,
        26.165226],
       [12.884006, 12.851253, 12.934754, ..., 28.302826, 29.007145,
        28.362492]], dtype=float32), start_date=Period('2018-04-07 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[36.826122, 37.077976, 37.16192 , ..., 30.019127, 29.855576,
        29.74413 ],
       [36.69007 , 36.837708, 36.979546, ..., 26.52734 , 26.450626,
        26.572931],
       [36.7335  , 36.959282, 36.999813, ..., 28.262737, 28.22076 ,
        27.848072],
       ...,
       [36.69008 , 36.892704, 36.982437, ..., 26.402866, 26.772669,
        27.223526],
       [36.40928 , 36.545334, 36.57428 , ..., 29.498075, 29.081951,
        28.987148],
       [36.745068, 36.8927  , 36.8435  , ..., 12.344165, 12.443762,
        12.486549]], dtype=float32), start_date=Period('2018-04-27 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[49.9002  , 50.04416 , 50.21554 , ..., 18.720661, 19.52317 ,
        20.231298],
       [49.989326, 50.36636 , 50.825645, ..., 20.411982, 20.870857,
        20.901417],
       [49.900204, 50.04416 , 50.160706, ..., 17.70224 , 17.424181,
        17.609055],
       ...,
       [49.88308 , 49.61229 , 49.742516, ..., 15.553371, 15.673979,
        15.711252],
       [49.745956, 49.855644, 49.996174, ..., 19.021217, 18.402538,
        18.122547],
       [49.715107, 49.763084, 49.841934, ..., 17.336885, 16.917757,
        16.618488]], dtype=float32), start_date=Period('2018-05-17 20:00', 'h')), gluonts.model.forecast.SampleForecast(info=None, item_id=None, samples=array([[41.53221 , 41.495667, 41.527447, ..., 13.467277, 13.765939,
        14.032035],
       [41.32251 , 41.06833 , 40.82686 , ..., 17.671614, 17.596151,
        17.52069 ],
       [41.408302, 41.327282, 41.32569 , ..., 36.04445 , 36.10025 ,
        36.03472 ],
       ...,
       [41.51156 , 41.443245, 41.38288 , ..., 17.085403, 16.947193,
        16.8765  ],
       [41.565567, 41.565575, 41.632305, ..., 15.371259, 15.419714,
        15.215565],
       [41.48456 , 41.486145, 41.530624, ..., 19.6312  , 19.66774 ,
        19.432621]], dtype=float32), start_date=Period('2018-06-06 20:00', 'h'))]"
MSE[mean],56.18169270833334
MSE[0.5],59.31258463541667
