date,OT
2016-07-01 02:00:00,0.0121
2016-07-01 03:00:00,0.0136
2016-07-01 04:00:00,0.0107
2016-07-01 05:00:00,0.0071
2016-07-01 06:00:00,0.0039
2016-07-01 07:00:00,0.0035
2016-07-01 08:00:00,0.0052
2016-07-01 09:00:00,0.0074
2016-07-01 10:00:00,0.0099
2016-07-01 11:00:00,0.0118
2016-07-01 12:00:00,0.0162
2016-07-01 13:00:00,0.02
2016-07-01 14:00:00,0.0277
2016-07-01 15:00:00,0.0302
2016-07-01 16:00:00,0.0296
2016-07-01 17:00:00,0.0311
2016-07-01 18:00:00,0.03831997862736906
2016-07-01 19:00:00,0.03606843385156823
2016-07-01 20:00:00,0.0331451204280576
2016-07-01 21:00:00,0.027170032848019627
2016-07-01 22:00:00,0.021018526568905127
2016-07-01 23:00:00,0.01619346934371643
2016-07-02 00:00:00,0.013165875454990778
2016-07-02 01:00:00,0.009364131830983051
2016-07-02 02:00:00,0.006556981857729922
2016-07-02 03:00:00,0.005268846106668418
2016-07-02 04:00:00,0.004778777354407654
2016-07-02 05:00:00,0.005982118413545498
2016-07-02 06:00:00,0.008485717463519709
2016-07-02 07:00:00,0.012313325227790127
2016-07-02 08:00:00,0.019369041111613368
2016-07-02 09:00:00,0.024995180062512758
2016-07-02 10:00:00,0.025651686838493608
2016-07-02 11:00:00,0.028375179752619287
2016-07-02 12:00:00,0.0316000555876501
2016-07-02 13:00:00,0.034701489468162296
2016-07-02 14:00:00,0.03649494118299706
2016-07-02 15:00:00,0.03735382051884178
2016-07-02 16:00:00,0.03753203010995935
2016-07-02 17:00:00,0.037722225894043164
2016-07-02 18:00:00,0.03747189214287189
2016-07-02 19:00:00,0.0483
2016-07-02 20:00:00,0.0309
2016-07-02 21:00:00,0.0442
2016-07-02 22:00:00,0.027
2016-07-02 23:00:00,0.023
2016-07-03 00:00:00,0.0194
2016-07-03 01:00:00,0.0152
2016-07-03 02:00:00,0.0094
2016-07-03 03:00:00,0.0059
2016-07-03 04:00:00,0.0041
2016-07-03 05:00:00,0.0035
2016-07-03 06:00:00,0.0043
2016-07-03 07:00:00,0.005
2016-07-03 08:00:00,0.008
2016-07-03 09:00:00,0.0154
2016-07-03 10:00:00,0.0248
2016-07-03 11:00:00,0.0261
2016-07-03 12:00:00,0.0308
2016-07-03 13:00:00,0.0368
2016-07-03 14:00:00,0.034
2016-07-03 15:00:00,0.033
2016-07-03 16:00:00,0.0424
2016-07-03 17:00:00,0.0467
2016-07-03 18:00:00,0.0449
2016-07-03 19:00:00,0.0458
2016-07-03 20:00:00,0.0428
2016-07-03 21:00:00,0.0334
2016-07-03 22:00:00,0.0266
2016-07-03 23:00:00,0.0219
2016-07-04 00:00:00,0.0185
2016-07-04 01:00:00,0.0135
2016-07-04 02:00:00,0.0084
2016-07-04 03:00:00,0.0057
2016-07-04 04:00:00,0.0044
2016-07-04 05:00:00,0.0033
2016-07-04 06:00:00,0.0023
2016-07-04 07:00:00,0.0033
2016-07-04 08:00:00,0.0056
2016-07-04 09:00:00,0.0095
2016-07-04 10:00:00,0.0157
2016-07-04 11:00:00,0.0201
2016-07-04 12:00:00,0.0257
2016-07-04 13:00:00,0.0301
2016-07-04 14:00:00,0.0292
2016-07-04 15:00:00,0.0341
2016-07-04 16:00:00,0.0386
2016-07-04 17:00:00,0.0383
2016-07-04 18:00:00,0.0377
2016-07-04 19:00:00,0.0411
2016-07-04 20:00:00,0.0353
2016-07-04 21:00:00,0.0271
2016-07-04 22:00:00,0.021
2016-07-04 23:00:00,0.0152
2016-07-05 00:00:00,0.01
2016-07-05 01:00:00,0.0075
2016-07-05 02:00:00,0.0055
2016-07-05 03:00:00,0.0038
2016-07-05 04:00:00,0.0036
2016-07-05 05:00:00,0.005759407442201769
2016-07-05 06:00:00,0.008903404622325969
2016-07-05 07:00:00,0.014721894409126739
2016-07-05 08:00:00,0.023992070878433337
2016-07-05 09:00:00,0.029689315544149934
2016-07-05 10:00:00,0.031003449869658938
2016-07-05 11:00:00,0.032228306555657255
2016-07-05 12:00:00,0.03621567197621765
2016-07-05 13:00:00,0.040578103494719506
2016-07-05 14:00:00,0.042518591316421064
2016-07-05 15:00:00,0.04365541310945683
2016-07-05 16:00:00,0.044492007743486314
2016-07-05 17:00:00,0.0450211219298207
2016-07-05 18:00:00,0.04406815156559958
2016-07-05 19:00:00,0.04175952020016236
2016-07-05 20:00:00,0.03761249006908426
2016-07-05 21:00:00,0.03240404897894913
2016-07-05 22:00:00,0.024499697585522815
2016-07-05 23:00:00,0.017699547977324766
2016-07-06 00:00:00,0.013479615815108325
2016-07-06 01:00:00,0.009414809267193583
2016-07-06 02:00:00,0.006098558062280834
2016-07-06 03:00:00,0.004317910580490008
2016-07-06 04:00:00,0.004230350385335972
2016-07-06 05:00:00,0.00594322192727097
