window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,50600,52648,2048,1,0.5925380526152441,-0.009267464258887576,0.24930874802913894,0.660682769461192,0.9326511666102101,7730.858071701659
1,50552,52600,2048,1,0.5891918889725115,-0.006646517542474537,0.14249193503717905,0.5250492208816275,0.9684925119207974,7745.754476375161
2,50504,52552,2048,1,0.5503307217847424,-0.006881001835089316,0.12766883583429756,0.5010071896641004,0.965168884944081,7692.279853893489
3,50456,52504,2048,1,0.5262698657135951,-0.008243832039684065,0.055714284056982644,0.5423433509270522,0.9019090154463814,7977.536876575262
4,50408,52456,2048,1,0.5865004882631205,-0.010902846493072119,0.17289044806006482,0.6578797783960688,0.9588897164208017,7756.411203757207
5,50360,52408,2048,1,0.5831890428486151,-0.011225145576188283,0.16671264112141237,0.6206632961652415,0.9491483100375979,7721.647530007327
6,50312,52360,2048,1,0.6601091308346724,-0.01060753894709895,0.2715386923000961,0.6443210993802052,0.9569259788197649,7786.0855915731745
7,50264,52312,2048,1,0.6122111698877901,-0.009893947055894978,0.2089253397594334,0.6347737298781853,0.9443485026271384,7695.041952658083
8,50216,52264,2048,1,0.6067379373149981,-0.010428317384586766,0.20197754967483972,0.6720482525676572,0.9496896098785758,7508.5248542299905
9,50168,52216,2048,1,0.6026289953431496,-0.010544441781208173,0.1976206674294404,0.6953531459094855,0.9431285646154979,7497.263885725045
10,50120,52168,2048,1,0.5585599467200411,-0.010963635288703389,0.2116287909869613,0.5433748520533261,0.9300322313761972,7808.0597484711525
11,50072,52120,2048,1,0.6947640344287702,-0.012451259864506774,0.31531758235437857,0.5559483810623079,0.9391495408560624,7760.708379000486
12,50024,52072,2048,1,0.7085386254986947,-0.01332034186774259,0.3271927617427528,0.5981031681222441,0.9314394175306207,7922.316476440192
13,49976,52024,2048,1,0.6712620244375471,-0.013432962506606666,0.19544639465244562,0.7197927963871774,0.931333517992545,7889.775569296524
14,49928,51976,2048,1,0.642427313666154,-0.012963050865927772,0.17999127821474792,0.8359535599671917,0.952289336125613,7773.842419092794
15,49880,51928,2048,1,0.7021316586001416,-0.01249187817950247,0.2929293944135014,0.8410953085691666,0.94764188422945,7812.215946071163
16,49832,51880,2048,1,0.6592646921538357,-0.012623489622106437,0.27152031706645197,0.6805509373095866,0.9396009825579795,7669.4901455703475
17,49784,51832,2048,1,0.710675845390391,-0.011998081848519871,0.3384818451646676,0.6364598582028732,0.9512172524143614,7844.721439570321
18,49736,51784,2048,1,0.683089192926478,-0.012120335929156947,0.29322282768764585,0.656270593725842,0.948601310929447,7979.984851793301
19,49688,51736,2048,1,0.636464859033034,-0.013426687102828653,0.25757428365894,0.6701763643995113,0.9396558452215127,8130.89526222963
