window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,16217,18265,2048,1,0.862404615887877,-0.00014138308659294053,0.1865455576897901,0.6945709151437709,0.9064103816527753,6094.457515431704
1,15497,17545,2048,1,0.8522754349526803,-0.0027567941905395493,0.28700872729238236,0.6421374884913376,0.9493291777836456,6715.5381995940115
2,14777,16825,2048,1,0.8406721985428764,0.005799152508295424,0.2988087914329809,0.4805251588598594,0.9387905343337782,6803.455451790247
3,14057,16105,2048,1,0.7548514038906649,0.0018538421425512242,0.2641825309324398,0.4086753578180311,0.9257766568117778,6446.819083176875
4,13337,15385,2048,1,0.6218975283237851,-0.0016177936358100246,0.3074146032127647,0.6006211462271375,0.9438674976139018,5751.87496234595
5,12617,14665,2048,1,0.5265259066141974,0.00047844779928129155,0.30875803747593367,0.6728801615055122,0.9600421748366583,5458.4443477139785
6,11897,13945,2048,1,0.5026016737678827,-0.0013313940010829866,0.3677432061713336,0.6749727287264848,0.9206468439784322,5030.433928442433
7,11177,13225,2048,1,0.47236117397121613,-0.0014960098197999922,0.3708508551570662,0.7332928347313917,0.9504298115903634,5100.335339946368
8,10457,12505,2048,1,0.6935758113216459,-0.003026686571897618,0.27764864654177035,0.639872806282918,0.9717644909645619,5499.77655422911
9,9737,11785,2048,1,0.6946558438632733,-0.00268066950208309,0.374158524079225,0.685984545380769,0.9236709180725892,5441.762949323522
10,9017,11065,2048,1,0.7662523407948225,-0.0036471983611892343,0.4402179036757422,0.678290208103341,0.9563975040079781,5872.873007653074
11,8297,10345,2048,1,0.8654046992533588,-0.005184528951356797,0.528407009024504,0.786384627039714,0.9328215865158359,5609.626947291451
12,7577,9625,2048,1,0.7241625118447721,-0.003124270927095404,0.5171779830292418,0.796130317129135,0.9315859785902469,5722.615048125772
13,6857,8905,2048,1,0.3868463851107866,-0.00012022540923895541,0.4174569297128574,0.8091396356728472,0.9492581473988172,5400.244353823324
14,6137,8185,2048,1,0.8358953835704264,-0.0031220394577738727,0.39028785456188475,0.8051645982820295,0.9627676589831649,5342.380894447833
15,5417,7465,2048,1,0.8613662621444315,-0.0036597241477409927,0.3349080871846698,0.8553823572679259,0.9492910622174595,4852.913794324519
