window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,67152,69200,2048,1,0.6162985947428012,-0.00024602986124904743,0.37972738922626315,0.8940562599670123,0.9562598509258006,4480.124485598408
1,66672,68720,2048,1,0.6831400872819451,3.7078229018844484e-05,0.49363698307070525,0.8763941693988893,0.9438865737052828,4285.089014258139
2,66192,68240,2048,1,0.6468880397823725,0.0006067424059699433,0.2552276422910984,0.7265409996410717,0.9229706845095733,4734.059971312696
3,65712,67760,2048,1,0.7659607740041512,0.0004560592021047773,0.1634759037486816,0.5892232602492794,0.818619025020267,5200.522099828931
4,65232,67280,2048,1,0.8773452917895477,-0.0016586590409420389,0.19541010390662295,0.4218568781399535,0.9111004414393876,5252.209336381072
5,64752,66800,2048,1,0.8668003008529481,-0.0007756935735811502,0.2814411040121092,0.46780278104050543,0.8992850713298998,5390.938074074731
6,64272,66320,2048,1,0.8375388551686204,-0.00037520697071864755,0.2893637735726865,0.44867769138766783,0.9116163464458122,5621.625546548873
7,63792,65840,2048,1,0.7937093095463164,0.0008913950055767386,0.37216883412806767,0.7916316016096727,0.8541144563387824,5398.165815747
8,63312,65360,2048,1,0.7626974412274503,0.00033306588475128,0.3289933813866608,0.6916524367835588,0.909340720942883,5151.5066492363185
9,62832,64880,2048,1,0.7864780708351604,0.0013780578822706552,0.36163409270396085,0.7363711296804156,0.9158153979050491,5095.915537204622
10,62352,64400,2048,1,0.8997518704966048,0.0032396436524554264,0.4578057285343614,0.8842244199047449,0.923938889648381,4793.183106001215
11,61872,63920,2048,1,0.8767176428314465,0.0018337800747199092,0.47627239603891103,0.7788292709150526,0.9181607645425899,4865.968289470613
12,61392,63440,2048,1,0.8643201415946801,0.0013692830442408996,0.3293277727959881,0.6807602850853305,0.9129995418770084,4760.97003189643
13,60912,62960,2048,1,0.837969633835873,-0.001414941763194191,0.2717779454090339,0.7221150713487823,0.9280234679642598,4707.290577364346
14,60432,62480,2048,1,0.8488216110539295,-0.00216391179171687,0.253368845037118,0.7401814281834793,0.9239748675132259,4750.003306916901
15,59952,62000,2048,1,0.8701084143504725,-0.00042650137422594497,0.2502741162979226,0.517334757997955,0.9409036801786297,4899.338273851252
16,59472,61520,2048,1,0.8654791379500837,0.0015830034601287649,0.3146512796346439,0.8165466335294024,0.9411791121184118,4960.715450593496
17,58992,61040,2048,1,0.9121055777307426,0.0024965989456164632,0.4635413431595745,0.7608678952366561,0.9243687937977532,5444.349806384529
18,58512,60560,2048,1,0.8717577623130732,0.0016419107461349827,0.38350369348521907,0.7886478635313147,0.935755736890912,5341.005921408183
19,58032,60080,2048,1,0.8377388861483446,0.0019534046744505555,0.3281875912266129,0.7007936239230232,0.9485228737393987,5012.523421568436
