window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,15824,19824,4000,1,0.2464676792088465,0.003981707807288414,0.742333117330551,0.8992745230696068,0.779628944845411,30065.061691235165
1,15104,19104,4000,1,0.19520426810502822,0.0015506657741829748,0.7215912660244914,0.88157815305394,0.7773012838719315,29922.599378004306
2,14384,18384,4000,1,0.2290167928241439,-0.002628950759932291,0.7226705305255062,0.9131690473497397,0.8066223667643165,29746.85622602009
3,13664,17664,4000,1,0.22446086148431077,-0.008689563306108991,0.7360686294950453,0.8977239291277433,0.8005729282746595,29333.701272602302
4,12944,16944,4000,1,0.30362774393339953,-0.008032069978474344,0.7791014365081032,0.9261387641729141,0.7998409855031462,29341.74062103637
5,12224,16224,4000,1,0.2049928066226372,0.0005897280925251837,0.7464092153072202,0.9240197163723709,0.8249329830923515,29442.99165588664
6,11504,15504,4000,1,0.3365959114608096,0.01898877815451277,0.7444223852408061,0.8763526064043365,0.824123390079037,29236.82633989268
7,10784,14784,4000,1,0.3872952031910474,0.02041768814364627,0.7874636716400879,0.8938538632793918,0.8542129441381036,28981.981813703092
8,10064,14064,4000,1,0.3625292760860953,0.012061003209742368,0.7934188586321791,0.9026694573517022,0.8655271093134819,28805.787508962167
9,9344,13344,4000,1,0.28760450368627977,-0.004704459290365624,0.7746205337064149,0.9067832743530642,0.869977392764731,28664.42587471538
10,8624,12624,4000,1,0.28518751028165445,-0.012844508688496372,0.7465203398052849,0.8966442383727434,0.890108247791222,28311.243654755956
11,7904,11904,4000,1,0.3320200707107128,-0.003061915861578172,0.7969051059954767,0.9101004546087152,0.9108399107155686,28104.583619311048
12,7184,11184,4000,1,0.2918048279433606,-0.0006356096836861074,0.7923618846461085,0.971307825015407,0.9166036478960583,28090.416190075237
13,6464,10464,4000,1,0.26513430454372244,-0.0042094734689057806,0.7427305924455379,0.9627816005376781,0.918331218872058,27984.58688564057
14,5744,9744,4000,1,0.2635843714484777,-0.002366971719394616,0.7635577937778733,0.963992031266071,0.9092058510409399,28090.18989847102
15,5024,9024,4000,1,0.2617583312092019,-0.008772804544441055,0.7526413388281381,0.963318111800667,0.928724241937514,27665.00228873417
16,4304,8304,4000,1,0.22774362407959736,-0.0032269199511648244,0.7314002384561527,0.9387470145464043,0.8992645414368958,27639.03305645896
17,3584,7584,4000,1,0.22846095278245748,0.002101758714823103,0.7430249736938589,0.9177301490790042,0.8980114814202605,27456.46065229978
