window_idx,history_start,history_end,history_length,n_series,trend_strength,trend_linearity,seasonal_strength,seasonal_correlation,residual_autocorr_lag1,spectral_entropy
0,21766,25766,4000,1,0.07145421613380032,3.669301947713118e-06,0.8152184925254545,0.08979833657070398,0.9659732954876025,2188.135088440533
1,21046,25046,4000,1,0.10106573944140851,-2.68023059463493e-06,0.8156563987758302,0.04320069035479358,0.947943898857581,2160.8003032844204
2,20326,24326,4000,1,0.12266689477584525,-4.3658650633599915e-05,0.7795910115871132,0.027146402565694443,0.9503319491989453,2366.6013277671595
3,19606,23606,4000,1,0.15120398891119724,-6.603913460075266e-05,0.7700256757008643,0.03397106868254667,0.9490931004752747,2211.5684052619285
4,18886,22886,4000,1,0.08804736002602565,-4.603393925686789e-05,0.7928816064864649,0.08083312409734737,0.9473723558399254,2159.5117847629763
5,18166,22166,4000,1,0.0674748394591691,-6.907553798042188e-06,0.775575982357231,0.12429098343410516,0.9601136744458686,2252.9089959652392
6,17446,21446,4000,1,0.0820885350486591,4.4753798205480245e-05,0.8006395782027532,0.09026215039626316,0.9624942244071879,1887.061919346916
7,16726,20726,4000,1,0.09025383321644909,4.6647952616998884e-05,0.8012679554900086,0.028260831794006396,0.9608685089797692,1568.9622249231923
8,16006,20006,4000,1,0.0738261475169415,2.2033542598364484e-05,0.8336825569983926,0.03969892402615647,0.9461020711553966,1223.8928841092288
9,15286,19286,4000,1,0.1339139814761473,5.2043459832957576e-05,0.7629832438925028,0.07672611113071416,0.959105953407419,2056.5534939445015
10,14566,18566,4000,1,0.026582057160543626,2.540108155749747e-05,0.7324210448752194,0.12954889862208235,0.9457085076278724,2184.538049989438
11,13846,17846,4000,1,0.04669548099929843,3.707720960588008e-06,0.7582433060415745,0.11964933684756236,0.9657620574272285,2396.4704759504352
12,13126,17126,4000,1,0.09354712864854342,-1.1668900783529675e-05,0.7702213750250165,0.09702258587438402,0.9653556652789343,2486.1233010014753
13,12406,16406,4000,1,0.07762977235440482,-1.0792426678443524e-05,0.7816610506913475,0.084278937422844,0.9593105014500795,2635.5736629104695
14,11686,15686,4000,1,0.13591274841019596,-2.3101710610861164e-05,0.6863173047049741,0.0853652347932243,0.9600926945514964,2706.8554529233083
15,10966,14966,4000,1,0.14527354859493924,-5.019855871721284e-05,0.7503725687924377,0.17028281082499833,0.9433099961039675,2424.6105258968846
16,10246,14246,4000,1,0.13374376054700143,-4.3912092168233856e-05,0.7701648455342481,0.22707858095177832,0.9480489307189242,2351.7060593745846
17,9526,13526,4000,1,0.11518487461755811,-2.106263606211082e-05,0.7520170669985977,0.263152696718184,0.9449453187537087,2207.998161463531
18,8806,12806,4000,1,0.1289540434453854,2.3407694580217135e-05,0.7717800367338272,0.18544560064417076,0.965099215754214,1988.0186501902479
19,8086,12086,4000,1,0.09517136065217768,2.492399564428772e-05,0.7753357826841505,0.07030561208811288,0.9489413431664095,1937.5154038738856
